kbmemfree,vclient01,vclient02,vclient03,vclient04,vclient05,vclient06,vclient07,vclient08,vclient09,vclient10,vclient100,vclient101,vclient102,vclient103,vclient104,vclient105,vclient106,vclient107,vclient108,vclient109,vclient11,vclient110,vclient111,vclient112,vclient113,vclient114,vclient115,vclient116,vclient117,vclient118,vclient119,vclient12,vclient120,vclient121,vclient122,vclient123,vclient124,vclient125,vclient126,vclient127,vclient128,vclient129,vclient13,vclient130,vclient131,vclient132,vclient133,vclient134,vclient135,vclient136,vclient137,vclient138,vclient139,vclient14,vclient140,vclient15,vclient16,vclient17,vclient18,vclient19,vclient20,vclient21,vclient22,vclient23,vclient24,vclient25,vclient26,vclient27,vclient28,vclient29,vclient30,vclient31,vclient32,vclient33,vclient34,vclient35,vclient36,vclient37,vclient38,vclient39,vclient40,vclient41,vclient42,vclient43,vclient44,vclient45,vclient46,vclient47,vclient48,vclient49,vclient50,vclient51,vclient52,vclient53,vclient54,vclient55,vclient56,vclient57,vclient58,vclient59,vclient60,vclient61,vclient62,vclient63,vclient64,vclient65,vclient66,vclient67,vclient68,vclient69,vclient70,vclient71,vclient72,vclient73,vclient74,vclient75,vclient76,vclient77,vclient78,vclient79,vclient80,vclient81,vclient82,vclient83,vclient84,vclient85,vclient86,vclient87,vclient88,vclient89,vclient90,vclient91,vclient92,vclient93,vclient94,vclient95,vclient96,vclient97,vclient98,vclient99
18,197048.0,198344.0,195264.0,197028.0,197808.0,194868.0,195168.0,196936.0,194464.0,194664.0,189832.0,195388.0,198284.0,195100.0,189380.0,198616.0,195732.0,194300.0,195588.0,196900.0,194304.0,195760.0,196844.0,198572.0,187196.0,183016.0,199068.0,196164.0,196284.0,196188.0,194840.0,194068.0,196544.0,195256.0,195836.0,197448.0,195908.0,198892.0,198660.0,183184.0,198596.0,199032.0,195320.0,198356.0,199276.0,195564.0,198992.0,195352.0,195472.0,205708.0,198700.0,199216.0,194544.0,194064.0,198244.0,198972.0,197276.0,194940.0,193828.0,195712.0,197232.0,194596.0,194300.0,196532.0,196244.0,197596.0,183088.0,182704.0,187044.0,181640.0,196684.0,194888.0,196216.0,194424.0,193888.0,189904.0,198312.0,196328.0,197328.0,195748.0,197328.0,196372.0,200684.0,194920.0,198064.0,197472.0,184408.0,183736.0,187940.0,198380.0,193276.0,196180.0,195656.0,195404.0,193908.0,195948.0,195456.0,195460.0,200644.0,195288.0,195640.0,194736.0,199664.0,196016.0,195916.0,196800.0,195804.0,198876.0,196576.0,194220.0,195744.0,197660.0,197304.0,195576.0,200876.0,196164.0,193932.0,196268.0,212536.0,197952.0,197028.0,211592.0,196552.0,195760.0,199064.0,195760.0,198640.0,196704.0,195304.0,198376.0,198772.0,198164.0,188256.0,187232.0,194608.0,197612.0,188196.0,195244.0,196292.0,195232.0
19,196900.0,198228.0,195288.0,197052.0,197808.0,194868.0,195168.0,196936.0,194464.0,194664.0,197684.0,195388.0,198308.0,195100.0,194696.0,198640.0,195756.0,194316.0,195588.0,196900.0,194320.0,195784.0,196868.0,198572.0,199496.0,195392.0,199068.0,196164.0,196284.0,196212.0,194864.0,193944.0,196544.0,195256.0,195836.0,197448.0,195908.0,198892.0,198660.0,195508.0,198612.0,199032.0,195220.0,198356.0,199276.0,195564.0,197348.0,196912.0,195472.0,205708.0,198724.0,198580.0,194776.0,193964.0,198244.0,198996.0,197292.0,194940.0,193704.0,195728.0,197232.0,195588.0,194324.0,198148.0,197836.0,199124.0,195412.0,195152.0,198336.0,194088.0,198244.0,196472.0,197948.0,192460.0,195472.0,200236.0,198164.0,196352.0,197352.0,195764.0,197336.0,196248.0,200584.0,194944.0,199688.0,199096.0,196724.0,194440.0,197372.0,198380.0,194160.0,197180.0,196200.0,195948.0,194420.0,196460.0,196472.0,195956.0,200644.0,195932.0,196152.0,195232.0,199508.0,195744.0,195736.0,196652.0,195624.0,198628.0,196304.0,194096.0,195596.0,197660.0,197304.0,195576.0,200876.0,196164.0,193932.0,196268.0,212536.0,198448.0,198572.0,211592.0,196552.0,195760.0,199064.0,195760.0,198640.0,196704.0,195304.0,198376.0,198772.0,188708.0,195564.0,195928.0,195840.0,199140.0,195156.0,195220.0,196292.0,195248.0
20,196924.0,198228.0,195288.0,197052.0,197808.0,194868.0,195168.0,196936.0,194464.0,194664.0,197684.0,195388.0,198308.0,195100.0,194720.0,198640.0,195756.0,194316.0,195588.0,196900.0,194320.0,195784.0,196868.0,196748.0,199520.0,195416.0,199068.0,196164.0,196284.0,196212.0,194864.0,193944.0,196544.0,195256.0,195836.0,197448.0,195908.0,198892.0,198660.0,195508.0,198612.0,199032.0,195220.0,198356.0,199276.0,195564.0,198736.0,196936.0,195472.0,205708.0,198724.0,199092.0,194800.0,193964.0,198244.0,198996.0,197292.0,194940.0,193704.0,195728.0,197232.0,195588.0,194324.0,198148.0,197836.0,199124.0,195412.0,195152.0,198336.0,194088.0,198268.0,196472.0,197948.0,194208.0,195472.0,200236.0,198188.0,196352.0,197352.0,195764.0,197336.0,196248.0,200584.0,194944.0,199688.0,199096.0,196724.0,194440.0,197372.0,198380.0,194036.0,197056.0,196200.0,195948.0,194420.0,196460.0,196472.0,195956.0,200644.0,195956.0,196152.0,195248.0,199384.0,195768.0,195760.0,196676.0,195648.0,198628.0,196328.0,193972.0,195620.0,197660.0,197304.0,195576.0,200876.0,196164.0,193932.0,196268.0,212536.0,198464.0,198572.0,211592.0,196552.0,195760.0,199064.0,195760.0,198640.0,196704.0,195304.0,198376.0,198772.0,197992.0,195580.0,195952.0,195864.0,199164.0,195180.0,196376.0,196292.0,195248.0
21,196924.0,198228.0,195288.0,197052.0,197808.0,194868.0,195168.0,196936.0,194464.0,194664.0,197684.0,195388.0,198308.0,195100.0,194720.0,198640.0,195756.0,194316.0,195588.0,196900.0,194320.0,195784.0,196868.0,198356.0,199520.0,195416.0,199068.0,196164.0,196176.0,196212.0,194864.0,193944.0,196544.0,195256.0,195836.0,197448.0,195908.0,198892.0,198660.0,195508.0,198612.0,199032.0,195220.0,198356.0,199276.0,195564.0,198744.0,196936.0,195472.0,205708.0,198724.0,199092.0,194800.0,193964.0,198244.0,198996.0,197292.0,194940.0,193704.0,195728.0,197232.0,195588.0,194324.0,198148.0,197836.0,199124.0,195412.0,195152.0,198336.0,194088.0,198268.0,196472.0,197948.0,194208.0,195472.0,200236.0,198188.0,196352.0,197352.0,195764.0,197336.0,196248.0,200584.0,194944.0,199688.0,199096.0,196724.0,194440.0,197372.0,198380.0,194036.0,197056.0,196200.0,195948.0,194420.0,196460.0,196472.0,195956.0,200644.0,195956.0,196152.0,195248.0,199384.0,195768.0,195760.0,196676.0,195648.0,198628.0,196328.0,193972.0,195620.0,197660.0,197304.0,195576.0,200876.0,196164.0,193932.0,196268.0,212536.0,198464.0,198572.0,211592.0,196552.0,195760.0,199064.0,195760.0,198532.0,196704.0,195304.0,198376.0,198772.0,198016.0,195580.0,195952.0,195864.0,199164.0,195180.0,196252.0,196292.0,195248.0
22,196924.0,198228.0,195288.0,197052.0,197808.0,194868.0,195168.0,196936.0,194464.0,194664.0,197684.0,195264.0,198308.0,195100.0,194720.0,198640.0,195756.0,194316.0,195588.0,196900.0,194320.0,195784.0,196868.0,198356.0,199520.0,195416.0,199068.0,196072.0,196192.0,196212.0,194864.0,193944.0,196544.0,195256.0,195688.0,197300.0,195908.0,198892.0,198660.0,195508.0,198612.0,198884.0,195220.0,198356.0,199276.0,195564.0,198744.0,196936.0,195472.0,205708.0,198724.0,199092.0,194800.0,193964.0,198244.0,198996.0,197292.0,194940.0,193704.0,195728.0,197232.0,195588.0,194324.0,198148.0,197836.0,199124.0,195412.0,195152.0,198336.0,194088.0,198268.0,196472.0,197948.0,194208.0,195472.0,200236.0,198188.0,196352.0,197352.0,195764.0,197336.0,196248.0,200584.0,194944.0,199688.0,199096.0,196724.0,194440.0,197372.0,198380.0,194036.0,197056.0,196200.0,195948.0,194420.0,196460.0,196472.0,195956.0,200644.0,195956.0,196152.0,195248.0,199384.0,195768.0,195760.0,196676.0,195648.0,198628.0,196328.0,193972.0,195620.0,197660.0,197304.0,195576.0,200876.0,196164.0,193932.0,195632.0,212536.0,198464.0,198572.0,211592.0,196552.0,195760.0,199064.0,195760.0,198548.0,196704.0,195304.0,198268.0,198656.0,198016.0,195580.0,195952.0,195864.0,199164.0,195180.0,196252.0,196292.0,195248.0
23,196924.0,198228.0,195288.0,197052.0,197808.0,194868.0,195168.0,196936.0,194464.0,194664.0,197684.0,195264.0,198308.0,194876.0,194720.0,198640.0,195756.0,194316.0,195588.0,196900.0,194320.0,195784.0,196868.0,198356.0,199520.0,195416.0,199068.0,195948.0,196192.0,196212.0,194864.0,193944.0,196428.0,193728.0,195712.0,197324.0,195908.0,197760.0,198660.0,195508.0,198612.0,198908.0,195220.0,198356.0,199276.0,183116.0,198744.0,196936.0,195472.0,205708.0,198724.0,199092.0,194800.0,193964.0,198096.0,198996.0,197292.0,194940.0,193704.0,195728.0,197232.0,195588.0,194324.0,198148.0,197836.0,199124.0,195412.0,195152.0,198336.0,194088.0,198268.0,196472.0,197948.0,194208.0,195472.0,200236.0,198188.0,196352.0,197352.0,195764.0,197336.0,196248.0,200584.0,194944.0,199688.0,199096.0,196724.0,194440.0,197372.0,198380.0,194036.0,197056.0,196200.0,195948.0,194420.0,196460.0,196472.0,195956.0,200644.0,195956.0,196152.0,195248.0,199384.0,195768.0,195760.0,196676.0,195648.0,198628.0,196328.0,193972.0,195620.0,197512.0,197304.0,195576.0,200876.0,196164.0,193296.0,196112.0,212428.0,198464.0,198572.0,211460.0,196412.0,195760.0,199064.0,195612.0,198548.0,196564.0,195156.0,198284.0,198680.0,198016.0,195580.0,195952.0,195864.0,199164.0,195180.0,196252.0,196292.0,195248.0
24,196924.0,198228.0,195288.0,197052.0,197808.0,194868.0,195168.0,196936.0,194464.0,194664.0,197684.0,195264.0,198160.0,194884.0,194720.0,198392.0,195756.0,194232.0,195496.0,196900.0,194320.0,195784.0,196868.0,198356.0,199520.0,195416.0,198944.0,195948.0,196192.0,196032.0,194864.0,193944.0,196452.0,195164.0,195712.0,197324.0,195784.0,198768.0,198660.0,195508.0,198612.0,198908.0,195220.0,198356.0,199060.0,195408.0,198744.0,196936.0,195472.0,204180.0,198576.0,199092.0,194800.0,193964.0,198120.0,198996.0,197292.0,194940.0,193704.0,195728.0,197232.0,195588.0,194324.0,198148.0,197836.0,199124.0,195412.0,195152.0,198336.0,194088.0,198268.0,196472.0,197948.0,194208.0,195472.0,200236.0,198188.0,196352.0,197352.0,195764.0,197336.0,196248.0,200584.0,194944.0,199688.0,199096.0,196724.0,194440.0,197372.0,197744.0,194036.0,197056.0,196200.0,195948.0,194420.0,196460.0,196472.0,195956.0,194156.0,195956.0,196152.0,195248.0,199384.0,195768.0,195760.0,196676.0,195648.0,198628.0,196328.0,193972.0,195620.0,197536.0,197304.0,195576.0,200876.0,196024.0,193832.0,196112.0,212444.0,198464.0,198572.0,211468.0,196428.0,195760.0,198940.0,195512.0,198548.0,196580.0,195180.0,198284.0,198680.0,198016.0,195580.0,195952.0,195864.0,199164.0,195180.0,196252.0,196028.0,195248.0
25,196924.0,198228.0,195288.0,197052.0,197808.0,194868.0,195168.0,196936.0,194464.0,194664.0,197592.0,195264.0,198184.0,194884.0,194572.0,198392.0,193484.0,194256.0,195496.0,196744.0,194320.0,195660.0,196776.0,198356.0,199520.0,195416.0,198944.0,195948.0,196192.0,196056.0,193088.0,193944.0,196452.0,195164.0,195712.0,197324.0,195784.0,198768.0,198512.0,195360.0,198400.0,198908.0,195220.0,198356.0,199060.0,195408.0,198744.0,196936.0,195348.0,205584.0,198476.0,199092.0,192912.0,193964.0,198120.0,198996.0,197292.0,194940.0,193704.0,195728.0,197232.0,195588.0,194324.0,198148.0,197836.0,199124.0,195412.0,195152.0,198336.0,194088.0,198268.0,196472.0,197948.0,194208.0,195472.0,200236.0,198188.0,186640.0,188508.0,189028.0,190724.0,190536.0,193260.0,188364.0,193076.0,192484.0,189492.0,189440.0,195976.0,198232.0,193152.0,195924.0,195564.0,192064.0,193288.0,191460.0,189860.0,189376.0,200396.0,189468.0,192020.0,191612.0,195780.0,192132.0,194380.0,195272.0,193940.0,197620.0,195320.0,191948.0,194480.0,197536.0,197304.0,194940.0,188304.0,196040.0,193840.0,196112.0,212444.0,198464.0,198572.0,211468.0,196428.0,195660.0,198940.0,195512.0,198548.0,196580.0,195180.0,198284.0,198680.0,198016.0,195456.0,195828.0,195864.0,197488.0,195032.0,196252.0,196044.0,195140.0
26,196924.0,196544.0,182748.0,189820.0,191320.0,193092.0,193352.0,195236.0,192680.0,192888.0,197592.0,195264.0,198184.0,194884.0,194596.0,198392.0,195600.0,194256.0,195496.0,196744.0,192620.0,195660.0,196776.0,198356.0,199372.0,195300.0,198944.0,195948.0,196192.0,196056.0,194624.0,192204.0,196452.0,195164.0,195712.0,197324.0,195784.0,198768.0,198536.0,195384.0,198424.0,198908.0,182648.0,198232.0,199060.0,195408.0,198744.0,196780.0,195224.0,205584.0,198476.0,197276.0,194676.0,181144.0,198120.0,186392.0,185828.0,183616.0,181132.0,183156.0,184412.0,183140.0,181628.0,185576.0,185800.0,190280.0,182824.0,182564.0,185764.0,185864.0,188556.0,184652.0,186500.0,194208.0,187744.0,191640.0,188228.0,196104.0,197136.0,195516.0,197188.0,196156.0,200436.0,194728.0,199532.0,198972.0,196616.0,194348.0,197140.0,198256.0,193888.0,196932.0,196020.0,195800.0,194256.0,196212.0,196380.0,195708.0,200396.0,195800.0,196060.0,195092.0,199260.0,195676.0,195668.0,196552.0,195556.0,198536.0,196204.0,193880.0,195480.0,197536.0,197040.0,195484.0,200752.0,196040.0,193840.0,196112.0,212444.0,193588.0,198448.0,211468.0,196428.0,195668.0,198940.0,195512.0,198548.0,196580.0,195180.0,198284.0,198680.0,197916.0,195456.0,195828.0,195724.0,199040.0,194932.0,196128.0,196044.0,195156.0
27,195256.0,198104.0,195196.0,196960.0,197684.0,194620.0,194896.0,196804.0,194340.0,194448.0,197592.0,195264.0,198184.0,194884.0,194596.0,198392.0,195600.0,194256.0,195496.0,196744.0,194188.0,195660.0,196776.0,198216.0,199396.0,195324.0,198944.0,195948.0,196192.0,196056.0,194648.0,193788.0,196452.0,195164.0,195712.0,197324.0,195784.0,198768.0,198536.0,195384.0,198424.0,198908.0,195096.0,198232.0,199060.0,195408.0,198628.0,196780.0,195224.0,205584.0,198476.0,198936.0,194676.0,193872.0,198120.0,198856.0,197152.0,194792.0,193580.0,195636.0,197092.0,195496.0,194076.0,197976.0,197588.0,198908.0,195304.0,195012.0,198088.0,193964.0,198020.0,196348.0,197644.0,183256.0,195192.0,200112.0,197940.0,196104.0,197136.0,195516.0,197212.0,196156.0,200460.0,194728.0,199532.0,198972.0,196632.0,194224.0,197140.0,198256.0,193912.0,196932.0,196044.0,195824.0,194264.0,196212.0,196380.0,195708.0,200396.0,195800.0,196060.0,195092.0,199260.0,195676.0,195668.0,196552.0,195556.0,198536.0,196204.0,193880.0,195480.0,197536.0,197056.0,195484.0,200752.0,196040.0,193840.0,196112.0,212444.0,198340.0,198324.0,211468.0,196428.0,195668.0,198940.0,195512.0,198548.0,196580.0,195180.0,198284.0,198680.0,197800.0,195456.0,195828.0,195616.0,199040.0,194932.0,196128.0,196044.0,195156.0
28,196800.0,198104.0,195196.0,196960.0,197684.0,194620.0,194920.0,196812.0,194340.0,194448.0,197592.0,195264.0,198184.0,194884.0,194596.0,198392.0,195600.0,194256.0,195496.0,196744.0,194196.0,195660.0,196776.0,198232.0,199396.0,195324.0,198944.0,195948.0,196068.0,196056.0,194648.0,193788.0,196452.0,195164.0,195712.0,197324.0,195784.0,198768.0,198536.0,195384.0,198424.0,198908.0,195096.0,198232.0,199060.0,195408.0,198652.0,196780.0,195224.0,205584.0,198476.0,198936.0,194676.0,193872.0,198120.0,198856.0,197152.0,194816.0,193580.0,195636.0,197092.0,195496.0,194076.0,197976.0,197588.0,198908.0,195304.0,195012.0,198088.0,193964.0,198020.0,196348.0,197668.0,193928.0,195192.0,200112.0,197940.0,196104.0,197136.0,195516.0,197212.0,196156.0,200460.0,194728.0,199532.0,198972.0,196632.0,194224.0,197140.0,198256.0,193912.0,196932.0,196044.0,195824.0,194264.0,196212.0,196380.0,195708.0,200396.0,195800.0,196060.0,195092.0,199260.0,195676.0,195668.0,196552.0,195556.0,198536.0,196204.0,193880.0,195480.0,197536.0,197056.0,195484.0,200752.0,196040.0,193840.0,196112.0,212444.0,198340.0,198324.0,211468.0,196428.0,195668.0,198940.0,195512.0,198368.0,196580.0,195180.0,198284.0,198548.0,197800.0,195456.0,195828.0,195616.0,199040.0,194932.0,196128.0,196044.0,195156.0
29,196800.0,198104.0,195196.0,196960.0,197684.0,194620.0,194920.0,196812.0,194340.0,194448.0,197592.0,190884.0,198184.0,194884.0,194596.0,198392.0,195600.0,194256.0,195496.0,196744.0,194196.0,195660.0,196776.0,198232.0,199396.0,195324.0,198944.0,195808.0,196068.0,196056.0,194648.0,193788.0,196452.0,195164.0,195564.0,197176.0,195784.0,198768.0,198536.0,195384.0,198424.0,198792.0,195096.0,198232.0,199060.0,195408.0,198652.0,196780.0,195224.0,205584.0,198476.0,198936.0,194676.0,193872.0,198120.0,198856.0,197152.0,194816.0,193580.0,195636.0,197092.0,195496.0,194076.0,197976.0,197588.0,198908.0,195304.0,195012.0,198088.0,193964.0,198020.0,196348.0,197668.0,193928.0,195192.0,200112.0,197940.0,196104.0,197136.0,195516.0,197212.0,196156.0,200460.0,194728.0,199532.0,198972.0,196632.0,194224.0,197140.0,198256.0,193912.0,196932.0,196044.0,195824.0,194264.0,196212.0,196380.0,195708.0,200396.0,195800.0,196060.0,195092.0,199260.0,195676.0,195668.0,196552.0,195556.0,198536.0,196204.0,193880.0,195480.0,197536.0,197056.0,195484.0,200752.0,196040.0,193840.0,194404.0,211304.0,198340.0,198324.0,211468.0,196428.0,195668.0,198940.0,195512.0,198392.0,196580.0,195048.0,198128.0,196848.0,197800.0,195456.0,195828.0,195616.0,199040.0,194932.0,196128.0,196044.0,195156.0
30,196800.0,198104.0,195196.0,196960.0,197684.0,194620.0,194920.0,196812.0,194340.0,194448.0,197592.0,194992.0,198184.0,193108.0,194596.0,198392.0,195600.0,194256.0,195496.0,196744.0,194196.0,195660.0,196776.0,198232.0,199396.0,195324.0,192332.0,195824.0,196068.0,196056.0,194648.0,193788.0,196272.0,195040.0,195588.0,197200.0,195784.0,198620.0,198536.0,195384.0,198424.0,198816.0,195096.0,198232.0,196168.0,195316.0,198652.0,196780.0,195224.0,205584.0,198476.0,198936.0,194676.0,193872.0,197972.0,198856.0,197152.0,194816.0,193580.0,195636.0,197092.0,195496.0,194076.0,197976.0,197588.0,198908.0,195304.0,195012.0,198088.0,193964.0,198020.0,196348.0,197668.0,193928.0,195192.0,200112.0,197940.0,196104.0,197136.0,195516.0,197212.0,196156.0,200460.0,194728.0,199532.0,198972.0,196632.0,194224.0,197140.0,198256.0,193912.0,196932.0,196044.0,195824.0,194264.0,196212.0,196380.0,195708.0,200396.0,195800.0,196060.0,195092.0,199260.0,195676.0,195668.0,196552.0,195556.0,198536.0,196204.0,193880.0,195480.0,195984.0,197056.0,195484.0,200752.0,196040.0,189584.0,194468.0,212288.0,198340.0,198324.0,211376.0,196248.0,195668.0,198932.0,195364.0,198392.0,196580.0,194032.0,198128.0,198400.0,197800.0,195456.0,195828.0,195616.0,199040.0,194932.0,196128.0,194904.0,195156.0
31,196800.0,198104.0,195196.0,196960.0,197684.0,194620.0,194920.0,196812.0,194340.0,194448.0,197460.0,195016.0,193928.0,194704.0,194596.0,197384.0,195600.0,194132.0,195372.0,188520.0,194196.0,195660.0,196776.0,198232.0,199396.0,195324.0,198820.0,195824.0,196068.0,195956.0,194648.0,193788.0,196172.0,195040.0,195588.0,197200.0,195636.0,198644.0,198536.0,195384.0,198424.0,198816.0,195096.0,198232.0,198936.0,195316.0,198652.0,196780.0,189604.0,205436.0,198328.0,198936.0,194676.0,193872.0,197996.0,198856.0,197152.0,194816.0,193580.0,195636.0,197092.0,195496.0,194076.0,197976.0,197588.0,198908.0,195304.0,195012.0,198088.0,193964.0,198020.0,196348.0,197668.0,193928.0,195192.0,200112.0,197940.0,196104.0,197136.0,195516.0,197212.0,196156.0,200460.0,194728.0,199532.0,198972.0,196632.0,194224.0,197140.0,198256.0,193912.0,196932.0,196044.0,195824.0,194264.0,196212.0,196380.0,195708.0,200396.0,195800.0,196060.0,195092.0,199260.0,195676.0,195668.0,196552.0,195556.0,198536.0,196204.0,193880.0,195480.0,197320.0,197056.0,195484.0,200752.0,195784.0,193692.0,196012.0,212288.0,198340.0,198324.0,211376.0,196272.0,195536.0,198792.0,195388.0,198392.0,196432.0,195040.0,198128.0,198400.0,197800.0,195324.0,194688.0,195616.0,199040.0,190676.0,196128.0,194368.0,194024.0
32,196800.0,198104.0,195196.0,196960.0,197684.0,194620.0,194920.0,196812.0,194340.0,194448.0,197436.0,195016.0,198044.0,194728.0,193028.0,198212.0,193972.0,194132.0,195372.0,196652.0,194196.0,195512.0,196628.0,198232.0,192876.0,188588.0,198820.0,195824.0,196068.0,195964.0,194468.0,193788.0,196172.0,195040.0,195588.0,197200.0,195660.0,198644.0,198356.0,195260.0,198332.0,198816.0,195096.0,195216.0,198936.0,195316.0,198652.0,191780.0,195068.0,205460.0,198352.0,198936.0,194676.0,193872.0,197996.0,198856.0,197152.0,194816.0,193580.0,195636.0,197092.0,195496.0,194076.0,197976.0,197588.0,198908.0,195304.0,195012.0,198088.0,193964.0,198020.0,196348.0,197668.0,193928.0,195192.0,200112.0,197940.0,195096.0,196252.0,194880.0,196576.0,195024.0,199000.0,193588.0,199532.0,198972.0,196632.0,194224.0,197140.0,198032.0,193912.0,196932.0,196044.0,195824.0,194264.0,196212.0,196380.0,195708.0,200272.0,195800.0,196060.0,195092.0,199260.0,195676.0,195668.0,196552.0,195556.0,198536.0,196204.0,193880.0,195480.0,197320.0,197056.0,195312.0,196372.0,195892.0,193716.0,195896.0,212288.0,198340.0,197184.0,211376.0,196272.0,195480.0,198816.0,195388.0,198392.0,196456.0,195056.0,198128.0,198400.0,197668.0,195308.0,195704.0,195616.0,197404.0,193264.0,195120.0,195896.0,193488.0
33,196800.0,197924.0,195048.0,196812.0,195900.0,194480.0,194780.0,196672.0,194192.0,194276.0,197436.0,195016.0,198060.0,194728.0,194496.0,198236.0,195508.0,194132.0,195372.0,196528.0,194080.0,195536.0,196528.0,198232.0,199272.0,195068.0,198820.0,195824.0,196068.0,195964.0,194492.0,193696.0,196172.0,195040.0,195588.0,197200.0,195660.0,198644.0,198256.0,195260.0,198332.0,198816.0,194972.0,198108.0,198936.0,195316.0,192908.0,196624.0,195068.0,205460.0,198352.0,198936.0,194404.0,193716.0,197996.0,198764.0,196880.0,194716.0,193432.0,195464.0,197000.0,195364.0,193984.0,197876.0,197496.0,198752.0,195164.0,194856.0,197964.0,193840.0,197880.0,196132.0,197544.0,193928.0,195084.0,199964.0,196792.0,195948.0,197012.0,195392.0,196964.0,196000.0,200320.0,194556.0,199440.0,198724.0,196476.0,194108.0,197016.0,198040.0,193756.0,196808.0,195920.0,195520.0,194108.0,196064.0,196100.0,195600.0,200272.0,195552.0,195936.0,194876.0,199112.0,195480.0,195420.0,196280.0,195400.0,198388.0,196088.0,193724.0,195208.0,197320.0,196916.0,195328.0,200480.0,195916.0,193716.0,195896.0,212288.0,193340.0,198200.0,211376.0,196272.0,195480.0,198816.0,195388.0,198392.0,196456.0,195056.0,198128.0,198400.0,197628.0,195332.0,195704.0,195484.0,198916.0,194784.0,183556.0,195920.0,194984.0
34,196504.0,197948.0,194948.0,196836.0,197560.0,194496.0,194796.0,196688.0,194092.0,194292.0,197436.0,195016.0,198060.0,194728.0,194504.0,198236.0,195508.0,194132.0,195372.0,196528.0,194104.0,195536.0,196528.0,198232.0,199272.0,195076.0,198820.0,195824.0,196068.0,195964.0,194492.0,193696.0,196172.0,195040.0,195588.0,197200.0,195660.0,198644.0,198256.0,195260.0,198332.0,198816.0,194972.0,198108.0,198936.0,195316.0,198528.0,196624.0,195068.0,205460.0,198352.0,198844.0,194428.0,193716.0,197996.0,198764.0,196904.0,194600.0,193456.0,195356.0,196876.0,195372.0,193984.0,197884.0,197496.0,198752.0,195040.0,194856.0,197964.0,193716.0,197896.0,196132.0,197544.0,193788.0,195100.0,199988.0,197816.0,195948.0,197012.0,195392.0,196964.0,196000.0,200336.0,194556.0,199440.0,198724.0,196476.0,194132.0,197016.0,198040.0,193756.0,196808.0,195920.0,195544.0,193984.0,196088.0,196100.0,195600.0,200272.0,195552.0,195936.0,194876.0,199136.0,195504.0,195420.0,196304.0,195400.0,198412.0,196112.0,193724.0,195232.0,197320.0,196932.0,195328.0,200504.0,195916.0,193716.0,195896.0,212288.0,198092.0,198200.0,211376.0,196272.0,195480.0,198816.0,195388.0,198392.0,196456.0,195056.0,198128.0,198400.0,197644.0,195332.0,195704.0,195500.0,198916.0,194808.0,195980.0,195920.0,195000.0
