%sys,vclient01,vclient02,vclient03,vclient04,vclient05,vclient06,vclient07,vclient08,vclient09,vclient10,vclient100,vclient101,vclient102,vclient103,vclient104,vclient105,vclient106,vclient107,vclient108,vclient109,vclient11,vclient110,vclient111,vclient112,vclient113,vclient114,vclient115,vclient116,vclient117,vclient118,vclient119,vclient12,vclient120,vclient121,vclient122,vclient123,vclient124,vclient125,vclient126,vclient127,vclient128,vclient129,vclient13,vclient130,vclient131,vclient132,vclient133,vclient134,vclient135,vclient136,vclient137,vclient138,vclient139,vclient14,vclient140,vclient15,vclient16,vclient17,vclient18,vclient19,vclient20,vclient21,vclient22,vclient23,vclient24,vclient25,vclient26,vclient27,vclient28,vclient29,vclient30,vclient31,vclient32,vclient33,vclient34,vclient35,vclient36,vclient37,vclient38,vclient39,vclient40,vclient41,vclient42,vclient43,vclient44,vclient45,vclient46,vclient47,vclient48,vclient49,vclient50,vclient51,vclient52,vclient53,vclient54,vclient55,vclient56,vclient57,vclient58,vclient59,vclient60,vclient61,vclient62,vclient63,vclient64,vclient65,vclient66,vclient67,vclient68,vclient69,vclient70,vclient71,vclient72,vclient73,vclient74,vclient75,vclient76,vclient77,vclient78,vclient79,vclient80,vclient81,vclient82,vclient83,vclient84,vclient85,vclient86,vclient87,vclient88,vclient89,vclient90,vclient91,vclient92,vclient93,vclient94,vclient95,vclient96,vclient97,vclient98,vclient99
109,15.84,1.0,1.0,1.01,0.0,0.0,0.99,1.0,0.0,0.0,9.38,1.0,1.0,1.0,1.02,1.01,13.41,10.71,1.0,1.0,0.0,1.98,0.98,0.99,1.01,0.0,1.0,1.0,1.0,0.0,1.01,0.0,0.0,11.11,10.11,11.36,12.5,0.0,1.0,0.99,0.0,0.0,0.98,0.0,0.0,0.99,1.01,1.0,1.01,14.29,0.0,8.08,10.1,0.0,10.1,0.0,1.0,1.0,0.0,0.99,0.0,0.0,1.0,1.98,0.0,0.0,0.99,0.0,0.0,0.0,0.0,1.0,0.0,13.13,1.0,0.0,0.0,0.0,1.01,1.01,1.94,1.01,1.0,1.0,1.0,1.0,0.0,0.99,0.0,0.99,0.0,1.01,1.98,1.0,1.0,0.98,0.0,1.0,1.0,0.99,1.0,0.0,0.99,1.0,0.0,0.0,2.0,1.01,0.0,0.0,0.0,1.01,0.99,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,16.0,1.01,1.0,2.0,17.0,1.01,1.0,15.52,1.0,1.0,0.0,17.91,0.0,1.01,25.0,2.0,0.99,29.41,0.0
110,0.0,0.0,1.01,0.0,1.0,1.0,1.0,0.0,0.0,1.0,10.89,1.01,0.99,1.01,1.0,2.0,0.0,0.0,0.0,8.08,0.0,1.01,1.0,0.0,0.99,21.43,19.64,0.0,1.01,0.0,1.01,1.0,1.01,1.06,0.99,1.01,1.05,10.11,2.02,0.0,0.0,1.05,0.0,1.01,3.0,1.01,0.0,1.02,1.01,1.06,16.67,1.01,0.0,1.0,1.0,0.0,0.0,0.0,0.98,0.0,1.0,0.0,0.99,0.0,0.99,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.98,1.01,0.0,1.98,0.0,1.98,1.0,0.0,1.01,0.0,0.0,0.0,1.98,1.01,1.01,2.0,0.0,1.01,2.0,0.0,1.0,1.0,0.0,1.02,1.01,1.0,1.01,1.0,1.01,1.01,1.0,1.0,1.0,0.99,2.0,1.0,1.01,1.01,1.98,0.0,0.0,13.43,13.7,0.98,1.0,2.0,2.86,3.12,1.0,1.0,0.99,1.01,0.0,1.01,1.01,1.98,4.55,17.11,1.01,1.0,0.0,2.0,1.01,1.0
111,0.0,0.99,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,3.03,1.98,1.01,2.02,1.0,0.99,0.0,1.01,14.29,0.99,2.0,24.29,1.0,0.0,1.09,16.67,1.96,0.99,0.99,1.0,0.99,1.01,0.0,0.0,0.0,0.0,0.0,1.98,1.0,1.0,0.0,1.0,0.0,34.38,0.0,2.0,0.0,16.48,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.99,0.0,0.0,0.0,0.0,0.0,0.0,0.99,0.99,0.0,0.99,0.0,0.99,1.0,0.0,1.0,1.98,0.0,1.98,1.0,1.98,0.99,0.99,1.01,0.0,1.0,2.0,1.01,1.0,0.0,0.0,1.0,1.01,1.01,1.0,0.99,0.97,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,2.0,0.0,14.94,11.9,1.0,0.0,1.01,1.01,1.05,0.99,1.0,0.99,0.0,33.9,27.12,2.0,1.98,1.0,5.05,1.0,12.0,12.63,2.0,0.0,1.0,1.96,0.98,32.14,1.19,1.01,1.0
112,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.99,1.0,12.5,1.01,2.0,10.1,2.02,0.0,1.98,0.0,1.03,1.0,15.0,0.99,1.0,25.35,0.0,1.0,1.01,5.15,0.0,10.11,1.0,1.0,0.99,1.0,0.99,1.0,1.0,6.0,1.01,0.0,1.0,0.0,17.98,1.01,1.0,16.85,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.99,1.0,0.99,0.99,0.0,0.99,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.99,0.0,1.0,0.0,0.0,0.99,0.0,0.0,1.0,1.98,0.0,0.0,1.01,0.0,1.01,1.0,0.0,0.0,0.98,1.0,1.0,1.98,1.98,0.0,0.0,1.01,1.01,0.0,1.0,1.0,1.0,0.0,0.99,1.0,0.0,1.01,1.0,0.0,1.01,2.0,1.0,0.98,19.4,2.02,1.01,1.0,0.99,0.0,14.67,0.0,1.0,0.0,0.0,2.0,1.01,1.01,6.93,1.01,1.01,1.0,0.0,1.98,1.0,27.27,1.01,2.78,20.0,0.99,10.26
113,0.0,0.99,0.99,0.0,1.0,1.0,1.96,0.99,0.0,0.0,1.0,1.0,0.99,0.0,1.98,9.09,1.94,0.0,1.01,1.01,0.0,2.02,0.0,1.0,0.0,0.98,1.0,1.0,10.1,1.02,1.06,1.0,1.0,0.0,1.01,0.0,1.0,0.0,22.86,7.69,2.0,1.0,1.0,1.08,1.0,1.0,0.0,18.18,2.0,1.0,0.0,0.0,1.01,0.0,0.0,0.0,0.0,1.01,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.99,0.99,0.99,0.99,1.01,1.0,0.0,1.01,0.98,0.98,2.0,0.0,1.0,0.0,1.0,1.01,2.0,1.01,1.0,1.98,1.98,1.01,0.0,0.99,1.0,0.0,1.01,1.01,0.0,0.0,1.01,1.01,0.0,0.0,1.01,0.0,1.0,1.01,0.0,0.99,0.0,0.0,33.33,0.99,0.0,0.0,0.0,0.99,13.51,4.0,0.99,1.01,2.04,2.0,0.0,2.0,0.0,1.0,1.0,13.24,1.01,1.01,1.12,0.98,1.0,13.89,1.98,8.0
114,0.0,0.0,0.98,0.0,0.99,0.99,0.0,0.99,1.0,0.0,2.94,0.0,1.0,12.0,1.98,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.01,1.01,1.0,0.0,0.0,20.0,1.96,10.0,0.0,0.0,1.0,1.01,0.99,1.0,0.0,1.01,0.0,12.12,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.98,1.01,1.0,1.01,0.0,0.0,1.0,0.0,1.0,0.99,1.0,0.99,0.0,0.0,0.99,0.98,0.0,1.0,0.99,0.0,0.0,1.0,0.99,1.0,0.0,0.0,1.0,0.99,1.01,1.98,0.99,2.0,1.0,1.01,0.0,1.98,1.01,2.0,0.0,0.99,0.0,11.11,1.01,0.0,1.01,0.0,1.0,1.01,1.0,1.98,10.1,1.01,1.0,1.98,1.01,0.0,1.01,0.0,1.98,0.0,1.01,1.01,1.01,1.0,0.99,1.01,10.1,1.01,0.99,1.01,0.0,0.0,33.33,2.0,0.0,1.01,11.0,1.0,10.0,0.0,1.01,1.0,2.0,4.35,2.02,1.0,1.0,0.0,1.0,1.01,1.0,0.0
115,1.0,11.88,14.0,12.0,13.13,13.13,10.1,14.0,10.0,13.13,1.01,2.0,10.89,1.0,1.0,1.96,1.96,1.0,1.0,1.0,12.12,1.0,1.0,18.18,2.0,1.0,1.0,1.01,1.01,0.0,1.0,10.0,2.0,1.0,1.0,1.01,0.0,0.0,0.0,2.0,0.0,2.0,14.0,1.0,1.0,17.17,2.02,1.04,1.01,0.0,0.99,0.0,0.0,11.11,8.16,10.1,11.11,11.22,8.0,9.18,10.89,14.0,9.0,12.87,10.1,12.87,10.1,12.12,13.0,12.12,12.12,11.0,10.0,0.99,6.06,12.12,2.97,10.1,10.0,11.0,8.91,6.93,10.0,11.11,9.0,10.0,8.08,11.11,12.12,1.0,10.1,11.11,9.18,14.14,9.09,11.88,10.1,10.0,2.02,9.9,11.11,9.09,10.0,9.09,7.92,6.0,6.0,6.0,9.0,13.0,6.06,1.0,0.0,0.99,0.0,0.0,13.4,1.0,1.96,1.96,0.99,14.14,1.0,0.0,0.98,12.12,0.99,1.98,7.0,1.0,1.01,1.01,1.0,1.01,0.0,1.96,0.0,1.0,0.99,0.99
116,10.78,0.0,0.99,0.0,1.0,1.0,0.0,0.0,1.01,0.99,11.46,2.0,1.0,1.0,1.02,0.0,17.65,6.93,12.0,1.0,0.0,1.0,0.99,1.0,0.0,1.01,1.01,1.01,1.01,2.0,1.01,1.0,9.0,1.01,1.0,2.0,1.98,2.0,1.01,2.0,15.15,10.89,1.0,1.0,1.02,1.0,1.98,0.0,1.98,1.0,1.02,24.32,18.52,1.0,1.0,0.0,0.99,0.99,0.0,0.99,0.0,0.0,1.0,0.0,1.01,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,9.0,0.99,0.99,8.0,0.0,1.01,0.0,0.99,1.01,0.0,1.0,0.99,1.01,0.99,0.98,0.0,0.0,1.0,1.98,1.0,1.0,4.04,1.0,1.0,1.01,1.96,1.01,1.98,3.0,0.0,3.0,1.01,7.07,4.08,8.0,2.0,0.0,5.0,1.01,0.99,0.0,0.0,16.16,1.0,1.0,1.01,1.98,2.0,1.0,2.0,1.02,1.01,1.01,0.0,1.98,7.0,0.0,0.0,1.98,1.0,2.0,0.0,10.89,1.98,2.0,9.09,0.99
117,0.0,1.0,0.0,0.99,0.0,0.0,1.0,0.98,0.0,0.0,0.98,1.08,2.0,1.0,1.08,3.0,0.98,14.85,0.0,1.01,0.0,1.0,1.02,1.0,1.01,0.99,6.06,0.99,1.0,1.0,1.01,0.0,1.0,9.9,10.2,13.0,12.12,10.0,0.99,0.0,2.0,1.02,1.0,2.02,1.0,0.99,0.0,0.99,1.01,17.0,1.01,2.0,7.14,0.0,0.0,0.0,0.99,0.0,0.99,0.0,0.0,1.98,0.99,0.0,0.97,0.98,0.0,0.0,0.99,0.0,1.0,1.0,0.0,1.98,0.0,1.0,1.0,0.99,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.02,2.0,0.0,0.99,0.0,1.0,1.01,1.96,1.01,1.0,0.99,1.01,0.99,1.98,0.0,1.0,0.0,1.01,1.0,0.0,1.0,1.01,1.0,0.0,1.01,1.01,0.99,0.0,1.0,1.01,1.98,1.01,0.98,0.0,0.0,4.95,5.0,2.97,1.0,1.0,2.0,0.0,2.6,12.0,0.0,15.0,1.0,2.0,2.0,1.01,0.0,0.0,1.01
118,0.98,1.98,1.0,0.0,0.99,1.0,0.0,0.99,1.0,0.0,0.99,0.0,1.0,2.27,1.0,1.06,1.0,0.0,0.99,15.0,0.0,1.0,15.84,1.0,1.98,16.33,9.9,2.0,1.01,1.01,0.99,0.99,1.98,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,1.0,0.99,0.99,15.84,1.01,2.0,1.02,1.0,0.0,15.0,1.01,0.99,0.0,1.01,0.99,0.0,0.0,0.0,0.99,0.0,0.0,0.98,0.99,0.0,1.01,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.99,1.0,1.0,1.0,1.94,0.98,0.0,1.01,2.0,1.0,1.0,0.99,0.0,1.0,1.01,1.01,1.0,0.0,0.99,2.97,0.0,1.0,1.0,1.01,1.01,0.99,1.0,1.0,0.0,1.01,1.98,0.0,1.0,2.0,1.98,0.0,0.0,0.99,1.0,1.01,0.0,17.17,12.12,1.98,3.92,0.0,12.12,8.6,1.0,1.96,1.0,9.18,1.0,8.08,1.0,1.01,1.98,16.0,0.0,0.99,5.0,1.0,0.99,1.02
119,0.0,0.0,0.99,0.99,1.0,0.99,0.99,0.0,0.0,0.99,1.96,11.11,2.22,1.01,8.08,33.33,1.96,1.96,0.0,1.01,1.0,2.0,2.02,1.01,13.86,2.0,0.0,1.0,5.26,0.99,2.02,1.0,1.01,1.01,0.0,1.0,1.01,0.0,2.0,2.0,1.0,2.0,1.0,1.01,1.02,0.0,1.01,1.0,15.15,1.01,0.0,0.99,1.01,0.0,1.01,1.01,0.0,0.0,1.0,0.0,1.0,0.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.99,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.99,1.01,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.01,1.0,0.98,1.0,2.0,1.01,1.0,1.96,1.01,0.0,1.0,1.01,1.01,1.01,0.0,2.0,0.0,1.0,1.01,2.0,0.99,0.0,15.79,13.13,0.99,1.0,0.0,0.99,0.0,1.0,0.96,0.0,1.01,1.01,0.0,1.06,1.98,2.0,0.0,1.0,1.0,1.01,2.0,0.0,1.01,3.0,3.0,6.0,8.08,1.01,10.78
120,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.01,1.01,1.01,0.99,0.0,5.1,0.0,1.0,1.01,1.0,1.0,15.0,0.0,1.0,0.0,0.0,2.02,1.01,41.18,2.67,7.0,0.0,1.0,1.0,1.98,1.0,1.0,0.99,13.86,15.0,0.0,1.0,0.99,18.0,0.99,1.0,15.0,1.01,0.0,1.01,1.0,2.02,2.0,1.0,1.98,0.0,0.0,1.0,1.0,0.99,0.99,0.0,0.0,0.99,0.99,1.0,1.01,0.0,0.0,0.0,0.0,1.0,0.99,0.0,0.0,0.0,0.99,0.0,1.0,1.01,1.01,0.99,1.0,0.0,0.99,1.0,1.01,2.0,1.01,1.98,0.0,1.0,1.0,0.0,1.0,1.0,1.01,1.0,1.0,1.01,0.0,0.0,1.01,1.98,0.99,1.01,1.0,1.01,1.01,1.01,2.0,1.01,1.0,16.0,15.84,1.33,1.0,1.0,0.0,17.17,1.0,1.08,1.01,1.98,0.0,1.09,0.0,1.0,0.99,0.0,0.99,2.0,2.0,1.01,12.12,0.98,0.0,5.0,1.98,1.01
121,1.0,0.0,0.99,0.0,0.0,0.0,0.0,1.96,0.0,1.0,0.0,0.99,2.33,8.08,1.0,5.0,0.99,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0,0.0,1.01,14.89,2.97,25.0,2.0,0.0,1.0,0.0,1.01,0.99,2.0,1.01,1.02,1.01,3.0,2.0,1.98,1.0,1.01,2.02,0.0,16.0,0.99,0.99,1.01,1.01,0.99,0.0,1.98,0.0,0.99,1.0,0.0,1.0,0.0,1.0,0.0,0.99,0.99,0.99,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.01,1.0,1.0,0.99,0.0,0.98,1.96,1.0,0.0,2.02,1.0,0.0,10.1,1.0,0.0,1.0,2.0,1.01,1.0,1.01,1.0,15.0,1.01,0.0,1.01,2.0,0.0,1.0,1.01,0.0,1.0,1.01,0.0,0.99,1.98,2.0,0.99,1.02,0.0,12.0,1.98,1.01,1.0,10.2,11.69,1.0,1.98,12.0,8.97,9.0,2.0,1.61,0.0,0.0,16.67,1.94,1.98,1.01,1.28,0.0,1.0,0.0,0.0
122,0.99,1.0,0.0,0.0,1.98,0.0,0.0,0.0,0.0,0.0,11.0,1.01,12.12,1.0,1.0,1.0,4.9,0.99,1.98,2.0,0.0,0.0,1.01,14.04,0.99,1.01,1.01,50.0,1.0,5.05,1.0,0.0,8.6,0.0,1.01,0.0,0.0,0.0,1.01,1.98,0.0,6.38,0.0,2.0,1.0,25.0,1.01,0.0,1.01,1.01,1.0,9.8,12.12,0.0,21.74,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.99,2.0,0.0,1.0,0.0,0.99,0.0,1.0,1.0,0.0,1.0,0.99,0.0,1.0,16.0,19.0,16.0,16.83,10.1,11.0,16.16,14.14,14.0,13.13,13.13,14.0,1.0,10.1,9.9,12.12,8.0,8.0,10.1,13.86,15.15,1.0,14.0,15.0,11.88,12.0,13.0,8.0,11.22,10.0,13.13,14.14,11.0,11.0,1.01,0.0,0.0,1.0,12.22,0.0,1.05,0.0,0.0,0.99,0.99,4.35,0.0,0.99,3.03,1.01,0.0,11.0,1.0,1.0,1.98,2.27,0.0,1.98,3.85,1.0,1.0,1.09,2.02
123,0.0,17.17,19.19,18.81,18.81,14.71,9.09,16.33,13.13,14.14,0.0,1.01,0.0,1.0,2.0,1.01,10.71,4.82,8.89,1.01,14.85,1.0,0.99,50.0,1.0,0.99,2.0,4.95,1.01,2.0,0.0,13.13,4.04,8.51,0.0,2.0,1.0,6.52,1.0,0.0,8.16,15.07,14.0,1.0,1.0,70.0,1.0,1.0,1.0,3.03,2.0,0.0,0.99,13.0,5.0,12.12,12.0,9.0,11.11,13.0,8.08,16.0,13.86,11.22,15.69,13.0,13.86,10.0,14.85,14.0,10.89,15.15,12.12,1.0,8.0,9.0,13.27,1.0,1.01,0.0,0.99,0.0,0.99,0.0,0.0,0.0,1.0,1.0,0.0,1.01,1.0,0.0,1.0,0.0,0.0,1.01,1.0,1.0,1.0,0.0,0.98,1.01,0.0,1.0,1.0,1.98,1.0,1.01,1.01,0.0,0.0,3.88,1.96,1.0,0.0,0.0,1.0,0.0,0.0,2.0,0.98,0.0,1.0,1.98,1.01,0.0,0.99,1.98,0.99,1.98,1.01,1.01,0.0,2.22,1.0,10.87,11.88,1.0,11.11,1.98
124,15.15,0.0,0.99,1.0,0.0,1.01,0.0,0.97,0.99,0.99,1.0,1.01,1.0,0.0,0.0,0.0,1.11,11.63,33.33,3.0,1.0,1.98,3.0,6.0,1.01,0.0,3.57,0.99,0.99,0.0,1.02,0.0,0.0,4.0,10.75,9.78,10.75,3.0,1.98,2.0,26.67,1.03,0.0,1.0,4.04,3.0,1.01,1.0,1.01,9.38,7.53,1.02,0.0,0.0,1.01,0.0,1.0,0.0,0.99,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.99,14.85,0.99,0.0,1.0,1.01,1.01,2.02,0.0,1.98,1.01,0.99,1.0,1.0,0.0,1.98,1.01,1.0,0.0,1.01,1.01,1.0,1.01,0.99,1.01,1.01,2.0,0.0,2.0,1.01,1.01,0.0,1.01,0.0,1.01,0.0,0.0,1.01,0.99,2.02,1.61,1.04,0.99,0.98,1.0,1.1,10.0,0.0,0.98,0.0,11.0,13.0,0.0,1.0,0.0,1.01,1.01,6.06,8.0,1.01,8.0,0.0,0.0,0.99,0.99,0.99,2.0,0.0
125,0.0,0.0,0.0,0.0,0.0,0.0,0.99,1.0,0.0,0.0,1.0,1.0,1.01,2.0,0.0,1.01,0.0,1.0,10.0,10.67,0.0,0.99,32.26,1.0,1.0,23.53,33.33,1.0,0.0,1.01,1.98,0.0,1.0,0.0,0.0,1.01,14.29,1.0,1.0,0.99,7.0,0.0,0.0,0.0,17.86,0.0,2.0,0.0,1.98,0.0,3.0,1.98,1.01,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.98,0.0,0.0,1.0,0.0,0.99,1.01,0.99,0.0,1.0,1.0,1.0,1.0,0.99,1.0,2.0,1.01,1.96,1.0,1.0,1.0,0.0,0.0,1.01,1.0,1.01,1.0,0.0,0.0,0.0,1.0,1.01,1.01,2.0,1.98,1.01,0.0,1.98,0.0,1.0,1.0,0.0,0.99,1.0,1.0,1.0,1.0,1.01,8.0,0.0,2.17,1.08,1.0,1.98,15.15,5.05,1.08,0.0,1.01,0.0,1.0,1.0,0.0,0.99,9.0,1.0,4.04,1.0,1.98,8.0,8.08,1.14,0.0,1.01,0.0,1.01,2.35
126,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,11.88,1.98,0.99,0.0,1.0,1.16,0.0,0.0,0.0,1.02,17.19,42.86,4.76,0.0,14.0,1.0,6.82,0.99,0.0,0.99,0.0,1.0,0.0,0.0,4.6,2.86,1.0,0.0,0.0,4.94,0.0,1.98,0.0,1.0,25.93,0.0,0.0,1.0,2.0,1.0,1.01,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.99,0.0,0.99,0.0,0.0,0.0,0.0,0.99,0.0,0.99,0.99,0.98,1.0,0.0,0.99,0.0,2.0,1.01,1.01,0.0,1.0,1.01,1.0,1.0,1.98,0.0,0.0,1.0,0.0,1.01,1.01,0.99,0.0,1.0,1.01,0.0,1.0,1.0,1.01,1.01,1.0,0.98,0.0,0.98,10.99,0.0,10.2,0.0,0.0,1.0,1.96,0.0,1.08,1.0,1.01,0.0,1.0,1.01,0.0,0.0,0.0,1.0,1.0,0.0,1.01,1.0,0.0,0.99,0.0,7.07,1.0,10.1
127,1.0,0.0,1.01,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.99,1.0,9.18,0.99,1.01,0.99,1.04,0.99,19.35,1.0,1.0,6.0,2.97,1.0,0.0,0.0,11.11,14.61,0.0,1.0,1.01,1.98,1.0,0.0,1.01,12.09,10.0,1.98,1.0,1.0,22.22,1.04,0.0,13.33,1.0,2.97,2.0,0.0,1.01,1.0,0.0,0.0,0.99,0.0,1.0,1.0,0.0,1.0,0.0,1.98,0.99,0.0,1.0,0.99,0.0,1.98,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.01,1.01,0.0,1.0,0.0,1.0,0.0,1.01,0.0,0.0,1.0,1.01,1.98,1.01,0.0,1.0,0.0,1.01,0.0,0.0,1.0,1.0,0.99,1.01,0.0,1.01,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.01,0.99,0.0,1.01,13.13,0.0,0.0,0.99,0.0,0.0,11.0,8.91,1.01,1.01,1.01,1.0,2.0,2.0,1.96,1.0,1.0,1.0,1.08,1.0,1.0,10.1,1.0,0.98,3.06,1.0,0.0
128,0.97,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.01,1.98,1.98,11.22,1.0,1.0,1.98,0.0,1.98,1.0,1.0,3.96,0.0,1.0,1.0,0.0,0.0,14.85,2.0,1.01,2.7,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.01,1.01,1.0,0.0,1.0,1.0,40.0,31.91,0.0,1.01,1.0,1.01,0.0,0.0,11.11,0.0,0.99,0.99,1.0,0.0,1.0,0.99,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.99,1.0,0.0,1.0,0.0,0.99,0.0,0.0,1.0,1.0,1.0,0.99,0.0,0.0,1.0,1.96,1.01,1.01,1.01,2.0,1.0,1.01,0.0,1.0,1.01,2.0,1.98,1.0,1.0,0.0,1.0,0.99,1.98,1.01,2.0,1.0,0.0,1.0,2.0,1.01,1.0,1.02,0.99,1.01,1.0,1.0,1.0,10.0,1.01,2.0,1.0,0.0,10.0,0.99,0.99,11.0,8.08,12.5,0.0,1.0,1.0,0.0,9.09,1.0,1.01,1.98,0.99,1.01,1.0,1.0,1.0
129,0.0,0.0,1.0,0.99,0.0,1.0,0.0,1.0,0.0,1.0,19.8,0.0,6.86,1.0,0.0,1.01,0.99,2.0,0.0,1.0,1.0,0.0,1.01,13.13,0.99,2.0,1.01,1.0,1.0,1.98,0.0,1.0,1.0,0.0,0.0,1.01,1.0,1.01,1.0,0.0,0.99,0.0,0.0,1.0,2.0,21.0,4.0,1.0,1.01,1.01,1.0,10.0,11.11,1.0,0.99,1.0,0.0,0.0,0.0,0.99,0.0,0.0,0.0,0.0,0.99,0.0,0.0,0.99,0.0,1.0,1.0,0.0,0.99,1.0,1.0,0.0,0.99,3.0,2.04,1.01,1.02,1.02,2.0,2.0,1.02,1.98,2.0,0.0,0.0,14.0,1.0,1.0,1.0,0.0,0.0,1.01,1.01,1.96,11.22,1.0,1.02,1.0,1.01,0.0,2.0,1.01,1.0,0.0,1.01,1.0,0.99,0.0,0.0,1.01,1.0,14.71,0.0,0.99,0.0,0.0,0.98,2.0,1.01,1.98,1.01,2.02,5.0,0.99,10.1,1.0,2.0,0.0,2.0,1.01,0.0,1.0,0.99,0.0,1.01,1.0
130,0.99,11.0,10.1,10.2,10.2,11.0,10.2,11.76,8.82,10.0,1.01,2.0,1.0,1.0,1.0,0.99,17.17,0.0,14.0,0.0,10.89,1.0,1.0,0.0,0.0,1.0,1.0,1.0,2.97,0.0,1.0,12.0,11.11,1.01,1.0,1.01,1.01,0.0,0.99,1.0,15.31,15.84,9.09,2.0,0.0,0.0,0.0,1.0,1.98,0.99,1.01,1.0,1.0,14.0,1.01,11.0,9.18,9.09,8.0,8.16,13.0,10.1,11.76,9.09,9.0,12.24,14.85,9.0,15.0,13.27,9.09,8.08,13.13,0.99,8.0,9.9,1.98,9.09,9.0,12.12,12.0,8.0,8.0,9.9,8.91,11.11,12.12,8.16,15.0,2.0,11.11,12.24,10.2,12.0,11.11,13.86,13.0,10.1,1.0,10.0,12.12,12.0,12.12,12.0,10.1,12.0,10.1,9.09,10.0,12.0,11.22,0.0,2.0,2.0,0.0,0.0,0.99,1.01,0.99,1.01,0.0,1.01,1.0,0.0,0.0,1.0,1.01,1.01,0.0,0.0,0.0,0.0,1.02,2.0,1.0,11.22,13.0,0.0,15.0,1.01
131,9.18,0.0,0.0,0.0,0.0,1.01,1.0,0.99,0.99,0.99,0.0,1.98,1.01,0.0,1.01,0.0,0.0,15.84,0.0,1.0,0.0,0.99,1.01,1.0,0.99,1.0,12.0,1.0,1.01,1.96,0.0,1.01,2.0,13.0,1.0,1.01,12.0,11.0,1.01,0.99,0.0,1.01,1.0,1.01,1.01,2.0,1.01,1.01,1.0,18.18,0.99,0.0,0.0,1.01,0.0,1.0,0.0,0.99,0.0,0.0,1.0,1.01,0.0,0.0,0.0,0.99,0.0,0.0,0.0,0.0,1.0,0.0,0.0,11.11,1.0,1.98,9.9,0.99,1.0,1.0,0.0,2.0,0.0,0.99,1.01,0.98,0.0,2.0,1.0,1.0,0.0,1.0,1.98,0.0,1.0,1.01,0.0,0.0,1.0,2.02,1.98,0.0,0.0,1.0,1.0,1.0,2.97,0.99,1.98,1.01,1.0,1.98,1.0,1.01,1.0,1.0,0.0,0.0,5.0,0.0,2.0,0.0,9.09,9.9,1.02,1.01,1.0,1.23,1.98,3.7,14.29,1.0,6.0,0.99,0.0,0.99,0.0,1.0,1.01,1.0
