kbactive,vclient01,vclient02,vclient03,vclient04,vclient05,vclient06,vclient07,vclient08,vclient09,vclient10,vclient100,vclient101,vclient102,vclient103,vclient104,vclient105,vclient106,vclient107,vclient108,vclient109,vclient11,vclient110,vclient111,vclient112,vclient113,vclient114,vclient115,vclient116,vclient117,vclient118,vclient119,vclient12,vclient120,vclient121,vclient122,vclient123,vclient124,vclient125,vclient126,vclient127,vclient128,vclient129,vclient13,vclient130,vclient131,vclient132,vclient133,vclient134,vclient135,vclient136,vclient137,vclient138,vclient139,vclient14,vclient140,vclient15,vclient16,vclient17,vclient18,vclient19,vclient20,vclient21,vclient22,vclient23,vclient24,vclient25,vclient26,vclient27,vclient28,vclient29,vclient30,vclient31,vclient32,vclient33,vclient34,vclient35,vclient36,vclient37,vclient38,vclient39,vclient40,vclient41,vclient42,vclient43,vclient44,vclient45,vclient46,vclient47,vclient48,vclient49,vclient50,vclient51,vclient52,vclient53,vclient54,vclient55,vclient56,vclient57,vclient58,vclient59,vclient60,vclient61,vclient62,vclient63,vclient64,vclient65,vclient66,vclient67,vclient68,vclient69,vclient70,vclient71,vclient72,vclient73,vclient74,vclient75,vclient76,vclient77,vclient78,vclient79,vclient80,vclient81,vclient82,vclient83,vclient84,vclient85,vclient86,vclient87,vclient88,vclient89,vclient90,vclient91,vclient92,vclient93,vclient94,vclient95,vclient96,vclient97,vclient98,vclient99
113,113156.0,111292.0,112472.0,112512.0,112356.0,112700.0,112200.0,111632.0,113176.0,112736.0,112068.0,112884.0,112504.0,112692.0,112700.0,112948.0,112836.0,112316.0,112860.0,112472.0,113092.0,112484.0,112740.0,112508.0,112676.0,112552.0,112232.0,112544.0,113056.0,113272.0,112832.0,113088.0,112280.0,113040.0,112964.0,112968.0,113244.0,111272.0,112552.0,113420.0,112556.0,111312.0,113116.0,112180.0,110596.0,113224.0,111744.0,112672.0,113236.0,108336.0,110676.0,113400.0,112368.0,112216.0,112456.0,111008.0,112092.0,112400.0,112972.0,112136.0,112576.0,112760.0,113176.0,111920.0,112940.0,112056.0,112432.0,112844.0,112236.0,113212.0,112200.0,112788.0,111408.0,112988.0,112400.0,110320.0,112572.0,112696.0,112752.0,113380.0,112424.0,112744.0,110324.0,113176.0,111324.0,110512.0,112412.0,113300.0,112772.0,111332.0,112816.0,111284.0,112200.0,113368.0,112864.0,112544.0,112248.0,113320.0,110068.0,113388.0,113120.0,113680.0,110784.0,113428.0,113296.0,112820.0,112464.0,113232.0,113048.0,113832.0,112724.0,111924.0,112208.0,112452.0,111300.0,112764.0,112568.0,112456.0,106820.0,112364.0,113896.0,106640.0,112484.0,112428.0,112536.0,112416.0,112320.0,112872.0,113516.0,111088.0,111980.0,113636.0,113160.0,112200.0,112384.0,112184.0,112584.0,112252.0,112456.0,113472.0
114,113164.0,111300.0,112484.0,112512.0,112364.0,112708.0,112220.0,111632.0,113184.0,112736.0,112076.0,112908.0,112512.0,112712.0,112712.0,112936.0,112848.0,112328.0,112860.0,112484.0,113104.0,112484.0,112740.0,112516.0,112696.0,112560.0,112240.0,112560.0,113052.0,112312.0,112848.0,113096.0,112288.0,113060.0,112976.0,112988.0,113252.0,111272.0,112532.0,112636.0,112576.0,111332.0,113132.0,112192.0,110608.0,113224.0,111756.0,112672.0,113256.0,108336.0,110676.0,113416.0,112368.0,112216.0,112456.0,111028.0,112108.0,112408.0,112972.0,112144.0,112576.0,112764.0,113176.0,111928.0,112960.0,112056.0,112432.0,112860.0,112244.0,113228.0,112208.0,112804.0,111420.0,112988.0,112400.0,110320.0,112588.0,113272.0,112752.0,113380.0,112432.0,112744.0,110332.0,113184.0,111332.0,110512.0,112420.0,113308.0,112780.0,111372.0,112824.0,111284.0,112208.0,113376.0,112872.0,112552.0,112256.0,113328.0,111336.0,113396.0,113128.0,113680.0,110792.0,113428.0,113312.0,112836.0,112472.0,113240.0,113048.0,113848.0,112732.0,111932.0,112216.0,112464.0,110516.0,112772.0,112584.0,112476.0,106828.0,112364.0,112584.0,106640.0,112496.0,112444.0,112536.0,112432.0,112336.0,112876.0,113532.0,111100.0,111980.0,112396.0,113176.0,112208.0,112400.0,112188.0,112580.0,112252.0,112476.0,113472.0
115,113172.0,111324.0,112484.0,112536.0,112364.0,112744.0,112220.0,111652.0,113192.0,112756.0,112076.0,112912.0,112536.0,112724.0,112712.0,112948.0,112848.0,112328.0,112880.0,112496.0,113112.0,112504.0,112760.0,112516.0,112704.0,112560.0,112240.0,112560.0,113060.0,112320.0,112848.0,113096.0,113316.0,113060.0,112984.0,112988.0,113264.0,111292.0,112548.0,112636.0,112576.0,112060.0,113132.0,112204.0,110608.0,113244.0,111764.0,112664.0,113264.0,108360.0,110688.0,113416.0,112388.0,112256.0,112472.0,111056.0,112136.0,112416.0,113004.0,112164.0,112596.0,112776.0,113204.0,111940.0,112960.0,112072.0,112452.0,112868.0,112260.0,113228.0,112208.0,112824.0,111428.0,113004.0,112432.0,110340.0,122204.0,112712.0,112772.0,113388.0,112452.0,112764.0,110360.0,113204.0,111340.0,110528.0,112420.0,113332.0,112788.0,111372.0,112848.0,112160.0,112232.0,114336.0,114160.0,112580.0,113224.0,114188.0,110096.0,113404.0,114724.0,114948.0,110792.0,114732.0,113320.0,114180.0,113680.0,114596.0,114296.0,113860.0,113908.0,111944.0,112236.0,112468.0,110516.0,112772.0,112584.0,112476.0,106840.0,112380.0,112584.0,106672.0,112496.0,112456.0,112552.0,112432.0,112344.0,112892.0,125332.0,111100.0,111992.0,112396.0,113184.0,112228.0,112408.0,112204.0,112588.0,112260.0,112484.0,113480.0
116,113184.0,111328.0,112500.0,112540.0,112384.0,112732.0,112240.0,111660.0,113204.0,112764.0,112112.0,112920.0,112532.0,112736.0,112732.0,112956.0,112896.0,117216.0,112908.0,112504.0,113112.0,112504.0,112760.0,112536.0,112712.0,112576.0,112256.0,112560.0,113060.0,112332.0,112868.0,113112.0,112316.0,114228.0,112992.0,113008.0,113272.0,112188.0,112560.0,112648.0,113880.0,111368.0,113148.0,112212.0,110632.0,113260.0,111776.0,112680.0,113264.0,108360.0,110700.0,114832.0,124260.0,112244.0,112484.0,111052.0,112132.0,112416.0,113004.0,112168.0,112608.0,112788.0,113208.0,111952.0,112980.0,112072.0,112464.0,112884.0,112268.0,113248.0,112224.0,112828.0,111448.0,113036.0,112432.0,110344.0,112600.0,112736.0,112780.0,113408.0,112452.0,112764.0,110352.0,113204.0,111352.0,110528.0,112440.0,113328.0,112800.0,111368.0,112848.0,111312.0,112228.0,113384.0,112892.0,112580.0,112276.0,113352.0,110096.0,113416.0,113148.0,113708.0,110820.0,113444.0,113320.0,112856.0,112500.0,113264.0,113076.0,113860.0,112756.0,111952.0,112244.0,112476.0,110520.0,112800.0,112604.0,112492.0,106848.0,112392.0,112588.0,106664.0,112512.0,112464.0,112552.0,112456.0,112356.0,112900.0,113544.0,111108.0,111996.0,112416.0,113200.0,112236.0,112420.0,112204.0,112600.0,112280.0,112484.0,113508.0
117,113196.0,111332.0,112508.0,112540.0,112384.0,112740.0,112248.0,111668.0,113212.0,112764.0,112108.0,112936.0,112532.0,112736.0,112740.0,112964.0,112884.0,112352.0,112900.0,112516.0,113128.0,112528.0,112784.0,112544.0,112724.0,112576.0,113660.0,112584.0,113080.0,112332.0,112868.0,113124.0,112316.0,113088.0,112992.0,113008.0,113280.0,111312.0,112568.0,112660.0,112592.0,111356.0,113156.0,112220.0,110632.0,113260.0,111784.0,112696.0,113280.0,108404.0,111740.0,113456.0,112416.0,112252.0,112484.0,111052.0,112132.0,112436.0,113012.0,112180.0,112608.0,112796.0,113208.0,111952.0,112980.0,112096.0,112472.0,112884.0,112268.0,113248.0,112236.0,112836.0,111448.0,113024.0,112440.0,110352.0,112608.0,112736.0,112780.0,113408.0,112460.0,112772.0,110360.0,113212.0,111360.0,110548.0,112448.0,113336.0,112808.0,111376.0,112856.0,111312.0,112236.0,113404.0,112900.0,112580.0,112284.0,113360.0,110112.0,113416.0,113156.0,113720.0,110828.0,113464.0,113340.0,112864.0,112508.0,113272.0,113076.0,113876.0,112764.0,111952.0,112252.0,112488.0,110532.0,112804.0,112612.0,112492.0,106856.0,112400.0,112600.0,106676.0,123836.0,125932.0,112572.0,112468.0,112356.0,112904.0,113552.0,113944.0,112040.0,112416.0,113204.0,112236.0,112428.0,112220.0,112604.0,112288.0,112500.0,113516.0
118,113204.0,111340.0,112516.0,112556.0,112400.0,112748.0,112256.0,111676.0,113220.0,112780.0,112120.0,112944.0,112556.0,112756.0,112740.0,112976.0,112896.0,112352.0,112908.0,112528.0,113128.0,112536.0,112784.0,112544.0,112732.0,112604.0,112288.0,112584.0,113088.0,112352.0,112884.0,113124.0,112324.0,113096.0,113004.0,113028.0,113288.0,111320.0,112576.0,112680.0,112608.0,111368.0,113164.0,112228.0,110672.0,113288.0,111800.0,112696.0,113280.0,108388.0,110732.0,113464.0,112420.0,112252.0,112500.0,111068.0,112148.0,112436.0,113020.0,112180.0,112620.0,112804.0,113224.0,111964.0,112996.0,112100.0,112480.0,112900.0,112288.0,113264.0,112236.0,112844.0,111464.0,113032.0,112440.0,110364.0,112624.0,112752.0,112796.0,113424.0,112468.0,112784.0,110368.0,113212.0,111360.0,110556.0,112456.0,113344.0,112816.0,111376.0,112864.0,111328.0,112236.0,113412.0,112908.0,112588.0,112292.0,113368.0,110112.0,113432.0,113164.0,113724.0,110828.0,113476.0,113348.0,112872.0,112516.0,113280.0,113092.0,113884.0,112764.0,111968.0,112252.0,112496.0,110540.0,112812.0,112624.0,112532.0,106864.0,112400.0,112608.0,106676.0,112524.0,112480.0,112572.0,112476.0,112372.0,112936.0,113560.0,111136.0,112032.0,112432.0,113212.0,112244.0,112436.0,112220.0,124460.0,112296.0,112500.0,113516.0
119,113212.0,111348.0,112524.0,112564.0,112408.0,112760.0,112256.0,111684.0,113228.0,112788.0,112120.0,112976.0,112556.0,112756.0,112756.0,112976.0,112904.0,112372.0,112924.0,112540.0,113144.0,112548.0,112808.0,112564.0,112740.0,112612.0,112288.0,112604.0,113900.0,112352.0,113960.0,113136.0,112340.0,113096.0,113016.0,113036.0,113296.0,111328.0,113512.0,113480.0,112608.0,111376.0,113172.0,113044.0,110672.0,113288.0,111808.0,112720.0,113296.0,108396.0,110740.0,113472.0,112420.0,112268.0,112512.0,111068.0,112148.0,112452.0,113028.0,112192.0,112620.0,112812.0,113224.0,111976.0,112996.0,112112.0,112488.0,112908.0,112288.0,113264.0,112252.0,112852.0,111464.0,113032.0,112456.0,110364.0,112624.0,112764.0,112808.0,113436.0,112488.0,112800.0,110380.0,113228.0,111376.0,110564.0,112468.0,113356.0,112828.0,111396.0,112876.0,111340.0,112256.0,113420.0,112920.0,112596.0,112304.0,113380.0,110132.0,113444.0,113176.0,113724.0,110848.0,113476.0,113348.0,112880.0,112528.0,113292.0,113100.0,113896.0,112780.0,112004.0,112260.0,112504.0,110548.0,112820.0,112624.0,112524.0,106876.0,112416.0,112616.0,106692.0,112544.0,112480.0,112588.0,112476.0,112376.0,112924.0,113580.0,111148.0,112032.0,112440.0,113224.0,112244.0,113172.0,112240.0,112616.0,113476.0,112520.0,113552.0
120,113220.0,111356.0,112532.0,112564.0,112416.0,112768.0,112272.0,111684.0,113236.0,112788.0,112136.0,112964.0,112556.0,112772.0,112768.0,124776.0,112916.0,112380.0,112924.0,112548.0,113160.0,112560.0,112820.0,112572.0,112748.0,112624.0,112288.0,112616.0,114348.0,113184.0,112896.0,113136.0,112340.0,113116.0,113028.0,113036.0,113304.0,111328.0,112588.0,112704.0,112628.0,111376.0,113180.0,112252.0,110688.0,113316.0,111816.0,112720.0,113312.0,108408.0,110740.0,113480.0,112436.0,112268.0,112512.0,111084.0,112164.0,112460.0,113028.0,112204.0,112636.0,112828.0,113244.0,111988.0,113012.0,112112.0,112488.0,112908.0,112308.0,113284.0,112264.0,112864.0,111472.0,113048.0,112456.0,110380.0,112636.0,112772.0,112808.0,113444.0,112488.0,112800.0,110388.0,113240.0,111388.0,110576.0,112476.0,113364.0,112828.0,111404.0,112884.0,111340.0,112256.0,113420.0,112928.0,112608.0,112312.0,113388.0,110140.0,113444.0,113184.0,113744.0,110856.0,113496.0,113368.0,112880.0,112536.0,113292.0,113100.0,113904.0,112796.0,111992.0,112272.0,112528.0,110548.0,112820.0,113368.0,112532.0,106876.0,112416.0,112624.0,106704.0,112552.0,112500.0,112588.0,112496.0,112400.0,112940.0,113580.0,111156.0,112048.0,112440.0,113232.0,112260.0,112460.0,112248.0,112636.0,112328.0,112528.0,113552.0
121,113232.0,111368.0,112544.0,112584.0,112416.0,112780.0,112272.0,111704.0,113248.0,112808.0,112136.0,112972.0,112572.0,112788.0,112784.0,112996.0,112916.0,112388.0,112940.0,112556.0,113168.0,112572.0,112836.0,112580.0,112760.0,112632.0,112300.0,124516.0,113112.0,113652.0,112912.0,113156.0,112348.0,113116.0,113036.0,113056.0,113316.0,111348.0,112612.0,112704.0,112628.0,111392.0,113192.0,112264.0,110704.0,114576.0,111828.0,112748.0,113328.0,108408.0,110760.0,113480.0,112436.0,112288.0,112532.0,111084.0,112176.0,112472.0,113048.0,112212.0,112652.0,112832.0,113252.0,111996.0,113024.0,112132.0,112508.0,112928.0,112320.0,113284.0,112264.0,112872.0,111484.0,113048.0,112476.0,110388.0,112636.0,112772.0,112824.0,113452.0,112504.0,112816.0,110396.0,113240.0,111396.0,110584.0,112476.0,113372.0,112844.0,111404.0,112892.0,111356.0,112272.0,113440.0,112936.0,112616.0,112320.0,113388.0,110164.0,113460.0,113192.0,113752.0,110864.0,113508.0,113376.0,112904.0,112544.0,113308.0,113120.0,113912.0,112796.0,111992.0,112288.0,112528.0,110564.0,112844.0,112640.0,112540.0,106892.0,112440.0,112624.0,106716.0,112564.0,112508.0,112604.0,113756.0,112408.0,112940.0,113604.0,111156.0,112060.0,112464.0,113244.0,112280.0,112468.0,112256.0,112636.0,112324.0,112528.0,113548.0
122,113240.0,111376.0,112552.0,112584.0,112436.0,112788.0,112292.0,111712.0,113256.0,112808.0,112148.0,112972.0,112596.0,112788.0,112784.0,113004.0,116740.0,112388.0,112948.0,112564.0,113168.0,112580.0,112836.0,124368.0,112768.0,112640.0,112316.0,113904.0,113124.0,112388.0,112928.0,113156.0,113636.0,113132.0,113044.0,113064.0,113324.0,111348.0,112620.0,112712.0,112648.0,123236.0,113200.0,112280.0,110704.0,125200.0,111840.0,112748.0,113328.0,108428.0,110760.0,113500.0,112452.0,112288.0,114072.0,111104.0,112176.0,112472.0,113056.0,112220.0,112660.0,112840.0,113252.0,111996.0,113024.0,112132.0,112516.0,112936.0,112320.0,113300.0,112276.0,112872.0,111500.0,113068.0,112476.0,110396.0,112656.0,112808.0,112824.0,113464.0,112504.0,112816.0,110424.0,113268.0,111404.0,110592.0,112508.0,113380.0,112844.0,111424.0,112912.0,111364.0,112296.0,113440.0,112952.0,112632.0,112348.0,113408.0,110156.0,113460.0,113224.0,113788.0,110896.0,113508.0,113376.0,112904.0,112556.0,113308.0,113128.0,113912.0,112812.0,111992.0,112296.0,112536.0,110564.0,112844.0,112652.0,112548.0,106904.0,112448.0,112648.0,106724.0,112564.0,112508.0,112612.0,112516.0,112408.0,112956.0,113604.0,111172.0,112068.0,112468.0,113244.0,112288.0,112476.0,112256.0,112648.0,112332.0,112540.0,113564.0
123,113248.0,111384.0,112580.0,112604.0,112436.0,112816.0,112292.0,111740.0,113264.0,112824.0,112164.0,112988.0,112596.0,112788.0,112804.0,113012.0,112932.0,124280.0,120004.0,112572.0,113180.0,112580.0,112852.0,113856.0,112776.0,112640.0,112316.0,112636.0,113136.0,112412.0,112928.0,113172.0,112372.0,114392.0,113044.0,113072.0,113332.0,112628.0,112620.0,112728.0,116740.0,111432.0,113208.0,112280.0,110728.0,114504.0,111848.0,112756.0,113348.0,111340.0,110768.0,113508.0,112472.0,112320.0,112564.0,111104.0,112196.0,112488.0,113064.0,112236.0,112660.0,112852.0,113280.0,112008.0,113040.0,112148.0,112516.0,112936.0,112356.0,113308.0,112288.0,112904.0,111500.0,113076.0,112508.0,110396.0,112664.0,112796.0,112844.0,113464.0,112516.0,112828.0,110420.0,113268.0,111404.0,110608.0,112504.0,113392.0,112860.0,111432.0,112908.0,111364.0,112288.0,113456.0,112952.0,112632.0,112340.0,113412.0,110156.0,113472.0,113212.0,113772.0,110888.0,113528.0,113396.0,112924.0,112564.0,113324.0,113128.0,113932.0,112812.0,112016.0,112304.0,112544.0,110584.0,112864.0,112668.0,112548.0,106904.0,112448.0,112656.0,106732.0,112572.0,112508.0,112620.0,112524.0,112420.0,112956.0,113620.0,111172.0,112080.0,112476.0,113260.0,112288.0,112488.0,112300.0,112652.0,112340.0,112572.0,113572.0
124,113276.0,111392.0,112580.0,112608.0,112452.0,112804.0,112312.0,111736.0,113276.0,112832.0,112164.0,112988.0,112604.0,112804.0,112804.0,113024.0,112952.0,112420.0,124848.0,116332.0,113180.0,112596.0,115632.0,112604.0,112784.0,112656.0,113108.0,112644.0,113136.0,112420.0,112940.0,113172.0,112372.0,113148.0,113052.0,113096.0,113340.0,111376.0,112636.0,112728.0,124528.0,111420.0,113216.0,112288.0,113584.0,113352.0,111856.0,112756.0,113348.0,108448.0,111972.0,113520.0,112472.0,112320.0,112560.0,111120.0,112200.0,112488.0,113072.0,112236.0,112672.0,112852.0,113276.0,112024.0,113052.0,112156.0,112532.0,112952.0,112344.0,113316.0,112296.0,112896.0,111516.0,113100.0,112504.0,110416.0,112680.0,112804.0,112852.0,113480.0,112532.0,112836.0,110428.0,113276.0,111424.0,110608.0,112516.0,113400.0,112868.0,111432.0,112916.0,111376.0,112296.0,113464.0,112952.0,112640.0,112348.0,113412.0,110172.0,113488.0,113220.0,113780.0,110888.0,113536.0,113404.0,112932.0,112572.0,113324.0,113152.0,113932.0,112828.0,113088.0,112304.0,112556.0,110600.0,112872.0,112668.0,112564.0,108188.0,112464.0,112656.0,106740.0,112580.0,112544.0,112628.0,112524.0,112424.0,112968.0,113628.0,112448.0,112092.0,112484.0,125048.0,112304.0,112488.0,112280.0,112668.0,112348.0,112560.0,113572.0
125,113264.0,111400.0,112576.0,112616.0,112460.0,112812.0,112312.0,111744.0,113284.0,112840.0,112188.0,114156.0,112604.0,112804.0,112816.0,113032.0,112960.0,112420.0,112980.0,112592.0,113196.0,112604.0,112888.0,112604.0,112792.0,124540.0,113584.0,112652.0,113152.0,112428.0,112956.0,113188.0,112392.0,113156.0,113064.0,113092.0,113348.0,111384.0,112636.0,112736.0,112676.0,111420.0,113224.0,112296.0,110772.0,113360.0,111864.0,112772.0,113364.0,108448.0,110792.0,113520.0,112488.0,112320.0,112560.0,111120.0,112200.0,112504.0,113080.0,112244.0,112680.0,112868.0,113276.0,112032.0,113052.0,112164.0,112540.0,112952.0,112352.0,113316.0,112296.0,112904.0,111516.0,113096.0,112512.0,110424.0,112680.0,112804.0,112860.0,113488.0,112540.0,112856.0,110436.0,113284.0,111424.0,110620.0,112524.0,113408.0,112868.0,111448.0,112924.0,111388.0,112296.0,113472.0,112964.0,112648.0,112356.0,113428.0,110172.0,113488.0,113228.0,113788.0,110904.0,113536.0,113404.0,112932.0,112580.0,113340.0,113152.0,113944.0,112828.0,112024.0,112320.0,112564.0,110600.0,112880.0,112692.0,112564.0,106928.0,112464.0,112680.0,106740.0,112596.0,112544.0,112628.0,112540.0,112444.0,113004.0,113628.0,111196.0,112092.0,112492.0,113276.0,112328.0,112488.0,112280.0,112676.0,112356.0,112560.0,113588.0
126,113272.0,111408.0,112584.0,112616.0,112468.0,112820.0,112328.0,111744.0,113292.0,112840.0,112188.0,113036.0,112624.0,112820.0,112836.0,113044.0,112968.0,112436.0,112984.0,112600.0,113208.0,112604.0,112888.0,112624.0,113976.0,113928.0,112348.0,112660.0,113152.0,112440.0,120972.0,113196.0,112392.0,113156.0,113076.0,113092.0,113348.0,111384.0,118504.0,113276.0,112684.0,111440.0,113232.0,116380.0,110760.0,113372.0,111872.0,112772.0,114296.0,108456.0,110800.0,113540.0,112500.0,112320.0,112572.0,111136.0,112212.0,112512.0,113080.0,112252.0,112680.0,112876.0,113292.0,112040.0,113068.0,112164.0,112548.0,112968.0,112360.0,113332.0,112312.0,112912.0,111528.0,113096.0,112520.0,110432.0,112696.0,112824.0,112868.0,113496.0,112548.0,112856.0,110444.0,113292.0,111440.0,110620.0,112524.0,113408.0,112884.0,111448.0,112932.0,111396.0,112312.0,113472.0,112976.0,112656.0,112364.0,113432.0,110188.0,113504.0,113236.0,113796.0,110912.0,113552.0,113420.0,112948.0,112588.0,113340.0,113168.0,113956.0,112844.0,112048.0,112320.0,112576.0,110608.0,112880.0,112700.0,112584.0,106952.0,112480.0,112680.0,106760.0,112608.0,112552.0,112644.0,112540.0,112452.0,112988.0,113644.0,111208.0,112112.0,112492.0,113284.0,112332.0,112508.0,112296.0,112684.0,113652.0,112584.0,113596.0
127,113280.0,111416.0,112592.0,112632.0,112468.0,112828.0,112328.0,111760.0,113300.0,112856.0,112212.0,113024.0,112624.0,112828.0,112848.0,113076.0,112968.0,112444.0,112992.0,112612.0,113216.0,113808.0,112892.0,112624.0,112816.0,112680.0,112364.0,112668.0,113168.0,112464.0,112964.0,113204.0,112400.0,113176.0,113076.0,113104.0,113364.0,111404.0,112680.0,112772.0,112684.0,111440.0,113240.0,112324.0,110760.0,113372.0,123752.0,112788.0,113388.0,108472.0,110808.0,113540.0,112500.0,112336.0,112584.0,111136.0,112224.0,112520.0,113096.0,112264.0,112696.0,112884.0,113300.0,112048.0,113068.0,112180.0,112556.0,112976.0,112368.0,113332.0,112320.0,112920.0,111536.0,113112.0,112520.0,110440.0,112696.0,112824.0,112880.0,113508.0,112560.0,112872.0,110456.0,113292.0,111448.0,110636.0,112544.0,113428.0,112884.0,111468.0,112944.0,111408.0,112324.0,113488.0,112988.0,112664.0,112364.0,113444.0,110200.0,113504.0,113236.0,113808.0,110912.0,113560.0,113420.0,112948.0,112600.0,113360.0,113172.0,113956.0,112844.0,112056.0,112332.0,112584.0,110628.0,112896.0,112700.0,112584.0,106964.0,112488.0,112692.0,106772.0,112620.0,112564.0,112652.0,112560.0,112468.0,112988.0,113656.0,111208.0,112112.0,112512.0,113292.0,112344.0,112516.0,112296.0,112692.0,112376.0,112592.0,113608.0
128,113288.0,111424.0,112600.0,112632.0,112484.0,112836.0,112344.0,111768.0,113304.0,112856.0,112220.0,113024.0,112640.0,112864.0,112848.0,113068.0,112992.0,112444.0,113000.0,112620.0,113216.0,112636.0,112892.0,112644.0,112828.0,112700.0,112376.0,112680.0,113180.0,112456.0,112984.0,113204.0,112416.0,113184.0,113096.0,113116.0,113372.0,111404.0,112680.0,112764.0,112700.0,111448.0,113252.0,112336.0,110776.0,113392.0,113128.0,113760.0,113396.0,108472.0,110808.0,113560.0,112524.0,112336.0,112584.0,111152.0,112224.0,112520.0,113096.0,112264.0,112712.0,112896.0,113300.0,112060.0,113084.0,112180.0,112556.0,112988.0,112368.0,113352.0,112332.0,112932.0,111556.0,113120.0,112536.0,110452.0,112704.0,112844.0,112880.0,113516.0,112568.0,112872.0,110464.0,113312.0,111460.0,110636.0,112552.0,113428.0,112904.0,111476.0,112952.0,111416.0,112324.0,113488.0,112996.0,112684.0,112384.0,113444.0,110200.0,113524.0,113256.0,113816.0,110932.0,113576.0,113440.0,112964.0,112608.0,113360.0,113188.0,113968.0,112864.0,112056.0,112344.0,112592.0,110628.0,112908.0,112720.0,112600.0,106964.0,112496.0,112704.0,108208.0,112628.0,112572.0,112676.0,113772.0,113628.0,113008.0,113656.0,111228.0,112132.0,112536.0,113304.0,112356.0,112516.0,112312.0,112692.0,112376.0,112592.0,113616.0
129,113300.0,111436.0,112616.0,112652.0,112484.0,112848.0,112344.0,111768.0,113316.0,112876.0,113432.0,113044.0,112660.0,112852.0,112864.0,113076.0,113000.0,112460.0,113016.0,112628.0,113232.0,112644.0,112912.0,112644.0,112836.0,112700.0,112384.0,112688.0,113188.0,112468.0,112992.0,113228.0,112416.0,113184.0,113096.0,113116.0,113380.0,111428.0,112680.0,112772.0,112716.0,111464.0,113260.0,112348.0,110788.0,113392.0,111908.0,112812.0,113396.0,108496.0,110820.0,113568.0,112552.0,112356.0,112604.0,111152.0,112240.0,112540.0,113116.0,112280.0,112712.0,112908.0,113320.0,112060.0,113084.0,112200.0,112576.0,112988.0,112388.0,113352.0,112340.0,112944.0,111556.0,113120.0,112548.0,110452.0,112716.0,113680.0,113964.0,114268.0,113600.0,113744.0,111508.0,114104.0,112188.0,111388.0,113596.0,113444.0,112912.0,111488.0,112960.0,111424.0,112340.0,113512.0,112996.0,112684.0,112384.0,113460.0,110236.0,113524.0,113268.0,113824.0,110932.0,113576.0,113448.0,112976.0,112616.0,113380.0,113188.0,113984.0,112864.0,112076.0,112352.0,112604.0,110648.0,112908.0,112724.0,112600.0,106980.0,112496.0,112724.0,106796.0,112640.0,112588.0,112676.0,112580.0,112480.0,113008.0,113680.0,111228.0,112144.0,112536.0,113308.0,112356.0,112532.0,112324.0,112716.0,112404.0,112612.0,113616.0
130,113308.0,111460.0,112616.0,112652.0,112504.0,112876.0,112380.0,111804.0,113324.0,112880.0,112244.0,113044.0,112664.0,112852.0,112864.0,113084.0,113000.0,112472.0,113016.0,112636.0,113232.0,112644.0,112920.0,112656.0,112844.0,112716.0,112392.0,112696.0,113188.0,112468.0,112992.0,113228.0,112428.0,113204.0,113108.0,113136.0,113392.0,111436.0,112700.0,112796.0,112716.0,111496.0,113288.0,112348.0,110796.0,113400.0,111916.0,112812.0,113412.0,108496.0,110828.0,113580.0,112548.0,112356.0,112616.0,111172.0,112248.0,112540.0,113124.0,112308.0,112720.0,112936.0,113340.0,112072.0,113132.0,112204.0,112576.0,113024.0,112388.0,113368.0,112352.0,112944.0,111580.0,113140.0,112548.0,112024.0,114396.0,112868.0,112900.0,113540.0,112592.0,112904.0,110480.0,113328.0,111488.0,110660.0,112560.0,113444.0,112924.0,111504.0,112968.0,111440.0,112340.0,113512.0,113008.0,112692.0,112400.0,113472.0,110228.0,113568.0,113276.0,113832.0,110948.0,113608.0,113464.0,113008.0,112624.0,113380.0,113224.0,113984.0,112904.0,112092.0,112364.0,112616.0,110660.0,112936.0,112740.0,112620.0,106980.0,112524.0,112732.0,106804.0,112656.0,112600.0,112684.0,112592.0,112488.0,113028.0,113688.0,111244.0,112144.0,112544.0,113324.0,112376.0,112532.0,112340.0,112716.0,112412.0,112620.0,113640.0
