stat_bytes_used,aceph01_ceph-osd.0.asok.txt,aceph01_ceph-osd.1.asok.txt,aceph01_ceph-osd.2.asok.txt,aceph01_ceph-osd.3.asok.txt,aceph01_ceph-osd.4.asok.txt,aceph01_ceph-osd.5.asok.txt,aceph01_ceph-osd.6.asok.txt,aceph01_ceph-osd.7.asok.txt,aceph01_ceph-osd.8.asok.txt,aceph01_ceph-osd.9.asok.txt,aceph02_ceph-osd.10.asok.txt,aceph02_ceph-osd.11.asok.txt,aceph02_ceph-osd.12.asok.txt,aceph02_ceph-osd.13.asok.txt,aceph02_ceph-osd.14.asok.txt,aceph02_ceph-osd.15.asok.txt,aceph02_ceph-osd.16.asok.txt,aceph02_ceph-osd.17.asok.txt,aceph02_ceph-osd.18.asok.txt,aceph02_ceph-osd.19.asok.txt,aceph03_ceph-osd.20.asok.txt,aceph03_ceph-osd.21.asok.txt,aceph03_ceph-osd.22.asok.txt,aceph03_ceph-osd.23.asok.txt,aceph03_ceph-osd.24.asok.txt,aceph03_ceph-osd.25.asok.txt,aceph03_ceph-osd.26.asok.txt,aceph03_ceph-osd.27.asok.txt,aceph03_ceph-osd.28.asok.txt,aceph03_ceph-osd.29.asok.txt,aceph04_ceph-osd.30.asok.txt,aceph04_ceph-osd.31.asok.txt,aceph04_ceph-osd.32.asok.txt,aceph04_ceph-osd.33.asok.txt,aceph04_ceph-osd.34.asok.txt,aceph04_ceph-osd.35.asok.txt,aceph04_ceph-osd.36.asok.txt,aceph04_ceph-osd.37.asok.txt,aceph04_ceph-osd.38.asok.txt,aceph04_ceph-osd.39.asok.txt
420,304609492992,305258426368,296981733376,283626319872,301787238400,327126413312,230397521920,325777772544,294842961920,334583844864,256907280384,290104659968,282678521856,335688093696,353783525376,267458908160,290717437952,263168925696,342014500864,301179846656,285258219520,287508971520,322213310464,330240466944,289288638464,270975348736,296921300992,377325887488,276358660096,317353947136,269532741632,274423414784,301299658752,318081232896,307483025408,294189219840,287019630592,346438733824,342335111168,264126255104
421,304609492992,305258426368,296981733376,283626319872,301787238400,327126413312,230397521920,325777772544,294842961920,334583844864,256907280384,290104659968,282678521856,335688093696,353783500800,267458908160,290717437952,263168704512,342014500864,301179846656,285258219520,287508971520,322213310464,330240466944,289288638464,270975348736,296921300992,377325887488,276358660096,317353947136,269532741632,274423414784,301299658752,318081232896,307483099136,294189219840,287019630592,346438733824,342335111168,264126255104
422,304609492992,305258426368,296981733376,283626319872,301787238400,327126413312,230397521920,325777772544,294843985920,334583844864,256907280384,290104659968,282678521856,335688093696,353783500800,267458908160,290717437952,263168704512,342014500864,301179846656,285258219520,287508971520,322213310464,330240466944,289288638464,270975348736,296921300992,377325887488,276358660096,317353947136,269532741632,274423414784,301299658752,318081232896,307483099136,294189219840,287019630592,346438733824,342335111168,264126255104
423,304609472512,305258426368,296981733376,283626319872,301787238400,327126413312,230397521920,325777772544,294843985920,334583844864,256907280384,290104659968,282678521856,335688093696,353783500800,267458908160,290717437952,263168704512,342014500864,301179846656,285258219520,287508971520,322213310464,330240466944,289288638464,270975348736,296921300992,377325887488,276358660096,317353947136,269532741632,274423414784,301299658752,318081232896,307483099136,294189219840,287019630592,346438733824,342335111168,264126255104
424,304609472512,305258426368,296981733376,283626319872,301787238400,327126413312,230397521920,325777772544,294843985920,334583844864,256907280384,290104659968,282678521856,335688093696,353783500800,267458908160,290717437952,263168704512,342014500864,301179846656,285258219520,287508971520,322213310464,330240466944,289288638464,270975348736,296921300992,377325887488,276358660096,317353947136,269532741632,274423414784,301299658752,318081232896,307483099136,294189219840,287019630592,346438733824,342335111168,264126255104
425,304609472512,305258426368,296981733376,283626319872,301787238400,327126413312,230397521920,325777772544,294843985920,334583844864,256907280384,290104659968,282678521856,335688093696,353783500800,267458908160,290717437952,263168704512,342014500864,301179846656,285258219520,287508971520,322213310464,330240466944,289288638464,270975348736,296921300992,377325887488,276358660096,317353947136,269532741632,274423414784,301299658752,318081232896,307483099136,294189219840,287019630592,346438733824,342335111168,264126255104
426,304609472512,305258426368,296981733376,283626319872,301787238400,327126413312,230397521920,325777772544,294843985920,334583844864,256907280384,290104659968,282678521856,335688093696,353783500800,267458908160,290717437952,263168704512,342014500864,301179846656,285258219520,287508971520,322213310464,330240466944,289288638464,270975348736,296921300992,377325887488,276358660096,317353947136,269532741632,274423414784,301299658752,318081232896,307483099136,294189219840,287019630592,346438733824,342335111168,264126255104
427,304609472512,305258426368,296981733376,283626319872,301787238400,327126413312,230397521920,325777772544,294843965440,334583844864,256907280384,290104659968,282678521856,335688093696,353783500800,267458908160,290717437952,263168704512,342014500864,301179846656,285258219520,287508971520,322213310464,330240466944,289288638464,270975348736,296921300992,377325887488,276358660096,317353947136,269532741632,274423414784,301299658752,318081232896,307483099136,294189219840,287019630592,346438733824,342335111168,264126255104
428,304609472512,305258426368,296981733376,283626319872,301787238400,327126413312,230397521920,325777772544,294843965440,334583844864,256907280384,290104659968,282678521856,335688093696,353783500800,267458908160,290717437952,263168704512,342014500864,301179846656,285258219520,287508971520,322213310464,330240466944,289288638464,270975348736,296921300992,377325887488,276358660096,317353947136,269532741632,274423414784,301299658752,318081232896,307483099136,294189219840,287019630592,346438733824,342335111168,264126255104
429,304609472512,305258426368,296981733376,283626319872,301787238400,327126413312,230397521920,325777772544,294843965440,334583844864,256907280384,290104659968,282678521856,335688093696,353783500800,267458908160,290717437952,263168704512,342014500864,301179846656,285258219520,287508971520,322213310464,330240466944,289288638464,270975348736,296921300992,377325887488,276358660096,317353947136,269532741632,274423414784,301299658752,318081232896,307483099136,294189219840,287019630592,346438733824,342335111168,264126255104
430,304609472512,305258426368,296981733376,283626319872,301787238400,327126413312,230397521920,325777772544,294843965440,334583844864,256907280384,290104659968,282678521856,335688093696,353783500800,267458908160,290717437952,263168704512,342014500864,301179846656,285258219520,287508971520,322213310464,330240466944,289288638464,270975348736,296921300992,377325887488,276358660096,317353947136,269532741632,274423414784,301299658752,318081232896,307483099136,294189219840,287019630592,346438733824,342335111168,264126255104
431,304609472512,305258426368,296981733376,283626319872,301787238400,327126413312,230397521920,325777772544,294843965440,334583844864,256907280384,290104659968,282678521856,335688093696,353783500800,267458908160,290717437952,263168704512,342014500864,301179846656,285258219520,287508971520,322213310464,330240466944,289288638464,270975348736,296921300992,377325887488,276358660096,317353947136,269532741632,274423414784,301299658752,318081232896,307483099136,294189219840,287019630592,346438733824,342335111168,264126255104
432,304609472512,305258426368,296981733376,283626319872,301787238400,327126413312,230397521920,325777772544,294843965440,334583844864,256907280384,290104659968,282678521856,335688093696,353783500800,267458908160,290717437952,263168704512,342014500864,301179846656,285258219520,287508971520,322213310464,330240466944,289288638464,270975348736,296921300992,377325887488,276358660096,317353947136,269532741632,274423414784,301299658752,318081232896,307483099136,294189219840,287019630592,346438733824,342335111168,264126255104
433,304609472512,305258426368,296981733376,283626319872,301787238400,327126413312,230397521920,325777772544,294843965440,334583844864,256907280384,290104659968,282678521856,335688093696,353783500800,267458908160,290717437952,263168704512,342014500864,301179846656,285258219520,287508971520,322213310464,330240466944,289288638464,270975348736,296921300992,377325887488,276358660096,317353947136,269532741632,274423414784,301299658752,318081232896,307483099136,294189219840,287019630592,346438733824,342335111168,264126255104
434,304609472512,305258426368,296981733376,283626319872,301787238400,327126413312,230397521920,325777772544,294843965440,334583844864,256907280384,290104659968,282678521856,335688093696,353783500800,267458908160,290717437952,263168704512,342014500864,301179846656,285258219520,287508971520,322213310464,330240466944,289288638464,270975348736,296921300992,377325887488,276358660096,317353947136,269532741632,274423414784,301299658752,318081232896,307483099136,294189219840,287019630592,346438733824,342335111168,264126255104
435,304609472512,305256394752,296981733376,283626319872,301787238400,327126413312,230397521920,325777772544,294843965440,334583844864,256907280384,290104659968,282678521856,335688093696,353783500800,267458908160,290717437952,263168704512,342014500864,301179846656,285258219520,287508971520,322213310464,330240466944,289288638464,270975348736,296921300992,377325887488,276358660096,317353947136,269532741632,274423414784,301299658752,318081232896,307483099136,294189219840,287019630592,346438733824,342335111168,264126255104
436,304609472512,305256394752,296981733376,283626319872,301787238400,327126413312,230397521920,325777772544,294843965440,334583844864,256907280384,290104659968,282678521856,335688093696,353783500800,267458908160,290717437952,263168704512,342014500864,301179846656,285258219520,287508971520,322213310464,330240466944,289288638464,270975348736,296921300992,377325887488,276358660096,317353947136,269532741632,274423414784,301299658752,318081232896,307483099136,294189219840,287019630592,346438733824,342335111168,264126255104
437,304609472512,305256394752,296990138368,283626319872,301783261184,327126413312,230397521920,325777772544,294843965440,334583844864,256907280384,290104659968,282678521856,335688093696,353783500800,267458908160,290717437952,263168704512,342014500864,301179846656,285258219520,287508971520,322213310464,330240466944,289288638464,270975348736,296921300992,377325887488,276358660096,317353947136,269532741632,274423414784,301299658752,318081232896,307483099136,294189219840,287019630592,346438733824,342335111168,264126255104
438,304609472512,305256394752,296990138368,283626319872,301783261184,327126413312,230397521920,325777772544,294843965440,334583844864,256907280384,290104659968,282678521856,335688093696,353783500800,267458908160,290717437952,263168704512,342014500864,301179846656,285258219520,287508971520,322213310464,330240466944,289288638464,270975348736,296921300992,377325887488,276358660096,317353947136,269532741632,274423414784,301299658752,318081232896,307483099136,294189219840,287019630592,346438733824,342335111168,264126255104
439,304609472512,305256394752,296990138368,283626319872,301783261184,327126413312,230397521920,325777772544,294843965440,334583844864,256907280384,290104659968,282678521856,335688093696,353783500800,267458908160,290717437952,263168704512,342014500864,301179846656,285260288000,287508971520,322213310464,330240466944,289288638464,270975348736,296921300992,377325887488,276358660096,317353947136,269532741632,274423414784,301299658752,318081232896,307483099136,294189219840,287019630592,346438733824,342335111168,264126255104
440,304609472512,305256394752,296990138368,283626319872,301783261184,327126413312,230397521920,325777772544,294843965440,334583844864,256907280384,290104659968,282678521856,335688093696,353783500800,267458908160,290717437952,263168704512,342014500864,301179846656,285260288000,287508971520,322213310464,330240466944,289288638464,270975348736,296921300992,377325887488,276358660096,317353947136,269532741632,274423414784,301299658752,318081232896,307483099136,294189219840,287019630592,346438733824,342335111168,264126255104
