%usr,vclient01,vclient02,vclient03,vclient04,vclient05,vclient06,vclient07,vclient08,vclient09,vclient10,vclient100,vclient101,vclient102,vclient103,vclient104,vclient105,vclient106,vclient107,vclient108,vclient109,vclient11,vclient110,vclient111,vclient112,vclient113,vclient114,vclient115,vclient116,vclient117,vclient118,vclient119,vclient12,vclient120,vclient121,vclient122,vclient123,vclient124,vclient125,vclient126,vclient127,vclient128,vclient129,vclient13,vclient130,vclient131,vclient132,vclient133,vclient134,vclient135,vclient136,vclient137,vclient138,vclient139,vclient14,vclient140,vclient15,vclient16,vclient17,vclient18,vclient19,vclient20,vclient21,vclient22,vclient23,vclient24,vclient25,vclient26,vclient27,vclient28,vclient29,vclient30,vclient31,vclient32,vclient33,vclient34,vclient35,vclient36,vclient37,vclient38,vclient39,vclient40,vclient41,vclient42,vclient43,vclient44,vclient45,vclient46,vclient47,vclient48,vclient49,vclient50,vclient51,vclient52,vclient53,vclient54,vclient55,vclient56,vclient57,vclient58,vclient59,vclient60,vclient61,vclient62,vclient63,vclient64,vclient65,vclient66,vclient67,vclient68,vclient69,vclient70,vclient71,vclient72,vclient73,vclient74,vclient75,vclient76,vclient77,vclient78,vclient79,vclient80,vclient81,vclient82,vclient83,vclient84,vclient85,vclient86,vclient87,vclient88,vclient89,vclient90,vclient91,vclient92,vclient93,vclient94,vclient95,vclient96,vclient97,vclient98,vclient99
111,0.0,0.99,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.99,0.0,0.0,1.0,0.0,0.0,0.0,12.86,0.99,0.0,28.57,1.0,0.0,0.0,8.33,0.98,0.99,0.99,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.99,1.0,1.0,2.0,0.0,2.0,31.25,1.0,0.0,1.01,25.27,0.0,1.1,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.97,1.0,0.0,1.0,0.0,1.01,0.99,0.99,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.99,0.99,0.99,0.0,0.0,1.0,0.0,0.0,1.0,1.01,1.01,1.0,0.0,0.0,1.0,0.99,0.97,1.98,1.01,1.0,1.0,1.01,1.01,0.0,1.0,0.0,1.0,0.0,1.0,19.54,16.67,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.99,1.01,28.81,40.68,0.0,0.0,1.0,10.1,0.0,13.0,12.63,0.0,0.0,0.0,1.96,0.98,53.57,1.19,0.0,1.0
112,0.99,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.99,0.0,17.71,0.0,0.0,13.13,0.0,1.0,0.0,0.99,1.03,0.0,28.75,0.99,0.0,29.58,0.0,0.0,1.01,17.53,0.0,17.98,0.0,0.0,0.99,1.0,1.98,0.0,0.0,14.0,0.0,1.01,0.0,0.0,25.84,0.0,1.0,26.97,1.0,3.23,1.0,1.0,0.0,0.0,0.99,1.0,0.0,1.0,0.0,0.0,0.0,0.99,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.01,0.0,0.0,0.0,0.99,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.96,0.0,1.0,0.99,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.99,0.0,1.01,0.0,0.0,1.01,0.0,0.0,0.0,0.98,22.39,0.0,0.0,1.0,0.99,0.0,18.67,0.0,1.0,1.01,2.0,0.0,1.01,1.01,4.95,0.0,0.0,1.0,0.0,0.0,0.0,52.27,0.0,2.78,10.0,0.99,25.64
113,0.0,0.0,0.99,0.0,0.0,0.0,0.98,0.99,0.0,1.0,0.0,1.0,0.99,1.01,0.99,14.14,0.0,1.01,0.0,0.0,0.0,1.01,0.0,1.0,1.41,1.96,0.0,0.0,6.06,2.04,0.0,0.0,1.0,1.0,0.0,1.01,1.0,1.0,31.43,23.08,0.0,1.0,0.0,1.08,0.0,0.0,1.06,23.86,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.99,0.0,0.0,0.0,0.0,0.0,0.0,0.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.98,0.98,0.0,0.0,1.0,1.01,1.0,0.0,0.0,0.0,1.0,0.99,0.0,0.0,1.98,0.0,0.0,1.01,0.0,0.0,2.0,0.0,0.0,0.0,1.01,1.0,0.0,2.0,0.0,0.0,1.01,0.99,0.0,0.99,0.0,0.99,0.0,1.01,1.0,0.0,32.43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.53,0.0,0.0,0.0,0.98,0.0,18.06,0.0,3.0
114,0.0,1.0,0.0,0.0,0.99,0.99,0.0,0.0,0.0,0.0,0.98,0.0,1.0,12.0,0.99,1.01,0.0,1.0,0.99,0.0,1.0,0.0,0.0,0.0,1.0,0.0,2.0,20.0,0.98,14.0,1.01,1.0,1.0,0.0,0.99,0.0,0.0,0.0,1.0,10.1,1.01,1.0,0.0,0.0,1.01,0.0,0.0,2.86,0.99,0.0,1.0,0.0,1.01,0.0,0.0,0.0,0.0,0.0,0.0,0.99,0.0,0.0,0.0,0.98,1.0,0.0,0.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.99,0.0,0.0,0.99,0.0,0.0,0.0,0.0,0.99,0.0,0.0,0.0,1.98,0.99,14.14,0.0,1.01,0.0,1.01,0.0,0.0,1.0,0.0,14.14,0.0,0.0,0.0,0.0,1.01,0.0,1.0,0.99,2.0,0.0,0.0,0.0,0.0,0.0,0.0,12.12,0.0,0.99,0.0,1.01,0.0,16.67,1.0,1.01,0.0,18.0,1.0,20.0,0.0,0.0,1.0,1.0,1.09,0.0,1.0,0.0,1.01,1.0,0.0,1.0,0.0
115,0.0,12.87,11.0,12.0,11.11,12.12,2.02,13.0,16.0,13.13,1.01,1.0,19.8,1.0,1.0,0.98,0.0,1.0,1.0,0.0,12.12,1.0,0.0,21.21,0.0,1.0,0.0,0.0,0.0,1.0,0.0,15.0,3.0,1.0,1.0,1.01,1.01,0.0,0.0,1.0,1.01,2.0,13.0,1.0,1.0,24.24,0.0,0.0,0.0,1.01,0.99,1.0,1.0,12.12,13.27,14.14,13.13,12.24,4.0,15.31,15.84,12.0,16.0,11.88,13.13,13.86,15.15,13.13,15.0,14.14,14.14,14.0,14.0,0.0,5.05,12.12,8.91,13.13,13.0,13.0,14.85,5.94,14.0,14.14,15.0,14.0,16.16,12.12,12.12,1.0,14.14,15.15,15.31,10.1,11.11,12.87,15.15,15.0,0.0,15.84,13.13,14.14,15.0,12.12,4.95,11.0,11.0,10.0,13.0,11.0,13.13,1.0,1.01,0.99,1.01,1.0,20.62,1.0,0.98,0.98,1.98,24.24,0.0,1.98,1.96,18.18,0.99,0.99,7.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.01,1.0,0.99,0.99
116,12.75,0.0,0.0,0.0,0.0,0.0,1.0,1.01,0.0,0.99,15.62,1.0,1.0,0.0,0.0,2.02,21.57,8.91,23.0,1.0,1.0,1.0,0.99,1.0,1.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,3.03,1.0,1.0,0.0,2.0,0.0,0.0,22.22,26.73,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.05,51.85,0.0,0.0,0.0,0.99,0.99,1.01,0.0,0.0,0.0,0.0,1.01,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,15.0,0.99,0.0,7.0,0.0,0.0,1.01,0.99,1.01,2.02,0.0,1.98,0.0,1.98,1.96,1.01,1.0,1.0,0.99,0.0,1.0,2.02,1.0,1.0,0.0,0.98,0.0,0.99,1.0,1.01,2.0,0.0,3.03,2.04,2.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,20.2,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.01,1.01,0.99,5.0,1.09,1.09,0.0,1.0,0.0,1.01,21.78,0.0,0.0,20.2,0.0
117,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.98,1.08,0.0,2.0,1.08,0.0,0.0,14.85,0.99,0.0,0.0,0.0,0.0,0.0,0.0,0.99,18.18,0.99,1.0,0.0,0.0,0.0,0.0,15.84,17.35,23.0,17.17,16.0,0.99,1.01,2.0,0.0,0.0,0.0,1.0,1.98,1.01,0.99,0.0,24.0,2.02,2.0,2.04,0.0,0.0,0.0,0.99,0.0,0.0,0.0,0.0,0.0,0.99,0.0,0.97,0.98,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.99,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.01,0.0,0.0,0.0,1.01,0.99,1.0,1.0,0.0,0.98,0.0,0.0,0.99,0.0,0.0,0.0,1.01,0.0,0.0,0.0,0.0,1.98,0.0,0.0,1.0,0.0,1.01,0.0,0.0,1.01,2.0,0.0,0.99,0.0,0.98,0.0,0.0,13.86,14.0,0.0,1.0,0.0,0.0,0.0,3.9,14.0,1.01,18.0,1.0,0.0,0.0,0.0,0.0,1.01,0.0
118,0.98,0.0,0.0,0.0,0.99,0.0,1.0,0.99,0.0,0.0,0.0,1.3,2.0,0.0,0.0,0.0,0.0,1.01,0.99,23.0,1.0,0.0,30.69,0.0,0.99,21.43,4.95,0.0,0.0,0.0,0.99,0.99,0.99,1.01,1.0,0.0,0.0,1.01,0.0,0.0,1.0,1.0,0.0,0.99,25.74,0.0,0.0,0.0,1.0,1.0,23.0,0.0,0.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.98,0.0,1.0,0.0,1.0,1.0,0.0,0.97,0.0,2.0,0.0,0.0,1.0,1.0,0.99,1.01,1.0,0.0,0.0,0.0,1.01,1.98,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.01,0.0,1.01,0.0,0.0,0.0,0.0,1.01,0.99,1.0,0.0,1.01,18.18,20.2,0.99,0.98,1.01,9.09,4.3,2.0,0.98,1.0,15.31,0.0,12.12,0.0,0.0,0.99,17.0,1.0,0.99,18.0,1.0,0.99,0.0
119,0.0,1.0,0.0,0.99,0.0,0.99,0.99,0.0,0.0,0.99,1.96,10.1,0.0,0.0,12.12,33.33,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.01,22.77,1.0,1.01,1.0,1.75,0.99,2.02,0.0,0.0,0.0,1.01,1.0,0.0,0.0,2.0,3.0,1.0,0.0,0.0,3.03,0.0,1.01,0.0,0.0,25.25,0.0,1.0,1.98,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.99,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.99,0.0,1.0,0.99,0.0,0.0,1.0,1.0,0.0,0.0,1.01,0.0,0.0,0.0,0.98,1.0,0.0,0.0,1.0,0.98,0.0,1.01,0.0,0.0,0.0,0.0,1.01,0.0,1.0,1.0,0.0,0.0,1.98,1.02,26.32,23.23,0.0,0.0,1.98,0.99,0.0,1.0,0.96,1.01,1.01,0.0,0.0,1.06,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.01,0.0,0.0,3.0,14.14,0.0,18.63
120,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.01,0.0,0.99,1.01,7.14,0.99,1.0,0.0,1.0,0.0,22.0,1.01,1.0,1.01,1.0,0.0,0.0,58.82,1.33,17.0,0.0,0.0,0.0,0.99,1.0,1.0,0.99,22.77,22.0,0.0,1.0,0.99,19.0,1.98,1.0,24.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.99,0.0,0.0,0.0,0.0,0.99,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.99,0.0,0.0,0.0,0.0,0.99,0.0,1.0,0.99,1.0,0.0,1.0,0.0,0.99,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.01,0.99,0.0,0.0,0.99,0.0,1.0,0.0,0.0,0.0,0.0,1.01,1.0,19.0,18.81,0.0,1.0,1.0,0.0,17.17,0.0,1.08,0.0,0.99,0.0,0.0,1.0,1.0,0.99,1.01,0.99,0.0,0.0,0.0,18.18,0.98,1.01,4.0,0.0,1.01
121,0.0,1.0,0.99,0.0,0.0,0.99,0.0,0.0,0.0,0.0,1.79,0.99,1.16,14.14,0.0,5.0,0.99,0.0,0.99,0.0,0.0,1.0,1.0,0.0,0.0,2.0,0.0,17.02,2.97,75.0,1.0,0.0,1.0,1.01,0.0,0.99,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.04,1.01,25.0,1.98,0.99,0.0,0.0,0.99,0.99,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.99,0.0,0.0,0.99,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.99,0.0,0.98,0.0,0.0,1.0,0.0,1.0,1.01,15.15,0.0,1.01,1.0,0.0,0.0,1.0,0.0,0.0,17.0,0.0,1.01,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.98,0.0,0.0,0.0,0.99,0.0,0.0,11.0,0.99,1.01,1.0,21.43,19.48,1.0,0.99,24.0,17.95,14.0,0.0,0.0,0.0,0.0,18.75,1.94,0.0,1.01,0.0,1.01,1.0,1.61,1.0
122,0.99,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.99,12.0,0.0,11.11,1.0,1.0,1.0,1.96,0.99,0.0,1.0,1.01,0.0,0.0,28.07,1.98,0.0,0.0,50.0,1.0,2.02,1.0,0.0,12.9,1.01,0.0,0.0,0.0,0.0,0.0,0.99,0.0,11.7,0.0,0.0,1.0,75.0,0.0,1.01,0.0,0.0,0.0,14.71,10.1,0.0,47.83,0.99,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,16.0,17.0,14.85,3.03,18.0,12.12,14.14,14.0,14.14,16.16,12.0,1.0,15.15,14.85,12.12,16.0,17.0,14.14,21.78,16.16,1.0,18.0,16.0,14.85,18.0,15.0,9.0,15.31,17.0,13.13,13.13,15.0,15.0,0.0,1.01,0.0,0.0,16.67,1.0,1.05,1.67,1.0,0.99,1.98,0.0,0.0,0.99,2.02,0.0,1.0,13.0,0.0,1.0,0.0,0.0,1.0,0.99,0.0,1.0,0.0,0.0,0.0
123,1.0,16.16,15.15,13.86,18.81,19.61,7.07,19.39,19.19,16.16,1.01,0.0,1.01,1.0,0.0,0.0,21.43,22.89,17.78,0.0,15.84,1.0,0.99,50.0,1.0,0.99,0.0,0.99,0.0,0.0,1.0,13.13,1.01,13.83,1.01,0.0,1.0,16.3,1.0,0.0,14.29,5.48,14.0,1.0,1.0,30.0,0.0,1.0,1.0,3.03,0.0,1.01,0.99,12.0,3.0,14.14,13.0,15.0,15.15,12.0,17.17,20.0,19.8,21.43,19.61,23.0,21.78,20.0,21.78,20.0,16.83,16.16,15.15,0.0,4.0,14.0,21.43,1.0,0.0,1.0,0.99,0.99,0.99,1.0,1.0,0.0,1.0,2.0,1.01,0.0,1.0,1.01,1.0,1.0,1.98,1.01,2.0,1.0,1.0,1.02,1.96,0.0,1.01,1.0,1.0,0.99,1.0,0.0,1.01,2.0,0.0,0.97,0.0,1.0,1.01,1.0,0.0,3.85,0.98,1.0,0.0,0.0,1.0,0.99,0.0,0.0,0.99,0.0,0.99,0.0,0.0,0.0,11.11,1.11,1.0,17.39,13.86,1.0,12.12,0.99
124,14.14,0.0,0.0,0.0,0.0,0.0,1.0,0.97,0.99,0.99,0.0,1.01,0.0,0.0,1.01,0.99,1.11,5.81,66.67,5.0,0.0,0.0,3.0,3.0,0.0,0.0,3.57,0.99,0.99,2.0,0.0,1.01,2.08,2.0,16.13,16.3,16.13,3.0,0.99,0.0,73.33,1.03,0.0,1.0,3.03,3.0,1.01,0.0,1.01,13.54,16.13,0.0,1.01,0.0,0.0,0.0,0.0,0.0,0.99,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.01,0.99,0.0,1.0,2.0,0.0,0.0,14.85,0.99,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.99,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.01,1.0,0.0,0.99,2.02,1.61,0.0,0.99,0.98,0.0,0.0,12.22,0.0,0.98,0.0,13.0,11.0,0.0,1.0,0.0,0.0,0.0,9.09,15.0,1.01,9.33,2.17,0.0,0.0,0.99,0.99,1.0,1.79
125,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.0,0.0,0.0,1.01,1.01,0.0,0.0,6.0,25.33,1.0,0.99,54.84,1.0,1.0,41.18,66.67,0.0,0.0,0.0,0.99,0.0,0.0,1.04,0.0,0.0,0.0,0.0,1.0,0.99,9.0,0.0,1.0,1.01,16.67,0.0,0.0,0.0,0.0,2.44,2.0,0.99,1.01,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.98,0.0,0.99,0.0,0.0,0.99,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.99,0.0,0.0,0.0,0.98,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.99,0.0,1.0,0.0,1.01,1.0,1.0,1.01,0.99,1.0,1.0,0.0,1.0,0.0,16.0,3.7,1.09,1.08,0.0,0.0,20.2,2.02,1.08,1.0,0.0,1.0,1.0,1.0,1.0,0.99,14.0,0.0,4.04,1.0,0.99,5.0,15.15,1.14,0.0,0.0,1.05,0.0,1.18
126,1.98,0.0,0.99,0.0,1.0,0.0,0.98,0.0,0.0,0.0,1.01,16.0,1.0,1.01,11.88,0.0,0.99,0.99,0.0,0.0,0.0,0.0,1.03,0.0,28.12,42.86,3.57,1.0,22.0,1.0,11.36,0.99,1.01,0.99,0.0,0.0,1.0,0.0,10.34,1.43,0.0,1.0,1.0,6.17,0.0,0.99,0.0,1.0,33.33,0.0,2.94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.99,0.0,0.99,0.0,0.98,1.0,0.0,0.99,1.01,0.0,0.0,0.0,1.01,1.0,1.01,1.0,1.0,0.0,1.01,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.98,1.01,0.98,15.38,1.08,13.27,0.0,0.0,1.0,0.98,1.09,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.98,1.0,0.0,1.08,0.0,1.0,0.0,0.0,0.0,12.12,1.0,14.14
127,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.01,0.99,1.0,14.29,0.99,0.0,0.0,0.0,0.99,29.03,0.0,0.0,3.0,4.95,1.0,0.0,1.0,15.15,12.36,0.0,0.0,0.0,0.99,1.0,0.0,0.0,13.19,10.0,0.99,1.0,0.0,33.33,1.04,0.0,30.0,1.0,1.98,0.0,1.01,1.01,1.0,1.01,0.0,0.99,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,2.0,1.0,0.0,0.99,0.0,1.01,1.0,0.0,0.0,0.99,1.01,0.0,1.0,0.99,0.0,0.0,1.01,0.0,1.0,1.01,1.0,0.0,1.0,1.01,0.0,0.99,0.0,0.0,13.13,1.0,1.01,0.99,0.0,0.0,14.0,15.84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.08,0.0,1.0,13.13,1.0,0.98,2.04,0.0,0.0
128,0.0,0.0,0.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.99,12.24,1.0,0.0,0.0,1.01,0.99,1.0,0.0,1.98,1.0,1.0,0.0,0.0,1.01,21.78,0.0,0.0,2.7,0.0,1.01,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.05,0.0,1.0,60.0,36.17,1.05,0.0,0.0,0.0,1.01,0.0,11.11,0.0,0.0,0.99,0.0,0.0,0.0,0.99,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.99,0.0,0.0,0.0,0.0,0.99,0.0,0.0,1.0,1.0,1.0,0.99,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.99,0.99,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.99,0.0,1.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,14.0,0.99,0.99,13.0,12.12,40.62,0.0,1.0,1.0,0.0,14.14,1.0,1.01,0.99,0.99,0.0,1.0,0.0,1.0
129,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,17.82,1.01,17.65,1.0,1.01,0.0,0.99,0.0,0.0,0.0,0.0,0.0,0.0,20.2,0.99,0.0,0.0,1.0,2.0,0.99,1.01,0.0,1.0,1.01,0.0,0.0,0.0,0.0,0.0,0.0,0.99,1.0,0.0,0.0,0.0,29.0,2.0,2.0,0.0,0.0,0.0,12.0,12.12,0.0,0.99,0.0,0.0,0.0,1.0,0.99,1.0,0.0,0.0,0.99,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.99,0.0,0.0,0.0,0.99,1.0,1.02,1.01,1.02,1.02,1.0,2.0,1.02,0.99,1.0,1.98,1.01,12.0,1.0,0.0,1.0,1.01,1.01,0.0,0.0,0.98,14.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.01,0.0,0.0,0.99,1.01,2.0,0.0,0.0,16.67,1.96,0.99,0.0,0.99,0.98,1.0,0.0,0.99,0.0,2.02,4.0,0.99,13.13,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
130,0.0,13.0,14.14,13.27,13.27,13.0,2.04,10.78,13.73,13.0,3.03,0.0,1.0,1.0,0.0,0.99,20.2,0.0,21.0,1.0,13.86,1.0,0.0,1.01,0.0,0.0,1.0,1.0,0.99,1.02,0.0,12.0,13.13,0.0,1.0,0.0,0.0,1.01,0.99,1.0,22.45,21.78,15.15,0.0,1.01,1.01,0.0,0.0,0.99,0.99,0.0,1.0,1.0,13.0,0.0,13.0,14.29,14.14,16.0,14.29,12.0,14.14,13.73,16.16,16.0,13.27,10.89,18.0,13.0,13.27,17.17,15.15,11.11,0.0,4.0,11.88,1.98,13.13,14.0,13.13,12.0,3.0,15.0,14.85,15.84,13.13,11.11,16.33,13.0,0.0,14.14,12.24,13.27,14.0,12.12,10.89,13.0,15.15,1.0,15.0,14.14,14.0,12.12,15.0,3.03,13.0,14.14,15.15,15.0,14.0,12.24,0.0,0.0,0.0,0.0,1.01,0.0,0.0,0.99,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.01,1.01,1.0,0.0,1.0,1.0,18.37,15.0,1.0,26.0,0.0
131,14.29,1.98,1.01,0.99,0.98,0.0,0.0,0.99,0.99,0.0,1.01,0.99,0.0,0.0,0.0,1.0,1.01,25.74,1.0,0.0,0.0,0.99,0.0,1.0,0.99,1.0,24.0,1.0,0.0,0.98,1.01,0.0,0.0,13.0,1.0,1.01,13.0,15.0,0.0,0.99,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,19.19,0.99,1.01,0.0,0.0,1.01,1.0,0.99,0.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.98,0.0,1.0,0.0,0.0,0.0,13.13,0.0,1.98,12.87,0.99,1.0,1.0,0.0,1.0,1.01,0.0,0.0,1.96,1.01,0.0,1.0,1.0,1.01,1.0,0.99,1.01,1.0,1.01,1.01,1.01,0.0,0.0,0.0,1.01,0.0,1.0,1.0,1.0,0.0,0.99,0.99,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,2.0,14.14,11.88,0.0,0.0,0.0,1.23,0.0,5.56,40.0,1.0,18.0,0.99,1.0,0.99,0.0,0.0,1.01,1.0
132,0.0,0.0,0.0,0.99,0.0,0.0,0.0,0.0,0.0,1.0,0.99,4.35,0.99,0.0,1.0,1.0,0.0,1.01,0.0,21.0,0.0,0.0,20.2,0.0,19.0,17.17,0.0,0.0,1.0,1.0,0.98,0.0,0.0,0.0,13.13,16.16,2.0,0.0,1.0,24.49,0.0,0.0,0.0,1.01,23.0,1.01,0.0,1.0,0.0,1.0,24.24,0.99,0.99,0.98,0.0,0.0,0.99,0.0,0.0,0.0,1.0,0.0,0.0,0.99,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.99,0.99,1.01,0.0,0.0,0.0,1.0,0.0,0.98,0.99,0.0,0.0,0.0,1.0,0.0,0.0,1.01,0.0,0.0,0.0,1.0,0.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.99,1.01,1.01,0.0,0.0,0.99,0.0,17.0,1.0,1.01,0.99,1.0,0.97,14.43,7.84,0.0,1.01,0.0,1.02,2.04,0.0,1.0,0.99,52.38,0.0,63.64,6.33,0.0,4.04,18.0,0.0,0.0,0.0,0.0,0.0,1.01
133,1.98,0.0,0.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.52,0.0,1.01,11.11,0.0,1.0,0.99,0.98,0.0,0.99,0.0,0.0,0.0,0.0,1.0,1.0,1.0,20.0,0.0,0.0,0.0,1.01,1.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,2.02,0.0,0.0,4.08,0.99,0.0,0.0,23.0,0.0,0.0,1.01,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.99,0.0,1.01,0.99,0.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.99,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.99,0.0,0.0,0.0,1.01,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.99,0.0,1.0,0.0,0.0,0.0,0.99,0.0,0.99,1.0,18.0,0.0,15.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.01,3.0,1.0,3.03,0.0,0.0,0.0,1.0,0.0,1.01,0.99,13.0,0.99,18.18
