kbcommit,vclient01,vclient02,vclient03,vclient04,vclient05,vclient06,vclient07,vclient08,vclient09,vclient10,vclient100,vclient101,vclient102,vclient103,vclient104,vclient105,vclient106,vclient107,vclient108,vclient109,vclient11,vclient110,vclient111,vclient112,vclient113,vclient114,vclient115,vclient116,vclient117,vclient118,vclient119,vclient12,vclient120,vclient121,vclient122,vclient123,vclient124,vclient125,vclient126,vclient127,vclient128,vclient129,vclient13,vclient130,vclient131,vclient132,vclient133,vclient134,vclient135,vclient136,vclient137,vclient138,vclient139,vclient14,vclient140,vclient15,vclient16,vclient17,vclient18,vclient19,vclient20,vclient21,vclient22,vclient23,vclient24,vclient25,vclient26,vclient27,vclient28,vclient29,vclient30,vclient31,vclient32,vclient33,vclient34,vclient35,vclient36,vclient37,vclient38,vclient39,vclient40,vclient41,vclient42,vclient43,vclient44,vclient45,vclient46,vclient47,vclient48,vclient49,vclient50,vclient51,vclient52,vclient53,vclient54,vclient55,vclient56,vclient57,vclient58,vclient59,vclient60,vclient61,vclient62,vclient63,vclient64,vclient65,vclient66,vclient67,vclient68,vclient69,vclient70,vclient71,vclient72,vclient73,vclient74,vclient75,vclient76,vclient77,vclient78,vclient79,vclient80,vclient81,vclient82,vclient83,vclient84,vclient85,vclient86,vclient87,vclient88,vclient89,vclient90,vclient91,vclient92,vclient93,vclient94,vclient95,vclient96,vclient97,vclient98,vclient99
10,148564.0,156560.0,157480.0,155764.0,155348.0,163092.0,174152.0,162848.0,174668.0,157340.0,146436.0,146464.0,146596.0,146792.0,146996.0,146644.0,146544.0,146532.0,160884.0,151140.0,157592.0,151408.0,159744.0,146596.0,160072.0,160048.0,146504.0,146456.0,146828.0,146596.0,162820.0,157376.0,146444.0,146572.0,146508.0,146776.0,146772.0,146760.0,158260.0,146548.0,146452.0,146592.0,150348.0,146628.0,146596.0,146568.0,146448.0,157308.0,157464.0,146640.0,151520.0,146568.0,146628.0,150112.0,146596.0,150160.0,149992.0,150352.0,147180.0,146720.0,146588.0,146556.0,146572.0,146688.0,146896.0,146864.0,146448.0,146616.0,146848.0,146864.0,146640.0,146796.0,146636.0,146864.0,146524.0,146420.0,146572.0,146992.0,146596.0,147000.0,146684.0,146868.0,146896.0,146960.0,146996.0,146532.0,146540.0,146488.0,146784.0,146760.0,146632.0,147000.0,146976.0,146760.0,146356.0,146680.0,146996.0,146976.0,147116.0,146996.0,146436.0,146576.0,146444.0,147036.0,146676.0,146696.0,146640.0,146616.0,146652.0,146648.0,146804.0,146808.0,161052.0,146596.0,146864.0,146596.0,146468.0,146332.0,146332.0,146536.0,146500.0,146560.0,146596.0,146440.0,146784.0,146500.0,146556.0,146596.0,146804.0,146800.0,146608.0,146992.0,146660.0,146592.0,158208.0,146556.0,146336.0,146324.0,146476.0,146512.0
11,158556.0,146824.0,146764.0,146604.0,146532.0,146876.0,146644.0,146632.0,147160.0,146624.0,146436.0,146464.0,146596.0,146792.0,146996.0,146644.0,146544.0,146532.0,146848.0,146444.0,146876.0,146348.0,151764.0,146596.0,151508.0,151484.0,146504.0,146456.0,146828.0,146596.0,146600.0,146660.0,146444.0,146572.0,146508.0,146776.0,146772.0,146760.0,146596.0,146548.0,158116.0,146592.0,146992.0,146628.0,146596.0,146568.0,157164.0,146592.0,151288.0,146640.0,146600.0,146568.0,146628.0,146756.0,146596.0,146672.0,146636.0,146996.0,147180.0,146720.0,146588.0,146556.0,146572.0,146688.0,146896.0,146864.0,146448.0,146616.0,146848.0,146868.0,146640.0,146796.0,146636.0,150220.0,146524.0,146420.0,146572.0,146992.0,146596.0,147000.0,146684.0,146868.0,146896.0,146960.0,146996.0,146532.0,146540.0,146488.0,146784.0,146760.0,146632.0,147000.0,146976.0,146760.0,146356.0,146680.0,146996.0,146976.0,147116.0,146996.0,146436.0,146576.0,146444.0,147036.0,146676.0,146696.0,146640.0,146616.0,146652.0,146648.0,146804.0,146808.0,146484.0,146596.0,146864.0,146596.0,146468.0,146332.0,146332.0,146536.0,146500.0,146560.0,146596.0,146440.0,146784.0,146500.0,146556.0,146596.0,146804.0,146800.0,146608.0,146992.0,146660.0,146592.0,146544.0,146556.0,146336.0,146324.0,146476.0,146512.0
12,148564.0,146824.0,146764.0,146604.0,146532.0,146876.0,146644.0,146632.0,147160.0,146624.0,146436.0,146464.0,146596.0,146792.0,146996.0,146644.0,146544.0,146532.0,146712.0,146444.0,146876.0,146348.0,146528.0,146596.0,146452.0,146428.0,146504.0,146456.0,146828.0,146596.0,146600.0,146660.0,146444.0,146572.0,146508.0,146776.0,146772.0,146760.0,146596.0,146548.0,150992.0,146592.0,146992.0,146628.0,146596.0,146568.0,146448.0,146592.0,146748.0,146640.0,146600.0,146568.0,159228.0,146756.0,146596.0,146672.0,146636.0,146996.0,147180.0,146720.0,146588.0,146556.0,146572.0,146688.0,146896.0,146864.0,146448.0,146616.0,146848.0,146868.0,146640.0,146796.0,146636.0,146864.0,146524.0,146420.0,146572.0,146992.0,146596.0,147000.0,146684.0,146868.0,146896.0,146960.0,146996.0,146532.0,146540.0,146488.0,146784.0,146760.0,146632.0,147000.0,146976.0,146760.0,146356.0,146680.0,146996.0,146976.0,147116.0,146996.0,146436.0,146576.0,146444.0,147036.0,146676.0,146696.0,146640.0,146616.0,146652.0,146648.0,146804.0,146808.0,146484.0,146596.0,146864.0,146596.0,146468.0,146332.0,146332.0,146536.0,146500.0,146560.0,146596.0,146440.0,146784.0,146500.0,146556.0,146596.0,146804.0,146800.0,146608.0,146992.0,146660.0,146592.0,146544.0,146556.0,146336.0,146324.0,146476.0,146512.0
13,148564.0,146824.0,146764.0,146604.0,146532.0,146876.0,146644.0,146632.0,147160.0,146624.0,146436.0,146464.0,146596.0,146792.0,146996.0,146644.0,146544.0,146532.0,146712.0,146444.0,146876.0,146348.0,146528.0,146596.0,146452.0,146428.0,146504.0,146456.0,146828.0,146596.0,146600.0,146660.0,146444.0,146572.0,146508.0,146776.0,146772.0,146760.0,146596.0,146548.0,146452.0,146592.0,146992.0,146628.0,146596.0,146568.0,146448.0,146592.0,146748.0,146640.0,146600.0,146568.0,146624.0,146756.0,146596.0,146672.0,146636.0,146996.0,147180.0,146720.0,146588.0,146556.0,146572.0,146688.0,146896.0,146864.0,146448.0,146616.0,146848.0,146868.0,146640.0,146796.0,146636.0,146864.0,146524.0,146420.0,146572.0,146992.0,146596.0,147000.0,146684.0,146868.0,146896.0,146960.0,146996.0,146532.0,146540.0,146488.0,146784.0,146760.0,146632.0,147000.0,146976.0,146760.0,146356.0,146680.0,146996.0,146976.0,147116.0,146996.0,146436.0,146576.0,146444.0,147036.0,146676.0,146696.0,146640.0,146616.0,146652.0,146648.0,146804.0,146808.0,146484.0,146596.0,146864.0,146596.0,146468.0,146332.0,146332.0,146536.0,146500.0,146560.0,146596.0,146440.0,146784.0,146500.0,146556.0,146596.0,146804.0,146800.0,146608.0,146992.0,146660.0,146592.0,146544.0,146556.0,146336.0,146324.0,146476.0,146512.0
14,148564.0,146824.0,146764.0,146604.0,146532.0,146876.0,146644.0,146632.0,147160.0,146624.0,146436.0,146464.0,146596.0,146792.0,146996.0,146644.0,146544.0,146532.0,146712.0,146444.0,146876.0,146348.0,146528.0,146592.0,146452.0,146428.0,146504.0,146456.0,151068.0,146596.0,146600.0,146660.0,146444.0,146572.0,146508.0,146776.0,146772.0,146760.0,146596.0,146548.0,146452.0,146592.0,146992.0,146628.0,146596.0,146568.0,146448.0,146592.0,146748.0,146640.0,146600.0,150808.0,146624.0,146756.0,146596.0,146672.0,146636.0,146996.0,147180.0,146720.0,146588.0,146556.0,146572.0,146688.0,146896.0,146864.0,146448.0,146616.0,146848.0,146868.0,146640.0,146796.0,146636.0,146864.0,146524.0,146420.0,146572.0,146992.0,146596.0,147000.0,146684.0,146868.0,146896.0,146960.0,146996.0,146532.0,146540.0,146488.0,146784.0,146760.0,146632.0,147000.0,146976.0,146760.0,146356.0,146680.0,146996.0,146976.0,147116.0,146996.0,146436.0,146576.0,146444.0,147036.0,146676.0,146696.0,146640.0,146616.0,146652.0,146648.0,146804.0,146808.0,146484.0,146596.0,146864.0,146596.0,146468.0,146332.0,146332.0,146536.0,146500.0,146560.0,146596.0,146440.0,146784.0,146500.0,150800.0,146596.0,146804.0,151044.0,146608.0,146992.0,146660.0,146592.0,146544.0,146556.0,146336.0,146324.0,146476.0,146512.0
15,148564.0,146824.0,146764.0,146604.0,146532.0,146876.0,146644.0,146632.0,147160.0,146624.0,146436.0,147212.0,146596.0,147796.0,146996.0,146644.0,146544.0,146532.0,146712.0,146444.0,146876.0,146348.0,146528.0,146592.0,146452.0,146428.0,146504.0,150696.0,146828.0,146596.0,146600.0,146660.0,146444.0,146572.0,146508.0,146776.0,146772.0,146760.0,146596.0,146548.0,146452.0,146592.0,146992.0,146628.0,162948.0,146568.0,146448.0,146592.0,146748.0,146640.0,146600.0,146564.0,146624.0,146756.0,150840.0,146672.0,146636.0,146996.0,147180.0,146720.0,146588.0,146556.0,146572.0,146688.0,146896.0,146864.0,146448.0,146616.0,146848.0,146868.0,146640.0,146796.0,146636.0,146864.0,146524.0,146420.0,146572.0,146992.0,146596.0,147000.0,146684.0,146868.0,146896.0,146960.0,146996.0,146532.0,146540.0,146488.0,146784.0,146760.0,146632.0,147000.0,146976.0,146760.0,146356.0,146680.0,146996.0,146976.0,147116.0,146996.0,146436.0,146576.0,146444.0,147036.0,146676.0,146696.0,146640.0,146616.0,146652.0,146648.0,146804.0,146808.0,146484.0,146596.0,146864.0,146596.0,146468.0,146332.0,146332.0,146536.0,146500.0,162912.0,151136.0,146440.0,146784.0,151788.0,146556.0,150840.0,146804.0,151860.0,150852.0,146992.0,146660.0,146592.0,146544.0,146556.0,146336.0,146324.0,146476.0,146512.0
16,148564.0,146824.0,146764.0,146604.0,146532.0,146876.0,146644.0,146632.0,147160.0,146624.0,146436.0,146468.0,149956.0,158324.0,146996.0,146644.0,146544.0,155184.0,146712.0,146444.0,146876.0,146348.0,146528.0,146592.0,146452.0,146428.0,150748.0,146452.0,146828.0,146596.0,146600.0,146660.0,162796.0,162924.0,162856.0,146776.0,146772.0,163112.0,146596.0,146548.0,146452.0,146592.0,146992.0,146628.0,146596.0,162920.0,146448.0,146592.0,146748.0,146640.0,146600.0,146564.0,146624.0,146756.0,146600.0,146672.0,146636.0,146996.0,147180.0,146720.0,146588.0,146556.0,146572.0,146688.0,146896.0,146864.0,146448.0,146616.0,146848.0,146868.0,146640.0,146796.0,146636.0,146864.0,146524.0,146420.0,146572.0,146992.0,146596.0,147000.0,146684.0,146868.0,146896.0,146960.0,146996.0,146532.0,146540.0,146488.0,146784.0,146760.0,146632.0,147000.0,146976.0,146760.0,146356.0,146680.0,146996.0,146976.0,147116.0,146996.0,146436.0,146576.0,146444.0,147036.0,146676.0,146696.0,146640.0,146616.0,146652.0,146648.0,146804.0,146808.0,146484.0,146596.0,146864.0,146596.0,151164.0,173840.0,150576.0,146536.0,146500.0,146560.0,146596.0,146440.0,146784.0,146504.0,146556.0,146600.0,151044.0,146800.0,146608.0,146992.0,146660.0,146592.0,146544.0,146556.0,146336.0,146324.0,154980.0,146512.0
17,148564.0,146824.0,146764.0,146604.0,146532.0,146876.0,146644.0,146632.0,147160.0,146624.0,149792.0,146468.0,155100.0,146792.0,150348.0,153316.0,162896.0,159136.0,147696.0,150560.0,146876.0,162700.0,146528.0,146592.0,146452.0,146428.0,146504.0,146452.0,146828.0,150840.0,146600.0,146660.0,146444.0,146572.0,146504.0,146776.0,146772.0,146764.0,146596.0,155052.0,146452.0,146592.0,146992.0,162976.0,146596.0,146568.0,146448.0,146592.0,146748.0,162992.0,151656.0,146564.0,146624.0,146756.0,146600.0,146672.0,146636.0,146996.0,147180.0,146720.0,146588.0,146556.0,146572.0,146688.0,146896.0,146864.0,146448.0,146616.0,146848.0,146868.0,146640.0,146796.0,146636.0,146864.0,146524.0,146420.0,146572.0,146992.0,146596.0,147000.0,146684.0,146868.0,146896.0,146960.0,146996.0,146532.0,146540.0,146488.0,146784.0,160928.0,146632.0,147000.0,146976.0,146760.0,146356.0,146680.0,146996.0,146976.0,150472.0,146996.0,146436.0,146576.0,146444.0,147036.0,146676.0,146696.0,146640.0,146616.0,146652.0,146648.0,146804.0,146808.0,146484.0,146596.0,163080.0,146596.0,146468.0,146332.0,146332.0,146536.0,146500.0,146560.0,146596.0,146440.0,163136.0,146504.0,146556.0,146600.0,146800.0,146800.0,146608.0,146992.0,147408.0,147340.0,146544.0,146556.0,146336.0,146324.0,146472.0,150612.0
18,148564.0,146824.0,146764.0,146600.0,146532.0,146876.0,146644.0,146632.0,147160.0,146624.0,158644.0,146468.0,146596.0,146792.0,156728.0,146640.0,146544.0,146532.0,146716.0,146444.0,146876.0,146348.0,146528.0,146592.0,162800.0,162776.0,146504.0,146452.0,146828.0,146596.0,146596.0,146660.0,146444.0,146572.0,146504.0,146776.0,146772.0,146764.0,146596.0,162900.0,146452.0,146592.0,146992.0,146624.0,146596.0,146568.0,146448.0,153332.0,146748.0,146640.0,146596.0,146564.0,147604.0,146756.0,146600.0,146672.0,146636.0,146996.0,147180.0,146720.0,146588.0,171824.0,146572.0,151748.0,151956.0,151924.0,162672.0,162840.0,162376.0,163432.0,151700.0,151720.0,151932.0,146864.0,151820.0,160988.0,146572.0,146992.0,146596.0,147000.0,146684.0,146868.0,146896.0,146960.0,152232.0,151592.0,162764.0,161620.0,160408.0,146760.0,150120.0,150980.0,150332.0,150116.0,149712.0,150036.0,172268.0,150332.0,147116.0,150352.0,149792.0,149932.0,146444.0,147036.0,146676.0,146696.0,146640.0,146616.0,146652.0,146648.0,146804.0,146808.0,146484.0,146596.0,146864.0,146596.0,146468.0,146332.0,146332.0,149892.0,151788.0,146560.0,146596.0,146444.0,146784.0,146504.0,146556.0,146600.0,146800.0,146800.0,146608.0,147740.0,158324.0,159808.0,150788.0,151852.0,157480.0,150568.0,146472.0,146644.0
19,148564.0,146824.0,146764.0,146600.0,146532.0,146876.0,146644.0,146632.0,147160.0,146624.0,146436.0,146468.0,146596.0,146792.0,146996.0,146640.0,146544.0,146532.0,146716.0,146444.0,146876.0,146348.0,146528.0,146592.0,146448.0,146424.0,146504.0,146452.0,146828.0,146596.0,146596.0,146660.0,146444.0,146572.0,146504.0,146776.0,146772.0,146764.0,146596.0,146548.0,146452.0,146592.0,146992.0,146624.0,146596.0,146568.0,151144.0,146592.0,146748.0,146640.0,146596.0,149920.0,146624.0,146756.0,146600.0,146672.0,146636.0,146996.0,147180.0,146720.0,146588.0,146556.0,146572.0,146688.0,146896.0,146864.0,146448.0,146616.0,146848.0,146864.0,146640.0,146796.0,146640.0,151924.0,146524.0,146420.0,146572.0,146992.0,146596.0,147000.0,146684.0,146868.0,146896.0,146960.0,146996.0,146532.0,146540.0,146488.0,146784.0,146760.0,146632.0,147000.0,146976.0,146760.0,146356.0,146680.0,146996.0,146976.0,147116.0,146996.0,146436.0,146576.0,146444.0,147036.0,146676.0,146696.0,146640.0,146616.0,146652.0,146652.0,146804.0,146808.0,146484.0,146596.0,146864.0,146596.0,146468.0,146332.0,146332.0,146536.0,146500.0,146560.0,146596.0,146444.0,146784.0,146504.0,146556.0,146600.0,146800.0,146800.0,146608.0,160616.0,146660.0,146592.0,146548.0,146560.0,146336.0,150864.0,146472.0,146508.0
20,148564.0,146824.0,146764.0,146600.0,146532.0,146876.0,146644.0,146632.0,147160.0,146624.0,146436.0,146468.0,146596.0,146792.0,146996.0,146640.0,146544.0,146532.0,146716.0,146444.0,146876.0,146348.0,146528.0,151880.0,146448.0,146424.0,146504.0,146452.0,146828.0,146596.0,146596.0,146660.0,146444.0,146572.0,146504.0,146776.0,146772.0,146764.0,146596.0,146548.0,146452.0,146592.0,146992.0,146624.0,146596.0,146568.0,146448.0,146592.0,146748.0,146640.0,146596.0,146564.0,146624.0,146756.0,146600.0,146672.0,146636.0,146996.0,147180.0,146720.0,146588.0,146556.0,146572.0,146688.0,146896.0,146864.0,146448.0,146616.0,146848.0,146864.0,146640.0,146796.0,146640.0,146864.0,146524.0,146420.0,146572.0,146992.0,146596.0,147000.0,146684.0,146868.0,146896.0,146960.0,146996.0,146532.0,146540.0,146488.0,146784.0,146760.0,146632.0,147000.0,146976.0,146760.0,146356.0,146680.0,146996.0,146976.0,147116.0,146996.0,146436.0,146576.0,146444.0,147036.0,146676.0,146696.0,146640.0,146616.0,146652.0,146652.0,146804.0,146808.0,146484.0,146596.0,146864.0,146596.0,146468.0,146332.0,146332.0,146536.0,146500.0,146560.0,146596.0,146444.0,146784.0,146504.0,146556.0,146600.0,146800.0,146800.0,146608.0,146992.0,146660.0,146592.0,146548.0,146560.0,146336.0,146324.0,146472.0,146508.0
21,148564.0,146824.0,146764.0,146600.0,146532.0,146876.0,146644.0,146632.0,147160.0,146624.0,146436.0,146468.0,146596.0,146792.0,146996.0,146640.0,146544.0,146532.0,146716.0,146444.0,146876.0,146348.0,146528.0,146592.0,146448.0,146424.0,146504.0,146452.0,146824.0,146596.0,146596.0,146660.0,146444.0,146572.0,146504.0,146776.0,146772.0,146764.0,146596.0,146548.0,146452.0,146592.0,146992.0,146624.0,146596.0,146568.0,146448.0,146592.0,146748.0,146640.0,146596.0,146564.0,146624.0,146756.0,146600.0,146672.0,146636.0,146996.0,147180.0,146720.0,146588.0,146556.0,146572.0,146688.0,146896.0,146864.0,146448.0,146616.0,146848.0,146864.0,146640.0,146796.0,146640.0,146864.0,146524.0,146420.0,146572.0,146992.0,146596.0,147000.0,146684.0,146868.0,146896.0,146960.0,146996.0,146532.0,146540.0,146488.0,146784.0,146760.0,146632.0,147000.0,146976.0,146760.0,146356.0,146680.0,146996.0,146976.0,147116.0,146996.0,146436.0,146576.0,146444.0,147036.0,146676.0,146696.0,146640.0,146616.0,146652.0,146652.0,146804.0,146808.0,146484.0,146596.0,146864.0,146596.0,146468.0,146332.0,146332.0,146536.0,146500.0,146560.0,146596.0,146444.0,146784.0,146504.0,146556.0,146600.0,146800.0,146800.0,146608.0,146992.0,146660.0,146592.0,146548.0,146560.0,146336.0,146324.0,146472.0,146508.0
22,148564.0,146824.0,146764.0,146600.0,146532.0,146876.0,146644.0,146632.0,147160.0,146624.0,146436.0,146464.0,146596.0,146792.0,146996.0,146640.0,146544.0,146532.0,146716.0,146444.0,146876.0,146348.0,146528.0,146592.0,146448.0,146424.0,146504.0,146452.0,146824.0,146596.0,146596.0,146660.0,146444.0,146572.0,146504.0,146776.0,146772.0,146764.0,146596.0,146548.0,146452.0,146592.0,146992.0,146624.0,146596.0,146568.0,146448.0,146592.0,146748.0,146640.0,146596.0,146564.0,146624.0,146756.0,146600.0,146672.0,146636.0,146996.0,147180.0,146720.0,146588.0,146556.0,146572.0,146688.0,146896.0,146864.0,146448.0,146616.0,146848.0,146864.0,146640.0,146796.0,146640.0,146864.0,146524.0,146420.0,146572.0,146992.0,146596.0,147000.0,146684.0,146868.0,146896.0,146960.0,146996.0,146532.0,146540.0,146488.0,146784.0,146760.0,146632.0,147000.0,146976.0,146760.0,146356.0,146680.0,146996.0,146976.0,147116.0,146996.0,146436.0,146576.0,146444.0,147036.0,146676.0,146696.0,146640.0,146616.0,146652.0,146652.0,146804.0,146808.0,146484.0,146596.0,146864.0,146596.0,146468.0,149688.0,146332.0,146536.0,146500.0,146560.0,146596.0,146444.0,146784.0,146504.0,146556.0,146600.0,146800.0,146800.0,146608.0,146992.0,146660.0,146592.0,146548.0,146560.0,146336.0,146324.0,146472.0,146508.0
23,148564.0,146824.0,146764.0,146600.0,146532.0,146876.0,146644.0,146632.0,147160.0,146624.0,146436.0,146464.0,146596.0,146796.0,146996.0,146640.0,146544.0,146532.0,146716.0,146444.0,146876.0,146348.0,146528.0,146592.0,146448.0,146424.0,146504.0,146452.0,146824.0,146596.0,146596.0,146660.0,146444.0,151808.0,146504.0,146776.0,146772.0,150600.0,146596.0,146548.0,146452.0,146592.0,146992.0,146624.0,146596.0,162792.0,146448.0,146592.0,146748.0,146640.0,146596.0,146564.0,146624.0,146756.0,146596.0,146672.0,146636.0,146996.0,147180.0,146720.0,146588.0,146556.0,146572.0,146688.0,146896.0,146864.0,146448.0,146616.0,146848.0,146864.0,146640.0,146796.0,146640.0,146864.0,146524.0,146420.0,146572.0,146992.0,146596.0,147000.0,146684.0,146868.0,146896.0,146960.0,146996.0,146532.0,146540.0,146488.0,146784.0,146760.0,146632.0,147000.0,146976.0,146760.0,146356.0,146680.0,146996.0,146976.0,147116.0,146996.0,146436.0,146576.0,146444.0,147036.0,146676.0,146696.0,146640.0,146616.0,146652.0,146652.0,146804.0,146808.0,146484.0,146596.0,146864.0,146596.0,149824.0,146332.0,146332.0,146536.0,146500.0,146560.0,146596.0,146444.0,146784.0,146500.0,146556.0,146596.0,146800.0,146800.0,146608.0,146992.0,146660.0,146592.0,146548.0,146560.0,146336.0,146324.0,146472.0,146508.0
24,148564.0,146824.0,146764.0,146600.0,146532.0,146876.0,146644.0,146632.0,147160.0,146624.0,146436.0,146464.0,146596.0,146796.0,146996.0,146644.0,146544.0,146532.0,146716.0,146444.0,146876.0,146348.0,146528.0,146592.0,146448.0,146424.0,146504.0,146452.0,146824.0,146596.0,146596.0,146660.0,146444.0,146572.0,146504.0,146776.0,146772.0,146760.0,146596.0,146548.0,146452.0,146592.0,146992.0,146624.0,146600.0,146572.0,146448.0,146592.0,146748.0,151876.0,146596.0,146564.0,146624.0,146756.0,146596.0,146672.0,146636.0,146996.0,147180.0,146720.0,146588.0,146556.0,146572.0,146688.0,146896.0,146864.0,146448.0,146616.0,146848.0,146864.0,146640.0,146796.0,146640.0,146864.0,146524.0,146420.0,146572.0,146992.0,146596.0,147000.0,146684.0,146868.0,146896.0,146960.0,146996.0,146532.0,146540.0,146488.0,146784.0,150116.0,146632.0,147000.0,146976.0,146760.0,146356.0,146680.0,146996.0,146976.0,157832.0,146996.0,146436.0,146576.0,146444.0,147036.0,146676.0,146696.0,146640.0,146616.0,146652.0,146652.0,146804.0,146808.0,146484.0,146596.0,146864.0,146596.0,146468.0,146332.0,146332.0,146536.0,146500.0,146560.0,146596.0,146444.0,146784.0,146500.0,146556.0,146596.0,146800.0,146800.0,146608.0,146992.0,146660.0,146592.0,146548.0,146560.0,146336.0,146324.0,146476.0,146508.0
25,148564.0,146824.0,146764.0,146600.0,146532.0,146876.0,146644.0,146632.0,147160.0,146624.0,146440.0,146464.0,146596.0,146796.0,146996.0,146644.0,153076.0,146532.0,146716.0,146444.0,146876.0,146348.0,146528.0,146592.0,146448.0,146424.0,146504.0,146452.0,146824.0,146596.0,151672.0,146660.0,146444.0,146572.0,146504.0,146776.0,146772.0,146760.0,146596.0,146548.0,146452.0,146592.0,146992.0,146624.0,146600.0,146572.0,146448.0,146592.0,146748.0,146640.0,146596.0,146564.0,151912.0,146756.0,146596.0,146672.0,146636.0,146996.0,147180.0,146720.0,146588.0,146556.0,146572.0,146688.0,146896.0,146864.0,146448.0,146616.0,146848.0,146864.0,146640.0,146796.0,146640.0,146864.0,146524.0,146420.0,146572.0,160616.0,159360.0,157716.0,157400.0,156860.0,158300.0,157676.0,157712.0,157248.0,157944.0,155652.0,150760.0,146760.0,150120.0,151108.0,150332.0,154716.0,150604.0,155844.0,157712.0,157692.0,147116.0,157712.0,154940.0,154528.0,154396.0,154808.0,151592.0,151756.0,152740.0,150396.0,150432.0,152924.0,151052.0,146808.0,146484.0,149952.0,163088.0,146596.0,146468.0,146332.0,146332.0,146536.0,146500.0,146560.0,146596.0,146440.0,146784.0,146500.0,146556.0,146596.0,146800.0,146800.0,146608.0,146992.0,146660.0,146592.0,146548.0,151852.0,146336.0,146324.0,146476.0,146508.0
26,148564.0,151884.0,162980.0,158004.0,157248.0,152172.0,151704.0,151920.0,152084.0,151920.0,146440.0,146464.0,146596.0,146796.0,146996.0,146644.0,146548.0,146532.0,146716.0,146444.0,151936.0,146348.0,146528.0,146592.0,146448.0,146424.0,146504.0,146452.0,146824.0,146596.0,146596.0,151720.0,146444.0,146572.0,146504.0,146776.0,146772.0,146760.0,146596.0,146548.0,146452.0,146592.0,163208.0,146624.0,146600.0,146572.0,146448.0,146596.0,146748.0,146640.0,146596.0,152052.0,146624.0,174264.0,146596.0,162896.0,162296.0,162524.0,163404.0,162944.0,174096.0,162780.0,174080.0,162912.0,163112.0,159628.0,162672.0,162832.0,163064.0,159072.0,160416.0,163012.0,162164.0,146864.0,158320.0,159184.0,160740.0,146992.0,146596.0,147000.0,146684.0,146868.0,146896.0,146960.0,146996.0,146532.0,146540.0,146488.0,146784.0,146760.0,146632.0,147000.0,146976.0,146760.0,146356.0,146684.0,146996.0,146976.0,147116.0,146996.0,146436.0,146576.0,146444.0,147036.0,146676.0,146696.0,146640.0,146616.0,146652.0,146648.0,146804.0,146808.0,146484.0,146596.0,146864.0,146596.0,146468.0,146332.0,146332.0,155700.0,146500.0,146560.0,146596.0,146440.0,146784.0,146500.0,146556.0,146596.0,146800.0,146800.0,146608.0,146992.0,146660.0,146592.0,146544.0,146556.0,146336.0,146324.0,146476.0,146508.0
27,154052.0,146824.0,146764.0,146600.0,146532.0,146876.0,146644.0,146632.0,147160.0,146624.0,146440.0,146464.0,146596.0,146796.0,146996.0,146644.0,146548.0,146532.0,146716.0,146444.0,146876.0,146348.0,146528.0,146592.0,146448.0,146424.0,146504.0,146452.0,146824.0,146596.0,146596.0,146660.0,146444.0,146572.0,146504.0,146776.0,146772.0,146760.0,146596.0,146548.0,146452.0,146592.0,146992.0,146624.0,146600.0,146572.0,146448.0,146596.0,146748.0,146640.0,146596.0,146568.0,146624.0,146756.0,146596.0,146672.0,146636.0,146996.0,147180.0,146720.0,146588.0,146556.0,146572.0,146688.0,146896.0,146864.0,146448.0,146616.0,146848.0,146864.0,146640.0,146796.0,146636.0,161996.0,146524.0,146420.0,146572.0,146992.0,146596.0,147000.0,146684.0,146868.0,146896.0,146960.0,146996.0,146532.0,146540.0,146488.0,146784.0,146760.0,146632.0,147000.0,146976.0,146760.0,146356.0,146684.0,146996.0,146976.0,147116.0,146996.0,146436.0,146576.0,146444.0,147036.0,146676.0,146696.0,146640.0,146616.0,146652.0,146648.0,146804.0,146808.0,146484.0,146596.0,146864.0,146596.0,146468.0,146332.0,146332.0,146536.0,146500.0,146560.0,146596.0,146440.0,146784.0,146500.0,147304.0,146596.0,146800.0,146800.0,146608.0,146992.0,146660.0,146592.0,146544.0,146556.0,146336.0,146324.0,146476.0,146508.0
