subop_w_in_bytes,aceph01_ceph-osd.0.asok.txt,aceph01_ceph-osd.1.asok.txt,aceph01_ceph-osd.2.asok.txt,aceph01_ceph-osd.3.asok.txt,aceph01_ceph-osd.4.asok.txt,aceph01_ceph-osd.5.asok.txt,aceph01_ceph-osd.6.asok.txt,aceph01_ceph-osd.7.asok.txt,aceph01_ceph-osd.8.asok.txt,aceph01_ceph-osd.9.asok.txt,aceph02_ceph-osd.10.asok.txt,aceph02_ceph-osd.11.asok.txt,aceph02_ceph-osd.12.asok.txt,aceph02_ceph-osd.13.asok.txt,aceph02_ceph-osd.14.asok.txt,aceph02_ceph-osd.15.asok.txt,aceph02_ceph-osd.16.asok.txt,aceph02_ceph-osd.17.asok.txt,aceph02_ceph-osd.18.asok.txt,aceph02_ceph-osd.19.asok.txt,aceph03_ceph-osd.20.asok.txt,aceph03_ceph-osd.21.asok.txt,aceph03_ceph-osd.22.asok.txt,aceph03_ceph-osd.23.asok.txt,aceph03_ceph-osd.24.asok.txt,aceph03_ceph-osd.25.asok.txt,aceph03_ceph-osd.26.asok.txt,aceph03_ceph-osd.27.asok.txt,aceph03_ceph-osd.28.asok.txt,aceph03_ceph-osd.29.asok.txt,aceph04_ceph-osd.30.asok.txt,aceph04_ceph-osd.31.asok.txt,aceph04_ceph-osd.32.asok.txt,aceph04_ceph-osd.33.asok.txt,aceph04_ceph-osd.34.asok.txt,aceph04_ceph-osd.35.asok.txt,aceph04_ceph-osd.36.asok.txt,aceph04_ceph-osd.37.asok.txt,aceph04_ceph-osd.38.asok.txt,aceph04_ceph-osd.39.asok.txt
61,160702737545,188377608799,163029468773,154789650865,186723276346,195805736798,133880852036,166394425728,173326069385,167798170432,159709689741,162213776461,144884199302,182083419843,186654266652,134471700145,160158373057,102938359303,201334549094,145222151353,160487122699,147997239565,172221952840,161712994581,125759386758,126276029391,188950893515,205144463476,138950410672,167003003697,138924018622,166479379935,157749598536,154825455098,172191484239,152154202172,158977996229,194667611107,135717598954,147610637051
62,160702810601,188377754925,163029585674,154789714186,186723349408,195805863441,133880949455,166394503662,173326142447,167798228881,159709748192,162214443772,144884238269,182083478294,186654354328,134471743982,160158421767,102938393400,201334588060,145222200063,160487127570,147997239565,172221957710,161713004323,125759396500,126276034262,188950898386,205144468347,138950410672,167003013439,138924101425,166479462741,157749598536,154825533032,172191528076,152154265494,158978079036,194667650072,135717613567,147610666276
63,160702912889,188377827989,163029648994,154789811605,186723480923,195806009570,133881027390,166394503662,173326249608,167798336038,159709821254,162214585024,144884238269,182083546485,186654490712,134471831660,160158460735,102938456722,201334719571,145222268257,160487254208,147997380821,172222098965,161713262476,125759396500,126276146289,188951093219,205144677794,138950410672,167003208265,138924135521,166479545548,157749603407,154825601226,172191659589,152154348299,158978200808,194667747490,135717735340,147610768566
64,160703073619,188378125109,163029843828,154789952863,186723670884,195806243365,133881231963,166395219680,173326332414,167798487032,159709981996,162214770112,144884238269,182083790021,186654675809,134471958304,160158460735,102938578492,201334987460,145222443612,160487254208,147997536693,172222220737,161713364764,125759396500,126276248580,188951249089,205144780082,138950425285,167003256974,138924232938,166479716033,157750480159,154825722997,172191844684,152154523645,158978342066,194667747490,135717861984,147610914696
65,160703263577,188378349171,163029994828,154789972345,186723807268,195806462553,133881373221,166395658055,173326332414,167798667253,159710196318,162214930852,144884238269,182083970245,186654856022,134472119044,160158840668,102938705137,201335172552,145222594613,160487634138,147997726661,172222435050,161713686246,125759528014,126276394705,188951434181,205145023626,138950873402,167003573573,138924393676,166479915741,157750679864,154825830158,172192010297,152154708734,158978541773,194667747490,135718081175,147611055955
66,160703526602,188378743710,163030243237,154789972345,186724187196,195806764543,133881636250,166395877241,173326332414,167798944893,159710561633,162215164657,144884920176,182084291717,186655143391,134472309009,160159128056,102938924323,201335606062,145222838156,160487736421,147997931240,172222805238,161713959019,125759946906,126276579800,188951697207,205145354841,138951014661,167003880429,138924695661,166480227481,157751020826,154825830158,172192375618,152155035072,158978877864,194667747490,135718295498,147611284889
67,160703633756,188378923933,163030345521,154790503268,186724201808,195806891187,133881748281,166396008757,173326619795,167799047181,159710712632,162215291299,144885022464,182084457329,186655343096,134472377201,160159298540,102938987643,201335815510,145222959927,160488023799,147997975078,172222965978,161714075923,125760024840,126276609025,188951833589,205145593506,138951160789,167004007066,138924846655,166480397965,157751186429,154825869125,172192512002,152155195809,158979067829,194667791325,135718412401,147611396919
68,160703633756,188378928804,163030374746,154790527622,186724201808,195806930150,133881758023,166396042853,173326619795,167799086149,159710722374,162215301041,144885027335,182084491426,186655377193,134472396685,160159313153,102939011997,201335839863,145222979410,160488033541,147997975078,172223024428,161714075923,125760039453,126276691832,188951848201,205145651953,138951175402,167004031419,138924861268,166480417449,157751191300,154825893480,172192536357,152155205551,158979097054,194667796196,135718431884,147611426145
69,160703755527,188379050577,163030491646,154790605555,186724201808,195807076276,133881870053,166396130529,173327179948,167799198178,159710844146,162215447169,144885183205,182084681390,186655528188,134472445395,160159425186,102939099671,201335961633,145223076830,160488194275,147997975078,172223146200,161714192825,125760117389,126276760022,188951974842,205145783465,138951233854,167004177545,138924968424,166480553837,157751322813,154825893480,172192682486,152155317578,158979218821,194667796196,135718514690,147611489467
70,160703755527,188379055448,163030496517,154790605555,186724201808,195807076276,133881870053,166396145142,173327189690,167799198178,159710844146,162215461780,144885183205,182084686261,186655542800,134472450266,160159459283,102939109413,201335981116,145223106055,160488223499,147997975078,172223194906,161714231793,125760141743,126276833086,188952038162,205145880882,138951287435,167004231122,138924973294,166480563579,157751322813,154825893480,172192701970,152155327319,158979243176,194667796196,135718548787,147611547918
71,160703833463,188379449993,163030803382,154790888065,186724201808,195807485423,133882133084,166396486104,173327593975,167799198178,159711155880,162215724808,144885436491,182084963899,186655878885,134472727912,160159790508,102939343215,201336322052,145223393443,160488496264,147997975078,172223448191,161714606857,125760419377,126277086375,188952374248,205146226711,138951540714,167004231122,138925172995,166480928900,157751561486,154826989431,172192994224,152155551380,158979486720,194669315906,135718724141,147611728144
72,160703833463,188379678926,163031061537,154791136481,186725180855,195807680256,133882298693,166396710167,173327920327,167799198178,159711350713,162216021934,144885709256,182085197698,186656205238,134472986070,160160068155,102939343215,201336619171,145223641860,160488759287,147998661876,172223750186,161714860149,125760589850,126277300690,188952705466,205146543311,138951779385,167004231122,138925431147,166481191931,157751809903,154827237847,172193033191,152155814397,158979657202,194669574061,135718724141,147611942464
73,160703833463,188379742247,163031076149,154791190061,186725224692,195807719224,133882327919,166396758877,173327939810,167799198178,159711491970,162216158318,144885753092,182085329208,186656341624,134473044521,160160146091,102939557532,201336745813,145223714924,160488764158,147998676489,172223750186,161714869891,125760599592,126277300690,188952705466,205146543311,138951779385,167004231122,138925499340,166481260124,157751853739,154827310910,172193033191,152155848492,158979691298,194669593545,135718748496,147611976560
74,160703833463,188380024757,163031387882,154791384897,186725502332,195807918927,133882483788,166396973201,173328173610,167799198178,159711574776,162216216770,144885860246,182085358434,186656439042,134473180907,160160272737,102939654950,201336916293,145223856180,160488954122,147998793391,172223920661,161714977053,125760731106,126277427334,188952905173,205146762491,138951891415,167004893539,138925577270,166481445220,157752019347,154827554454,172193588476,152156009229,158979895874,194669783510,135718748496,147612137301
75,160703833463,188380107563,163031436591,154791477446,186725585137,195807918927,133882576336,166397070617,173328280771,167799198178,159711647839,162216255737,144885928437,182085358434,186656516976,134473229617,160160360410,102939742627,201336940647,145223934115,160489041799,147998861585,172224037563,161715103697,125760809042,126277524747,188952905173,205146947584,138951979092,167005025049,138925577270,166481503672,157752072927,154827617775,172193588476,152156053067,158979934841,194669880929,135719138169,147612176269
76,160704827122,188380185499,163031636297,154791652800,186725770235,195807918927,133882712718,166397202128,173328446380,167800040845,159711818318,162216460312,144886059948,182085358434,186656633878,134473390359,160160501669,102939820560,201336940647,145224031533,160489207403,147999041812,172224198298,161715361851,125760901591,126277666002,188952905173,205147108323,138952081382,167005161432,138925733135,166481698510,157752301853,154827783383,172193588476,152156252774,158980080967,194670182926,135719328135,147612356494
77,160704880701,188380185499,163031704488,154791696636,186725823815,195807918927,133882737073,166397245966,173328519443,167800328226,159711915735,162216547988,144886176846,182085358434,186656633878,134473429326,160160681895,102939898496,201336940647,145224124081,160489368136,147999197681,172224344423,161715473882,125761008752,126277734194,188952905173,205147230096,138952178801,167005292947,138925733135,166481756962,157752413885,154827846704,172193588476,152156384282,158980168643,194670294959,135719357361,147612385720
78,160704968376,188380185499,163031797031,154791803795,186725926106,195807918927,133882780911,166397314160,173328636345,167800396420,159712018024,162216645407,144886254780,182085928324,186656633878,134473517002,160160803667,102939937463,201336940647,145224197146,160489465554,147999261004,172224427227,161715542076,125761081815,126277787774,188952905173,205147312896,138952271349,167005385493,138925991292,166481844639,157752486947,154827944119,172193588476,152156398893,158980227091,194670368023,135719454781,147612517235
79,160705177824,188380195241,163032006475,154792003500,186726262198,195808547264,133882980619,166397547968,173328909115,167800659448,159712091088,162216942531,144886508061,182086186475,186656921259,134473697225,160161071572,102940068979,201336945517,145224440695,160489689617,147999470455,172224646411,161715751525,125761213329,126277938769,188953679629,205147580790,138952432088,167005555969,138926152031,166482107668,157752691523,154828143827,172194270412,152156398893,158980456022,194670655404,135719712939,147612658494
80,160705304466,188380195241,163032103892,154792130142,186726408326,195808547264,133883082905,166397723323,173329026017,167800825061,159712363858,162217098397,144886644444,182086327729,186656921259,134473809254,160161203088,102940142043,201337934291,145224572209,160489899063,147999606842,172224695119,161715892782,125761339972,126278094640,188953869590,205147780496,138952587957,167005726445,138926288416,166482234314,157752862006,154828338664,172194421411,152156398893,158980582665,194670864850,135719922390,147612658494
81,160705533402,188380195241,163032293856,154792320110,186726578808,195809122019,133883209548,166397957125,173329225723,167801034509,159712597662,162217312717,144886829533,182086571272,186656921259,134473960254,160161412539,102940244333,201338172961,145224767045,160490171831,147999714001,172224992246,161715892782,125761461743,126278265122,188954108262,205148053269,138952777920,167005804380,138926400445,166482448633,157753022744,154828479917,172194655213,152156398893,158980787242,194671113258,135720044163,147613057914
82,160705781812,188381281439,163032303598,154792510078,186726759031,195809350947,133883380031,166398122735,173329347491,167801117315,159712743788,162217478327,144886931820,182086732010,186657364508,134473984609,160161534313,102940317398,201338309345,145224767045,160490327696,147999864997,172225172468,161715892782,125761534804,126278377154,188954220289,205148150686,138952899693,167005882311,138926531955,166482448633,157753178614,154828674754,172194927980,152157124639,158980938242,194671293480,135720200030,147613174814
83,160705820777,188381417819,163032303598,154792578271,186726900285,195809487329,133883443351,166398220153,173329459519,167801268314,159712826594,162217522166,144887058458,182086853780,186657768797,134473994351,160161680443,102940390463,201338557757,145224767045,160490444595,148000113412,172225328337,161715892782,125761719897,126278508671,188954356671,205148277327,138953075047,167006135586,138926614756,166482448633,157753334481,154828752689,172195074105,152157124639,158981103854,194671405511,135720307188,147613247878
