op_w_in_bytes,aceph01_ceph-osd.0.asok.txt,aceph01_ceph-osd.1.asok.txt,aceph01_ceph-osd.2.asok.txt,aceph01_ceph-osd.3.asok.txt,aceph01_ceph-osd.4.asok.txt,aceph01_ceph-osd.5.asok.txt,aceph01_ceph-osd.6.asok.txt,aceph01_ceph-osd.7.asok.txt,aceph01_ceph-osd.8.asok.txt,aceph01_ceph-osd.9.asok.txt,aceph02_ceph-osd.10.asok.txt,aceph02_ceph-osd.11.asok.txt,aceph02_ceph-osd.12.asok.txt,aceph02_ceph-osd.13.asok.txt,aceph02_ceph-osd.14.asok.txt,aceph02_ceph-osd.15.asok.txt,aceph02_ceph-osd.16.asok.txt,aceph02_ceph-osd.17.asok.txt,aceph02_ceph-osd.18.asok.txt,aceph02_ceph-osd.19.asok.txt,aceph03_ceph-osd.20.asok.txt,aceph03_ceph-osd.21.asok.txt,aceph03_ceph-osd.22.asok.txt,aceph03_ceph-osd.23.asok.txt,aceph03_ceph-osd.24.asok.txt,aceph03_ceph-osd.25.asok.txt,aceph03_ceph-osd.26.asok.txt,aceph03_ceph-osd.27.asok.txt,aceph03_ceph-osd.28.asok.txt,aceph03_ceph-osd.29.asok.txt,aceph04_ceph-osd.30.asok.txt,aceph04_ceph-osd.31.asok.txt,aceph04_ceph-osd.32.asok.txt,aceph04_ceph-osd.33.asok.txt,aceph04_ceph-osd.34.asok.txt,aceph04_ceph-osd.35.asok.txt,aceph04_ceph-osd.36.asok.txt,aceph04_ceph-osd.37.asok.txt,aceph04_ceph-osd.38.asok.txt,aceph04_ceph-osd.39.asok.txt
181,164836524032,138458738688,154579730432,148267466752,135661248512,154580594688,112666382336,181584838656,142500306944,189637062656,115314188288,147780022272,157194235904,177148542976,191381770240,151539134464,150475669504,178374914048,164173881344,177578516480,144451645440,159490777088,172296130560,191553392640,183900102656,163559886848,128861233152,198244491264,156755742720,172435738624,148988887040,126994345984,164079099904,185472839680,156641599488,162562519040,148076572672,175803641856,229969698816,134868135936
182,164836524032,138458914816,154579927040,148267741184,135661760512,154580828160,112666574848,181585141760,142500511744,189637242880,115314360320,147780247552,157194510336,177148542976,191382093824,151539326976,150475911168,178375208960,164174163968,177578790912,144451723264,159490830336,172296196096,191553458176,183900184576,163560026112,128861306880,198244597760,156755836928,172435898368,148989112320,126994538496,164079333376,185473880064,156641759232,162562830336,148076814336,175803924480,229969719296,134868332544
183,164836524032,138458972160,154579968000,148267794432,135661854720,154580885504,112666599424,181585223680,142500605952,189637279744,115314413568,147780317184,157194559488,177148551168,191382241280,151539384320,150476021760,178375274496,164174254080,177578856448,144451899392,159491010560,172296384512,191553761280,183900340224,163560247296,128861450240,198244876288,156756078592,172436660224,148989112320,126994579456,164079435776,185473978368,156641759232,162562904064,148076933120,175803994112,229969719296,134868381696
184,164836524032,138459172864,154580168704,148267978752,135661993984,154580963328,112666722304,181585432576,142500798464,189637492736,115314544640,147780476928,157194747904,177149423616,191382401024,151539527680,150476156928,178375458816,164174401536,177579036672,144451960832,159491059712,172296433664,191553814528,183900434432,163560300544,128861450240,198244933632,156756144128,172436819968,148989177856,126994829312,164079669248,185474224128,156641759232,162563112960,148077084672,175804219392,229969719296,134868545536
185,164836544512,138459213824,154580217856,148268032000,135662039040,154581090304,112666750976,181585494016,142500823040,189637742592,115314565120,147780521984,157194797056,177149546496,191382474752,151539601408,150476206080,178375491584,164174479360,177579155456,144451964928,159491067904,172296437760,191553826816,183900442624,163560312832,128861450240,198244937728,156756148224,172436819968,148989177856,126994866176,164079722496,185474310144,156641759232,162563194880,148077137920,175804252160,229969719296,134868598784
186,164836544512,138459213824,154580230144,148268032000,135662047232,154581114880,112666750976,181585506304,142500827136,189637758976,115314565120,147780530176,157194813440,177149554688,191382491136,151539609600,150476206080,178375499776,164174483456,177579163648,144452079616,159491284992,172296519680,191553966080,183900581888,163560525824,128861450240,198245281792,156756332544,172437118976,148989177856,126994870272,164079738880,185474310144,156641759232,162563203072,148077137920,175804260352,229969719296,134868606976
187,164837261312,138459410432,154580422656,148268228608,135662280704,154581151744,112666849280,181585690624,142500925440,189637935104,115314634752,147780706304,157195026432,177149853696,191382589440,151539798016,150476374016,178375757824,164174700544,177579360256,144452173824,159491362816,172296568832,191554068480,183900700672,163560656896,128861450240,198245433344,156756447232,172437258240,148989591552,126995017728,164080013312,185474666496,156641857536,162563436544,148077281280,175804465152,229969793024,134868746240
188,164837408768,138459484160,154580496384,148268343296,135662428160,154581151744,112666914816,181585838080,142501027840,189638057984,115314634752,147780784128,157195091968,177150005248,191382589440,151539888128,150476455936,178375921664,164174700544,177579433984,144452313088,159491481600,172296568832,191554179072,183900893184,163560763392,128861478912,198245597184,156756561920,172437409792,148989640704,126995075072,164080041984,185474748416,156642455552,162563436544,148077359104,175804538880,229969973248,134868815872
189,164837511168,138459586560,154580598784,148268482560,135662518272,154581401600,112666963968,181585932288,142501146624,189638193152,115314737152,147780915200,157195149312,177150115840,191382593536,151540023296,150476578816,178376065024,164174745600,177579585536,144452411392,159491616768,172296568832,191554379776,183901093888,163560943616,128861954048,198245765120,156756664320,172437544960,148989845504,126995185664,164080181248,185474949120,156642672640,162563436544,148077514752,175804710912,229970948096,134868824064
190,164837691392,138459709440,154580766720,148268621824,135662596096,154581577728,112666963968,181586063360,142501261312,189638332416,115315027968,147781025792,157195268096,177150287872,191382642688,151540166656,150476709888,178376216576,164174745600,177579769856,144452489216,159491653632,172296916992,191554416640,183901192192,163560984576,128861995008,198245806080,156756717568,172437635072,148989997056,126995275776,164080271360,185475141632,156642791424,162563436544,148077678592,175804882944,229971275776,134868824064
191,164837822464,138459815936,154580832256,148268699648,135662678016,154581667840,112666963968,181586161664,142501326848,189638422528,115315093504,147781132288,157195370496,177150390272,191382642688,151540224000,150476787712,178376314880,164174745600,177579773952,144452509696,159491657728,172297216000,191554416640,183901216768,163560992768,128862007296,198245806080,156756738048,172437667840,148990087168,126995308544,164080369664,185475252224,156642848768,162563436544,148077764608,175804960768,229971456000,134869032960
192,164837826560,138459815936,154580836352,148268699648,135662702592,154581680128,112666963968,181586190336,142501347328,189638438912,115315097600,147781132288,157195370496,177150394368,191382642688,151540252672,150476800000,178376343552,164174745600,177579773952,144452710400,159491866624,172297445376,191554506752,183901466624,163561218048,128862138368,198245806080,156756975616,172437884928,148990091264,126995308544,164080369664,185475252224,156642848768,162563440640,148077768704,175804960768,229971460096,134869037056
193,164837978112,138460037120,154580897792,148268883968,135662886912,154581934080,112667291648,181586386944,142501511168,189638725632,115315253248,147781222400,157195579392,177150574592,191383482368,151540396032,150476980224,178376589312,164174745600,177579773952,144452804608,159491993600,172297576448,191554506752,183901622272,163561316352,128862265344,198245822464,156757082112,172438011904,148990410752,126995361792,164080680960,185475514368,156643057664,162564243456,148077887488,175805280256,229971832832,134869241856
194,164838137856,138460160000,154580897792,148268945408,135663058944,154582024192,112667357184,181586497536,142501584896,189638873088,115315306496,147781238784,157195657216,177150672896,191383539712,151540486144,150477012992,178376683520,164175429632,177579773952,144452837376,159492001792,172297625600,191554506752,183901659136,163561377792,128862285824,198245822464,156757110784,172438044672,148990418944,126995365888,164080717824,185475530752,156643090432,162564263936,148077887488,175805337600,229971914752,134869282816
195,164838207488,138460184576,154580897792,148268990464,135663083520,154582052864,112667377664,181586534400,142501646336,189638918144,115315331072,147781238784,157195694080,177150717952,191383629824,151540523008,150477058048,178376716288,164175466496,177579773952,144452853760,159492030464,172297650176,191554506752,183901691904,163561390080,128862306304,198245822464,156757123072,172438081536,148990472192,126995537920,164080742400,185475592192,156643115008,162564313088,148077920256,175805374464,229971963904,134869327872
196,164838223872,138460225536,154580914176,148269035520,135663095808,154582085632,112667410432,181586558976,142501691392,189638946816,115315343360,147781238784,157195718656,177150726144,191383662592,151540543488,150477078528,178376736768,164175495168,177579773952,144452972544,159492247552,172297814016,191554568192,183901855744,163561562112,128862449664,198245892096,156757299200,172438237184,148990570496,126995615744,164080816128,185475682304,156643172352,162564390912,148078002176,175805419520,229972066304,134869364736
197,164838486016,138460430336,154580914176,148269264896,135663276032,154582302720,112667561984,181586821120,142501814272,189639122944,115315507200,147781668864,157195943936,177150935040,191383879680,151540715520,150477271040,178376933376,164175708160,177579950080,144452972544,159492513792,172298113024,191555756032,183901908992,163561811968,128862625792,198245928960,156757532672,172438581248,148990881792,126995939328,164080893952,185476046848,156643463168,162564698112,148078202880,175805693952,229972402176,134869676032
198,164838752256,138460712960,154581508096,148269395968,135663456256,154582548480,112667721728,181586980864,142501998592,189639372800,115315757056,147781971968,157196058624,177151221760,191384236032,151540924416,150477467648,178377285632,164175958016,177580711936,144452972544,159492612096,172298227712,191555895296,183901908992,163561910272,128862666752,198246432768,156757610496,172438675456,148991094784,126996090880,164080893952,185476272128,156643631104,162564861952,148078596096,175805968384,229972832256,134869811200
199,164838834176,138460790784,154581630976,148269441024,135663525888,154582683648,112667762688,181586980864,142502096896,189639516160,115315798016,147782090752,157196234752,177151299584,191384322048,151541047296,150477615104,178377457664,164176093184,177580879872,144452972544,159492665344,172298272768,191555960832,183901921280,163561943040,128862728192,198246981632,156757635072,172438732800,148991205376,126996144128,164080893952,185476337664,156643713024,162564939776,148078698496,175806029824,229972938752,134869893120
200,164838883328,138460844032,154581708800,148269441024,135663595520,154582736896,112667799552,181586980864,142502154240,189639573504,115315838976,147782139904,157196292096,177151344640,191384375296,151541104640,150477656064,178377502720,164176158720,177580920832,144453386240,159492734976,172298379264,191556050944,183901921280,163562053632,128862777344,198247120896,156757635072,172438835200,148991217664,126996164608,164080893952,185476337664,156643713024,162564939776,148078698496,175806029824,229972946944,134869905408
201,164839026688,138460934144,154581798912,148269441024,135663783936,154582822912,112667881472,181587083264,142502260736,189639688192,115315875840,147782262784,157196423168,177151479808,191384526848,151541293056,150477656064,178377613312,164176257024,177581117440,144453816320,159492980736,172298711040,191556354048,183901949952,163562299392,128862978048,198247505920,156757643264,172439031808,148991377408,126996275200,164080914432,185476456448,156643835904,162565107712,148078821376,175806140416,229973164032,134870065152
