%util,vclient01,vclient02,vclient03,vclient04,vclient05,vclient06,vclient07,vclient08,vclient09,vclient10,vclient100,vclient101,vclient102,vclient103,vclient104,vclient105,vclient106,vclient107,vclient108,vclient109,vclient11,vclient110,vclient111,vclient112,vclient113,vclient114,vclient115,vclient116,vclient117,vclient118,vclient119,vclient12,vclient120,vclient121,vclient122,vclient123,vclient124,vclient125,vclient126,vclient127,vclient128,vclient129,vclient13,vclient130,vclient131,vclient132,vclient133,vclient134,vclient135,vclient136,vclient137,vclient138,vclient139,vclient14,vclient140,vclient15,vclient16,vclient17,vclient18,vclient19,vclient20,vclient21,vclient22,vclient23,vclient24,vclient25,vclient26,vclient27,vclient28,vclient29,vclient30,vclient31,vclient32,vclient33,vclient34,vclient35,vclient36,vclient37,vclient38,vclient39,vclient40,vclient41,vclient42,vclient43,vclient44,vclient45,vclient46,vclient47,vclient48,vclient49,vclient50,vclient51,vclient52,vclient53,vclient54,vclient55,vclient56,vclient57,vclient58,vclient59,vclient60,vclient61,vclient62,vclient63,vclient64,vclient65,vclient66,vclient67,vclient68,vclient69,vclient70,vclient71,vclient72,vclient73,vclient74,vclient75,vclient76,vclient77,vclient78,vclient79,vclient80,vclient81,vclient82,vclient83,vclient84,vclient85,vclient86,vclient87,vclient88,vclient89,vclient90,vclient91,vclient92,vclient93,vclient94,vclient95,vclient96,vclient97,vclient98,vclient99
222,101.01,100.0,99.01,100.0,101.41,101.01,100.0,101.01,100.0,102.04,362.73,100.0,263.83,158.73,99.01,98.04,100.0,101.41,101.01,100.0,100.0,101.01,100.0,99.01,101.09,101.01,102.04,100.0,100.0,101.01,378.25,102.04,100.0,100.0,100.0,99.41,101.01,100.0,100.0,101.01,100.0,101.01,99.41,99.01,101.01,100.0,101.01,101.01,102.04,100.0,101.01,100.0,100.0,100.0,102.04,100.0,101.01,100.0,101.01,99.01,100.0,100.0,99.01,99.01,100.0,100.0,100.0,101.01,100.0,99.01,101.01,100.0,98.04,101.01,101.01,100.0,101.01,101.41,101.01,102.04,101.01,99.01,102.04,99.01,100.0,101.01,100.0,101.01,101.01,100.0,101.01,100.0,101.01,101.01,100.0,100.0,101.01,100.0,101.01,100.0,99.01,100.0,101.01,100.0,100.0,100.0,101.01,99.01,100.0,101.01,100.0,99.01,99.41,99.01,98.04,135.6,439.05,101.01,101.01,100.0,100.0,100.0,100.4,100.0,99.01,100.4,100.0,100.0,388.75,99.01,99.01,100.0,101.01,99.01,101.01,101.01,439.0,100.0,119.52,100.0
223,100.0,99.01,100.0,100.0,98.04,98.04,100.0,99.01,100.0,100.0,114.94,100.4,181.82,101.01,100.0,102.04,100.0,100.0,101.01,101.01,101.01,97.09,103.09,101.01,100.0,100.0,100.0,100.0,100.0,100.0,102.04,98.04,421.6,101.01,100.0,100.0,101.01,101.01,100.4,140.59,101.01,100.0,100.0,100.0,99.01,100.4,172.41,98.04,113.33,100.0,101.01,101.01,100.0,99.01,99.01,100.0,101.01,100.0,100.0,100.0,100.0,101.01,100.0,100.0,100.0,99.01,100.0,99.01,101.01,101.01,100.0,101.01,101.01,101.01,101.01,100.0,101.01,99.01,100.0,99.01,98.04,100.0,100.0,101.01,101.01,99.01,101.01,100.0,100.0,100.4,101.01,101.01,101.01,101.01,101.01,101.01,101.01,101.01,101.01,99.01,101.01,101.01,100.0,100.0,99.01,100.0,101.41,101.01,100.0,100.0,100.4,100.0,101.01,101.01,100.0,100.0,100.0,101.01,100.0,101.01,100.0,101.01,387.5,101.01,101.01,99.01,100.0,101.01,344.83,101.01,101.01,100.0,100.0,101.01,99.01,101.01,100.0,101.01,684.0,100.0
224,101.01,100.0,99.01,100.0,101.01,101.01,101.01,101.01,100.0,98.04,101.01,99.6,100.0,101.01,101.01,100.0,101.01,99.01,100.0,99.01,100.0,101.01,99.01,99.01,101.01,101.01,100.0,100.0,99.01,101.01,100.0,100.0,100.0,100.0,99.01,101.01,101.41,100.0,259.6,109.43,100.0,101.01,101.01,100.0,101.01,101.01,1662.86,100.0,108.7,100.0,98.04,102.04,101.01,100.0,100.0,100.0,100.0,99.01,100.0,102.04,99.01,101.01,101.01,101.01,100.0,100.0,100.0,101.01,99.01,98.04,99.01,99.01,100.0,98.04,101.01,100.0,99.01,99.01,100.0,100.0,101.01,101.01,98.04,99.01,102.04,100.0,101.01,99.01,101.01,101.01,100.0,101.01,100.0,101.01,102.04,99.01,99.01,99.01,100.0,100.0,102.04,100.0,101.01,102.04,101.01,101.01,99.01,101.01,101.01,102.04,100.0,100.0,96.15,101.01,100.0,101.01,101.41,99.01,259.51,100.0,100.0,100.0,126.58,452.94,100.0,101.01,101.01,100.0,99.01,99.01,100.0,101.01,101.01,100.0,176.27,452.31,100.0,101.01,102.04,100.0
225,99.01,99.01,102.04,98.04,97.09,100.0,100.0,100.0,99.01,102.04,100.0,100.0,100.4,98.04,100.0,101.01,99.01,99.01,101.01,100.0,100.0,100.0,100.0,101.01,99.01,101.01,100.0,101.01,102.04,100.0,101.01,100.0,100.0,99.01,100.0,100.0,99.6,100.0,100.0,106.38,101.01,101.01,99.01,101.01,99.01,100.0,101.01,101.01,99.13,101.01,100.0,100.0,100.0,100.0,100.0,101.01,100.0,101.01,101.01,100.0,102.04,101.01,100.0,99.01,100.0,100.0,101.01,99.01,101.01,101.01,100.0,100.0,100.0,101.01,101.01,100.0,98.04,97.09,102.04,98.04,100.0,101.01,101.01,100.0,100.0,100.0,100.0,101.01,98.43,100.0,101.01,100.0,101.01,101.01,99.01,101.01,100.0,100.0,102.04,101.01,100.0,100.0,101.01,100.0,101.01,99.01,101.01,100.0,101.01,100.0,100.0,116.28,101.01,103.37,100.0,100.0,100.0,101.01,625.0,101.01,102.04,98.04,100.0,140.85,101.01,101.01,101.01,100.0,101.01,102.04,101.01,101.01,474.59,419.09,138.89,101.01,101.01,154.63,99.01,292.26
226,101.01,100.0,101.01,100.0,101.01,100.0,101.01,100.0,99.41,100.0,99.01,101.01,100.0,99.01,100.0,101.01,101.01,101.01,101.01,101.01,101.01,99.01,100.0,100.0,101.01,101.01,100.0,100.0,101.01,100.0,102.04,101.01,100.0,102.04,100.0,99.01,99.41,102.04,101.01,99.01,100.0,99.01,101.01,101.01,101.01,99.01,99.01,100.0,101.01,100.0,100.0,99.01,100.0,99.01,101.41,99.01,100.0,101.01,100.0,99.01,99.01,99.01,100.0,100.0,99.01,101.01,101.01,99.01,99.41,98.04,101.01,101.01,99.01,101.01,101.01,99.01,101.01,100.0,101.01,101.01,99.01,102.04,101.01,100.0,100.0,100.4,101.01,101.01,100.0,100.0,100.0,100.0,99.01,100.0,100.0,100.0,100.0,102.04,98.04,100.0,99.01,100.0,100.0,101.01,99.01,102.04,100.0,101.01,100.0,101.01,100.0,134.65,99.01,99.01,99.01,100.0,100.0,100.0,100.0,126.0,381.82,102.45,100.0,100.0,101.01,100.0,101.01,102.04,100.0,101.01,102.04,100.0,101.41,101.01,99.01,100.4,101.01,129.87,100.0,113.64
227,100.0,100.0,100.0,100.0,99.01,101.01,100.0,100.0,101.01,100.0,101.01,100.0,100.0,102.04,101.01,100.0,100.0,99.01,99.01,101.01,100.0,100.0,99.01,100.0,98.04,98.04,101.01,100.0,100.0,101.01,99.01,100.0,101.01,99.01,100.0,101.01,100.0,100.0,100.0,98.04,100.0,101.01,99.01,100.0,100.0,101.01,101.01,101.01,102.04,101.01,101.01,100.0,101.01,101.01,99.6,100.0,99.01,100.0,99.01,100.0,101.01,100.0,100.0,101.01,100.0,100.0,100.0,101.01,99.01,101.01,100.0,100.0,100.0,101.01,100.0,101.01,100.0,101.01,100.0,99.01,101.01,100.0,101.01,100.0,101.01,99.01,101.01,100.4,99.01,102.04,100.0,100.0,101.01,98.04,100.0,100.0,100.0,99.01,101.01,100.0,101.01,102.04,100.0,99.01,102.04,101.01,100.0,100.0,100.0,100.0,99.01,96.97,99.01,101.01,100.0,102.04,100.0,101.01,101.01,755.0,101.41,100.0,100.59,100.0,101.01,101.01,100.0,101.01,100.0,101.01,100.0,126.58,99.01,100.0,101.01,101.01,101.01,100.0,101.01,100.0
228,101.01,100.0,100.0,98.04,101.01,100.0,100.0,101.01,99.01,100.0,101.01,99.01,102.04,100.0,101.01,100.0,101.01,99.01,101.01,99.01,100.0,101.01,101.41,100.0,99.01,101.01,100.0,101.01,101.01,101.01,101.01,100.0,100.0,101.01,99.01,100.0,101.01,100.0,100.0,101.01,101.01,101.01,101.01,100.0,101.01,100.0,101.01,99.01,99.01,100.4,100.0,101.01,101.01,101.01,101.41,100.0,101.01,101.01,100.0,100.0,100.0,102.04,100.0,101.01,102.04,101.01,101.01,99.01,100.0,98.04,100.0,101.01,101.01,101.01,101.01,98.04,102.04,101.01,101.01,100.0,100.0,100.0,101.01,100.0,100.0,98.04,100.0,100.0,100.0,100.0,101.01,101.01,101.01,101.01,101.01,99.01,101.01,100.0,101.01,100.0,101.01,100.0,100.0,101.01,100.0,100.0,100.0,101.01,101.01,101.01,101.01,99.01,117.65,99.01,108.7,98.04,101.01,1360.0,100.0,102.45,100.0,100.61,101.22,99.01,100.0,101.01,465.71,100.0,99.01,100.0,100.0,181.33,100.0,100.0,101.01,101.01,101.01,101.01,99.01,100.0
229,100.0,99.01,100.0,101.01,100.0,101.01,100.0,99.01,101.01,100.0,101.01,100.0,100.0,101.01,99.01,100.0,100.0,100.0,102.04,100.0,101.01,100.0,99.6,101.01,100.0,99.01,100.0,101.01,100.0,100.0,100.0,99.01,101.01,100.0,101.01,100.0,100.0,101.01,101.01,99.01,101.01,100.0,100.0,100.0,100.0,101.01,100.0,102.04,101.01,99.01,101.01,99.01,100.0,100.0,101.01,99.01,101.01,100.0,99.01,100.0,100.0,99.01,101.01,100.0,99.01,100.0,100.0,102.04,101.01,101.01,100.0,100.0,99.01,100.0,99.01,100.0,99.01,100.0,101.01,98.04,101.01,100.0,98.04,101.01,100.0,100.0,101.01,101.01,101.01,101.01,101.01,99.01,101.01,100.0,101.01,102.04,98.04,99.41,100.0,101.01,99.01,101.01,102.04,101.01,100.0,100.0,100.0,101.01,100.0,100.0,101.01,98.04,99.01,101.01,100.0,99.01,100.0,101.01,100.0,100.0,101.01,101.41,101.01,101.01,102.04,101.01,112.36,101.01,102.04,100.0,101.01,98.46,99.01,99.01,100.0,98.04,101.01,101.01,101.01,100.0
230,101.01,101.01,100.0,99.01,101.01,100.0,100.0,101.01,101.01,100.0,101.01,101.01,101.01,101.01,101.01,101.01,100.0,99.01,97.09,101.01,100.0,100.0,100.4,99.41,102.04,101.41,100.0,100.0,101.01,102.04,101.01,101.01,100.0,100.0,100.0,100.0,100.0,99.01,101.01,99.01,102.04,100.0,101.01,101.01,100.0,100.0,100.0,100.0,100.0,102.04,101.01,110.61,108.4,100.0,100.0,101.01,100.0,100.0,100.0,101.01,101.01,101.01,99.01,100.0,99.01,100.0,100.0,99.01,100.0,98.04,99.01,100.0,101.41,101.01,100.0,100.4,100.0,99.01,99.01,100.0,99.01,100.0,102.04,100.0,101.01,102.04,100.0,100.0,101.01,101.01,100.0,100.0,100.0,100.0,102.04,99.01,100.0,100.0,100.4,100.0,101.01,99.01,100.0,100.0,101.01,99.01,101.01,99.01,101.01,100.0,100.0,100.0,101.01,100.0,101.01,100.0,100.0,100.0,100.0,100.0,101.01,100.61,101.01,98.04,100.0,100.0,100.0,430.0,101.01,102.04,101.41,101.01,102.04,99.01,101.01,102.04,100.0,100.4,102.04,100.0
231,100.0,99.01,97.09,100.0,99.01,100.0,100.0,99.01,101.01,99.01,100.0,98.04,101.01,101.01,99.01,99.01,100.0,102.04,99.01,99.01,99.01,99.01,100.0,100.0,101.01,101.01,101.01,99.01,109.9,99.01,100.0,101.01,100.0,100.0,100.0,100.0,102.04,100.0,100.0,100.0,100.0,100.0,98.04,100.0,101.01,101.01,101.01,100.0,101.01,99.01,100.0,680.0,657.14,101.01,101.01,100.0,100.0,99.01,100.0,100.0,99.01,100.0,100.0,100.0,101.01,99.01,101.01,100.0,100.0,101.01,101.01,100.0,100.0,99.01,100.0,100.0,100.2,102.04,101.01,98.04,100.0,100.0,101.01,101.01,101.01,101.01,100.0,101.01,100.0,101.01,101.01,101.01,102.04,102.04,100.0,100.0,100.0,100.0,99.6,100.0,100.0,100.0,101.01,100.0,100.0,102.04,101.01,102.04,100.0,100.0,101.01,100.0,99.01,100.0,99.01,99.01,100.0,100.0,100.0,100.0,101.01,100.4,99.01,100.0,100.0,101.01,100.0,142.86,100.0,99.01,100.0,100.0,100.0,101.01,100.0,99.01,101.01,99.6,100.0,102.04
232,101.01,99.01,100.0,102.04,102.04,100.0,99.01,100.0,100.0,101.01,100.0,100.4,100.0,101.01,192.14,981.82,101.01,100.0,101.01,101.01,99.01,101.01,101.01,100.61,100.0,97.09,100.0,101.01,1173.33,100.0,100.0,101.01,101.01,100.0,100.0,101.01,99.01,100.0,101.01,101.01,101.01,102.04,101.01,101.01,99.01,101.01,100.0,101.01,100.0,101.01,101.01,98.22,101.01,99.01,101.01,100.0,100.0,100.0,101.01,101.01,100.4,100.0,101.01,101.01,100.0,101.01,99.01,100.0,99.01,101.01,101.01,100.0,100.0,101.01,101.01,99.01,100.0,100.0,100.0,101.01,100.0,101.01,99.01,100.0,99.01,100.0,102.04,100.0,100.0,102.04,99.01,100.0,100.0,100.0,99.01,100.0,101.01,101.01,100.4,101.01,100.0,102.04,101.01,99.01,101.01,99.01,100.0,101.01,100.0,100.0,101.01,99.01,99.01,97.09,101.01,100.0,99.01,99.01,100.0,100.0,99.01,101.01,101.01,99.01,101.01,100.0,100.0,101.01,101.01,100.0,100.0,100.0,102.04,99.01,99.01,101.01,100.0,101.41,101.01,98.04
233,102.04,100.0,99.01,100.0,100.0,99.01,100.0,99.01,99.01,101.01,101.01,101.01,100.0,100.0,100.0,101.01,102.04,100.0,100.0,100.0,103.09,100.0,100.0,101.41,101.01,101.01,101.01,99.01,118.12,431.19,101.01,101.01,99.01,101.01,101.01,99.01,100.0,100.0,100.0,99.01,101.01,99.01,101.01,101.01,100.0,101.01,101.01,100.0,101.01,102.04,99.01,101.01,100.0,100.0,107.33,99.01,100.0,101.01,100.0,100.0,101.01,102.04,100.0,99.01,100.0,100.0,100.0,100.0,99.01,100.0,100.0,100.0,100.0,101.01,100.0,100.0,99.01,101.01,100.0,97.09,101.01,100.0,101.01,100.0,100.0,100.0,99.01,100.0,101.01,101.01,101.01,100.0,101.01,101.01,102.04,100.0,99.01,100.0,100.0,99.01,101.01,101.01,101.01,102.04,100.0,101.01,99.01,100.0,99.01,100.0,100.0,101.01,101.01,100.0,101.01,101.01,102.04,100.0,101.01,100.0,102.04,100.0,100.0,102.04,275.71,99.01,101.01,100.0,101.01,101.01,540.0,100.0,100.0,99.01,102.04,100.0,101.01,99.01,100.0,100.0
234,100.0,101.01,101.01,100.0,99.01,100.0,100.0,100.0,100.0,99.01,101.01,101.01,101.01,102.04,100.0,100.0,100.0,100.0,99.01,101.01,98.04,98.04,100.0,101.01,100.0,100.0,101.01,373.53,100.0,100.0,100.0,99.01,101.01,101.01,99.01,101.01,101.01,101.01,100.0,100.0,99.01,101.01,99.01,100.0,99.01,100.0,100.0,100.0,101.01,99.01,100.0,99.01,100.0,101.01,706.15,100.0,100.0,99.01,100.0,100.0,100.0,100.0,101.01,101.01,101.01,100.0,101.01,101.41,100.0,100.0,100.0,101.01,101.01,100.0,100.0,100.0,100.0,99.01,101.01,99.01,99.01,101.01,102.04,100.0,101.41,102.04,99.41,102.04,100.0,100.0,101.01,101.01,99.01,99.01,99.01,100.0,99.01,101.01,100.0,100.0,99.01,99.01,101.01,100.0,100.0,100.0,100.0,100.0,102.04,101.01,100.0,98.04,100.0,98.04,98.04,98.04,99.01,100.0,101.01,101.01,100.0,101.01,101.01,100.0,100.0,407.37,101.41,101.01,99.01,613.33,102.04,101.01,100.0,100.0,100.0,99.01,99.01,100.0,102.63,99.01
235,101.01,100.0,100.0,101.01,99.01,101.01,100.0,101.01,101.01,100.0,101.01,183.6,100.0,198.81,101.41,100.0,100.0,100.0,100.0,100.0,101.01,102.04,101.01,99.01,100.0,101.01,109.6,100.0,100.0,100.0,101.01,101.01,100.0,100.4,102.04,100.0,101.01,100.0,101.01,100.0,101.01,100.0,100.0,101.01,101.01,113.64,101.01,102.04,100.0,100.0,113.81,100.0,100.0,101.01,101.01,100.0,100.0,101.01,99.01,99.41,100.0,101.01,99.01,100.0,100.0,101.01,100.0,98.04,99.01,101.01,100.0,100.0,101.01,101.01,101.01,100.0,101.01,101.01,101.01,102.04,100.0,100.0,99.01,100.0,99.01,101.01,101.01,100.0,102.04,100.0,99.01,100.0,101.01,101.01,101.01,101.01,101.01,101.01,101.01,99.01,101.01,101.01,100.4,100.4,102.04,100.0,101.01,100.0,100.0,101.01,100.0,100.0,100.0,100.0,100.0,101.01,101.01,101.01,100.0,100.0,100.0,519.0,100.0,102.04,101.41,119.05,99.6,101.01,101.01,101.01,100.0,101.01,101.01,101.01,100.0,101.01,102.04,101.01,98.8,100.0
236,100.0,101.01,100.0,100.0,100.0,99.01,100.0,100.0,101.01,99.01,111.37,100.0,101.01,169.49,100.0,100.0,100.0,100.0,112.16,101.01,100.0,99.01,101.01,318.79,101.01,100.0,283.92,100.0,100.0,101.01,100.0,101.01,99.01,100.61,110.4,112.16,100.0,100.0,100.0,99.01,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,110.89,104.8,102.22,102.45,101.01,100.0,101.01,100.0,99.01,101.01,100.0,100.0,101.01,101.01,100.0,101.01,100.0,100.0,99.01,101.01,97.09,100.0,100.0,101.01,98.04,101.01,100.0,101.01,99.01,100.0,100.0,102.04,100.0,99.01,100.0,102.04,100.0,100.0,101.01,100.0,102.04,101.01,101.01,101.01,100.0,100.0,101.01,100.0,100.0,101.01,100.0,98.04,100.0,100.0,100.61,100.0,101.01,100.0,99.01,100.0,101.01,101.01,102.04,100.0,100.0,99.01,99.01,172.41,100.0,100.0,99.01,100.0,101.01,101.01,100.0,100.0,101.01,101.41,101.01,101.01,100.0,100.0,102.04,99.01,99.01,101.01,101.01,99.01,101.01,101.01,102.04
237,100.0,100.0,100.0,101.01,100.0,99.01,98.04,100.0,101.01,100.0,424.62,100.0,113.6,101.01,101.01,101.01,102.04,101.01,1311.43,100.0,100.0,101.01,100.0,100.0,100.0,102.04,102.22,101.01,100.0,101.01,101.01,101.01,101.01,100.4,184.0,183.6,111.02,99.01,101.01,98.04,112.36,237.73,100.0,100.0,101.01,109.89,102.04,100.0,101.01,101.15,135.14,99.01,100.0,100.0,100.0,101.01,100.0,101.01,100.0,99.01,100.0,100.0,100.0,100.0,100.0,101.01,100.0,100.0,101.01,100.0,101.01,101.01,100.0,100.4,99.01,100.0,101.01,102.04,101.01,98.04,99.01,100.4,101.01,100.0,98.04,99.01,100.0,101.01,100.0,100.0,101.01,101.01,101.01,99.01,100.0,99.01,100.0,100.0,100.0,101.01,101.01,101.01,101.01,100.4,100.0,100.0,101.01,101.01,99.01,100.0,100.0,98.04,100.0,99.41,100.4,104.85,106.14,101.01,101.41,101.01,101.01,100.0,100.0,101.01,100.0,101.01,100.0,100.0,277.78,100.0,102.04,100.0,102.04,101.01,101.01,98.04,432.0,100.0,101.01,99.01
238,100.0,101.01,101.01,100.0,100.0,101.01,99.01,101.01,100.0,99.01,100.0,101.01,217.39,100.0,99.01,100.0,109.89,441.14,99.41,101.01,100.0,100.0,214.25,99.01,101.01,101.01,99.01,99.01,101.01,101.01,99.01,100.0,100.0,100.0,100.0,101.01,183.6,102.04,99.01,100.0,100.0,100.4,101.01,99.01,119.1,101.01,101.01,101.01,100.0,588.24,100.0,100.0,101.01,101.01,100.0,99.01,101.01,100.0,99.01,100.0,100.0,100.0,100.0,100.0,100.0,99.01,101.01,101.01,100.0,99.01,100.0,99.01,99.01,101.01,100.0,102.04,101.01,99.01,100.0,100.0,100.0,98.04,100.0,100.0,101.01,99.01,101.01,101.01,102.04,100.0,99.01,100.0,100.0,100.0,102.04,100.0,102.04,101.01,101.01,100.0,100.4,99.01,100.0,100.0,101.01,101.01,98.04,100.0,102.04,101.01,100.0,99.01,101.01,100.0,99.01,98.04,100.0,99.01,100.0,99.01,99.01,100.0,703.08,220.66,101.01,100.0,100.0,99.01,333.33,100.0,99.01,101.01,100.0,99.01,101.01,111.11,100.0,100.0,335.0,101.01
239,99.01,101.01,98.43,99.01,99.01,98.04,101.01,100.0,100.0,100.0,101.01,100.0,99.01,100.0,101.01,101.01,100.0,100.0,99.01,114.53,101.01,101.01,101.01,101.01,884.44,109.9,99.01,101.01,100.0,100.0,102.04,101.01,101.01,100.0,100.0,100.0,102.45,100.0,100.0,100.0,100.0,99.6,98.04,100.0,104.68,100.0,99.01,100.4,101.01,101.01,100.0,101.01,101.01,98.04,98.43,101.01,100.0,100.0,101.01,101.01,100.0,101.01,100.0,101.01,100.0,100.0,100.0,100.0,101.01,100.0,101.01,101.01,101.01,100.0,99.01,99.01,101.01,100.0,99.01,99.01,102.04,98.04,101.01,100.0,102.04,100.0,101.01,102.04,100.0,100.0,101.01,100.0,101.01,102.04,101.01,101.01,100.0,102.04,100.0,100.0,101.01,99.01,98.04,100.0,102.04,99.01,101.01,101.01,101.01,100.0,99.01,101.01,100.0,101.01,98.04,100.0,101.01,101.01,540.65,101.01,99.01,100.0,99.6,109.89,102.04,101.01,101.01,102.04,99.01,99.01,102.04,99.41,161.29,112.36,141.54,224.17,100.0,99.01,101.01,114.4
240,100.0,98.04,99.01,102.04,101.01,99.01,99.01,98.04,101.01,101.01,101.01,101.01,101.01,101.01,101.01,100.0,98.04,99.01,101.01,1311.43,100.0,100.0,99.01,100.0,100.0,481.54,100.0,101.01,102.04,101.01,109.89,100.0,109.8,101.01,101.01,101.01,99.6,111.02,101.01,101.01,100.0,100.4,100.0,121.3,98.56,99.01,101.01,99.6,101.01,101.01,99.41,100.0,100.0,100.0,101.01,99.01,102.04,100.0,100.0,101.01,100.0,101.01,101.01,101.01,101.01,99.01,99.01,99.01,100.0,102.04,101.01,101.01,100.0,100.0,98.04,99.01,101.01,100.0,102.04,99.01,101.01,100.0,100.0,101.01,98.04,101.01,100.0,99.01,100.0,101.01,102.04,99.01,99.01,100.0,101.01,100.0,99.01,100.0,99.01,100.0,100.0,100.0,100.0,99.01,101.01,100.0,101.01,101.01,101.01,99.01,102.04,128.21,100.0,179.05,99.01,99.01,101.01,100.0,108.7,100.0,175.44,101.01,100.0,102.04,100.4,100.0,100.0,101.01,99.01,100.0,99.01,98.61,240.89,489.09,142.86,100.0,101.01,109.7,100.0,346.67
241,102.04,100.0,101.01,100.0,98.04,101.01,100.0,99.01,100.0,99.01,100.0,100.0,101.01,99.01,100.0,100.0,99.01,99.01,100.0,101.41,101.01,101.01,100.0,101.01,101.01,99.73,100.0,100.0,98.04,100.0,588.24,102.04,98.88,100.0,101.01,99.01,100.0,184.0,110.63,100.0,100.0,100.0,100.0,111.36,101.01,100.0,114.58,109.8,101.01,101.01,100.0,100.0,100.0,99.01,101.01,99.01,100.0,100.0,100.0,101.01,102.04,98.04,100.0,101.01,101.01,101.01,100.0,101.01,101.01,100.0,100.4,100.0,100.0,100.0,102.04,101.01,100.0,101.01,99.01,100.0,100.0,102.04,100.0,100.0,101.01,102.04,101.01,100.0,101.01,99.01,99.01,101.01,101.01,101.01,102.04,101.01,101.01,101.01,101.01,100.4,99.01,100.0,100.0,100.0,100.0,101.01,100.0,100.0,102.04,101.01,99.01,111.11,97.09,120.9,98.04,101.01,101.01,100.0,100.0,235.0,142.07,100.4,101.01,99.01,99.6,99.01,100.0,100.0,101.01,101.01,101.01,101.41,100.66,100.4,101.01,99.01,101.01,1816.0,100.0,99.67
242,100.0,100.0,100.0,100.0,101.01,100.4,98.04,101.01,100.0,99.01,100.0,102.04,100.0,99.41,101.01,100.0,101.01,101.01,100.0,99.01,100.0,112.73,101.01,100.0,101.01,100.0,100.0,100.0,101.01,100.0,100.0,99.01,625.0,111.75,101.01,100.0,100.0,94.12,101.58,113.64,101.01,101.01,100.0,100.44,100.0,99.01,105.2,137.58,115.6,101.01,100.0,102.04,100.0,100.0,100.0,101.01,101.01,100.0,100.0,100.0,100.0,100.0,100.0,100.0,99.01,102.04,101.01,100.0,100.0,98.04,100.0,100.0,100.0,100.0,100.0,99.01,99.01,99.01,101.01,100.0,100.0,99.01,101.01,102.04,102.04,99.01,99.01,100.0,100.0,102.04,101.01,102.04,100.0,101.01,99.01,100.0,101.01,99.01,99.01,99.01,99.01,100.0,101.01,101.01,101.01,101.01,101.01,100.0,99.41,99.01,101.01,109.13,100.0,97.07,99.01,99.01,101.01,192.31,100.0,10880.0,101.01,99.6,100.0,100.0,101.01,101.01,177.2,99.01,101.01,99.01,100.0,107.1,100.0,99.6,100.0,100.0,99.01,101.01,100.0,100.0
243,100.0,101.01,101.01,100.0,99.01,99.01,102.04,100.0,100.0,101.01,101.01,101.01,99.01,102.04,100.0,101.01,100.0,100.0,100.0,102.04,100.0,460.65,100.0,100.0,101.01,100.0,102.04,100.0,101.01,101.01,101.01,101.01,100.0,181.78,99.01,101.01,101.01,100.0,270.27,98.04,100.4,100.0,100.0,100.0,100.0,102.04,101.01,111.64,115.76,101.01,100.0,100.0,100.0,100.0,100.0,99.01,99.01,100.0,100.0,100.0,99.01,102.04,100.0,100.0,101.01,98.04,100.0,101.01,99.01,100.0,100.0,99.01,100.0,102.04,101.01,100.0,100.0,101.01,100.0,99.01,100.0,101.01,101.01,99.01,100.0,99.01,101.01,100.0,101.01,100.0,100.0,99.01,101.01,100.0,101.01,100.0,100.0,100.0,101.01,100.0,100.0,100.0,101.01,99.01,101.01,100.0,100.0,100.0,102.04,99.01,99.01,99.01,188.68,100.0,1040.0,100.0,100.0,118.68,102.04,100.0,101.01,101.01,100.0,100.0,100.0,99.01,454.55,102.04,101.01,101.01,100.0,230.0,101.01,101.41,99.01,100.0,99.01,100.0,101.01,100.0
244,99.01,99.01,101.01,100.0,99.01,100.0,99.01,100.0,101.01,100.0,99.01,100.0,101.01,100.0,100.0,100.0,101.01,99.01,101.01,99.01,100.0,102.22,100.0,100.0,99.01,101.01,101.01,101.01,100.0,100.0,101.01,100.0,100.0,101.01,100.0,100.0,99.01,101.01,100.0,112.36,100.0,100.0,101.01,100.0,101.01,100.0,99.01,100.0,99.38,97.09,101.01,102.4,101.01,100.0,101.01,99.01,100.0,100.0,100.0,100.0,99.01,98.04,101.01,100.0,97.09,100.0,100.4,100.0,101.01,100.0,100.0,102.04,100.0,98.04,99.01,100.0,101.01,98.04,101.01,101.01,101.01,100.0,100.0,100.0,101.01,102.04,99.01,101.01,100.0,101.01,100.0,101.01,100.0,100.0,100.0,101.01,100.4,100.0,101.01,100.0,101.01,101.01,100.0,101.01,100.0,101.01,101.01,100.0,100.0,99.01,101.01,101.01,99.01,101.01,100.0,101.01,100.0,100.0,99.01,101.01,100.0,101.01,100.0,101.01,100.0,102.04,101.01,259.38,100.0,99.01,100.0,100.0,101.01,98.61,102.04,99.01,102.04,100.0,99.01,102.04
