kbcached,vclient01,vclient02,vclient03,vclient04,vclient05,vclient06,vclient07,vclient08,vclient09,vclient10,vclient100,vclient101,vclient102,vclient103,vclient104,vclient105,vclient106,vclient107,vclient108,vclient109,vclient11,vclient110,vclient111,vclient112,vclient113,vclient114,vclient115,vclient116,vclient117,vclient118,vclient119,vclient12,vclient120,vclient121,vclient122,vclient123,vclient124,vclient125,vclient126,vclient127,vclient128,vclient129,vclient13,vclient130,vclient131,vclient132,vclient133,vclient134,vclient135,vclient136,vclient137,vclient138,vclient139,vclient14,vclient140,vclient15,vclient16,vclient17,vclient18,vclient19,vclient20,vclient21,vclient22,vclient23,vclient24,vclient25,vclient26,vclient27,vclient28,vclient29,vclient30,vclient31,vclient32,vclient33,vclient34,vclient35,vclient36,vclient37,vclient38,vclient39,vclient40,vclient41,vclient42,vclient43,vclient44,vclient45,vclient46,vclient47,vclient48,vclient49,vclient50,vclient51,vclient52,vclient53,vclient54,vclient55,vclient56,vclient57,vclient58,vclient59,vclient60,vclient61,vclient62,vclient63,vclient64,vclient65,vclient66,vclient67,vclient68,vclient69,vclient70,vclient71,vclient72,vclient73,vclient74,vclient75,vclient76,vclient77,vclient78,vclient79,vclient80,vclient81,vclient82,vclient83,vclient84,vclient85,vclient86,vclient87,vclient88,vclient89,vclient90,vclient91,vclient92,vclient93,vclient94,vclient95,vclient96,vclient97,vclient98,vclient99
10,219944.0,221624.0,223532.0,221848.0,220620.0,224232.0,224084.0,221924.0,224484.0,224220.0,220536.0,222808.0,220476.0,222432.0,222888.0,220236.0,222464.0,226440.0,222700.0,221652.0,223740.0,222544.0,221756.0,219768.0,217556.0,222728.0,219856.0,222308.0,221388.0,222352.0,222996.0,225104.0,222908.0,222648.0,222164.0,219896.0,222440.0,219120.0,219732.0,222768.0,219308.0,219916.0,224136.0,218828.0,218880.0,222772.0,220412.0,221096.0,220728.0,212748.0,219932.0,217080.0,223256.0,224532.0,219136.0,219428.0,220980.0,223236.0,225028.0,222852.0,221548.0,223260.0,224132.0,220440.0,219752.0,219652.0,223224.0,222940.0,220224.0,223816.0,219956.0,221932.0,220852.0,224272.0,223576.0,218644.0,220940.0,222260.0,221020.0,222916.0,221280.0,222516.0,217984.0,222908.0,219364.0,220060.0,223032.0,224408.0,220600.0,220100.0,224112.0,220720.0,222204.0,223444.0,224428.0,221760.0,222276.0,222756.0,216748.0,222604.0,222596.0,223160.0,218856.0,222832.0,223480.0,221504.0,222432.0,220528.0,222820.0,223924.0,222372.0,219564.0,220748.0,222312.0,217172.0,221988.0,224652.0,222540.0,205908.0,220060.0,219400.0,207388.0,221992.0,221868.0,219192.0,222524.0,219480.0,221612.0,222224.0,219912.0,219960.0,219276.0,222196.0,222784.0,221968.0,219844.0,223088.0,222332.0,222772.0,221960.0
11,219964.0,221648.0,223564.0,221872.0,220652.0,224256.0,224124.0,221964.0,224484.0,224252.0,220544.0,222832.0,220516.0,222456.0,222884.0,220268.0,222488.0,226428.0,222740.0,221640.0,223748.0,222536.0,221796.0,219792.0,217556.0,222768.0,219872.0,222336.0,221432.0,222376.0,223020.0,225120.0,222944.0,222660.0,222196.0,219928.0,222460.0,219140.0,219756.0,222780.0,219352.0,219952.0,224156.0,218840.0,218900.0,222772.0,220464.0,221124.0,220728.0,212732.0,219944.0,217080.0,223276.0,224564.0,219172.0,219468.0,221004.0,223248.0,225048.0,222872.0,221588.0,223280.0,224172.0,220464.0,219792.0,219676.0,223248.0,222980.0,220264.0,223848.0,219996.0,221964.0,220908.0,224312.0,223580.0,218672.0,221000.0,222260.0,221032.0,222932.0,221264.0,222552.0,217992.0,222908.0,219360.0,220068.0,223032.0,224400.0,220604.0,220140.0,224100.0,220716.0,222196.0,223432.0,224436.0,221764.0,222292.0,222760.0,216768.0,222628.0,222596.0,223160.0,218872.0,222848.0,223492.0,221520.0,222412.0,220528.0,222824.0,223904.0,222392.0,219564.0,220764.0,222328.0,217172.0,221992.0,224696.0,222580.0,205956.0,220100.0,219432.0,207408.0,221992.0,221880.0,219216.0,222564.0,219528.0,221648.0,222224.0,219912.0,219960.0,219268.0,222216.0,222784.0,221988.0,219836.0,223104.0,222356.0,222820.0,221968.0
12,219988.0,221656.0,223568.0,221880.0,220652.0,224268.0,224116.0,221960.0,224500.0,224260.0,220576.0,222848.0,220540.0,222456.0,222916.0,220300.0,222480.0,226464.0,222716.0,221672.0,223756.0,222556.0,221784.0,219792.0,217580.0,222764.0,219900.0,222352.0,221432.0,222400.0,223028.0,225120.0,222964.0,222688.0,222204.0,219936.0,222484.0,219164.0,219756.0,222772.0,219392.0,219952.0,224168.0,218856.0,218940.0,222792.0,220476.0,221124.0,220752.0,212744.0,219936.0,217116.0,223316.0,224564.0,219172.0,219456.0,221008.0,223248.0,225072.0,222896.0,221600.0,223288.0,224160.0,220468.0,219784.0,219688.0,223256.0,222972.0,220256.0,223852.0,219992.0,221968.0,220892.0,224316.0,223612.0,218704.0,221012.0,222280.0,221052.0,222964.0,221312.0,222552.0,218032.0,222940.0,219392.0,220100.0,223064.0,224440.0,220644.0,220148.0,224140.0,220748.0,222228.0,223464.0,224464.0,221784.0,222316.0,222780.0,216784.0,222660.0,222616.0,223212.0,218896.0,222852.0,223516.0,221544.0,222452.0,220560.0,222820.0,223944.0,222412.0,219604.0,220784.0,222356.0,217172.0,222024.0,224728.0,222600.0,205956.0,220084.0,219432.0,207444.0,222004.0,221880.0,219216.0,222564.0,219528.0,221656.0,222244.0,219948.0,220000.0,219276.0,222228.0,222824.0,222012.0,219876.0,223128.0,222364.0,222836.0,222000.0
13,220004.0,221688.0,223608.0,221912.0,220684.0,224296.0,224156.0,222000.0,224524.0,224288.0,220576.0,222868.0,220556.0,222492.0,222932.0,220316.0,222528.0,226496.0,222764.0,221692.0,223780.0,222572.0,221808.0,219828.0,217596.0,222788.0,219900.0,222352.0,221448.0,222400.0,223060.0,225160.0,222964.0,222708.0,222224.0,219936.0,222484.0,219164.0,219788.0,222820.0,219392.0,219992.0,224196.0,218880.0,218960.0,222824.0,220496.0,221152.0,220768.0,212768.0,219976.0,217116.0,223328.0,224604.0,219208.0,219496.0,221040.0,223280.0,225072.0,222896.0,221604.0,223320.0,224192.0,220508.0,219824.0,219728.0,223292.0,223004.0,220288.0,223892.0,220016.0,222000.0,220916.0,224324.0,223620.0,218708.0,221000.0,222280.0,221068.0,222952.0,221300.0,222592.0,218040.0,222956.0,219392.0,220100.0,223080.0,224448.0,220648.0,220188.0,224148.0,220772.0,222244.0,223480.0,224480.0,221784.0,222316.0,222780.0,216808.0,222664.0,222632.0,223216.0,218896.0,222888.0,223532.0,221560.0,222452.0,220564.0,222856.0,223964.0,222412.0,219624.0,220804.0,222376.0,217192.0,222032.0,224732.0,222600.0,205992.0,220100.0,219464.0,207468.0,222052.0,221920.0,219256.0,222600.0,219564.0,221656.0,222272.0,219972.0,220020.0,219308.0,222256.0,222856.0,222028.0,219884.0,223144.0,222396.0,222856.0,222000.0
14,220024.0,221704.0,223616.0,221928.0,220700.0,224312.0,224160.0,222004.0,224544.0,224288.0,220612.0,222868.0,220556.0,222492.0,222932.0,220316.0,222528.0,226504.0,222764.0,221712.0,223780.0,222592.0,221832.0,219852.0,217620.0,222812.0,219940.0,222392.0,221504.0,222440.0,223076.0,225160.0,223000.0,222724.0,222244.0,219976.0,222508.0,219204.0,219804.0,222836.0,219392.0,220016.0,224196.0,218880.0,218960.0,222832.0,220528.0,221176.0,220768.0,212792.0,219992.0,217156.0,223336.0,224612.0,219208.0,219504.0,221064.0,223280.0,225108.0,222928.0,221628.0,223336.0,224216.0,220516.0,219832.0,219736.0,223292.0,223020.0,220288.0,223900.0,220032.0,222000.0,220944.0,224356.0,223620.0,218708.0,221020.0,222320.0,221092.0,222992.0,221320.0,222592.0,218080.0,222980.0,219432.0,220140.0,223104.0,224472.0,220672.0,220188.0,224148.0,220788.0,222268.0,223504.0,224504.0,221824.0,222356.0,222820.0,216824.0,222664.0,222656.0,223240.0,218936.0,222908.0,223552.0,221580.0,222492.0,220564.0,222884.0,223984.0,222452.0,219640.0,220836.0,222392.0,217232.0,222052.0,224756.0,222640.0,206012.0,220132.0,219480.0,207484.0,222052.0,221920.0,219264.0,222620.0,219604.0,221696.0,222304.0,219972.0,220052.0,219324.0,222276.0,222864.0,222044.0,219904.0,223144.0,222396.0,222856.0,222036.0
15,220044.0,221724.0,223656.0,221956.0,220720.0,224336.0,224200.0,222044.0,224564.0,224328.0,220632.0,222908.0,220596.0,222524.0,222972.0,220356.0,222568.0,226524.0,222800.0,221732.0,223796.0,222612.0,221832.0,219860.0,217644.0,222812.0,219940.0,222432.0,221532.0,222440.0,223096.0,225200.0,223024.0,222748.0,222244.0,219996.0,222544.0,219224.0,219828.0,222836.0,219428.0,220016.0,224236.0,218920.0,219004.0,222872.0,220532.0,221196.0,220792.0,212808.0,219992.0,217192.0,223360.0,224636.0,219248.0,219544.0,221064.0,223320.0,225108.0,222952.0,221628.0,223376.0,224216.0,220544.0,219872.0,219776.0,223328.0,223060.0,220328.0,223940.0,220056.0,222036.0,220972.0,224356.0,223660.0,218748.0,221040.0,222320.0,221108.0,222992.0,221340.0,222612.0,218080.0,222996.0,219432.0,220156.0,223120.0,224488.0,220688.0,220200.0,224188.0,220804.0,222284.0,223520.0,224504.0,221840.0,222356.0,222836.0,216844.0,222704.0,222656.0,223256.0,218936.0,222928.0,223572.0,221600.0,222508.0,220604.0,222896.0,224000.0,222452.0,219672.0,220824.0,222416.0,217232.0,222072.0,224772.0,222656.0,206032.0,220156.0,219504.0,207524.0,222096.0,221956.0,219292.0,222640.0,219620.0,221696.0,222320.0,220012.0,220052.0,219336.0,222296.0,222884.0,222068.0,219924.0,223184.0,222412.0,222888.0,222056.0
16,220064.0,221744.0,223656.0,221956.0,220720.0,224352.0,224200.0,222044.0,224580.0,224344.0,220644.0,222932.0,220628.0,222564.0,222992.0,220356.0,222568.0,226564.0,222800.0,221752.0,223836.0,222632.0,221872.0,219884.0,217660.0,222852.0,219980.0,222448.0,221528.0,222480.0,223116.0,225200.0,223056.0,222756.0,222272.0,220016.0,222544.0,219236.0,219844.0,222876.0,219452.0,220044.0,224252.0,218936.0,219012.0,222888.0,220556.0,221216.0,220832.0,212832.0,220032.0,217200.0,223368.0,224636.0,219292.0,219544.0,221100.0,223320.0,225144.0,222968.0,221660.0,223380.0,224252.0,220556.0,219872.0,219776.0,223344.0,223060.0,220328.0,223940.0,220056.0,222052.0,220992.0,224396.0,223660.0,218764.0,221060.0,222360.0,221128.0,223008.0,221360.0,222632.0,218112.0,223008.0,219460.0,220188.0,223152.0,224520.0,220700.0,220232.0,224188.0,220804.0,222280.0,223552.0,224520.0,221864.0,222392.0,222836.0,216868.0,222724.0,222676.0,223276.0,218972.0,222956.0,223592.0,221620.0,222528.0,220604.0,222924.0,224024.0,222492.0,219676.0,220860.0,222424.0,217280.0,222112.0,224796.0,222696.0,206064.0,220172.0,219520.0,207532.0,222096.0,221976.0,219312.0,222680.0,219628.0,221736.0,222360.0,220024.0,220108.0,219356.0,222316.0,222904.0,222084.0,219956.0,223204.0,222452.0,222928.0,222088.0
17,220084.0,221756.0,223668.0,221996.0,220752.0,224368.0,224232.0,222076.0,224596.0,224360.0,220676.0,222932.0,220632.0,222584.0,223024.0,220400.0,222604.0,226564.0,222840.0,221780.0,223836.0,222688.0,221872.0,219924.0,217680.0,222852.0,220012.0,222452.0,221540.0,222496.0,223128.0,225224.0,223072.0,222792.0,222312.0,220048.0,222596.0,219276.0,219864.0,222916.0,219460.0,220068.0,224264.0,218976.0,219052.0,222908.0,220572.0,221240.0,220872.0,212880.0,220052.0,217220.0,223396.0,224664.0,219272.0,219576.0,221108.0,223348.0,225160.0,222980.0,221692.0,223392.0,224284.0,220568.0,219904.0,219788.0,223356.0,223092.0,220356.0,223972.0,220092.0,222064.0,221004.0,224396.0,223688.0,218796.0,221112.0,222392.0,221152.0,223052.0,221412.0,222672.0,218124.0,223040.0,219500.0,220200.0,223164.0,224532.0,220732.0,220252.0,224232.0,220848.0,222328.0,223564.0,224572.0,221884.0,222424.0,222880.0,216868.0,222756.0,222696.0,223300.0,219004.0,222972.0,223608.0,221636.0,222552.0,220648.0,222956.0,224056.0,222524.0,219700.0,220884.0,222452.0,217304.0,222104.0,224836.0,222700.0,206100.0,220200.0,219544.0,207532.0,222132.0,221996.0,219352.0,222688.0,219628.0,221736.0,222388.0,220048.0,220104.0,219376.0,222344.0,222904.0,222104.0,219964.0,223224.0,222484.0,222948.0,222096.0
18,220096.0,221788.0,223700.0,222036.0,220784.0,224408.0,224244.0,222096.0,224624.0,224384.0,220700.0,222968.0,220672.0,222584.0,223040.0,220440.0,222636.0,226604.0,222860.0,221792.0,223888.0,222676.0,221920.0,219908.0,217720.0,222900.0,220020.0,222472.0,221568.0,222532.0,223168.0,225268.0,223088.0,222792.0,222308.0,220056.0,222596.0,219288.0,219892.0,222908.0,219500.0,220088.0,224296.0,218988.0,219064.0,222932.0,220572.0,221288.0,220852.0,212892.0,220060.0,217232.0,223420.0,224704.0,219292.0,219588.0,221140.0,223376.0,225192.0,223012.0,221720.0,223432.0,224292.0,220604.0,219916.0,219828.0,223388.0,223100.0,220384.0,223984.0,220124.0,222096.0,221036.0,224424.0,223728.0,218808.0,221100.0,222416.0,221172.0,223084.0,221440.0,222712.0,218164.0,223060.0,219512.0,220240.0,223192.0,224552.0,220752.0,220252.0,224232.0,220868.0,222328.0,223604.0,224580.0,221904.0,222436.0,222900.0,216908.0,222768.0,222736.0,223320.0,219016.0,222992.0,223636.0,221664.0,222572.0,220668.0,222960.0,224068.0,222532.0,219720.0,220904.0,222472.0,217316.0,222144.0,224840.0,222724.0,206092.0,220220.0,219568.0,207572.0,222152.0,222024.0,219360.0,222696.0,219664.0,221776.0,222380.0,220048.0,220096.0,219412.0,222384.0,222948.0,222132.0,220004.0,223264.0,222512.0,222960.0,222136.0
19,220132.0,221808.0,223700.0,222036.0,220784.0,224420.0,224264.0,222108.0,224636.0,224412.0,220712.0,222968.0,220680.0,222624.0,223044.0,220440.0,222652.0,226604.0,222884.0,221816.0,223900.0,222692.0,221936.0,219952.0,217708.0,222924.0,220040.0,222472.0,221568.0,222536.0,223180.0,225268.0,223088.0,222828.0,222344.0,220072.0,222632.0,219288.0,219884.0,222944.0,219496.0,220108.0,224336.0,219000.0,219084.0,222932.0,220624.0,221276.0,220896.0,212892.0,220096.0,217260.0,223460.0,224720.0,219324.0,219588.0,221168.0,223404.0,225208.0,223040.0,221736.0,223440.0,224312.0,220628.0,219956.0,219840.0,223408.0,223124.0,220408.0,224024.0,220124.0,222124.0,221036.0,224464.0,223744.0,218828.0,221160.0,222424.0,221200.0,223084.0,221444.0,222716.0,218168.0,223084.0,219552.0,220240.0,223192.0,224572.0,220776.0,220292.0,224272.0,220888.0,222368.0,223616.0,224608.0,221924.0,222460.0,222940.0,216928.0,222808.0,222776.0,223360.0,219056.0,223012.0,223660.0,221692.0,222612.0,220696.0,222980.0,224108.0,222572.0,219740.0,220936.0,222496.0,217316.0,222152.0,224840.0,222740.0,206116.0,220256.0,219592.0,207592.0,222172.0,222056.0,219372.0,222720.0,219700.0,221776.0,222408.0,220092.0,220144.0,219444.0,222368.0,222988.0,222164.0,220012.0,223276.0,222524.0,222960.0,222136.0
20,220148.0,221824.0,223736.0,222060.0,220820.0,224440.0,224264.0,222128.0,224668.0,224432.0,220736.0,223008.0,220700.0,222616.0,223072.0,220440.0,222652.0,226608.0,222900.0,221832.0,223900.0,222732.0,221936.0,219968.0,217744.0,222924.0,220060.0,222512.0,221608.0,222560.0,223196.0,225292.0,223128.0,222828.0,222344.0,220072.0,222640.0,219328.0,219928.0,222964.0,219512.0,220124.0,224344.0,219000.0,219104.0,222972.0,220628.0,221308.0,220896.0,212932.0,220108.0,217280.0,223460.0,224720.0,219348.0,219624.0,221180.0,223404.0,225224.0,223056.0,221752.0,223460.0,224312.0,220644.0,219956.0,219840.0,223432.0,223140.0,220408.0,224020.0,220148.0,222124.0,221068.0,224476.0,223744.0,218848.0,221144.0,222444.0,221200.0,223116.0,221444.0,222716.0,218188.0,223104.0,219552.0,220240.0,223228.0,224572.0,220776.0,220300.0,224272.0,220908.0,222368.0,223632.0,224628.0,221944.0,222460.0,222940.0,216928.0,222808.0,222776.0,223364.0,219056.0,223036.0,223680.0,221708.0,222592.0,220696.0,223004.0,224088.0,222572.0,219756.0,220924.0,222516.0,217352.0,222192.0,224864.0,222760.0,206124.0,220260.0,219600.0,207592.0,222188.0,222060.0,219396.0,222740.0,219704.0,221812.0,222428.0,220092.0,220144.0,219444.0,222400.0,222988.0,222172.0,220028.0,223288.0,222532.0,222992.0,222160.0
21,220164.0,221848.0,223776.0,222076.0,220860.0,224460.0,224304.0,222128.0,224684.0,224432.0,220744.0,223040.0,220716.0,222664.0,223088.0,220476.0,222692.0,226648.0,222924.0,221852.0,223920.0,222732.0,221976.0,219992.0,217764.0,222956.0,220080.0,222536.0,221640.0,222580.0,223220.0,225328.0,223160.0,222844.0,222384.0,220120.0,222680.0,219364.0,219944.0,222964.0,219552.0,220152.0,224344.0,219044.0,219124.0,223004.0,220656.0,221328.0,220936.0,212952.0,220136.0,217300.0,223460.0,224760.0,219372.0,219648.0,221200.0,223444.0,225248.0,223072.0,221752.0,223484.0,224352.0,220660.0,219956.0,219880.0,223432.0,223180.0,220448.0,224060.0,220176.0,222156.0,221068.0,224476.0,223784.0,218848.0,221160.0,222444.0,221232.0,223116.0,221464.0,222768.0,218220.0,223112.0,219560.0,220268.0,223236.0,224604.0,220804.0,220332.0,224308.0,220908.0,222404.0,223632.0,224628.0,221964.0,222496.0,222940.0,216968.0,222824.0,222776.0,223380.0,219072.0,223052.0,223696.0,221724.0,222628.0,220732.0,223020.0,224124.0,222572.0,219784.0,220944.0,222528.0,217384.0,222192.0,224880.0,222776.0,206156.0,220280.0,219628.0,207612.0,222228.0,222100.0,219420.0,222772.0,219744.0,221836.0,222448.0,220136.0,220184.0,219452.0,222416.0,223008.0,222172.0,220036.0,223280.0,222556.0,223024.0,222168.0
22,220184.0,221856.0,223768.0,222084.0,220852.0,224472.0,224316.0,222160.0,224732.0,224460.0,220776.0,223060.0,220740.0,222664.0,223112.0,220508.0,222704.0,226664.0,222940.0,221872.0,223960.0,222760.0,221980.0,219992.0,217780.0,222972.0,220100.0,222560.0,221648.0,222580.0,223236.0,225328.0,223172.0,222892.0,222424.0,220160.0,222692.0,219356.0,219964.0,222996.0,219584.0,220168.0,224372.0,219044.0,219144.0,223012.0,220676.0,221348.0,220952.0,212948.0,220136.0,217320.0,223504.0,224792.0,219372.0,219656.0,221208.0,223440.0,225256.0,223080.0,221776.0,223488.0,224364.0,220668.0,219984.0,219888.0,223456.0,223172.0,220480.0,224052.0,220176.0,222152.0,221108.0,224516.0,223780.0,218880.0,221212.0,222488.0,221256.0,223168.0,221508.0,222756.0,218232.0,223144.0,219600.0,220300.0,223276.0,224640.0,220836.0,220352.0,224340.0,220956.0,222432.0,223672.0,224676.0,221996.0,222524.0,222984.0,216968.0,222848.0,222832.0,223408.0,219104.0,223076.0,223716.0,221744.0,222656.0,220764.0,223064.0,224156.0,222612.0,219800.0,220984.0,222552.0,217372.0,222224.0,224932.0,222804.0,206176.0,220296.0,219628.0,207652.0,222208.0,222100.0,219436.0,222772.0,219748.0,221860.0,222472.0,220160.0,220212.0,219492.0,222436.0,223024.0,222212.0,220068.0,223328.0,222564.0,223024.0,222200.0
23,220196.0,221892.0,223804.0,222124.0,220888.0,224504.0,224348.0,222196.0,224728.0,224496.0,220776.0,223072.0,220740.0,222712.0,223136.0,220520.0,222736.0,226696.0,222964.0,221892.0,223992.0,222792.0,222004.0,220036.0,217804.0,222972.0,220120.0,222560.0,221676.0,222620.0,223272.0,225384.0,223192.0,222920.0,222428.0,220164.0,222692.0,219404.0,220004.0,223036.0,219588.0,220196.0,224412.0,219076.0,219144.0,223052.0,220676.0,221380.0,220984.0,212996.0,220180.0,217340.0,223524.0,224804.0,219428.0,219692.0,221244.0,223488.0,225292.0,223116.0,221816.0,223528.0,224404.0,220704.0,220024.0,219924.0,223492.0,223212.0,220492.0,224092.0,220216.0,222200.0,221140.0,224528.0,223828.0,218916.0,221200.0,222488.0,221276.0,223180.0,221528.0,222796.0,218248.0,223164.0,219612.0,220320.0,223288.0,224652.0,220856.0,220392.0,224352.0,220968.0,222448.0,223692.0,224688.0,221988.0,222540.0,222984.0,217012.0,222864.0,222840.0,223408.0,219116.0,223096.0,223740.0,221768.0,222672.0,220776.0,223068.0,224148.0,222632.0,219824.0,220984.0,222576.0,217412.0,222236.0,224928.0,222824.0,206216.0,220328.0,219672.0,207692.0,222264.0,222140.0,219460.0,222804.0,219748.0,221900.0,222508.0,220176.0,220224.0,219516.0,222460.0,223052.0,222212.0,220068.0,223348.0,222600.0,223064.0,222220.0
24,220228.0,221908.0,223820.0,222136.0,220904.0,224520.0,224348.0,222208.0,224744.0,224496.0,220816.0,223092.0,220780.0,222724.0,223156.0,220560.0,222736.0,226716.0,222980.0,221916.0,224000.0,222792.0,222032.0,220036.0,217820.0,223012.0,220136.0,222600.0,221676.0,222644.0,223280.0,225372.0,223192.0,222928.0,222444.0,220172.0,222740.0,219404.0,220008.0,223044.0,219628.0,220200.0,224424.0,219096.0,219184.0,223048.0,220716.0,221388.0,220992.0,213036.0,220220.0,217340.0,223540.0,224804.0,219444.0,219692.0,221244.0,223504.0,225292.0,223136.0,221828.0,223548.0,224412.0,220724.0,220036.0,219924.0,223492.0,223224.0,220508.0,224104.0,220236.0,222216.0,221144.0,224564.0,223844.0,218928.0,221224.0,222528.0,221300.0,223200.0,221548.0,222796.0,218288.0,223184.0,219636.0,220360.0,223328.0,224672.0,220880.0,220392.0,224352.0,220968.0,222448.0,223712.0,224712.0,222028.0,222564.0,223024.0,217028.0,222884.0,222864.0,223432.0,219140.0,223116.0,223760.0,221788.0,222696.0,220776.0,223084.0,224188.0,222656.0,219840.0,221024.0,222596.0,217412.0,222256.0,224952.0,222848.0,206216.0,220340.0,219692.0,207692.0,222264.0,222136.0,219480.0,222820.0,219784.0,221900.0,222512.0,220192.0,220256.0,219516.0,222480.0,223052.0,222256.0,220108.0,223368.0,222616.0,223092.0,222220.0
25,220252.0,221928.0,223860.0,222156.0,220944.0,224544.0,224388.0,222208.0,224768.0,224536.0,220856.0,223092.0,220800.0,222744.0,223180.0,220560.0,222776.0,226728.0,223004.0,221940.0,224024.0,222832.0,222072.0,220076.0,217848.0,223036.0,220156.0,222600.0,221716.0,222656.0,223300.0,225392.0,223232.0,222928.0,222476.0,220212.0,222748.0,219420.0,220048.0,223084.0,219640.0,220232.0,224464.0,219124.0,219208.0,223088.0,220716.0,221388.0,221024.0,213036.0,220216.0,217388.0,223580.0,224840.0,219432.0,219728.0,221288.0,223524.0,225328.0,223136.0,221856.0,223564.0,224436.0,220740.0,220076.0,219964.0,223528.0,223244.0,220528.0,224144.0,220236.0,222240.0,221160.0,224576.0,223844.0,218928.0,221240.0,222568.0,221316.0,223216.0,221572.0,222848.0,218288.0,223204.0,219676.0,220360.0,223328.0,224712.0,220880.0,220424.0,224392.0,221008.0,222488.0,223732.0,224728.0,222048.0,222604.0,223064.0,217052.0,222904.0,222880.0,223464.0,219180.0,223136.0,223780.0,221812.0,222712.0,220816.0,223104.0,224204.0,222656.0,219864.0,221024.0,222620.0,217460.0,222276.0,224964.0,222868.0,206228.0,220356.0,219692.0,207716.0,222296.0,222176.0,219512.0,222848.0,219812.0,221900.0,222532.0,220220.0,220268.0,219536.0,222496.0,223092.0,222256.0,220148.0,223388.0,222616.0,223096.0,222260.0
26,220272.0,221948.0,223860.0,222176.0,220944.0,224560.0,224428.0,222248.0,224804.0,224576.0,220876.0,223132.0,220820.0,222776.0,223192.0,220560.0,222792.0,226728.0,223004.0,221956.0,224040.0,222832.0,222076.0,220096.0,217872.0,223076.0,220176.0,222640.0,221716.0,222684.0,223340.0,225436.0,223252.0,222972.0,222484.0,220220.0,222772.0,219436.0,220044.0,223084.0,219656.0,220252.0,224464.0,219136.0,219208.0,223092.0,220760.0,221432.0,221036.0,213036.0,220216.0,217416.0,223584.0,224880.0,219468.0,219748.0,221328.0,223564.0,225368.0,223172.0,221880.0,223584.0,224452.0,220760.0,220076.0,220004.0,223568.0,223264.0,220568.0,224144.0,220280.0,222280.0,221196.0,224600.0,223884.0,218968.0,221288.0,222572.0,221340.0,223244.0,221572.0,222864.0,218320.0,223220.0,219672.0,220392.0,223360.0,224716.0,220924.0,220440.0,224432.0,221032.0,222528.0,223772.0,224768.0,222076.0,222604.0,223064.0,217084.0,222928.0,222904.0,223488.0,219180.0,223164.0,223808.0,221852.0,222752.0,220840.0,223132.0,224244.0,222700.0,219884.0,221072.0,222640.0,217480.0,222296.0,224980.0,222896.0,206256.0,220380.0,219744.0,207716.0,222296.0,222184.0,219520.0,222864.0,219812.0,221940.0,222532.0,220220.0,220268.0,219596.0,222520.0,223108.0,222288.0,220148.0,223404.0,222656.0,223136.0,222284.0
27,220292.0,221964.0,223892.0,222208.0,220976.0,224588.0,224428.0,222288.0,224804.0,224572.0,220864.0,223132.0,220852.0,222788.0,223216.0,220604.0,222812.0,226768.0,223028.0,221984.0,224080.0,222852.0,222096.0,220116.0,217884.0,223076.0,220192.0,222664.0,221752.0,222700.0,223336.0,225452.0,223252.0,222996.0,222524.0,220240.0,222772.0,219456.0,220068.0,223104.0,219672.0,220272.0,224476.0,219156.0,219260.0,223120.0,220784.0,221460.0,221056.0,213076.0,220256.0,217424.0,223584.0,224880.0,219496.0,219780.0,221324.0,223572.0,225368.0,223204.0,221892.0,223600.0,224472.0,220784.0,220112.0,220004.0,223568.0,223296.0,220564.0,224180.0,220304.0,222280.0,221236.0,224640.0,223908.0,218992.0,221312.0,222564.0,221364.0,223260.0,221608.0,222864.0,218332.0,223260.0,219696.0,220408.0,223372.0,224736.0,220944.0,220460.0,224440.0,221052.0,222532.0,223776.0,224784.0,222068.0,222624.0,223084.0,217092.0,222940.0,222936.0,223508.0,219212.0,223164.0,223804.0,221832.0,222760.0,220860.0,223128.0,224252.0,222732.0,219904.0,221092.0,222660.0,217480.0,222308.0,225036.0,222896.0,206256.0,220400.0,219756.0,207756.0,222348.0,222208.0,219544.0,222884.0,219852.0,221940.0,222572.0,220256.0,220308.0,219608.0,222532.0,223128.0,222312.0,220172.0,223436.0,222656.0,223148.0,222300.0
