kbmemused,vclient01,vclient02,vclient03,vclient04,vclient05,vclient06,vclient07,vclient08,vclient09,vclient10,vclient100,vclient101,vclient102,vclient103,vclient104,vclient105,vclient106,vclient107,vclient108,vclient109,vclient11,vclient110,vclient111,vclient112,vclient113,vclient114,vclient115,vclient116,vclient117,vclient118,vclient119,vclient12,vclient120,vclient121,vclient122,vclient123,vclient124,vclient125,vclient126,vclient127,vclient128,vclient129,vclient13,vclient130,vclient131,vclient132,vclient133,vclient134,vclient135,vclient136,vclient137,vclient138,vclient139,vclient14,vclient140,vclient15,vclient16,vclient17,vclient18,vclient19,vclient20,vclient21,vclient22,vclient23,vclient24,vclient25,vclient26,vclient27,vclient28,vclient29,vclient30,vclient31,vclient32,vclient33,vclient34,vclient35,vclient36,vclient37,vclient38,vclient39,vclient40,vclient41,vclient42,vclient43,vclient44,vclient45,vclient46,vclient47,vclient48,vclient49,vclient50,vclient51,vclient52,vclient53,vclient54,vclient55,vclient56,vclient57,vclient58,vclient59,vclient60,vclient61,vclient62,vclient63,vclient64,vclient65,vclient66,vclient67,vclient68,vclient69,vclient70,vclient71,vclient72,vclient73,vclient74,vclient75,vclient76,vclient77,vclient78,vclient79,vclient80,vclient81,vclient82,vclient83,vclient84,vclient85,vclient86,vclient87,vclient88,vclient89,vclient90,vclient91,vclient92,vclient93,vclient94,vclient95,vclient96,vclient97,vclient98,vclient99
10,306112.0,310148.0,314204.0,310828.0,309576.0,320724.0,321772.0,318516.0,321344.0,314952.0,305196.0,307616.0,304696.0,308028.0,308128.0,304488.0,307248.0,308712.0,317220.0,307516.0,315172.0,308616.0,315056.0,304648.0,312732.0,317036.0,304092.0,306932.0,306844.0,306940.0,320588.0,315548.0,306536.0,307716.0,307292.0,305680.0,307220.0,304204.0,311856.0,307496.0,304424.0,304004.0,308264.0,304648.0,303852.0,307548.0,304228.0,312620.0,314144.0,297296.0,305932.0,303944.0,308204.0,309536.0,304900.0,304660.0,306224.0,308544.0,309300.0,307276.0,305740.0,307400.0,308680.0,304904.0,305136.0,303832.0,307592.0,307760.0,304668.0,308884.0,304736.0,306500.0,305088.0,308796.0,307500.0,302644.0,304816.0,306728.0,305800.0,307364.0,305716.0,306756.0,302420.0,308168.0,303316.0,303940.0,306280.0,308564.0,305756.0,304624.0,308968.0,305932.0,306836.0,307088.0,308584.0,306684.0,306532.0,307164.0,302360.0,307080.0,306876.0,307880.0,303588.0,307260.0,307360.0,306352.0,307472.0,304376.0,306700.0,309056.0,307408.0,305344.0,315940.0,307396.0,302160.0,306840.0,309040.0,306736.0,290436.0,304540.0,304432.0,291396.0,306484.0,307300.0,303940.0,307276.0,304332.0,306268.0,307700.0,304628.0,304232.0,304980.0,307424.0,306864.0,314464.0,303840.0,307824.0,306628.0,306712.0,307724.0
11,311732.0,304808.0,307716.0,305920.0,305196.0,308292.0,307960.0,306068.0,308664.0,308432.0,305196.0,307616.0,304696.0,308028.0,308128.0,304488.0,307232.0,308688.0,307640.0,306252.0,308684.0,307328.0,307864.0,304648.0,305168.0,309348.0,304092.0,306932.0,306844.0,306916.0,308232.0,309092.0,306536.0,307716.0,307292.0,305680.0,307220.0,304204.0,304476.0,307496.0,311904.0,304004.0,307784.0,304648.0,303852.0,307548.0,310716.0,306100.0,308836.0,297420.0,304460.0,303944.0,308204.0,309024.0,304884.0,303992.0,305804.0,308032.0,309300.0,307368.0,305740.0,307400.0,308804.0,304872.0,305292.0,303832.0,307560.0,307852.0,304760.0,308916.0,304860.0,306500.0,305212.0,309432.0,307564.0,302768.0,304956.0,306712.0,305776.0,307364.0,305700.0,306756.0,302420.0,308168.0,303316.0,303940.0,306280.0,308564.0,305756.0,304624.0,308968.0,305932.0,306836.0,307088.0,308584.0,306668.0,306532.0,307156.0,302360.0,307204.0,306852.0,307880.0,303588.0,307236.0,307336.0,306452.0,307448.0,304376.0,306676.0,309032.0,307508.0,305344.0,305856.0,307396.0,302160.0,306840.0,309040.0,306736.0,290436.0,304540.0,304432.0,291396.0,306484.0,307276.0,303940.0,307276.0,304332.0,306268.0,307700.0,304628.0,304232.0,304956.0,307424.0,306864.0,307140.0,303840.0,307824.0,306628.0,306712.0,307724.0
12,306204.0,304808.0,307716.0,305920.0,305196.0,308292.0,307960.0,306068.0,308664.0,308432.0,305196.0,307616.0,304696.0,308028.0,308128.0,304488.0,307232.0,308688.0,307516.0,306228.0,308684.0,307312.0,306276.0,304648.0,303484.0,307720.0,304092.0,306932.0,306844.0,306916.0,308232.0,309092.0,306536.0,307716.0,307292.0,305680.0,307220.0,304204.0,304468.0,307496.0,305580.0,304004.0,307784.0,304648.0,303852.0,307548.0,304260.0,306100.0,307688.0,297420.0,304436.0,303944.0,316676.0,309024.0,304884.0,303992.0,305804.0,308032.0,309300.0,307368.0,305740.0,307400.0,308804.0,304872.0,305292.0,303832.0,307560.0,307852.0,304760.0,308916.0,304860.0,306500.0,305212.0,308828.0,307564.0,302768.0,304940.0,306712.0,305776.0,307364.0,305700.0,306756.0,302420.0,308168.0,303316.0,303940.0,306280.0,308564.0,305756.0,304624.0,308968.0,305932.0,306836.0,307088.0,308584.0,306668.0,306532.0,307156.0,302360.0,307204.0,306852.0,307880.0,303588.0,307236.0,307336.0,306452.0,307448.0,304376.0,306676.0,309032.0,307508.0,305344.0,305856.0,307396.0,302160.0,306840.0,309040.0,306736.0,290436.0,304540.0,304432.0,291396.0,306484.0,307276.0,303940.0,307276.0,304332.0,306268.0,307700.0,304628.0,304232.0,304956.0,307424.0,306864.0,307140.0,303840.0,307824.0,306628.0,306712.0,307724.0
13,306204.0,304808.0,307716.0,305920.0,305196.0,308292.0,307960.0,306068.0,308664.0,308432.0,305196.0,307616.0,304696.0,308028.0,308128.0,304488.0,307232.0,308688.0,307508.0,306228.0,308684.0,307312.0,306260.0,304648.0,303484.0,307696.0,304092.0,306932.0,306844.0,306916.0,308232.0,309092.0,306536.0,307716.0,307292.0,305680.0,307220.0,304204.0,304468.0,307496.0,304580.0,304004.0,307784.0,304648.0,303852.0,307548.0,304260.0,306100.0,307688.0,297420.0,304436.0,303944.0,308352.0,309024.0,304884.0,303992.0,305804.0,308032.0,309300.0,307368.0,305740.0,307400.0,308804.0,304872.0,305292.0,303832.0,307560.0,307852.0,304760.0,308916.0,304860.0,306500.0,305212.0,308828.0,307564.0,302768.0,304940.0,306712.0,305776.0,307364.0,305700.0,306756.0,302420.0,308168.0,303316.0,303940.0,306280.0,308564.0,305756.0,304624.0,308968.0,305932.0,306836.0,307088.0,308584.0,306668.0,306532.0,307156.0,302360.0,307204.0,306852.0,307880.0,303588.0,307236.0,307336.0,306452.0,307448.0,304376.0,306676.0,309032.0,307508.0,305344.0,305856.0,307396.0,302160.0,306840.0,309040.0,306736.0,290436.0,304540.0,304432.0,291396.0,306484.0,307276.0,303940.0,307276.0,304332.0,306268.0,307700.0,304628.0,304232.0,304956.0,307424.0,306864.0,307140.0,303840.0,307824.0,306628.0,306712.0,307724.0
14,306204.0,304808.0,307716.0,305920.0,305196.0,308292.0,307960.0,306068.0,308664.0,308432.0,305196.0,307616.0,304696.0,308028.0,308128.0,304488.0,307232.0,308688.0,307508.0,306228.0,308684.0,307312.0,306260.0,304696.0,303484.0,307696.0,304092.0,306932.0,307976.0,306916.0,308232.0,309092.0,306536.0,307716.0,307292.0,305680.0,307220.0,304204.0,304468.0,307496.0,304580.0,304220.0,307784.0,304648.0,303852.0,307548.0,304260.0,306100.0,307688.0,297420.0,304436.0,304952.0,308328.0,309024.0,304884.0,303992.0,305804.0,308032.0,309300.0,307368.0,305740.0,307400.0,308804.0,304872.0,305292.0,303832.0,307560.0,307852.0,304760.0,308916.0,304860.0,306500.0,305212.0,308828.0,307564.0,302768.0,304940.0,306712.0,305776.0,307364.0,305700.0,306756.0,302420.0,308168.0,303316.0,303940.0,306280.0,308564.0,305756.0,304624.0,308968.0,305932.0,306836.0,307088.0,308584.0,306668.0,306532.0,307156.0,302360.0,307204.0,306852.0,307880.0,303588.0,307236.0,307336.0,306452.0,307448.0,304376.0,306676.0,309032.0,307508.0,305344.0,305856.0,307396.0,302160.0,306840.0,309040.0,306736.0,290436.0,304540.0,304432.0,291396.0,306484.0,307276.0,303940.0,307276.0,305588.0,306268.0,307700.0,306132.0,304232.0,304956.0,307424.0,306864.0,307140.0,303840.0,307824.0,306628.0,306712.0,307724.0
15,306204.0,304808.0,307716.0,305920.0,305196.0,308292.0,307960.0,306068.0,308664.0,308432.0,305196.0,307748.0,304696.0,308160.0,308128.0,304488.0,307232.0,308688.0,307508.0,306228.0,308684.0,307312.0,306260.0,304680.0,303484.0,307696.0,304092.0,308064.0,306992.0,306916.0,308232.0,309092.0,306536.0,307716.0,307292.0,305680.0,307220.0,304204.0,304468.0,307496.0,304580.0,304220.0,307784.0,304648.0,316424.0,307548.0,304260.0,306100.0,307688.0,297420.0,304436.0,304060.0,308328.0,309024.0,306016.0,303992.0,305804.0,308032.0,309300.0,307368.0,305740.0,307400.0,308804.0,304872.0,305292.0,303832.0,307560.0,307852.0,304760.0,308916.0,304860.0,306500.0,305212.0,308828.0,307564.0,302768.0,304940.0,306712.0,305776.0,307364.0,305700.0,306756.0,302420.0,308168.0,303316.0,303940.0,306280.0,308564.0,305756.0,304624.0,308968.0,305932.0,306836.0,307088.0,308584.0,306668.0,306532.0,307156.0,302360.0,307204.0,306852.0,307880.0,303588.0,307236.0,307336.0,306452.0,307448.0,304376.0,306676.0,309032.0,307508.0,305616.0,305856.0,307396.0,302160.0,306840.0,309040.0,306736.0,290436.0,304540.0,304432.0,303968.0,307748.0,307276.0,303940.0,309248.0,304636.0,307648.0,307700.0,306436.0,305736.0,304956.0,307424.0,306864.0,307140.0,303840.0,307824.0,306628.0,306712.0,307724.0
16,306204.0,304808.0,307716.0,305920.0,305196.0,308292.0,307960.0,306068.0,308664.0,308432.0,305196.0,307864.0,305332.0,315384.0,308128.0,304488.0,307232.0,313192.0,307508.0,306228.0,308684.0,307312.0,306260.0,304680.0,303484.0,307696.0,305224.0,307112.0,306968.0,306916.0,308232.0,309092.0,319108.0,320444.0,319864.0,305680.0,307220.0,316776.0,304468.0,307496.0,304580.0,304220.0,307784.0,304648.0,303976.0,320120.0,304260.0,306100.0,307688.0,297420.0,304436.0,304036.0,308328.0,309024.0,305032.0,303992.0,305804.0,308032.0,309300.0,307368.0,305740.0,307400.0,308804.0,304872.0,305292.0,303832.0,307560.0,307852.0,304760.0,308916.0,304860.0,306500.0,305212.0,308828.0,307564.0,302768.0,304940.0,306712.0,305776.0,307364.0,305700.0,306756.0,302420.0,308168.0,303316.0,303940.0,306280.0,308564.0,305756.0,304624.0,308968.0,305932.0,306836.0,307088.0,308584.0,306668.0,306532.0,307156.0,302360.0,307204.0,306852.0,307880.0,303588.0,307236.0,307336.0,306452.0,307448.0,304376.0,306676.0,309032.0,307508.0,305592.0,305856.0,307396.0,302160.0,307112.0,310616.0,320920.0,291692.0,304540.0,304432.0,291660.0,306700.0,307276.0,303940.0,307516.0,304612.0,306548.0,309080.0,304900.0,304504.0,304956.0,307424.0,306864.0,307140.0,303840.0,307824.0,306628.0,311216.0,307724.0
17,306204.0,304808.0,307716.0,305920.0,305196.0,308292.0,307960.0,306068.0,308664.0,308432.0,305832.0,307864.0,309076.0,308152.0,308764.0,306760.0,319804.0,317284.0,307764.0,307360.0,308684.0,319760.0,306260.0,304680.0,303484.0,307696.0,304184.0,307088.0,306968.0,308048.0,308232.0,309092.0,306708.0,307996.0,307440.0,305828.0,307344.0,304384.0,304468.0,311752.0,304580.0,304220.0,307784.0,317344.0,303976.0,307688.0,304260.0,306100.0,307796.0,309992.0,306112.0,304036.0,308328.0,309024.0,305008.0,303992.0,305804.0,308032.0,309300.0,307368.0,305740.0,307400.0,308804.0,304872.0,305292.0,303832.0,307560.0,307852.0,304760.0,308916.0,304860.0,306500.0,305212.0,308828.0,307564.0,302768.0,304940.0,306712.0,305776.0,307364.0,305700.0,306756.0,302420.0,308168.0,303316.0,303940.0,306280.0,308564.0,305756.0,314708.0,308968.0,305932.0,306836.0,307088.0,308584.0,306668.0,306532.0,307156.0,303120.0,307204.0,306852.0,307880.0,303588.0,307236.0,307336.0,306452.0,307448.0,304376.0,306676.0,309032.0,307508.0,305592.0,305856.0,307396.0,314856.0,307088.0,309344.0,306984.0,290716.0,304540.0,304432.0,291660.0,306700.0,307276.0,316636.0,307492.0,304612.0,306548.0,307972.0,304876.0,304480.0,304956.0,307432.0,306996.0,307140.0,303840.0,307824.0,306628.0,306976.0,308864.0
18,306204.0,304908.0,307988.0,306224.0,305444.0,308384.0,308084.0,306316.0,308788.0,308588.0,313420.0,307864.0,304968.0,308152.0,313872.0,304636.0,307520.0,308952.0,307664.0,306352.0,308948.0,307492.0,306408.0,304680.0,316056.0,320236.0,304184.0,307088.0,306968.0,307064.0,308412.0,309184.0,306708.0,307996.0,307416.0,305804.0,307344.0,304360.0,304592.0,320068.0,304656.0,304220.0,307932.0,304896.0,303976.0,307688.0,304260.0,307900.0,307780.0,297544.0,304552.0,304036.0,308708.0,309188.0,305008.0,304280.0,305976.0,308312.0,309424.0,307540.0,306020.0,308656.0,308952.0,306720.0,307008.0,305656.0,320164.0,320548.0,316208.0,321612.0,306568.0,308364.0,307036.0,308828.0,309364.0,313348.0,304940.0,306924.0,305924.0,307504.0,305924.0,306880.0,302568.0,308332.0,305188.0,305780.0,318844.0,319516.0,315312.0,304872.0,309976.0,307072.0,307596.0,307848.0,309344.0,307304.0,307796.0,307792.0,302608.0,307964.0,307612.0,308516.0,303588.0,307236.0,307336.0,306452.0,307448.0,304376.0,306676.0,309032.0,307508.0,305592.0,305948.0,307676.0,302376.0,307088.0,309320.0,306984.0,290716.0,305300.0,306224.0,291660.0,306700.0,307492.0,304188.0,307492.0,304612.0,306548.0,307948.0,304876.0,304480.0,305088.0,314996.0,316020.0,308644.0,305640.0,315056.0,308008.0,306960.0,308020.0
19,306352.0,305024.0,307964.0,306200.0,305444.0,308384.0,308084.0,306316.0,308788.0,308588.0,305568.0,307864.0,304944.0,308152.0,308556.0,304612.0,307496.0,308936.0,307664.0,306352.0,308932.0,307468.0,306384.0,304680.0,303756.0,307860.0,304184.0,307088.0,306968.0,307040.0,308388.0,309308.0,306708.0,307996.0,307416.0,305804.0,307344.0,304360.0,304592.0,307744.0,304640.0,304220.0,308032.0,304896.0,303976.0,307688.0,305904.0,306340.0,307780.0,297544.0,304528.0,304672.0,308476.0,309288.0,305008.0,304256.0,305960.0,308312.0,309548.0,307524.0,306020.0,307664.0,308928.0,305104.0,305416.0,304128.0,307840.0,308100.0,304916.0,309164.0,305008.0,306780.0,305304.0,310792.0,307780.0,303016.0,305088.0,306900.0,305900.0,307488.0,305916.0,307004.0,302668.0,308308.0,303564.0,304156.0,306528.0,308812.0,305880.0,304872.0,309092.0,306072.0,307052.0,307304.0,308832.0,306792.0,306780.0,307296.0,302608.0,307320.0,307100.0,308020.0,303744.0,307508.0,307516.0,306600.0,307628.0,304624.0,306948.0,309156.0,307656.0,305592.0,305948.0,307676.0,302376.0,307088.0,309320.0,306984.0,290716.0,304804.0,304680.0,291660.0,306700.0,307492.0,304188.0,307492.0,304612.0,306548.0,307948.0,304876.0,304480.0,314544.0,307688.0,307324.0,307412.0,304112.0,308096.0,308032.0,306960.0,308004.0
20,306328.0,305024.0,307964.0,306200.0,305444.0,308384.0,308084.0,306316.0,308788.0,308588.0,305568.0,307864.0,304944.0,308152.0,308532.0,304612.0,307496.0,308936.0,307664.0,306352.0,308932.0,307468.0,306384.0,306504.0,303732.0,307836.0,304184.0,307088.0,306968.0,307040.0,308388.0,309308.0,306708.0,307996.0,307416.0,305804.0,307344.0,304360.0,304592.0,307744.0,304640.0,304220.0,308032.0,304896.0,303976.0,307688.0,304516.0,306316.0,307780.0,297544.0,304528.0,304160.0,308452.0,309288.0,305008.0,304256.0,305960.0,308312.0,309548.0,307524.0,306020.0,307664.0,308928.0,305104.0,305416.0,304128.0,307840.0,308100.0,304916.0,309164.0,304984.0,306780.0,305304.0,309044.0,307780.0,303016.0,305064.0,306900.0,305900.0,307488.0,305916.0,307004.0,302668.0,308308.0,303564.0,304156.0,306528.0,308812.0,305880.0,304872.0,309216.0,306196.0,307052.0,307304.0,308832.0,306792.0,306780.0,307296.0,302608.0,307296.0,307100.0,308004.0,303868.0,307484.0,307492.0,306576.0,307604.0,304624.0,306924.0,309280.0,307632.0,305592.0,305948.0,307676.0,302376.0,307088.0,309320.0,306984.0,290716.0,304788.0,304680.0,291660.0,306700.0,307492.0,304188.0,307492.0,304612.0,306548.0,307948.0,304876.0,304480.0,305260.0,307672.0,307300.0,307388.0,304088.0,308072.0,306876.0,306960.0,308004.0
21,306328.0,305024.0,307964.0,306200.0,305444.0,308384.0,308084.0,306316.0,308788.0,308588.0,305568.0,307864.0,304944.0,308152.0,308532.0,304612.0,307496.0,308936.0,307664.0,306352.0,308932.0,307468.0,306384.0,304896.0,303732.0,307836.0,304184.0,307088.0,307076.0,307040.0,308388.0,309308.0,306708.0,307996.0,307416.0,305804.0,307344.0,304360.0,304592.0,307744.0,304640.0,304220.0,308032.0,304896.0,303976.0,307688.0,304508.0,306316.0,307780.0,297544.0,304528.0,304160.0,308452.0,309288.0,305008.0,304256.0,305960.0,308312.0,309548.0,307524.0,306020.0,307664.0,308928.0,305104.0,305416.0,304128.0,307840.0,308100.0,304916.0,309164.0,304984.0,306780.0,305304.0,309044.0,307780.0,303016.0,305064.0,306900.0,305900.0,307488.0,305916.0,307004.0,302668.0,308308.0,303564.0,304156.0,306528.0,308812.0,305880.0,304872.0,309216.0,306196.0,307052.0,307304.0,308832.0,306792.0,306780.0,307296.0,302608.0,307296.0,307100.0,308004.0,303868.0,307484.0,307492.0,306576.0,307604.0,304624.0,306924.0,309280.0,307632.0,305592.0,305948.0,307676.0,302376.0,307088.0,309320.0,306984.0,290716.0,304788.0,304680.0,291660.0,306700.0,307492.0,304188.0,307492.0,304720.0,306548.0,307948.0,304876.0,304480.0,305236.0,307672.0,307300.0,307388.0,304088.0,308072.0,307000.0,306960.0,308004.0
22,306328.0,305024.0,307964.0,306200.0,305444.0,308384.0,308084.0,306316.0,308788.0,308588.0,305568.0,307988.0,304944.0,308152.0,308532.0,304612.0,307496.0,308936.0,307664.0,306352.0,308932.0,307468.0,306384.0,304896.0,303732.0,307836.0,304184.0,307180.0,307060.0,307040.0,308388.0,309308.0,306708.0,307996.0,307564.0,305952.0,307344.0,304360.0,304592.0,307744.0,304640.0,304368.0,308032.0,304896.0,303976.0,307688.0,304508.0,306316.0,307780.0,297544.0,304528.0,304160.0,308452.0,309288.0,305008.0,304256.0,305960.0,308312.0,309548.0,307524.0,306020.0,307664.0,308928.0,305104.0,305416.0,304128.0,307840.0,308100.0,304916.0,309164.0,304984.0,306780.0,305304.0,309044.0,307780.0,303016.0,305064.0,306900.0,305900.0,307488.0,305916.0,307004.0,302668.0,308308.0,303564.0,304156.0,306528.0,308812.0,305880.0,304872.0,309216.0,306196.0,307052.0,307304.0,308832.0,306792.0,306780.0,307296.0,302608.0,307296.0,307100.0,308004.0,303868.0,307484.0,307492.0,306576.0,307604.0,304624.0,306924.0,309280.0,307632.0,305592.0,305948.0,307676.0,302376.0,307088.0,309320.0,307620.0,290716.0,304788.0,304680.0,291660.0,306700.0,307492.0,304188.0,307492.0,304704.0,306548.0,307948.0,304984.0,304596.0,305236.0,307672.0,307300.0,307388.0,304088.0,308072.0,307000.0,306960.0,308004.0
23,306328.0,305024.0,307964.0,306200.0,305444.0,308384.0,308084.0,306316.0,308788.0,308588.0,305568.0,307988.0,304944.0,308376.0,308532.0,304612.0,307496.0,308936.0,307664.0,306352.0,308932.0,307468.0,306384.0,304896.0,303732.0,307836.0,304184.0,307304.0,307060.0,307040.0,308388.0,309308.0,306824.0,309524.0,307540.0,305928.0,307344.0,305492.0,304592.0,307744.0,304640.0,304344.0,308032.0,304896.0,303976.0,320136.0,304508.0,306316.0,307780.0,297544.0,304528.0,304160.0,308452.0,309288.0,305156.0,304256.0,305960.0,308312.0,309548.0,307524.0,306020.0,307664.0,308928.0,305104.0,305416.0,304128.0,307840.0,308100.0,304916.0,309164.0,304984.0,306780.0,305304.0,309044.0,307780.0,303016.0,305064.0,306900.0,305900.0,307488.0,305916.0,307004.0,302668.0,308308.0,303564.0,304156.0,306528.0,308812.0,305880.0,304872.0,309216.0,306196.0,307052.0,307304.0,308832.0,306792.0,306780.0,307296.0,302608.0,307296.0,307100.0,308004.0,303868.0,307484.0,307492.0,306576.0,307604.0,304624.0,306924.0,309280.0,307632.0,305740.0,305948.0,307676.0,302376.0,307088.0,309956.0,307140.0,290824.0,304788.0,304680.0,291792.0,306840.0,307492.0,304188.0,307640.0,304704.0,306688.0,308096.0,304968.0,304572.0,305236.0,307672.0,307300.0,307388.0,304088.0,308072.0,307000.0,306960.0,308004.0
24,306328.0,305024.0,307964.0,306200.0,305444.0,308384.0,308084.0,306316.0,308788.0,308588.0,305568.0,307988.0,305092.0,308368.0,308532.0,304860.0,307496.0,309020.0,307756.0,306352.0,308932.0,307468.0,306384.0,304896.0,303732.0,307836.0,304308.0,307304.0,307060.0,307220.0,308388.0,309308.0,306800.0,308088.0,307540.0,305928.0,307468.0,304484.0,304592.0,307744.0,304640.0,304344.0,308032.0,304896.0,304192.0,307844.0,304508.0,306316.0,307780.0,299072.0,304676.0,304160.0,308452.0,309288.0,305132.0,304256.0,305960.0,308312.0,309548.0,307524.0,306020.0,307664.0,308928.0,305104.0,305416.0,304128.0,307840.0,308100.0,304916.0,309164.0,304984.0,306780.0,305304.0,309044.0,307780.0,303016.0,305064.0,306900.0,305900.0,307488.0,305916.0,307004.0,302668.0,308308.0,303564.0,304156.0,306528.0,308812.0,305880.0,305508.0,309216.0,306196.0,307052.0,307304.0,308832.0,306792.0,306780.0,307296.0,309096.0,307296.0,307100.0,308004.0,303868.0,307484.0,307492.0,306576.0,307604.0,304624.0,306924.0,309280.0,307632.0,305716.0,305948.0,307676.0,302376.0,307228.0,309420.0,307140.0,290808.0,304788.0,304680.0,291784.0,306824.0,307492.0,304312.0,307740.0,304704.0,306672.0,308072.0,304968.0,304572.0,305236.0,307672.0,307300.0,307388.0,304088.0,308072.0,307000.0,307224.0,308004.0
25,306328.0,305024.0,307964.0,306200.0,305444.0,308384.0,308084.0,306316.0,308788.0,308588.0,305660.0,307988.0,305068.0,308368.0,308680.0,304860.0,309768.0,308996.0,307756.0,306508.0,308932.0,307592.0,306476.0,304896.0,303732.0,307836.0,304308.0,307304.0,307060.0,307196.0,310164.0,309308.0,306800.0,308088.0,307540.0,305928.0,307468.0,304484.0,304740.0,307892.0,304852.0,304344.0,308032.0,304896.0,304192.0,307844.0,304508.0,306316.0,307904.0,297668.0,304776.0,304160.0,310340.0,309288.0,305132.0,304256.0,305960.0,308312.0,309548.0,307524.0,306020.0,307664.0,308928.0,305104.0,305416.0,304128.0,307840.0,308100.0,304916.0,309164.0,304984.0,306780.0,305304.0,309044.0,307780.0,303016.0,305064.0,316612.0,314744.0,314224.0,312528.0,312716.0,309992.0,314888.0,310176.0,310768.0,313760.0,313812.0,307276.0,305020.0,310100.0,307328.0,307688.0,311188.0,309964.0,311792.0,313392.0,313876.0,302856.0,313784.0,311232.0,311640.0,307472.0,311120.0,308872.0,307980.0,309312.0,305632.0,307932.0,311304.0,308772.0,305716.0,305948.0,308312.0,314948.0,307212.0,309412.0,307140.0,290808.0,304788.0,304680.0,291784.0,306824.0,307592.0,304312.0,307740.0,304704.0,306672.0,308072.0,304968.0,304572.0,305236.0,307796.0,307424.0,307388.0,305764.0,308220.0,307000.0,307208.0,308112.0
26,306328.0,306708.0,320504.0,313432.0,311932.0,310160.0,309900.0,308016.0,310572.0,310364.0,305660.0,307988.0,305068.0,308368.0,308656.0,304860.0,307652.0,308996.0,307756.0,306508.0,310632.0,307592.0,306476.0,304896.0,303880.0,307952.0,304308.0,307304.0,307060.0,307196.0,308628.0,311048.0,306800.0,308088.0,307540.0,305928.0,307468.0,304484.0,304716.0,307868.0,304828.0,304344.0,320604.0,305020.0,304192.0,307844.0,304508.0,306472.0,308028.0,297668.0,304776.0,305976.0,308576.0,322108.0,305132.0,316860.0,317424.0,319636.0,322120.0,320096.0,318840.0,320112.0,321624.0,317676.0,317452.0,312972.0,320428.0,320688.0,317488.0,317388.0,314696.0,318600.0,316752.0,309044.0,315508.0,311612.0,315024.0,307148.0,306116.0,307736.0,306064.0,307096.0,302816.0,308524.0,303720.0,304280.0,306636.0,308904.0,306112.0,304996.0,309364.0,306320.0,307232.0,307452.0,308996.0,307040.0,306872.0,307544.0,302856.0,307452.0,307192.0,308160.0,303992.0,307576.0,307584.0,306700.0,307696.0,304716.0,307048.0,309372.0,307772.0,305716.0,306212.0,307768.0,302500.0,307212.0,309412.0,307140.0,290808.0,309664.0,304804.0,291784.0,306824.0,307584.0,304312.0,307740.0,304704.0,306672.0,308072.0,304968.0,304572.0,305336.0,307796.0,307424.0,307528.0,304212.0,308320.0,307124.0,307208.0,308096.0
27,307996.0,305148.0,308056.0,306292.0,305568.0,308632.0,308356.0,306448.0,308912.0,308804.0,305660.0,307988.0,305068.0,308368.0,308656.0,304860.0,307652.0,308996.0,307756.0,306508.0,309064.0,307592.0,306476.0,305036.0,303856.0,307928.0,304308.0,307304.0,307060.0,307196.0,308604.0,309464.0,306800.0,308088.0,307540.0,305928.0,307468.0,304484.0,304716.0,307868.0,304828.0,304344.0,308156.0,305020.0,304192.0,307844.0,304624.0,306472.0,308028.0,297668.0,304776.0,304316.0,308576.0,309380.0,305132.0,304396.0,306100.0,308460.0,309672.0,307616.0,306160.0,307756.0,309176.0,305276.0,305664.0,304344.0,307948.0,308240.0,305164.0,309288.0,305232.0,306904.0,305608.0,319996.0,308060.0,303140.0,305312.0,307148.0,306116.0,307736.0,306040.0,307096.0,302792.0,308524.0,303720.0,304280.0,306620.0,309028.0,306112.0,304996.0,309340.0,306320.0,307208.0,307428.0,308988.0,307040.0,306872.0,307544.0,302856.0,307452.0,307192.0,308160.0,303992.0,307576.0,307584.0,306700.0,307696.0,304716.0,307048.0,309372.0,307772.0,305716.0,306196.0,307768.0,302500.0,307212.0,309412.0,307140.0,290808.0,304912.0,304928.0,291784.0,306824.0,307584.0,304312.0,307740.0,304704.0,306672.0,308072.0,304968.0,304572.0,305452.0,307796.0,307424.0,307636.0,304212.0,308320.0,307124.0,307208.0,308096.0
