kbinact,vclient01,vclient02,vclient03,vclient04,vclient05,vclient06,vclient07,vclient08,vclient09,vclient10,vclient100,vclient101,vclient102,vclient103,vclient104,vclient105,vclient106,vclient107,vclient108,vclient109,vclient11,vclient110,vclient111,vclient112,vclient113,vclient114,vclient115,vclient116,vclient117,vclient118,vclient119,vclient12,vclient120,vclient121,vclient122,vclient123,vclient124,vclient125,vclient126,vclient127,vclient128,vclient129,vclient13,vclient130,vclient131,vclient132,vclient133,vclient134,vclient135,vclient136,vclient137,vclient138,vclient139,vclient14,vclient140,vclient15,vclient16,vclient17,vclient18,vclient19,vclient20,vclient21,vclient22,vclient23,vclient24,vclient25,vclient26,vclient27,vclient28,vclient29,vclient30,vclient31,vclient32,vclient33,vclient34,vclient35,vclient36,vclient37,vclient38,vclient39,vclient40,vclient41,vclient42,vclient43,vclient44,vclient45,vclient46,vclient47,vclient48,vclient49,vclient50,vclient51,vclient52,vclient53,vclient54,vclient55,vclient56,vclient57,vclient58,vclient59,vclient60,vclient61,vclient62,vclient63,vclient64,vclient65,vclient66,vclient67,vclient68,vclient69,vclient70,vclient71,vclient72,vclient73,vclient74,vclient75,vclient76,vclient77,vclient78,vclient79,vclient80,vclient81,vclient82,vclient83,vclient84,vclient85,vclient86,vclient87,vclient88,vclient89,vclient90,vclient91,vclient92,vclient93,vclient94,vclient95,vclient96,vclient97,vclient98,vclient99
208,155480.0,156544.0,158068.0,156160.0,155764.0,158296.0,158708.0,157400.0,158192.0,158484.0,155684.0,157464.0,154588.0,157652.0,157980.0,154092.0,157056.0,158960.0,157216.0,156412.0,158316.0,157296.0,156104.0,154712.0,153532.0,157756.0,154440.0,156972.0,156144.0,157132.0,157692.0,158988.0,156772.0,157312.0,156792.0,155108.0,156396.0,155488.0,154456.0,157192.0,154544.0,155164.0,157704.0,154896.0,155724.0,156844.0,155176.0,155916.0,156988.0,151792.0,156288.0,153300.0,158204.0,159752.0,154948.0,155780.0,156496.0,158348.0,159028.0,157736.0,156380.0,157480.0,158224.0,155456.0,154912.0,154580.0,157720.0,157684.0,155044.0,158256.0,155244.0,156484.0,156452.0,158684.0,157900.0,155056.0,155008.0,156808.0,155800.0,156704.0,155848.0,156732.0,154800.0,157628.0,154748.0,156360.0,156752.0,157924.0,155424.0,155872.0,158632.0,157092.0,156916.0,156248.0,158464.0,156648.0,156700.0,156560.0,154756.0,156380.0,156168.0,156508.0,155440.0,156364.0,156868.0,156124.0,157380.0,153760.0,156120.0,157780.0,157308.0,155852.0,156176.0,157364.0,154096.0,156612.0,159236.0,156832.0,146488.0,154900.0,154496.0,147484.0,156516.0,157324.0,154004.0,157332.0,154664.0,156056.0,156720.0,156120.0,154940.0,154800.0,156892.0,157284.0,157304.0,154408.0,157880.0,157028.0,156904.0,156716.0
209,155500.0,156548.0,158072.0,156164.0,155768.0,158324.0,158736.0,157400.0,158220.0,158488.0,155692.0,157468.0,154600.0,157660.0,158008.0,154112.0,157064.0,158984.0,157228.0,156416.0,158312.0,157312.0,156120.0,154720.0,153536.0,157772.0,154440.0,156984.0,156144.0,157144.0,157708.0,158996.0,156788.0,157332.0,156792.0,155108.0,156428.0,155500.0,154480.0,157192.0,154572.0,155164.0,157704.0,154908.0,155724.0,156844.0,155176.0,155936.0,157012.0,151808.0,156308.0,153320.0,158216.0,159756.0,154956.0,155800.0,156496.0,158352.0,159040.0,157744.0,156384.0,157500.0,158224.0,155484.0,154940.0,154608.0,157736.0,157712.0,155048.0,158276.0,155244.0,156512.0,156452.0,158684.0,157904.0,155056.0,155008.0,156820.0,155812.0,156716.0,155880.0,156748.0,154824.0,157640.0,154748.0,156392.0,156764.0,157936.0,155436.0,155904.0,158656.0,157116.0,156916.0,156280.0,158464.0,156660.0,156716.0,156572.0,154780.0,156392.0,156196.0,156508.0,155452.0,156364.0,156880.0,156152.0,157392.0,153780.0,156120.0,157792.0,157308.0,155872.0,156188.0,157376.0,154120.0,156632.0,159260.0,156848.0,146500.0,154908.0,154496.0,147500.0,156536.0,157340.0,154004.0,157348.0,154672.0,156056.0,156732.0,156136.0,154940.0,154824.0,156908.0,157296.0,157304.0,154432.0,157900.0,157044.0,156916.0,156736.0
210,155512.0,156560.0,158084.0,156164.0,155780.0,158336.0,158752.0,157428.0,158220.0,158488.0,155704.0,157468.0,154612.0,157672.0,158008.0,154120.0,157080.0,158992.0,157228.0,156436.0,158336.0,157328.0,156128.0,154732.0,153544.0,157772.0,154448.0,156992.0,156144.0,157156.0,157740.0,159012.0,156824.0,157344.0,156804.0,155128.0,156440.0,155524.0,154492.0,157212.0,154572.0,155188.0,157724.0,154920.0,155752.0,156864.0,155200.0,155932.0,157032.0,151828.0,156308.0,153332.0,158228.0,159756.0,154968.0,155812.0,156516.0,158364.0,159052.0,157756.0,156384.0,157524.0,158256.0,155484.0,154956.0,154608.0,157736.0,157728.0,155060.0,158276.0,155264.0,156512.0,156460.0,158712.0,157916.0,155080.0,155032.0,156836.0,155828.0,156716.0,155880.0,156748.0,154836.0,157656.0,154772.0,156392.0,156776.0,157936.0,155436.0,155908.0,158656.0,157116.0,156944.0,156280.0,158476.0,156676.0,156732.0,156584.0,154796.0,156392.0,156192.0,156520.0,155464.0,156388.0,156892.0,156152.0,157404.0,153792.0,156144.0,157808.0,157336.0,155880.0,156200.0,157396.0,154132.0,156632.0,159268.0,156868.0,146500.0,154928.0,154516.0,147500.0,156548.0,157356.0,154028.0,157348.0,154696.0,156076.0,156744.0,156152.0,154976.0,154848.0,156928.0,157308.0,157328.0,154436.0,157900.0,157060.0,156932.0,156736.0
211,155524.0,156568.0,158084.0,156192.0,155780.0,158348.0,158752.0,157428.0,158236.0,158508.0,155704.0,157492.0,154624.0,157672.0,158028.0,154120.0,157088.0,158996.0,157244.0,156436.0,158352.0,157340.0,156160.0,154748.0,153564.0,157796.0,154472.0,157012.0,156180.0,157168.0,157748.0,159012.0,156824.0,157352.0,156820.0,155128.0,156440.0,155532.0,154504.0,157228.0,154572.0,155196.0,157724.0,154932.0,155752.0,156864.0,155200.0,155944.0,157032.0,151828.0,156332.0,153344.0,158236.0,159784.0,154980.0,155820.0,156532.0,158376.0,159064.0,157772.0,156412.0,157536.0,158268.0,155500.0,154956.0,154632.0,157764.0,157732.0,155072.0,158304.0,155264.0,156540.0,156480.0,158712.0,157916.0,155080.0,155032.0,156844.0,155836.0,156732.0,155900.0,156768.0,154844.0,157656.0,154776.0,156416.0,156776.0,157960.0,155460.0,155908.0,158676.0,157124.0,156956.0,156308.0,158500.0,156688.0,156740.0,156592.0,154804.0,156420.0,156220.0,156548.0,155476.0,156404.0,156908.0,156180.0,157416.0,153800.0,156144.0,157808.0,157348.0,155888.0,156212.0,157412.0,154132.0,156656.0,159280.0,156868.0,146528.0,154940.0,154524.0,147524.0,156548.0,157356.0,154028.0,157376.0,154696.0,156104.0,156756.0,156152.0,154976.0,154848.0,156932.0,157320.0,157336.0,154448.0,157936.0,157060.0,156944.0,156768.0
212,155540.0,156588.0,158116.0,156192.0,155808.0,158364.0,158772.0,157448.0,158248.0,158508.0,155724.0,157496.0,154644.0,157704.0,158028.0,154152.0,157092.0,159016.0,157256.0,156456.0,158352.0,157356.0,156176.0,154760.0,153576.0,157808.0,154472.0,157012.0,156180.0,157196.0,157748.0,159032.0,156824.0,157368.0,156840.0,155140.0,156464.0,155544.0,154504.0,157228.0,154592.0,155212.0,157748.0,154960.0,155764.0,156892.0,155216.0,155976.0,157052.0,151848.0,156344.0,153344.0,158256.0,159796.0,155004.0,155840.0,156532.0,158392.0,159076.0,157772.0,156420.0,157544.0,158268.0,155528.0,154980.0,154648.0,157772.0,157744.0,155072.0,158316.0,155280.0,156540.0,156500.0,158732.0,157944.0,155100.0,155048.0,156852.0,155844.0,156748.0,155912.0,156768.0,154844.0,157672.0,154788.0,156424.0,156804.0,157960.0,155460.0,155936.0,158676.0,157152.0,156956.0,156312.0,158512.0,156708.0,156756.0,156600.0,154804.0,156420.0,156212.0,156544.0,155484.0,156420.0,156920.0,156188.0,157424.0,153812.0,156176.0,157824.0,157364.0,155908.0,156232.0,157420.0,154156.0,156656.0,159288.0,156896.0,146540.0,154956.0,154544.0,147524.0,156548.0,157384.0,154048.0,157376.0,154704.0,156108.0,156756.0,156172.0,154980.0,154864.0,156944.0,157340.0,157364.0,154468.0,157940.0,157084.0,156956.0,156768.0
213,155548.0,156584.0,158116.0,156220.0,155808.0,158376.0,158772.0,157448.0,158268.0,158524.0,155724.0,157508.0,154656.0,157704.0,158056.0,154152.0,157104.0,159016.0,157272.0,156464.0,158360.0,157360.0,156180.0,154760.0,153584.0,157816.0,154484.0,157024.0,156200.0,157200.0,157776.0,159048.0,156848.0,157376.0,156840.0,155168.0,156464.0,155544.0,154520.0,157252.0,154592.0,155212.0,157748.0,154956.0,155792.0,156908.0,155232.0,155984.0,157060.0,151856.0,156352.0,153372.0,158264.0,159808.0,155004.0,155844.0,156556.0,158392.0,159076.0,157796.0,156420.0,157544.0,158288.0,155524.0,154980.0,154648.0,157772.0,157744.0,155100.0,158320.0,155296.0,156560.0,156500.0,158748.0,157956.0,155100.0,155056.0,156876.0,155868.0,156772.0,155932.0,156800.0,154876.0,157696.0,154816.0,156436.0,156816.0,157992.0,155492.0,155948.0,158704.0,157164.0,156984.0,156340.0,158512.0,156708.0,156772.0,156624.0,154828.0,156448.0,156244.0,156572.0,155504.0,156432.0,156936.0,156204.0,157444.0,153824.0,156176.0,157848.0,157364.0,155916.0,156236.0,157428.0,154168.0,156672.0,159312.0,156896.0,146548.0,154964.0,154556.0,147548.0,156572.0,157384.0,154048.0,157400.0,154728.0,156124.0,156784.0,156184.0,154992.0,154872.0,156956.0,157348.0,157372.0,154480.0,157952.0,157084.0,156964.0,156784.0
214,155564.0,156612.0,158140.0,156220.0,155836.0,158392.0,158804.0,157476.0,158268.0,158556.0,155756.0,157520.0,154664.0,157728.0,158060.0,154172.0,157112.0,159020.0,157272.0,156476.0,158388.0,157368.0,156196.0,154780.0,153596.0,157816.0,154516.0,157024.0,156208.0,157208.0,157792.0,159064.0,156848.0,157376.0,156868.0,155168.0,156496.0,155568.0,154520.0,157252.0,154608.0,155240.0,157780.0,154976.0,155784.0,156920.0,155248.0,156004.0,157076.0,151856.0,156352.0,153388.0,158280.0,159824.0,155024.0,155864.0,156572.0,158420.0,159108.0,157812.0,156452.0,157564.0,158308.0,155552.0,155008.0,154660.0,157804.0,157776.0,155100.0,158340.0,155324.0,156560.0,156528.0,158764.0,157968.0,155132.0,155088.0,156884.0,155868.0,156780.0,155940.0,156800.0,154876.0,157696.0,154816.0,156456.0,156816.0,158000.0,155500.0,155948.0,158704.0,157164.0,156984.0,156344.0,158540.0,156728.0,156780.0,156632.0,154828.0,156456.0,156256.0,156584.0,155516.0,156444.0,156944.0,156212.0,157456.0,153840.0,156196.0,157848.0,157384.0,155940.0,156248.0,157440.0,154168.0,156672.0,159316.0,156920.0,146564.0,154980.0,154556.0,147560.0,156572.0,157408.0,154076.0,157408.0,154740.0,156124.0,156784.0,156196.0,155012.0,154888.0,156964.0,157360.0,157384.0,154500.0,157964.0,157108.0,156984.0,156784.0
215,155580.0,156624.0,158152.0,156240.0,155844.0,158400.0,158804.0,157484.0,158296.0,158564.0,155756.0,157532.0,154672.0,157724.0,158060.0,154188.0,157128.0,159032.0,157292.0,156496.0,158388.0,157376.0,156204.0,154780.0,153604.0,157840.0,154516.0,157048.0,156208.0,157208.0,157792.0,159072.0,156864.0,157408.0,156880.0,155180.0,156496.0,155584.0,154544.0,157272.0,154608.0,155244.0,157780.0,154984.0,155796.0,156920.0,155260.0,156012.0,157076.0,151888.0,156376.0,153396.0,158288.0,159832.0,155032.0,155876.0,156572.0,158420.0,159116.0,157820.0,156452.0,157576.0,158308.0,155564.0,155004.0,154684.0,157812.0,157776.0,155120.0,158352.0,155320.0,156588.0,156528.0,158764.0,157980.0,155140.0,155088.0,156896.0,155888.0,156792.0,155956.0,156824.0,154900.0,157716.0,154824.0,156468.0,156836.0,158016.0,155516.0,155972.0,158728.0,157188.0,157008.0,156356.0,158540.0,156736.0,156796.0,156644.0,154852.0,156468.0,156256.0,156596.0,155528.0,156444.0,156944.0,156212.0,157468.0,153856.0,156196.0,157852.0,157384.0,155948.0,156248.0,157460.0,154192.0,156704.0,159328.0,156920.0,146564.0,154996.0,154580.0,147572.0,156588.0,157420.0,154076.0,157420.0,154756.0,156144.0,156812.0,156204.0,155012.0,154904.0,156988.0,157372.0,157392.0,154504.0,157964.0,157124.0,156996.0,156800.0
216,155592.0,156636.0,158164.0,156240.0,155856.0,158416.0,158828.0,157500.0,158296.0,158564.0,155784.0,157544.0,154692.0,157756.0,158060.0,154204.0,157140.0,159032.0,157312.0,156512.0,158416.0,157392.0,156228.0,154804.0,153632.0,157840.0,154524.0,157068.0,156236.0,157220.0,157816.0,159088.0,156892.0,157408.0,156880.0,155204.0,156520.0,155584.0,154552.0,157284.0,154632.0,155256.0,157804.0,154992.0,155820.0,156940.0,155260.0,156008.0,157096.0,151896.0,156396.0,153408.0,158304.0,159832.0,155044.0,155892.0,156592.0,158440.0,159116.0,157836.0,156456.0,157584.0,158332.0,155564.0,155032.0,154684.0,157812.0,157800.0,155132.0,158364.0,155340.0,156588.0,156540.0,158788.0,157996.0,155140.0,155108.0,156908.0,155900.0,156804.0,155964.0,156824.0,154900.0,157728.0,154852.0,156476.0,156836.0,158016.0,155516.0,155972.0,158736.0,157188.0,157008.0,156356.0,158564.0,156752.0,156804.0,156656.0,154876.0,156468.0,156264.0,156596.0,155540.0,156464.0,156968.0,156236.0,157476.0,153864.0,156208.0,157880.0,157408.0,155960.0,156260.0,157472.0,154192.0,156704.0,159340.0,156944.0,146596.0,154996.0,154592.0,147572.0,156588.0,157432.0,154100.0,157420.0,154776.0,156144.0,156812.0,156204.0,155044.0,154920.0,157000.0,157384.0,157392.0,154512.0,157992.0,157124.0,157012.0,156800.0
217,155604.0,156648.0,158164.0,156264.0,155856.0,158424.0,158828.0,157508.0,158312.0,158588.0,155784.0,157556.0,154692.0,157764.0,158084.0,154220.0,157148.0,159064.0,157324.0,156516.0,158424.0,157408.0,156236.0,154820.0,153632.0,157872.0,154548.0,157080.0,156244.0,157252.0,157824.0,159096.0,156892.0,157440.0,156904.0,155204.0,156528.0,155608.0,154552.0,157304.0,154640.0,155264.0,157812.0,154992.0,155820.0,156940.0,155284.0,156020.0,157096.0,151904.0,156396.0,153408.0,158320.0,159856.0,155056.0,155892.0,156604.0,158452.0,159140.0,157836.0,156484.0,157608.0,158340.0,155576.0,155032.0,154708.0,157836.0,157808.0,155144.0,158376.0,155352.0,156608.0,156560.0,158788.0,157996.0,155164.0,155120.0,156920.0,155916.0,156816.0,155980.0,156856.0,154932.0,157740.0,154852.0,156492.0,156868.0,158040.0,155544.0,156000.0,158760.0,157196.0,157032.0,156380.0,158576.0,156760.0,156824.0,156668.0,154880.0,156496.0,156300.0,156600.0,155552.0,156488.0,156996.0,156236.0,157492.0,153876.0,156244.0,157880.0,157432.0,155972.0,156288.0,157484.0,154224.0,156724.0,159340.0,156968.0,146596.0,155008.0,154604.0,147592.0,156624.0,157452.0,154100.0,157452.0,154780.0,156172.0,156844.0,156224.0,155060.0,154928.0,157008.0,157408.0,157424.0,154536.0,158008.0,157148.0,157020.0,156828.0
218,155612.0,156672.0,158196.0,156292.0,155888.0,158448.0,158864.0,157528.0,158320.0,158588.0,155812.0,157564.0,154716.0,157776.0,158104.0,154220.0,157164.0,159068.0,157324.0,156532.0,158452.0,157408.0,156248.0,154820.0,153648.0,157884.0,154548.0,157080.0,156244.0,157252.0,157840.0,159096.0,156904.0,157440.0,156928.0,155220.0,156540.0,155624.0,154572.0,157304.0,154652.0,155280.0,157840.0,155008.0,155852.0,156972.0,155284.0,156056.0,157128.0,151920.0,156416.0,153436.0,158332.0,159856.0,155076.0,155912.0,156604.0,158452.0,159140.0,157864.0,156504.0,157632.0,158340.0,155604.0,155064.0,154736.0,157836.0,157836.0,155144.0,158388.0,155376.0,156624.0,156584.0,158808.0,158024.0,155192.0,155120.0,156940.0,155932.0,156832.0,155996.0,156868.0,154932.0,157740.0,154876.0,156500.0,156876.0,158060.0,155552.0,156016.0,158760.0,157228.0,157032.0,156408.0,158596.0,156796.0,156836.0,156668.0,154896.0,156508.0,156312.0,156628.0,155572.0,156496.0,157000.0,156252.0,157500.0,153888.0,156252.0,157892.0,157440.0,155984.0,156288.0,157504.0,154236.0,156724.0,159364.0,156976.0,146616.0,155020.0,154624.0,147592.0,156636.0,157452.0,154132.0,157452.0,154800.0,156176.0,156856.0,156224.0,155060.0,154944.0,157020.0,157408.0,157444.0,154548.0,158012.0,157148.0,157036.0,156828.0
219,155632.0,156680.0,158200.0,156296.0,155900.0,158456.0,158860.0,157540.0,158352.0,158616.0,155812.0,157600.0,154728.0,157788.0,158116.0,154232.0,157180.0,159076.0,157332.0,156544.0,158444.0,157440.0,156264.0,154848.0,153660.0,157900.0,154568.0,157096.0,156268.0,157260.0,157840.0,159128.0,156924.0,157448.0,156928.0,155244.0,156540.0,155624.0,154580.0,157332.0,154668.0,155280.0,157844.0,155028.0,155852.0,156984.0,155316.0,156056.0,157136.0,151928.0,156416.0,153448.0,158340.0,159884.0,155088.0,155928.0,156632.0,158476.0,159172.0,157864.0,156504.0,157632.0,158376.0,155608.0,155060.0,154728.0,157868.0,157844.0,155172.0,158400.0,155388.0,156640.0,156584.0,158808.0,158032.0,155196.0,155152.0,156956.0,155932.0,156832.0,156012.0,156868.0,154952.0,157776.0,154904.0,156520.0,156896.0,158068.0,155568.0,156024.0,158788.0,157228.0,157064.0,156416.0,158596.0,156796.0,156836.0,156704.0,154896.0,156524.0,156312.0,156636.0,155584.0,156508.0,157012.0,156284.0,157524.0,153912.0,156264.0,157928.0,157456.0,156004.0,156304.0,157496.0,154252.0,156760.0,159384.0,156992.0,146632.0,155060.0,154624.0,147620.0,156636.0,157480.0,154132.0,157472.0,154800.0,156196.0,156856.0,156260.0,155080.0,154956.0,157028.0,157432.0,157444.0,154556.0,158012.0,157172.0,157048.0,156844.0
220,155648.0,156696.0,158200.0,156296.0,155900.0,158468.0,158884.0,157556.0,158352.0,158632.0,155828.0,157600.0,154728.0,157788.0,158116.0,154240.0,157180.0,159092.0,157364.0,156564.0,158472.0,157440.0,156276.0,154856.0,153676.0,157900.0,154572.0,157104.0,156284.0,157288.0,157872.0,159128.0,156924.0,157476.0,156952.0,155244.0,156572.0,155652.0,154604.0,157332.0,154668.0,155300.0,157856.0,155040.0,155860.0,156996.0,155316.0,156088.0,157148.0,151960.0,156428.0,153448.0,158356.0,159904.0,155100.0,155944.0,156648.0,158476.0,159188.0,157892.0,156508.0,157644.0,158384.0,155628.0,155084.0,154764.0,157868.0,157844.0,155172.0,158412.0,155396.0,156640.0,156608.0,158836.0,158048.0,155212.0,155168.0,156960.0,155952.0,156848.0,156012.0,156876.0,154964.0,157780.0,154896.0,156520.0,156896.0,158068.0,155576.0,156036.0,158788.0,157244.0,157064.0,156416.0,158612.0,156804.0,156856.0,156708.0,154916.0,156536.0,156320.0,156660.0,155592.0,156524.0,157024.0,156288.0,157524.0,153920.0,156264.0,157928.0,157456.0,156012.0,156332.0,157528.0,154252.0,156760.0,159384.0,156996.0,146632.0,155064.0,154652.0,147636.0,156656.0,157488.0,154160.0,157488.0,154824.0,156196.0,156868.0,156264.0,155080.0,154972.0,157048.0,157432.0,157444.0,154556.0,158044.0,157172.0,157064.0,156844.0
221,155656.0,156708.0,158228.0,156320.0,155920.0,158480.0,158900.0,157556.0,158376.0,158644.0,155840.0,157608.0,154760.0,157824.0,158136.0,154268.0,157204.0,159092.0,157368.0,156572.0,158468.0,157460.0,156276.0,154856.0,153676.0,157916.0,154584.0,157120.0,156284.0,157288.0,157880.0,159148.0,156948.0,157480.0,156960.0,155252.0,156572.0,155652.0,154604.0,157348.0,154692.0,155300.0,157856.0,155052.0,155876.0,157004.0,155336.0,156092.0,157148.0,151960.0,156456.0,153472.0,158356.0,159908.0,155112.0,155956.0,156648.0,158504.0,159192.0,157896.0,156524.0,157652.0,158384.0,155640.0,155084.0,154768.0,157892.0,157864.0,155200.0,158424.0,155396.0,156664.0,156616.0,158836.0,158060.0,155212.0,155168.0,156980.0,155964.0,156856.0,156032.0,156904.0,154980.0,157796.0,154900.0,156544.0,156920.0,158092.0,155576.0,156048.0,158808.0,157268.0,157088.0,156436.0,158636.0,156816.0,156872.0,156708.0,154928.0,156548.0,156348.0,156660.0,155604.0,156524.0,157036.0,156288.0,157544.0,153932.0,156284.0,157932.0,157476.0,156020.0,156332.0,157532.0,154280.0,156784.0,159404.0,157008.0,146660.0,155072.0,154660.0,147636.0,156656.0,157496.0,154152.0,157492.0,154824.0,156228.0,156884.0,156276.0,155108.0,154972.0,157056.0,157452.0,157468.0,154580.0,158060.0,157200.0,157072.0,156872.0
222,155664.0,156720.0,158240.0,156320.0,155940.0,158496.0,158912.0,157580.0,158388.0,158644.0,155852.0,157624.0,154760.0,157824.0,158148.0,154268.0,157204.0,159120.0,157368.0,156584.0,158496.0,157480.0,156308.0,154884.0,153700.0,157944.0,154596.0,157120.0,156312.0,157316.0,157880.0,159148.0,156964.0,157480.0,156976.0,155284.0,156600.0,155676.0,154620.0,157376.0,154692.0,155312.0,157884.0,155052.0,155884.0,157016.0,155336.0,156084.0,157172.0,151984.0,156480.0,153496.0,158368.0,159908.0,155124.0,155968.0,156672.0,158516.0,159212.0,157916.0,156532.0,157680.0,158412.0,155640.0,155112.0,154768.0,157908.0,157864.0,155212.0,158436.0,155424.0,156664.0,156632.0,158860.0,158076.0,155236.0,155192.0,156984.0,155964.0,156884.0,156032.0,156904.0,154980.0,157808.0,154924.0,156560.0,156920.0,158104.0,155596.0,156068.0,158808.0,157268.0,157088.0,156436.0,158640.0,156832.0,156888.0,156732.0,154944.0,156548.0,156348.0,156676.0,155620.0,156540.0,157056.0,156316.0,157556.0,153944.0,156312.0,157956.0,157496.0,156020.0,156356.0,157548.0,154280.0,156784.0,159416.0,157008.0,146660.0,155084.0,154660.0,147644.0,156684.0,157504.0,154176.0,157520.0,154848.0,156232.0,156884.0,156288.0,155120.0,154992.0,157068.0,157452.0,157496.0,154576.0,158060.0,157200.0,157096.0,156872.0
223,155684.0,156720.0,158240.0,156348.0,155940.0,158508.0,158912.0,157580.0,158396.0,158672.0,155872.0,157640.0,154776.0,157840.0,158156.0,154288.0,157228.0,159120.0,157376.0,156596.0,158508.0,157492.0,156308.0,154896.0,153708.0,157948.0,154624.0,157144.0,156324.0,157336.0,157904.0,159168.0,156976.0,157496.0,156976.0,155296.0,156600.0,155684.0,154636.0,157372.0,154720.0,155320.0,157884.0,155064.0,155908.0,157040.0,155356.0,156112.0,157172.0,151980.0,156480.0,153492.0,158396.0,159940.0,155140.0,155976.0,156684.0,158520.0,159212.0,157928.0,156564.0,157692.0,158412.0,155656.0,155124.0,154780.0,157912.0,157888.0,155228.0,158444.0,155436.0,156688.0,156648.0,158876.0,158076.0,155248.0,155204.0,157012.0,155992.0,156908.0,156064.0,156932.0,155008.0,157824.0,154932.0,156560.0,156944.0,158124.0,155624.0,156076.0,158836.0,157284.0,157116.0,156464.0,158660.0,156864.0,156900.0,156760.0,154956.0,156576.0,156376.0,156704.0,155632.0,156560.0,157064.0,156316.0,157568.0,153956.0,156320.0,157956.0,157508.0,156044.0,156368.0,157556.0,154300.0,156800.0,159416.0,157032.0,146672.0,155084.0,154688.0,147652.0,156684.0,157504.0,154200.0,157520.0,154848.0,156232.0,156912.0,156288.0,155132.0,154992.0,157080.0,157472.0,157500.0,154604.0,158084.0,157224.0,157096.0,156896.0
224,155696.0,156748.0,158268.0,156364.0,155964.0,158520.0,158940.0,157608.0,158424.0,158672.0,155872.0,157640.0,154776.0,157856.0,158168.0,154300.0,157240.0,159144.0,157384.0,156616.0,158524.0,157492.0,156332.0,154908.0,153724.0,157948.0,154624.0,157152.0,156324.0,157340.0,157920.0,159192.0,156976.0,157496.0,157000.0,155312.0,156624.0,155696.0,154640.0,157392.0,154720.0,155344.0,157912.0,155080.0,155908.0,157040.0,155356.0,156116.0,157200.0,151996.0,156492.0,153508.0,158412.0,159940.0,155148.0,155996.0,156684.0,158544.0,159236.0,157928.0,156584.0,157708.0,158440.0,155684.0,155124.0,154808.0,157940.0,157904.0,155240.0,158464.0,155460.0,156688.0,156664.0,158888.0,158100.0,155248.0,155216.0,157020.0,155992.0,156916.0,156064.0,156932.0,155008.0,157836.0,154956.0,156584.0,156952.0,158132.0,155628.0,156092.0,158836.0,157304.0,157116.0,156476.0,158672.0,156868.0,156912.0,156764.0,154956.0,156588.0,156380.0,156704.0,155644.0,156560.0,157076.0,156344.0,157584.0,153972.0,156328.0,157992.0,157516.0,156064.0,156380.0,157568.0,154308.0,156800.0,159448.0,157032.0,146696.0,155116.0,154700.0,147664.0,156688.0,157536.0,154200.0,157524.0,154872.0,156260.0,156912.0,156320.0,155132.0,155012.0,157080.0,157488.0,157500.0,154612.0,158084.0,157236.0,157108.0,156896.0
225,155712.0,156752.0,158268.0,156364.0,155964.0,158532.0,158940.0,157612.0,158428.0,158700.0,155888.0,157668.0,154796.0,157868.0,158180.0,154308.0,157260.0,159144.0,157396.0,156628.0,158524.0,157512.0,156332.0,154908.0,153732.0,157976.0,154632.0,157152.0,156344.0,157352.0,157920.0,159196.0,156996.0,157528.0,157000.0,155320.0,156624.0,155696.0,154640.0,157404.0,154736.0,155344.0,157920.0,155104.0,155932.0,157056.0,155376.0,156140.0,157216.0,152012.0,156492.0,153508.0,158420.0,159972.0,155156.0,155996.0,156708.0,158544.0,159236.0,157952.0,156584.0,157708.0,158448.0,155692.0,155148.0,154808.0,157944.0,157904.0,155240.0,158476.0,155460.0,156716.0,156664.0,158888.0,158112.0,155272.0,155216.0,157028.0,156016.0,156916.0,156068.0,156936.0,155032.0,157848.0,154956.0,156600.0,156968.0,158144.0,155640.0,156100.0,158856.0,157304.0,157136.0,156476.0,158684.0,156880.0,156924.0,156776.0,154976.0,156588.0,156400.0,156728.0,155660.0,156588.0,157088.0,156360.0,157600.0,153984.0,156328.0,157996.0,157528.0,156064.0,156380.0,157588.0,154324.0,156828.0,159460.0,157056.0,146712.0,155124.0,154700.0,147676.0,156704.0,157536.0,154216.0,157536.0,154872.0,156268.0,156932.0,156332.0,155164.0,155032.0,157092.0,157488.0,157524.0,154620.0,158104.0,157252.0,157124.0,156924.0
