txpck/s,vclient01,vclient02,vclient03,vclient04,vclient05,vclient06,vclient07,vclient08,vclient09,vclient10,vclient100,vclient101,vclient102,vclient103,vclient104,vclient105,vclient106,vclient107,vclient108,vclient109,vclient11,vclient110,vclient111,vclient112,vclient113,vclient114,vclient115,vclient116,vclient117,vclient118,vclient119,vclient12,vclient120,vclient121,vclient122,vclient123,vclient124,vclient125,vclient126,vclient127,vclient128,vclient129,vclient13,vclient130,vclient131,vclient132,vclient133,vclient134,vclient135,vclient136,vclient137,vclient138,vclient139,vclient14,vclient140,vclient15,vclient16,vclient17,vclient18,vclient19,vclient20,vclient21,vclient22,vclient23,vclient24,vclient25,vclient26,vclient27,vclient28,vclient29,vclient30,vclient31,vclient32,vclient33,vclient34,vclient35,vclient36,vclient37,vclient38,vclient39,vclient40,vclient41,vclient42,vclient43,vclient44,vclient45,vclient46,vclient47,vclient48,vclient49,vclient50,vclient51,vclient52,vclient53,vclient54,vclient55,vclient56,vclient57,vclient58,vclient59,vclient60,vclient61,vclient62,vclient63,vclient64,vclient65,vclient66,vclient67,vclient68,vclient69,vclient70,vclient71,vclient72,vclient73,vclient74,vclient75,vclient76,vclient77,vclient78,vclient79,vclient80,vclient81,vclient82,vclient83,vclient84,vclient85,vclient86,vclient87,vclient88,vclient89,vclient90,vclient91,vclient92,vclient93,vclient94,vclient95,vclient96,vclient97,vclient98,vclient99
121,21.21,0.0,20.79,21.21,0.0,0.0,0.0,0.0,21.43,0.0,0.0,20.0,19.8,19.8,20.2,20.0,20.41,20.0,0.0,21.21,20.79,21.21,20.0,0.0,20.41,21.21,0.0,0.0,20.2,19.8,20.2,21.21,0.0,20.0,20.2,0.0,20.0,20.0,21.21,0.0,21.43,0.0,0.0,0.0,0.0,0.0,20.59,0.0,21.43,21.21,0.0,20.0,0.0,0.0,20.2,0.0,20.2,20.0,0.0,0.0,20.0,21.0,0.0,20.2,19.8,19.61,0.0,0.0,0.0,19.8,19.8,19.61,20.0,20.2,0.0,20.0,21.0,21.21,0.0,20.79,21.0,20.79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,20.0,20.0,20.2,0.0,21.21,20.2,20.2,20.0,20.2,20.0,20.2,20.2,19.8,0.0,0.0,20.2,20.2,19.8,20.2,20.0,0.0,20.79,21.0,0.0,21.0,0.0,21.43,0.0,21.43,21.43,0.0,0.0,20.79,21.43,21.0,0.0,20.2,19.8,0.0,20.0,20.0,19.8,20.0,19.8,0.0,20.2,20.0,0.0,20.0,19.42
122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
123,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
124,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
126,0.0,13.13,0.0,0.0,13.13,13.13,13.0,12.87,0.0,13.13,13.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,12.87,0.0,0.0,12.87,13.13,0.0,0.0,0.0,0.0,21.0,0.0,0.0,13.0,0.0,0.0,0.0,13.27,0.0,13.0,13.13,13.13,13.13,13.0,0.0,13.13,0.0,0.0,13.13,0.0,12.0,12.87,0.0,13.13,0.0,0.0,13.13,13.0,0.0,0.0,13.0,0.0,0.0,0.0,12.75,13.0,13.27,0.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,13.0,13.0,13.27,13.0,13.4,13.0,12.12,0.0,0.0,0.0,0.0,11.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.13,13.13,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,13.13,0.0,13.27,0.0,13.0,0.0,0.0,13.13,12.12,0.0,0.0,0.0,12.12,0.0,0.0,5.77,0.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,13.0,0.0,0.0
127,13.27,7.84,13.13,12.87,7.92,7.84,7.92,8.0,13.13,8.0,7.07,12.0,12.0,6.0,8.08,6.0,13.27,13.13,7.0,13.0,13.13,12.87,13.27,7.0,13.13,13.13,7.14,8.0,13.13,13.27,21.43,13.13,0.0,20.2,13.13,7.0,13.27,13.27,12.87,8.0,13.13,8.16,8.08,8.08,8.08,8.08,13.27,8.0,13.0,13.13,7.92,12.0,8.08,7.92,12.24,6.86,12.87,12.0,6.93,6.93,13.13,13.0,8.08,13.0,13.0,13.27,7.0,6.93,6.93,13.27,13.0,13.27,13.13,13.27,8.0,12.0,13.13,13.13,8.25,13.0,13.13,13.4,8.0,8.08,8.0,8.0,8.0,8.0,9.0,12.24,12.0,13.0,12.12,8.0,12.12,12.0,13.0,13.13,12.87,12.87,13.13,13.27,13.13,7.0,7.07,12.24,12.0,11.88,13.13,11.0,9.09,13.27,13.13,8.08,13.13,8.0,13.27,8.08,13.27,12.12,8.0,9.0,12.0,11.88,12.0,8.0,12.12,11.88,14.14,11.88,12.12,13.13,13.4,13.0,6.93,13.13,13.13,7.14,13.0,13.13
128,7.92,0.0,7.92,7.92,0.0,0.0,0.0,0.0,8.16,0.0,0.0,8.08,7.92,14.14,12.0,14.0,7.07,8.08,0.0,8.08,7.84,8.08,7.0,0.0,7.07,8.08,0.0,0.0,8.0,8.0,0.0,8.0,0.0,0.0,7.0,0.0,6.93,6.93,8.0,0.0,7.92,0.0,0.0,0.0,0.0,0.0,8.0,0.0,7.92,7.0,0.0,8.0,0.0,0.0,8.08,0.0,7.0,8.0,0.0,0.0,7.0,7.92,0.0,7.0,7.07,7.0,0.0,0.0,0.0,7.07,7.0,7.07,6.93,7.0,0.0,8.08,8.0,8.0,0.0,8.08,8.08,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.08,9.0,7.0,7.92,0.0,7.92,8.08,7.07,7.14,6.86,7.07,6.93,7.0,7.14,0.0,0.0,8.0,8.0,8.0,7.07,9.09,0.0,7.92,7.84,0.0,8.08,0.0,7.92,0.0,8.0,9.0,0.0,0.0,9.09,8.08,8.0,0.0,8.08,8.0,0.0,7.92,8.0,7.0,6.93,7.07,0.0,7.0,6.93,0.0,7.0,7.0
129,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
130,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
131,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
132,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
133,0.0,21.21,0.0,0.0,21.0,20.39,21.21,21.43,0.0,21.21,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.43,0.0,0.0,0.0,0.0,21.0,0.0,0.0,21.21,20.79,0.0,0.0,0.0,0.0,26.53,0.0,0.0,20.2,0.0,0.0,0.0,21.21,0.0,21.43,21.0,21.65,21.21,20.79,0.0,21.0,0.0,0.0,20.0,0.0,20.2,20.0,0.0,19.61,0.0,0.0,19.8,20.0,0.0,0.0,20.0,0.0,0.0,0.0,20.2,20.2,20.2,0.0,0.0,0.0,0.0,0.0,20.59,0.0,0.0,0.0,21.21,0.0,0.0,0.0,21.43,21.21,20.79,21.0,20.0,20.41,21.0,0.0,0.0,0.0,0.0,20.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,20.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,21.21,0.0,21.43,0.0,20.2,0.0,0.0,20.0,21.21,0.0,0.0,0.0,20.41,0.0,0.0,20.2,0.0,0.0,0.0,0.0,0.0,20.41,0.0,0.0,20.2,0.0,0.0
134,21.43,0.0,21.43,21.65,0.0,0.0,0.0,0.0,21.43,0.0,0.0,19.8,20.2,20.41,20.0,20.62,16.25,19.8,0.0,21.0,20.59,20.41,20.0,0.0,21.21,20.59,0.0,0.0,21.0,20.2,25.3,21.0,8.0,24.07,20.0,0.0,20.2,19.8,20.79,0.0,21.21,0.0,0.0,0.0,0.0,0.0,21.43,0.0,20.59,21.21,0.0,20.41,0.0,0.0,20.0,0.0,20.0,19.42,0.0,0.0,20.2,20.2,0.0,20.2,20.0,19.61,0.0,0.0,0.0,19.61,20.0,20.0,20.2,19.8,0.0,20.0,21.0,21.0,0.0,21.21,21.0,20.79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.79,21.21,20.2,20.41,0.0,20.0,20.0,20.2,21.0,20.0,20.2,20.0,20.41,20.0,0.0,0.0,20.0,19.8,20.0,20.0,20.0,0.0,21.43,21.0,0.0,21.21,0.0,20.2,0.0,20.2,20.2,0.0,0.0,20.41,20.2,20.2,0.0,20.0,20.2,0.0,20.2,20.2,20.2,20.0,19.8,0.0,20.0,20.41,0.0,20.41,20.0
135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
136,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
137,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
138,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
139,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
140,0.0,20.59,0.0,0.0,21.43,21.21,21.43,21.21,0.0,20.59,20.0,0.0,0.0,0.0,0.0,0.0,19.61,0.0,20.0,0.0,0.0,0.0,0.0,20.79,0.0,0.0,20.79,21.21,0.0,0.0,5.94,0.0,0.0,20.0,0.0,20.2,0.0,0.0,0.0,21.21,0.0,21.21,21.21,20.59,20.79,21.21,0.0,20.79,0.0,0.0,21.0,0.0,20.41,21.0,0.0,21.43,0.0,0.0,20.0,20.2,0.0,0.0,20.2,0.0,0.0,0.0,20.0,20.2,20.0,0.0,0.0,0.0,0.0,0.0,19.8,0.0,0.0,0.0,21.21,0.0,0.0,0.0,21.0,21.0,21.21,21.0,21.0,20.79,20.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.8,20.2,0.0,0.0,0.0,0.0,0.0,20.2,0.0,0.0,20.0,0.0,21.21,0.0,21.0,0.0,0.0,21.21,21.21,0.0,0.0,0.0,20.0,0.0,0.0,20.2,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,20.41,0.0,0.0
141,21.0,0.0,20.59,20.79,0.0,0.0,0.0,0.0,21.0,0.0,0.0,20.2,20.2,20.0,20.0,20.0,0.0,21.0,0.0,20.79,21.43,20.79,21.43,0.0,20.39,21.0,0.0,0.0,21.0,20.41,15.15,20.59,0.0,0.0,20.2,0.0,19.8,20.0,20.79,0.0,21.21,0.0,0.0,0.0,0.0,0.0,21.0,0.0,21.21,21.0,0.0,20.2,0.0,0.0,20.0,0.0,19.61,20.0,0.0,0.0,20.0,20.79,0.0,19.61,20.0,21.21,0.0,0.0,0.0,20.2,19.8,19.8,20.0,20.2,0.0,20.2,21.0,21.43,0.0,21.21,21.0,21.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.41,20.2,20.0,20.2,0.0,20.0,20.0,19.8,20.41,20.2,19.8,20.79,20.0,20.2,0.0,0.0,20.0,20.2,20.2,20.41,20.2,0.0,21.21,20.59,0.0,21.21,0.0,21.21,0.0,21.21,21.0,0.0,0.0,21.43,21.21,20.0,0.0,20.2,20.0,0.0,19.8,20.2,20.2,19.8,20.2,0.0,20.0,20.0,0.0,20.0,20.41
142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
