kbinact,vclient01,vclient02,vclient03,vclient04,vclient05,vclient06,vclient07,vclient08,vclient09,vclient10,vclient100,vclient101,vclient102,vclient103,vclient104,vclient105,vclient106,vclient107,vclient108,vclient109,vclient11,vclient110,vclient111,vclient112,vclient113,vclient114,vclient115,vclient116,vclient117,vclient118,vclient119,vclient12,vclient120,vclient121,vclient122,vclient123,vclient124,vclient125,vclient126,vclient127,vclient128,vclient129,vclient13,vclient130,vclient131,vclient132,vclient133,vclient134,vclient135,vclient136,vclient137,vclient138,vclient139,vclient14,vclient140,vclient15,vclient16,vclient17,vclient18,vclient19,vclient20,vclient21,vclient22,vclient23,vclient24,vclient25,vclient26,vclient27,vclient28,vclient29,vclient30,vclient31,vclient32,vclient33,vclient34,vclient35,vclient36,vclient37,vclient38,vclient39,vclient40,vclient41,vclient42,vclient43,vclient44,vclient45,vclient46,vclient47,vclient48,vclient49,vclient50,vclient51,vclient52,vclient53,vclient54,vclient55,vclient56,vclient57,vclient58,vclient59,vclient60,vclient61,vclient62,vclient63,vclient64,vclient65,vclient66,vclient67,vclient68,vclient69,vclient70,vclient71,vclient72,vclient73,vclient74,vclient75,vclient76,vclient77,vclient78,vclient79,vclient80,vclient81,vclient82,vclient83,vclient84,vclient85,vclient86,vclient87,vclient88,vclient89,vclient90,vclient91,vclient92,vclient93,vclient94,vclient95,vclient96,vclient97,vclient98,vclient99
238,94184.0,89128.0,89324.0,89440.0,89416.0,89248.0,89320.0,89488.0,89588.0,89512.0,94476.0,94392.0,94332.0,94632.0,94228.0,94004.0,94224.0,94128.0,94508.0,94352.0,89612.0,94832.0,94488.0,94424.0,94408.0,94308.0,94168.0,94540.0,94604.0,94436.0,94412.0,89444.0,94092.0,94368.0,94204.0,94504.0,94324.0,94300.0,94488.0,94132.0,94584.0,94132.0,89512.0,94752.0,94296.0,94128.0,94208.0,94316.0,94404.0,94276.0,94016.0,94404.0,94296.0,92400.0,94316.0,92252.0,92156.0,94184.0,90436.0,94016.0,92120.0,92132.0,94420.0,94108.0,94136.0,94340.0,94648.0,94148.0,94072.0,94268.0,94060.0,94180.0,94152.0,94224.0,94268.0,94384.0,91960.0,91916.0,91976.0,92100.0,92064.0,91808.0,92056.0,91872.0,92000.0,91812.0,91872.0,91912.0,91724.0,91840.0,92004.0,91944.0,91984.0,91928.0,91816.0,91788.0,92068.0,91988.0,91696.0,91680.0,91844.0,92192.0,91872.0,91996.0,91976.0,91952.0,91812.0,92036.0,91980.0,91916.0,91856.0,94528.0,94204.0,94268.0,94584.0,94576.0,94248.0,94312.0,94372.0,94776.0,94264.0,94204.0,94304.0,94492.0,94524.0,94428.0,94128.0,94308.0,94264.0,94664.0,94636.0,94472.0,94504.0,94792.0,94696.0,94704.0,94368.0,94416.0,94568.0,94508.0
239,94208.0,89140.0,89348.0,89468.0,89424.0,89260.0,89328.0,89508.0,89612.0,89512.0,94492.0,94412.0,94352.0,94660.0,94248.0,94004.0,94244.0,94148.0,94528.0,94372.0,89644.0,94864.0,94516.0,94424.0,94428.0,94328.0,94184.0,94556.0,94624.0,94436.0,94432.0,89472.0,94104.0,94380.0,94204.0,94520.0,94344.0,94324.0,94508.0,94168.0,94584.0,94132.0,89528.0,94788.0,94324.0,94144.0,94220.0,94320.0,94432.0,94296.0,94024.0,94416.0,94296.0,92400.0,94328.0,92252.0,92176.0,94204.0,90468.0,94032.0,92152.0,92152.0,94420.0,94128.0,94164.0,94360.0,94652.0,94172.0,94088.0,94276.0,94076.0,94180.0,94152.0,94224.0,94292.0,94400.0,91960.0,91936.0,91976.0,92120.0,92088.0,91828.0,92056.0,91900.0,92032.0,91824.0,91892.0,91940.0,91744.0,91860.0,92020.0,91956.0,92004.0,91940.0,91816.0,91800.0,92096.0,92016.0,91708.0,91680.0,91876.0,92216.0,91872.0,92008.0,91980.0,91980.0,91812.0,92056.0,91980.0,91936.0,91868.0,94528.0,94236.0,94288.0,94584.0,94612.0,94264.0,94324.0,94400.0,94804.0,94284.0,94228.0,94328.0,94492.0,94536.0,94464.0,94148.0,94324.0,94272.0,94684.0,94652.0,94496.0,94528.0,94820.0,94720.0,94724.0,94384.0,94444.0,94596.0,94528.0
240,94208.0,89140.0,89356.0,89472.0,89424.0,89260.0,89328.0,89508.0,89620.0,89536.0,94512.0,94432.0,94364.0,94656.0,94256.0,94036.0,94244.0,94148.0,94528.0,94380.0,89648.0,94880.0,94520.0,94452.0,94436.0,94336.0,94216.0,94564.0,94624.0,94464.0,94432.0,89476.0,94120.0,94380.0,94232.0,94536.0,94372.0,94340.0,94520.0,94168.0,94612.0,94160.0,89528.0,94788.0,94344.0,94172.0,94240.0,94320.0,94436.0,94296.0,94028.0,94436.0,94332.0,92428.0,94344.0,92272.0,92188.0,94224.0,90468.0,94052.0,92152.0,92164.0,94440.0,94140.0,94168.0,94360.0,94652.0,94176.0,94100.0,94300.0,94076.0,94200.0,94184.0,94256.0,94292.0,94408.0,91988.0,91944.0,92012.0,92120.0,92096.0,91828.0,92084.0,91920.0,92044.0,91836.0,91912.0,91956.0,91744.0,91876.0,92032.0,91956.0,92016.0,91952.0,91848.0,91800.0,92100.0,92020.0,91716.0,91712.0,91876.0,92224.0,91900.0,92036.0,91980.0,91984.0,91836.0,92056.0,92004.0,91944.0,91880.0,94548.0,94244.0,94320.0,94604.0,94612.0,94264.0,94324.0,94404.0,94808.0,94300.0,94240.0,94336.0,94520.0,94548.0,94464.0,94156.0,94324.0,94288.0,94712.0,94660.0,94504.0,94540.0,94828.0,94720.0,94736.0,94392.0,94464.0,94600.0,94536.0
241,94232.0,89152.0,89372.0,89488.0,89440.0,89280.0,89340.0,89508.0,89632.0,89536.0,94512.0,94444.0,94372.0,94684.0,94272.0,94048.0,94252.0,94172.0,94540.0,94392.0,89648.0,94888.0,94532.0,94452.0,94452.0,94352.0,94208.0,94564.0,94644.0,94480.0,94436.0,89488.0,94128.0,94412.0,94244.0,94544.0,94388.0,94340.0,94532.0,94176.0,94620.0,94164.0,89552.0,94804.0,94348.0,94164.0,94252.0,94324.0,94448.0,94316.0,94028.0,94448.0,94324.0,92440.0,94360.0,92284.0,92212.0,94236.0,90476.0,94056.0,92172.0,92164.0,94444.0,94152.0,94180.0,94384.0,94676.0,94176.0,94112.0,94316.0,94100.0,94228.0,94184.0,94256.0,94324.0,94408.0,92000.0,91944.0,92020.0,92144.0,92112.0,91852.0,92092.0,91924.0,92056.0,91844.0,91912.0,91960.0,91764.0,91896.0,92052.0,91996.0,92016.0,91952.0,91848.0,91828.0,92100.0,92020.0,91728.0,91712.0,91896.0,92236.0,91908.0,92044.0,91984.0,91984.0,91852.0,92076.0,92024.0,91944.0,91900.0,94564.0,94256.0,94324.0,94616.0,94632.0,94284.0,94344.0,94416.0,94824.0,94304.0,94240.0,94336.0,94536.0,94568.0,94472.0,94156.0,94356.0,94296.0,94712.0,94660.0,94516.0,94552.0,94840.0,94736.0,94744.0,94408.0,94468.0,94608.0,94548.0
242,94244.0,89176.0,89372.0,89500.0,89440.0,89292.0,89364.0,89532.0,89644.0,89556.0,94524.0,94452.0,94380.0,94688.0,94280.0,94056.0,94276.0,94180.0,94548.0,94400.0,89664.0,94892.0,94544.0,94452.0,94460.0,94360.0,94216.0,94588.0,94652.0,94480.0,94464.0,89488.0,94144.0,94420.0,94256.0,94556.0,94396.0,94368.0,94540.0,94200.0,94632.0,94180.0,89564.0,94804.0,94348.0,94176.0,94260.0,94336.0,94460.0,94316.0,94040.0,94456.0,94348.0,92448.0,94368.0,92284.0,92216.0,94248.0,90504.0,94072.0,92172.0,92184.0,94456.0,94164.0,94180.0,94384.0,94676.0,94180.0,94112.0,94316.0,94116.0,94232.0,94208.0,94280.0,94324.0,94440.0,92012.0,91968.0,92032.0,92152.0,92124.0,91860.0,92108.0,91936.0,92056.0,91856.0,91928.0,91972.0,91764.0,91900.0,92056.0,92004.0,92036.0,91964.0,91872.0,91836.0,92128.0,92036.0,91752.0,91724.0,91896.0,92236.0,91916.0,92044.0,92000.0,91992.0,91860.0,92076.0,92036.0,91972.0,91908.0,94564.0,94268.0,94324.0,94636.0,94632.0,94304.0,94360.0,94428.0,94832.0,94316.0,94268.0,94368.0,94536.0,94580.0,94496.0,94176.0,94356.0,94316.0,94728.0,94684.0,94528.0,94552.0,94848.0,94736.0,94744.0,94416.0,94468.0,94608.0,94548.0
243,94256.0,89196.0,89392.0,89512.0,89488.0,89316.0,89384.0,89556.0,89656.0,89580.0,94536.0,94452.0,94396.0,94716.0,94292.0,94056.0,94304.0,94196.0,94548.0,94416.0,89680.0,94892.0,94544.0,94468.0,94476.0,94372.0,94248.0,94604.0,94652.0,94500.0,94464.0,89512.0,94152.0,94436.0,94272.0,94572.0,94412.0,94384.0,94556.0,94220.0,94644.0,94180.0,89580.0,94820.0,94384.0,94192.0,94276.0,94372.0,94460.0,94340.0,94072.0,94472.0,94348.0,92448.0,94380.0,92316.0,92232.0,94248.0,90520.0,94072.0,92196.0,92200.0,94484.0,94176.0,94204.0,94404.0,94708.0,94196.0,94140.0,94344.0,94116.0,94232.0,94208.0,94280.0,94352.0,94440.0,92024.0,91968.0,92048.0,92168.0,92136.0,91860.0,92136.0,91940.0,92068.0,91876.0,91936.0,92000.0,91784.0,91908.0,92068.0,92004.0,92052.0,91976.0,91888.0,91852.0,92140.0,92036.0,91768.0,91732.0,91916.0,92260.0,91932.0,92068.0,92028.0,92016.0,91872.0,92100.0,92048.0,91988.0,91924.0,94592.0,94280.0,94352.0,94636.0,94644.0,94304.0,94388.0,94440.0,94832.0,94324.0,94284.0,94380.0,94552.0,94592.0,94504.0,94188.0,94376.0,94324.0,94748.0,94692.0,94540.0,94560.0,94860.0,94772.0,94764.0,94432.0,94504.0,94624.0,94564.0
244,94256.0,89196.0,89416.0,89540.0,89492.0,89316.0,89396.0,89556.0,89676.0,89588.0,94540.0,94480.0,94416.0,94716.0,94316.0,94084.0,94312.0,94196.0,94576.0,94436.0,89700.0,94904.0,94580.0,94500.0,94496.0,94396.0,94248.0,94604.0,94688.0,94516.0,94476.0,89540.0,94176.0,94448.0,94272.0,94592.0,94424.0,94396.0,94576.0,94220.0,94644.0,94208.0,89596.0,94836.0,94384.0,94208.0,94288.0,94372.0,94496.0,94360.0,94072.0,94472.0,94384.0,92480.0,94392.0,92316.0,92240.0,94272.0,90520.0,94112.0,92224.0,92220.0,94488.0,94192.0,94228.0,94428.0,94708.0,94212.0,94148.0,94344.0,94144.0,94256.0,94236.0,94308.0,94352.0,94468.0,92044.0,92004.0,92056.0,92168.0,92160.0,91896.0,92140.0,91968.0,92100.0,91880.0,91960.0,92004.0,91812.0,91920.0,92084.0,92032.0,92052.0,92008.0,91900.0,91864.0,92164.0,92068.0,91776.0,91760.0,91936.0,92260.0,91952.0,92096.0,92028.0,92036.0,91896.0,92100.0,92060.0,92000.0,91936.0,94592.0,94308.0,94352.0,94660.0,94680.0,94328.0,94396.0,94468.0,94864.0,94344.0,94284.0,94396.0,94576.0,94604.0,94512.0,94212.0,94392.0,94344.0,94776.0,94716.0,94564.0,94576.0,94880.0,94772.0,94764.0,94452.0,94504.0,94644.0,94592.0
245,94288.0,89216.0,89424.0,89532.0,89492.0,89332.0,89396.0,89564.0,89688.0,89588.0,94568.0,94496.0,94416.0,94744.0,94324.0,94084.0,94312.0,94224.0,94568.0,94444.0,89712.0,94928.0,94580.0,94500.0,94504.0,94404.0,94264.0,94624.0,94696.0,94528.0,94512.0,89544.0,94184.0,94468.0,94300.0,94596.0,94424.0,94412.0,94584.0,94240.0,94672.0,94208.0,89604.0,94860.0,94404.0,94232.0,94308.0,94392.0,94504.0,94368.0,94092.0,94500.0,94384.0,92480.0,94416.0,92336.0,92252.0,94300.0,90532.0,94112.0,92228.0,92232.0,94488.0,94212.0,94228.0,94436.0,94728.0,94240.0,94168.0,94356.0,94152.0,94264.0,94252.0,94324.0,94360.0,94476.0,92056.0,92004.0,92072.0,92196.0,92168.0,91896.0,92140.0,91976.0,92108.0,91896.0,91968.0,92012.0,91816.0,91944.0,92092.0,92048.0,92080.0,92008.0,91916.0,91880.0,92164.0,92080.0,91788.0,91760.0,91940.0,92292.0,91964.0,92088.0,92052.0,92036.0,91900.0,92132.0,92072.0,92000.0,91944.0,94616.0,94312.0,94368.0,94660.0,94680.0,94340.0,94400.0,94472.0,94876.0,94352.0,94288.0,94404.0,94576.0,94616.0,94536.0,94220.0,94392.0,94348.0,94772.0,94724.0,94576.0,94604.0,94888.0,94792.0,94792.0,94460.0,94524.0,94656.0,94596.0
246,94288.0,89232.0,89432.0,89552.0,89500.0,89344.0,89420.0,89588.0,89696.0,89616.0,94568.0,94508.0,94436.0,94756.0,94332.0,94112.0,94320.0,94236.0,94596.0,94456.0,89712.0,94928.0,94596.0,94504.0,94516.0,94416.0,94288.0,94624.0,94696.0,94536.0,94512.0,89552.0,94196.0,94468.0,94312.0,94612.0,94452.0,94424.0,94596.0,94240.0,94680.0,94232.0,89604.0,94860.0,94416.0,94232.0,94316.0,94392.0,94512.0,94380.0,94092.0,94512.0,94404.0,92504.0,94420.0,92352.0,92252.0,94300.0,90540.0,94124.0,92236.0,92232.0,94508.0,94216.0,94244.0,94444.0,94728.0,94252.0,94168.0,94364.0,94160.0,94284.0,94256.0,94324.0,94396.0,94476.0,92064.0,92024.0,92088.0,92208.0,92176.0,91916.0,92156.0,91988.0,92124.0,91912.0,91980.0,92028.0,91816.0,91948.0,92108.0,92048.0,92092.0,92024.0,91928.0,91880.0,92180.0,92088.0,91788.0,91784.0,91940.0,92300.0,91964.0,92116.0,92052.0,92048.0,91912.0,92140.0,92088.0,92020.0,91960.0,94624.0,94312.0,94376.0,94676.0,94684.0,94348.0,94400.0,94480.0,94876.0,94360.0,94320.0,94412.0,94592.0,94632.0,94536.0,94220.0,94416.0,94360.0,94772.0,94736.0,94580.0,94604.0,94900.0,94792.0,94800.0,94472.0,94524.0,94664.0,94608.0
247,94308.0,89232.0,89452.0,89568.0,89524.0,89356.0,89420.0,89588.0,89712.0,89624.0,94592.0,94524.0,94448.0,94768.0,94348.0,94112.0,94332.0,94236.0,94596.0,94468.0,89732.0,94960.0,94612.0,94528.0,94536.0,94428.0,94288.0,94636.0,94724.0,94536.0,94516.0,89552.0,94204.0,94488.0,94312.0,94620.0,94452.0,94436.0,94608.0,94252.0,94696.0,94244.0,89616.0,94884.0,94424.0,94240.0,94332.0,94416.0,94512.0,94392.0,94104.0,94512.0,94400.0,92512.0,94436.0,92364.0,92284.0,94324.0,90556.0,94136.0,92252.0,92252.0,94520.0,94228.0,94268.0,94444.0,94752.0,94252.0,94192.0,94404.0,94188.0,94284.0,94256.0,94348.0,94400.0,94508.0,92080.0,92036.0,92092.0,92220.0,92192.0,91916.0,92156.0,92000.0,92132.0,91920.0,91996.0,92036.0,91840.0,91964.0,92124.0,92068.0,92100.0,92024.0,91940.0,91912.0,92180.0,92088.0,91816.0,91796.0,91964.0,92316.0,91984.0,92116.0,92072.0,92076.0,91924.0,92152.0,92104.0,92020.0,91972.0,94652.0,94320.0,94400.0,94700.0,94712.0,94376.0,94424.0,94500.0,94896.0,94372.0,94320.0,94440.0,94604.0,94644.0,94548.0,94248.0,94432.0,94380.0,94792.0,94752.0,94596.0,94636.0,94912.0,94812.0,94816.0,94480.0,94544.0,94664.0,94620.0
248,94320.0,89240.0,89456.0,89568.0,89524.0,89384.0,89456.0,89620.0,89716.0,89644.0,94608.0,94532.0,94456.0,94772.0,94356.0,94132.0,94360.0,94256.0,94632.0,94476.0,89744.0,94968.0,94620.0,94552.0,94536.0,94436.0,94296.0,94668.0,94724.0,94556.0,94540.0,89576.0,94220.0,94500.0,94332.0,94632.0,94452.0,94436.0,94620.0,94264.0,94704.0,94264.0,89636.0,94884.0,94448.0,94276.0,94340.0,94416.0,94536.0,94400.0,94116.0,94536.0,94428.0,92524.0,94444.0,92364.0,92292.0,94328.0,90580.0,94136.0,92260.0,92264.0,94520.0,94240.0,94268.0,94468.0,94780.0,94256.0,94192.0,94404.0,94192.0,94304.0,94280.0,94356.0,94400.0,94516.0,92088.0,92044.0,92104.0,92228.0,92196.0,91940.0,92180.0,92020.0,92132.0,91944.0,92008.0,92056.0,91840.0,91976.0,92128.0,92064.0,92100.0,92036.0,91948.0,91916.0,92200.0,92108.0,91808.0,91796.0,91976.0,92324.0,91996.0,92124.0,92100.0,92076.0,91932.0,92164.0,92112.0,92052.0,91984.0,94656.0,94344.0,94396.0,94708.0,94712.0,94380.0,94444.0,94504.0,94908.0,94384.0,94344.0,94444.0,94612.0,94656.0,94572.0,94252.0,94440.0,94392.0,94792.0,94756.0,94604.0,94636.0,94920.0,94840.0,94816.0,94488.0,94572.0,94688.0,94628.0
249,94320.0,89268.0,89476.0,89600.0,89556.0,89388.0,89460.0,89628.0,89736.0,89656.0,94608.0,94544.0,94480.0,94772.0,94380.0,94132.0,94364.0,94284.0,94624.0,94500.0,89764.0,94968.0,94640.0,94552.0,94560.0,94460.0,94328.0,94668.0,94732.0,94572.0,94540.0,89596.0,94236.0,94512.0,94356.0,94652.0,94472.0,94456.0,94640.0,94292.0,94704.0,94272.0,89636.0,94904.0,94456.0,94276.0,94352.0,94444.0,94564.0,94428.0,94144.0,94548.0,94444.0,92524.0,94460.0,92396.0,92308.0,94328.0,90600.0,94164.0,92280.0,92284.0,94548.0,94260.0,94288.0,94496.0,94784.0,94292.0,94200.0,94420.0,94208.0,94304.0,94280.0,94368.0,94424.0,94516.0,92108.0,92064.0,92116.0,92252.0,92216.0,91964.0,92180.0,92032.0,92160.0,91952.0,92020.0,92056.0,91868.0,91992.0,92144.0,92076.0,92128.0,92056.0,91960.0,91932.0,92220.0,92136.0,91820.0,91812.0,92000.0,92344.0,92024.0,92152.0,92112.0,92104.0,91956.0,92164.0,92112.0,92064.0,92004.0,94668.0,94344.0,94436.0,94720.0,94724.0,94392.0,94444.0,94524.0,94928.0,94400.0,94356.0,94444.0,94636.0,94668.0,94588.0,94276.0,94452.0,94404.0,94840.0,94780.0,94624.0,94632.0,94944.0,94844.0,94844.0,94508.0,94576.0,94688.0,94656.0
250,94352.0,89268.0,89488.0,89604.0,89572.0,89388.0,89472.0,89628.0,89748.0,89672.0,94636.0,94544.0,94488.0,94784.0,94388.0,94164.0,94388.0,94284.0,94632.0,94508.0,89772.0,94988.0,94652.0,94572.0,94568.0,94460.0,94328.0,94676.0,94760.0,94572.0,94564.0,89604.0,94248.0,94512.0,94356.0,94664.0,94504.0,94472.0,94648.0,94292.0,94736.0,94272.0,89668.0,94912.0,94468.0,94300.0,94368.0,94444.0,94568.0,94432.0,94144.0,94548.0,94456.0,92560.0,94476.0,92412.0,92316.0,94356.0,90600.0,94160.0,92280.0,92296.0,94564.0,94272.0,94300.0,94500.0,94796.0,94288.0,94240.0,94428.0,94208.0,94328.0,94312.0,94388.0,94424.0,94540.0,92120.0,92072.0,92136.0,92252.0,92228.0,91972.0,92204.0,92044.0,92160.0,91968.0,92036.0,92080.0,91884.0,92008.0,92156.0,92084.0,92128.0,92084.0,91980.0,91932.0,92232.0,92140.0,91844.0,91828.0,92000.0,92344.0,92028.0,92152.0,92112.0,92116.0,91964.0,92192.0,92132.0,92064.0,92032.0,94668.0,94360.0,94428.0,94732.0,94756.0,94392.0,94468.0,94524.0,94936.0,94416.0,94356.0,94468.0,94644.0,94676.0,94588.0,94284.0,94472.0,94416.0,94844.0,94788.0,94636.0,94652.0,94952.0,94856.0,94844.0,94516.0,94576.0,94720.0,94660.0
