%sys,vclient01,vclient02,vclient03,vclient04,vclient05,vclient06,vclient07,vclient08,vclient09,vclient10,vclient100,vclient101,vclient102,vclient103,vclient104,vclient105,vclient106,vclient107,vclient108,vclient109,vclient11,vclient110,vclient111,vclient112,vclient113,vclient114,vclient115,vclient116,vclient117,vclient118,vclient119,vclient12,vclient120,vclient121,vclient122,vclient123,vclient124,vclient125,vclient126,vclient127,vclient128,vclient129,vclient13,vclient130,vclient131,vclient132,vclient133,vclient134,vclient135,vclient136,vclient137,vclient138,vclient139,vclient14,vclient140,vclient15,vclient16,vclient17,vclient18,vclient19,vclient20,vclient21,vclient22,vclient23,vclient24,vclient25,vclient26,vclient27,vclient28,vclient29,vclient30,vclient31,vclient32,vclient33,vclient34,vclient35,vclient36,vclient37,vclient38,vclient39,vclient40,vclient41,vclient42,vclient43,vclient44,vclient45,vclient46,vclient47,vclient48,vclient49,vclient50,vclient51,vclient52,vclient53,vclient54,vclient55,vclient56,vclient57,vclient58,vclient59,vclient60,vclient61,vclient62,vclient63,vclient64,vclient65,vclient66,vclient67,vclient68,vclient69,vclient70,vclient71,vclient72,vclient73,vclient74,vclient75,vclient76,vclient77,vclient78,vclient79,vclient80,vclient81,vclient82,vclient83,vclient84,vclient85,vclient86,vclient87,vclient88,vclient89,vclient90,vclient91,vclient92,vclient93,vclient94,vclient95,vclient96,vclient97,vclient98,vclient99
22,0.98,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.01,1.96,0.0,2.0,0.0,1.0,1.0,0.0,1.0,2.0,0.97,0.0,0.0,1.01,1.98,1.0,1.0,1.98,0.0,2.0,1.0,2.0,1.98,1.98,1.01,0.0,0.0,0.0,0.99,0.0,2.02,1.0,0.0,1.0,0.0,1.0,0.0,2.0,1.96,1.01,2.0,1.01,1.0,1.01,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,1.01,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.99,0.0,1.0,0.0,0.0,0.0,1.01,1.98,1.0,2.02,1.0,0.0,0.99,2.0,1.98,2.0,0.0,1.0,1.0,2.97,1.01,1.0,0.0,1.01,1.0,2.0,1.01,0.99,2.0,1.0,1.01,1.01,0.0,1.98,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.98,1.01,1.01,1.0,0.99,0.0,1.0,1.0,1.96,0.99,1.01,1.01,0.0,1.0,1.0,0.98,0.99,1.0,1.01,0.0,0.0,0.0,1.01,0.0,0.0,2.0,1.01,0.0,0.0
23,0.0,0.0,0.99,0.0,1.0,0.0,0.0,1.0,1.0,1.0,2.0,0.0,1.01,0.0,1.0,1.0,0.99,2.97,0.0,0.0,1.01,0.99,1.0,1.01,1.01,0.0,1.01,1.01,0.0,1.0,1.01,0.99,0.0,1.01,1.0,1.98,0.0,1.01,2.0,2.0,0.0,1.01,1.0,0.98,0.0,0.0,1.0,0.0,0.0,0.0,0.99,1.01,2.0,1.0,0.0,0.99,1.0,1.0,0.97,1.0,0.98,0.99,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.01,1.0,1.98,0.0,0.98,1.98,1.02,0.0,0.0,2.0,1.0,0.0,1.0,1.02,1.0,1.01,0.0,1.01,0.0,0.0,0.0,1.01,2.02,1.01,1.0,1.0,1.01,1.01,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.99,0.0,0.0,0.0,2.0,0.0,2.0,1.0,2.0,2.0,1.01,1.0,0.0,1.0,0.0,1.01,1.0,0.0,0.0,2.0,1.01,1.01,0.97,0.0,0.0,1.01,0.0,1.01,2.0,1.0
24,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.01,0.0,1.01,1.0,1.0,1.98,1.0,1.02,0.98,1.0,0.0,1.0,0.99,1.0,0.0,1.98,2.0,1.01,0.0,1.98,2.97,0.0,0.0,0.0,1.0,1.0,2.94,1.0,1.96,1.01,1.01,0.0,0.99,0.0,1.0,1.02,0.0,1.01,1.01,0.99,1.01,1.0,0.99,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.99,0.0,0.0,0.0,0.0,0.0,0.0,0.99,1.0,0.0,1.0,0.99,0.99,1.0,1.98,1.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.01,1.98,0.0,1.0,0.99,2.0,1.0,0.0,1.0,0.99,1.0,1.0,0.0,0.99,1.01,1.0,1.0,0.99,0.0,1.01,1.0,0.0,1.98,1.01,1.0,0.0,2.0,1.0,1.0,1.01,1.0,1.01,0.0,0.0,0.0,0.98,1.01,0.0,0.0,1.01,0.0,0.0,1.0,1.01,0.0,1.0,1.0,1.01,1.01,2.02,1.0,1.0,1.0,1.0,1.01
25,0.99,0.0,0.99,0.0,1.0,0.0,0.99,0.0,0.0,1.0,2.0,1.0,1.0,1.01,1.01,1.01,0.0,1.98,0.98,0.0,0.0,0.0,0.0,0.99,2.0,0.0,2.0,1.0,2.0,1.0,0.0,0.0,0.0,1.0,2.0,2.0,2.0,0.0,1.0,1.0,0.98,0.0,0.0,0.99,1.0,1.0,1.01,1.96,1.0,0.0,0.0,0.0,1.0,0.0,1.01,1.0,0.0,0.0,1.0,0.99,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.99,1.0,1.98,1.0,0.0,1.0,1.98,0.99,0.0,1.01,1.01,2.02,0.0,0.0,1.01,1.01,1.01,0.0,1.0,1.0,2.0,0.0,0.0,1.98,1.0,0.0,0.99,1.01,0.0,1.0,1.01,1.01,1.0,1.0,0.98,0.0,0.0,0.0,0.0,1.0,0.99,2.0,2.0,1.02,0.0,1.0,0.0,1.0,0.0,1.01,0.0,0.0,1.98,1.01,0.0,0.99,0.0,1.98,1.02,1.0,1.02,1.01,1.01
26,0.0,0.0,1.0,0.0,0.0,0.99,1.98,0.99,0.99,1.0,1.0,1.0,0.0,1.0,1.0,2.0,2.0,1.01,0.0,0.99,0.0,1.98,0.99,1.01,0.0,0.0,0.0,1.0,1.0,1.0,1.98,0.0,1.0,1.01,1.0,0.0,1.01,1.98,1.0,1.0,0.0,1.0,0.0,0.0,1.01,0.0,1.0,1.01,1.0,2.0,1.0,1.01,0.0,1.0,0.99,0.0,1.01,0.0,1.0,1.0,0.99,1.0,0.0,1.0,0.99,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.99,0.99,0.99,0.0,0.0,1.02,1.01,1.02,0.99,1.0,1.01,1.01,1.01,0.0,1.0,1.01,1.98,2.0,1.01,0.99,0.0,1.01,1.98,0.0,0.99,1.96,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.01,0.0,1.0,0.0,0.0,0.0,1.0,1.01,1.01,0.99,1.01,1.01,1.0,1.0,0.0,2.94,0.0,2.0,0.0,1.0,1.01,1.0,1.01,1.0,1.0,0.0,1.0,2.0,2.0,0.99,1.01,1.0,0.99,0.99
27,0.98,13.86,0.0,1.0,11.88,14.14,15.15,17.0,1.0,16.16,14.0,1.01,1.0,1.01,1.01,0.99,0.0,1.01,11.88,0.0,0.0,2.0,0.0,11.11,1.0,0.99,13.13,10.2,0.0,1.0,1.01,0.0,9.09,2.0,1.01,8.08,0.99,1.0,1.0,15.0,0.0,13.13,11.88,13.13,17.0,15.0,1.01,15.15,1.01,0.0,10.0,0.0,10.0,12.0,1.01,14.0,0.0,0.98,10.1,9.0,0.0,1.01,11.0,0.99,0.0,1.0,11.22,13.13,11.0,1.01,1.98,0.0,1.0,0.0,8.0,1.0,1.01,2.0,13.73,2.0,1.01,0.0,14.29,14.85,13.27,15.15,10.1,12.87,10.0,0.0,2.0,1.0,0.0,8.16,1.01,1.0,2.97,1.01,1.0,2.0,1.0,0.0,1.01,9.0,14.0,1.0,1.0,1.0,2.0,0.0,9.0,2.97,1.0,9.09,0.0,8.0,0.0,12.12,2.0,1.0,11.11,13.27,1.96,1.0,0.0,8.08,0.0,0.0,9.0,1.01,0.0,0.99,1.01,1.0,12.12,1.01,1.01,10.0,1.02,2.94
28,13.0,0.0,13.73,14.14,1.01,0.99,1.98,0.0,15.84,0.99,1.98,9.0,7.22,7.14,12.0,9.18,18.0,13.86,0.0,12.0,16.33,14.0,13.0,1.0,14.14,17.0,1.0,1.98,13.13,9.18,7.07,11.11,1.0,6.06,8.0,0.99,10.0,7.14,15.46,0.0,16.16,0.0,0.0,0.0,1.0,1.01,11.88,1.0,15.15,15.0,0.98,8.08,1.01,0.0,9.0,1.0,11.11,9.0,1.0,1.0,9.09,10.89,0.0,9.0,11.22,9.9,1.0,0.0,0.0,10.89,11.11,12.87,11.0,10.0,0.0,8.0,17.35,16.16,0.0,14.0,14.71,17.53,0.98,0.0,0.98,1.0,1.0,0.0,0.0,14.0,15.31,10.89,6.93,1.98,9.09,9.09,12.24,13.86,11.11,11.22,11.11,11.88,10.0,0.99,0.0,8.08,9.0,11.11,9.9,7.92,1.0,10.1,9.8,1.0,12.12,0.0,11.0,0.99,12.87,10.2,1.0,1.0,10.1,10.1,10.1,1.01,9.09,6.06,0.0,6.93,10.0,11.22,11.11,8.16,0.0,12.0,8.16,1.02,10.0,8.08
29,0.0,1.0,0.0,0.98,0.0,0.0,0.99,0.0,0.99,1.0,2.0,0.0,0.0,0.99,0.99,1.0,1.01,1.01,0.0,0.99,0.99,1.98,0.0,0.0,1.0,0.0,0.99,0.0,0.0,0.0,1.98,1.0,1.01,0.0,1.0,1.01,1.0,1.0,1.0,0.0,0.99,0.98,0.0,1.0,1.0,1.0,1.0,2.0,0.0,0.99,1.02,1.0,0.99,1.0,0.0,0.0,0.0,0.0,0.99,0.99,0.99,1.0,0.0,0.0,1.98,0.0,0.0,0.0,0.0,1.01,0.0,0.0,0.0,1.0,0.99,0.0,1.0,0.0,1.96,0.0,0.99,0.98,0.0,0.99,1.98,1.0,0.0,1.01,2.97,0.0,1.0,2.02,1.01,0.0,2.0,1.01,1.0,1.01,0.99,0.99,0.99,1.0,0.0,1.01,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.01,0.98,1.0,0.0,1.0,0.0,1.01,1.0,1.0,1.0,1.01,1.02,1.0,0.0,1.0,1.01,0.0,0.0,1.01,0.0,1.0,0.0,0.99,1.0,1.0,0.0,1.98,1.02,1.0
30,0.0,0.99,0.98,0.0,1.0,0.0,0.0,1.0,1.01,0.0,0.0,1.0,1.01,0.0,0.0,2.0,1.0,1.0,0.99,0.0,0.0,1.01,1.98,1.96,0.0,2.0,0.0,1.0,0.0,1.0,2.0,0.0,1.01,1.01,1.0,1.01,1.0,1.01,0.98,1.0,1.0,0.0,1.0,0.97,1.0,0.0,1.0,0.0,1.96,2.02,0.0,1.01,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.99,0.0,0.0,0.99,0.0,1.0,0.0,0.0,0.99,0.0,0.0,0.0,0.0,1.96,1.01,1.98,1.98,1.0,0.99,1.0,0.99,1.01,1.01,1.01,1.01,1.0,1.0,1.01,2.0,1.0,0.0,1.0,0.0,1.0,0.0,1.98,1.01,1.0,1.0,1.0,1.0,1.0,1.01,1.0,1.0,0.0,2.0,1.0,1.01,1.0,1.0,0.0,2.0,0.99,1.01,0.0,1.01,1.0,1.98,0.0,0.99,1.0,0.99,1.01,1.98,1.01,1.0,0.99,2.0,1.01,0.0,2.0,1.98,1.01,2.0,1.01,0.99,2.02
31,1.98,0.0,0.0,1.98,0.0,0.99,0.0,0.98,0.0,1.0,1.01,1.0,0.0,1.01,0.0,1.0,1.01,1.01,1.01,1.01,0.99,0.98,0.0,0.0,1.01,1.0,1.0,0.0,2.0,1.01,0.0,0.0,1.01,0.0,0.0,1.01,0.0,0.0,1.01,1.0,2.0,1.01,0.99,0.0,1.01,0.99,1.01,0.0,1.01,2.0,0.99,2.0,1.01,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.99,0.99,0.99,1.0,0.0,0.0,0.0,0.0,1.0,1.01,1.01,1.0,0.99,0.0,0.0,0.0,1.98,0.0,1.01,0.0,1.02,0.0,2.02,2.0,1.01,0.0,0.0,1.01,1.01,1.0,0.0,1.98,0.0,1.0,0.0,1.0,0.0,0.0,0.99,1.01,1.94,1.01,1.01,1.01,0.0,0.0,1.01,2.0,1.98,1.01,1.98,0.0,0.98,1.01,0.0,1.0,1.01,1.01,0.99,1.01,1.01,1.01,0.0,2.0,1.01,0.0,0.0,0.99,0.0,1.0,0.0,1.01,1.0,1.0,2.0,1.01,1.0,1.0,1.01,0.0
32,0.0,0.96,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.99,1.0,0.0,1.01,1.01,2.0,0.99,1.0,1.0,1.0,1.0,0.0,1.0,0.99,1.96,0.99,1.01,0.0,1.98,1.0,1.0,1.01,0.99,1.01,1.01,0.99,0.0,1.0,1.98,1.0,0.0,1.0,0.99,0.0,1.0,1.0,1.0,1.0,1.0,1.01,0.0,1.02,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.98,0.0,0.0,1.0,1.0,0.99,1.0,0.0,2.0,1.0,1.0,0.99,1.0,1.96,0.99,1.0,1.0,1.0,0.0,0.0,0.0,1.01,0.0,1.0,0.0,2.0,1.01,1.0,1.0,0.99,0.99,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.98,1.0,1.0,1.0,2.0,1.01,1.01,1.0,1.0,1.0,0.99,0.99,2.0,1.01,0.0,0.97,2.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.01,1.98,1.01,2.0
33,0.0,2.97,2.0,0.0,2.0,5.05,4.04,6.0,1.98,5.0,1.02,1.98,0.0,0.0,0.0,1.01,1.98,1.01,4.04,0.0,0.0,0.0,0.99,6.0,0.99,1.0,4.9,3.06,1.01,0.0,2.0,0.0,2.04,0.0,1.0,3.03,0.99,0.0,1.0,4.08,1.0,5.05,1.02,5.0,6.0,4.95,1.0,5.05,1.01,2.0,4.0,1.01,2.0,3.03,0.99,4.0,0.0,0.99,2.97,2.0,1.01,1.0,3.0,0.0,1.0,1.0,4.9,1.96,2.02,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.92,1.98,0.0,0.99,2.97,3.0,4.04,2.02,4.0,2.0,2.02,2.0,1.0,1.0,0.99,0.0,1.0,1.98,1.0,1.01,0.0,0.0,0.0,1.0,0.99,3.06,1.0,1.01,1.96,1.0,0.0,1.0,2.0,1.01,0.0,3.0,0.0,3.0,1.0,1.01,1.01,2.0,3.0,2.0,1.0,0.0,0.99,0.99,1.01,0.0,1.0,1.01,1.0,1.0,2.0,1.01,2.0,1.02,1.01,3.0,1.98,2.02
34,2.97,8.0,6.0,1.98,15.84,11.0,9.0,11.88,5.0,10.0,7.14,0.0,2.0,1.0,1.98,0.0,7.14,4.95,11.11,4.0,3.0,6.0,4.95,10.0,4.08,3.96,10.0,7.92,4.0,3.06,3.96,5.05,43.48,2.02,3.03,5.05,2.0,3.03,6.0,11.88,4.12,7.0,8.91,9.0,9.0,11.11,5.05,9.09,6.0,7.0,7.92,2.0,9.18,11.0,2.0,8.0,1.02,1.01,8.08,7.0,1.0,4.0,10.0,3.0,3.0,2.02,7.14,8.0,8.08,1.0,1.0,2.0,0.0,0.99,8.08,0.99,4.0,1.03,12.0,3.06,5.05,3.96,12.12,11.11,13.13,11.11,10.1,12.0,9.0,0.0,2.02,1.01,0.0,9.9,2.0,1.01,3.0,2.02,3.96,1.03,1.01,2.0,1.01,9.09,10.0,1.98,0.0,2.02,1.01,1.01,11.0,1.96,1.98,8.0,3.06,8.08,1.02,11.0,1.01,2.02,10.1,9.9,1.02,1.0,1.01,7.92,0.0,2.0,6.06,0.0,0.0,1.01,1.01,1.01,6.93,1.98,1.0,10.0,2.0,1.0
35,10.1,0.0,11.76,11.11,0.0,0.0,0.0,0.0,11.0,1.0,1.0,8.0,6.06,12.12,9.28,8.08,34.09,8.0,0.99,7.14,11.0,9.8,10.78,1.96,12.0,12.0,0.99,1.01,7.07,6.0,38.89,10.0,1.0,5.0,6.0,2.0,6.12,5.0,8.91,1.0,10.1,0.0,1.0,0.99,1.01,1.01,13.13,1.0,8.08,9.0,1.0,9.0,1.0,1.0,7.07,0.0,10.89,7.07,1.0,1.0,6.0,7.0,0.0,9.0,11.0,11.0,1.0,0.0,0.99,11.88,9.0,8.0,10.1,6.06,0.99,7.0,14.14,11.88,0.0,11.76,11.0,13.13,0.99,0.0,0.99,1.0,2.0,1.01,1.02,11.22,7.07,10.0,9.09,1.0,8.91,10.1,10.89,9.09,6.0,8.91,10.2,8.08,10.0,0.0,1.01,9.09,10.1,9.0,8.0,9.9,1.0,8.0,10.1,1.0,6.0,0.99,7.07,1.0,8.08,8.08,1.96,0.0,6.86,8.91,8.16,1.01,8.91,7.07,1.0,10.0,11.0,11.0,11.11,8.82,1.01,10.1,9.0,1.01,8.16,9.0
36,0.0,0.0,1.0,0.0,0.0,0.0,0.98,1.0,0.98,0.0,1.96,0.0,1.98,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.02,1.0,0.0,1.0,0.0,1.01,1.0,1.0,0.0,0.0,1.0,1.0,1.01,1.01,1.96,1.01,1.01,0.0,1.98,0.0,1.0,1.0,0.0,1.98,0.0,1.01,1.0,1.01,0.0,1.0,0.99,0.0,0.0,1.0,0.0,0.0,0.99,0.0,0.0,0.99,0.0,0.0,0.0,0.99,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.01,0.0,2.0,0.0,0.0,1.0,1.01,1.0,1.01,0.0,1.01,0.0,2.02,1.01,1.01,1.0,0.0,0.0,0.99,0.0,2.0,0.0,0.0,1.0,1.0,0.99,1.0,1.0,1.0,0.0,0.0,1.01,1.01,2.0,1.0,0.0,0.0,0.99,0.0,0.0,2.0,1.0,1.0,2.0,1.02,1.98,1.01,0.0,1.98,0.0,0.0,0.0,1.01,0.0,0.0,0.0,2.02,1.01,2.0,0.0,1.01,1.01,0.0,1.01
37,0.0,0.99,0.99,0.0,0.0,1.0,1.98,0.99,1.98,0.0,2.0,1.01,0.99,0.0,0.0,1.01,1.98,1.01,1.02,0.0,0.0,1.0,0.98,0.0,0.99,0.99,1.0,0.0,1.98,1.01,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.99,0.99,1.0,0.0,0.99,0.0,0.0,1.0,1.01,0.0,1.0,0.0,1.01,2.02,1.0,1.0,1.0,2.0,0.0,0.0,1.0,0.0,1.0,1.96,0.0,0.99,1.0,0.0,1.01,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.99,1.98,2.0,1.0,2.0,0.99,1.0,1.02,1.02,1.0,2.0,1.98,0.0,0.0,1.01,1.98,0.0,1.01,0.99,1.0,1.01,0.0,0.0,1.98,0.0,0.0,0.0,0.0,1.0,1.98,1.0,1.0,1.0,1.01,1.0,0.0,1.0,0.99,1.01,1.96,0.0,0.0,1.01,0.0,1.01,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,2.0,1.98,1.0,1.01,0.0,0.99,0.0,0.0,2.0,1.0
38,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.99,1.0,1.01,1.0,1.0,2.0,1.0,1.0,1.01,1.0,1.0,1.01,0.0,1.0,1.0,2.0,0.0,1.0,1.01,0.0,1.0,0.0,0.0,0.98,1.0,0.0,1.01,0.0,1.01,2.0,0.0,1.98,2.0,1.0,0.0,1.0,0.0,1.0,1.0,0.99,1.01,0.99,2.0,0.0,1.01,0.99,1.0,0.0,0.0,0.0,0.0,0.99,0.0,1.0,0.0,1.0,1.0,0.99,1.0,0.0,0.0,1.0,0.0,1.0,0.99,0.0,1.0,1.0,1.0,2.0,0.0,1.01,1.01,1.98,1.0,0.0,0.98,1.01,1.01,1.98,1.98,1.0,1.0,1.02,0.98,0.99,1.98,2.0,1.01,1.01,1.0,0.0,1.01,2.0,0.0,1.01,1.0,1.0,0.99,1.01,0.0,1.01,1.01,1.96,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.96,1.01,1.01,2.0,0.99,1.0,1.01,1.01,1.0,0.99,1.0,1.01,1.01,0.0,1.02,1.0,0.0,1.0,1.01,0.0
39,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,2.0,0.0,0.0,1.0,1.01,1.98,1.01,0.0,1.01,1.0,0.99,0.99,1.0,1.0,0.0,0.0,0.0,1.01,0.0,2.0,0.99,0.0,0.0,0.0,1.96,1.01,0.0,1.01,0.0,0.0,0.0,1.0,0.98,1.01,1.01,1.01,0.0,1.0,2.0,1.02,2.0,1.0,1.0,0.0,1.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.01,0.0,0.0,1.0,1.96,0.0,1.0,0.0,1.0,0.0,0.98,0.0,0.0,1.0,0.0,0.99,1.02,2.0,1.02,0.0,0.99,1.0,0.0,1.01,1.01,1.01,1.0,1.01,0.0,1.01,1.01,1.0,1.01,1.0,0.0,1.0,0.0,1.01,0.0,0.0,1.01,0.0,1.0,1.01,1.98,0.0,1.01,1.0,1.0,1.0,0.98,1.01,1.0,1.0,1.96,1.0,1.0,1.0,1.0,1.0,1.01,1.0,1.0,1.01,0.0,0.0,1.0,1.01,1.01,1.0,1.01,1.0,1.01,0.0,1.01
40,0.0,12.12,1.96,1.0,10.2,15.84,17.48,13.86,1.98,14.85,9.9,0.99,0.99,1.0,0.0,1.0,1.0,1.0,15.15,1.96,0.0,1.01,1.96,15.15,1.01,0.0,13.73,15.0,1.0,1.01,0.0,1.0,9.0,1.98,0.0,8.08,1.01,1.0,0.0,13.27,2.0,15.0,11.11,16.67,11.88,12.75,1.01,12.0,0.0,0.0,12.12,1.0,9.0,11.88,1.98,14.0,0.99,0.0,6.0,7.07,0.0,1.0,10.78,1.0,0.0,0.99,14.0,11.88,11.0,0.0,0.0,0.0,0.0,0.0,9.18,0.0,1.01,0.99,15.0,1.01,1.0,0.0,12.12,16.0,13.13,15.15,12.0,10.0,10.89,0.0,0.0,2.0,0.99,10.89,1.0,2.0,1.0,2.0,1.01,1.0,0.0,1.01,0.99,11.11,9.18,0.0,1.0,0.0,1.0,0.0,9.09,1.0,0.99,11.0,0.0,12.0,1.0,10.2,0.0,1.01,11.11,12.12,1.01,0.0,0.0,10.0,0.0,0.0,7.07,0.0,1.0,2.0,1.0,1.0,7.0,1.01,0.0,9.9,1.0,1.0
41,13.73,1.0,16.0,14.0,0.0,0.0,1.0,0.99,16.67,0.0,2.0,9.09,12.24,10.1,9.09,10.31,18.18,13.0,0.99,17.17,12.0,16.83,13.27,1.0,15.84,9.09,2.02,0.99,11.11,9.9,7.92,13.0,1.0,8.08,9.09,1.0,7.0,8.0,16.33,1.0,15.0,0.99,1.0,1.0,0.0,0.0,13.0,1.98,12.12,12.0,1.0,9.09,1.01,1.0,6.19,0.0,8.16,9.18,0.99,0.98,8.16,12.12,0.0,9.09,11.0,13.86,0.0,0.0,1.0,12.87,12.12,9.9,9.09,9.18,0.0,12.62,15.15,13.13,1.01,13.13,16.16,18.18,2.0,1.0,0.0,2.0,2.0,0.0,0.0,14.14,11.0,11.0,8.16,1.0,7.92,9.0,13.86,8.91,15.15,9.09,14.85,10.0,8.25,1.0,1.01,9.9,10.2,11.88,9.09,9.09,0.0,11.88,13.13,0.0,10.0,1.0,9.9,1.0,11.11,10.0,2.0,0.0,12.0,8.91,10.2,1.01,8.08,9.0,0.0,8.82,6.06,11.22,11.0,8.08,1.0,11.65,8.91,2.0,10.2,10.1
42,0.0,0.0,0.0,0.0,0.99,0.99,0.0,0.0,0.0,1.0,1.01,0.0,0.99,0.0,1.0,0.0,0.97,1.01,1.01,0.99,0.0,2.0,1.96,0.0,0.98,0.99,1.01,1.0,1.0,1.01,1.02,1.01,0.0,0.0,1.98,1.0,0.0,0.0,0.99,1.0,1.01,0.0,0.99,0.0,1.98,1.0,0.0,1.0,1.0,0.0,2.0,0.0,0.99,0.99,0.99,1.0,0.0,1.0,0.0,0.99,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.99,1.0,1.01,0.0,1.0,0.98,0.0,0.0,1.0,1.01,1.98,0.0,0.0,1.02,1.98,0.99,1.0,1.0,1.0,0.0,2.0,0.99,0.0,1.0,1.0,0.0,1.0,1.96,0.0,0.0,1.01,1.98,1.98,1.0,1.01,2.0,1.01,0.99,1.01,0.99,1.02,0.0,1.0,0.0,2.02,1.01,1.0,1.0,0.99,0.0,1.01,2.94,1.98,0.0,1.01,1.0,0.0,0.99,1.0,0.0,0.0,1.0,0.97,1.0,0.0,0.0,0.0,0.99,1.01,0.0,1.98,2.0,1.01
43,0.0,0.0,0.0,0.0,1.01,0.0,1.0,0.0,1.01,0.0,1.98,1.98,1.01,1.01,1.01,0.0,1.98,0.0,1.01,0.99,1.01,1.01,0.99,1.0,0.99,0.0,1.0,0.0,1.0,0.99,0.0,0.0,1.0,1.01,1.98,1.0,1.0,1.0,0.99,1.0,1.0,0.99,0.0,0.99,0.0,1.0,0.0,1.01,1.0,0.99,0.0,1.01,0.0,0.0,1.01,0.99,1.0,0.0,1.0,0.0,0.0,0.99,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.99,0.0,0.99,0.0,0.0,0.0,1.01,1.02,1.98,1.02,2.0,0.0,0.0,0.0,1.0,1.98,1.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,1.01,2.02,1.0,0.99,1.01,0.0,1.01,1.01,1.0,0.0,0.0,1.01,1.01,0.0,1.01,0.0,0.98,0.0,0.0,1.0,1.0,0.0,0.0,2.0,1.0,1.0,2.0,1.0,0.0,1.0,0.0,1.01,1.01,1.0,1.0,1.0,2.0,1.98,1.0,1.01,0.0,0.0,1.0,1.0
44,1.0,0.0,0.0,1.98,1.0,0.99,0.0,0.99,0.0,0.0,1.01,0.0,1.0,2.0,1.01,1.01,1.0,0.0,1.01,1.0,0.0,0.99,0.98,1.0,1.01,1.0,0.99,1.98,0.0,0.0,2.0,0.99,1.01,0.99,0.0,1.01,1.0,1.0,0.0,2.0,0.0,0.0,0.99,0.0,0.0,1.02,0.99,1.0,0.0,1.01,2.0,1.96,2.0,0.0,0.0,0.99,0.0,0.0,0.0,0.0,1.0,0.0,1.98,1.0,0.99,0.99,0.0,0.99,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.99,0.0,1.0,1.98,0.99,0.99,2.0,2.0,1.0,1.01,1.01,0.0,1.01,0.99,1.0,1.0,1.0,2.0,0.99,0.0,0.0,0.0,1.98,0.0,0.0,1.96,0.0,2.0,0.99,2.02,0.99,0.99,1.01,1.01,2.0,1.01,1.0,1.0,0.98,1.96,1.0,0.99,0.99,1.01,2.0,1.01,0.99,1.0,1.01,0.0,1.0,2.0,0.0,1.01,2.0,1.0,0.0,1.01,1.01,0.0,1.98,1.01,2.0
