kbactive,vclient01,vclient02,vclient03,vclient04,vclient05,vclient06,vclient07,vclient08,vclient09,vclient10,vclient100,vclient101,vclient102,vclient103,vclient104,vclient105,vclient106,vclient107,vclient108,vclient109,vclient11,vclient110,vclient111,vclient112,vclient113,vclient114,vclient115,vclient116,vclient117,vclient118,vclient119,vclient12,vclient120,vclient121,vclient122,vclient123,vclient124,vclient125,vclient126,vclient127,vclient128,vclient129,vclient13,vclient130,vclient131,vclient132,vclient133,vclient134,vclient135,vclient136,vclient137,vclient138,vclient139,vclient14,vclient140,vclient15,vclient16,vclient17,vclient18,vclient19,vclient20,vclient21,vclient22,vclient23,vclient24,vclient25,vclient26,vclient27,vclient28,vclient29,vclient30,vclient31,vclient32,vclient33,vclient34,vclient35,vclient36,vclient37,vclient38,vclient39,vclient40,vclient41,vclient42,vclient43,vclient44,vclient45,vclient46,vclient47,vclient48,vclient49,vclient50,vclient51,vclient52,vclient53,vclient54,vclient55,vclient56,vclient57,vclient58,vclient59,vclient60,vclient61,vclient62,vclient63,vclient64,vclient65,vclient66,vclient67,vclient68,vclient69,vclient70,vclient71,vclient72,vclient73,vclient74,vclient75,vclient76,vclient77,vclient78,vclient79,vclient80,vclient81,vclient82,vclient83,vclient84,vclient85,vclient86,vclient87,vclient88,vclient89,vclient90,vclient91,vclient92,vclient93,vclient94,vclient95,vclient96,vclient97,vclient98,vclient99
102,44680.0,41776.0,42676.0,42376.0,42452.0,42220.0,41640.0,42124.0,42788.0,42208.0,42504.0,42624.0,42128.0,42792.0,43144.0,42140.0,43128.0,39728.0,42812.0,42996.0,42848.0,43016.0,42968.0,43212.0,45544.0,42852.0,43172.0,42972.0,43520.0,42756.0,42536.0,41660.0,42164.0,42996.0,42552.0,43256.0,42996.0,42820.0,43060.0,42584.0,44096.0,42796.0,42144.0,44244.0,42360.0,42708.0,42452.0,43780.0,45484.0,42088.0,41664.0,45352.0,41892.0,42432.0,43632.0,42532.0,42336.0,42264.0,42044.0,42436.0,42400.0,42484.0,42272.0,41944.0,43116.0,42780.0,41888.0,42476.0,42572.0,42696.0,42608.0,43296.0,42592.0,42240.0,41836.0,42376.0,44068.0,44468.0,44632.0,45212.0,44956.0,44804.0,45036.0,45152.0,44640.0,44452.0,44000.0,44204.0,45108.0,44896.0,44368.0,44772.0,44720.0,43784.0,43788.0,45208.0,44664.0,45104.0,45144.0,45040.0,44536.0,44596.0,44828.0,44780.0,44368.0,44336.0,44828.0,44376.0,44448.0,44768.0,44728.0,43472.0,42440.0,42684.0,43564.0,43008.0,42380.0,42724.0,43428.0,43004.0,43092.0,42632.0,42852.0,43344.0,42956.0,42460.0,43108.0,43240.0,43108.0,42264.0,42352.0,43752.0,43276.0,42292.0,43012.0,42488.0,42336.0,42500.0,42476.0,43356.0
103,44692.0,41784.0,42676.0,42376.0,42468.0,42220.0,41656.0,42124.0,42796.0,42224.0,42520.0,42644.0,42136.0,42792.0,43152.0,42152.0,43128.0,39736.0,42820.0,43004.0,42856.0,43036.0,42976.0,43220.0,45552.0,42852.0,43172.0,42988.0,43528.0,42764.0,42548.0,41660.0,42172.0,43016.0,42560.0,43256.0,43004.0,42840.0,43068.0,42584.0,44104.0,42796.0,42144.0,44260.0,42376.0,42724.0,42460.0,43788.0,45492.0,42100.0,41672.0,45360.0,41900.0,42444.0,43644.0,42548.0,42336.0,42272.0,42052.0,42436.0,42412.0,42484.0,42280.0,41952.0,43116.0,42780.0,41904.0,42476.0,42584.0,42716.0,42612.0,43296.0,42600.0,42240.0,41852.0,42376.0,44076.0,44476.0,44632.0,45220.0,44964.0,44812.0,45044.0,45160.0,44648.0,44460.0,44000.0,44204.0,45116.0,44896.0,44368.0,44780.0,44720.0,43784.0,43796.0,45208.0,44672.0,45112.0,45144.0,45048.0,44536.0,44604.0,44840.0,44780.0,44384.0,44336.0,44828.0,44388.0,44456.0,44768.0,44744.0,43480.0,42464.0,42692.0,43572.0,43024.0,42388.0,42740.0,43428.0,43012.0,43104.0,42632.0,42868.0,43352.0,42968.0,42480.0,43108.0,43248.0,43124.0,42264.0,42360.0,43760.0,43296.0,42300.0,43028.0,42496.0,42344.0,42508.0,42484.0,43364.0
104,44700.0,41792.0,42692.0,42388.0,42468.0,42236.0,41664.0,42140.0,42804.0,42232.0,42520.0,42644.0,42148.0,42808.0,43164.0,42164.0,43144.0,39744.0,42828.0,43012.0,42864.0,43040.0,42976.0,43220.0,45560.0,42868.0,43188.0,42996.0,43536.0,42772.0,42556.0,41676.0,42180.0,43024.0,42568.0,43272.0,43004.0,42840.0,43068.0,42596.0,44112.0,42812.0,42160.0,44272.0,42376.0,42732.0,42468.0,43796.0,45500.0,42100.0,41680.0,45368.0,41908.0,42456.0,43644.0,42548.0,42352.0,42272.0,42060.0,42452.0,42412.0,42500.0,42288.0,41952.0,43132.0,42792.0,41912.0,42488.0,42584.0,42716.0,42624.0,43312.0,42600.0,42256.0,41852.0,42396.0,44084.0,44484.0,44648.0,45228.0,44972.0,44820.0,45052.0,45160.0,44656.0,44472.0,44020.0,44216.0,45124.0,44908.0,44384.0,44788.0,44736.0,43796.0,43804.0,45224.0,44680.0,45120.0,45160.0,45056.0,44552.0,44612.0,44844.0,44788.0,44392.0,44352.0,44844.0,44396.0,44464.0,44784.0,44744.0,43492.0,42468.0,42692.0,43580.0,43032.0,42396.0,42748.0,43440.0,43012.0,43104.0,42640.0,42876.0,43360.0,42976.0,42488.0,43128.0,43256.0,43124.0,42272.0,42360.0,43768.0,43296.0,42300.0,43036.0,42504.0,42344.0,42516.0,42492.0,43364.0
105,44700.0,41800.0,42692.0,42388.0,42480.0,42244.0,41672.0,42140.0,42812.0,42240.0,42536.0,42656.0,42156.0,42812.0,43164.0,42172.0,43144.0,39752.0,42828.0,43020.0,42872.0,43040.0,42992.0,43236.0,45568.0,42876.0,43196.0,42996.0,43544.0,42780.0,42564.0,41676.0,42188.0,43032.0,42576.0,43280.0,43020.0,42856.0,43084.0,42608.0,44120.0,42812.0,42160.0,44272.0,42392.0,42740.0,42476.0,43804.0,45508.0,42116.0,41696.0,45376.0,41908.0,42456.0,43660.0,42564.0,42352.0,42288.0,42068.0,42452.0,42428.0,42508.0,42288.0,41968.0,43140.0,42792.0,41912.0,42496.0,42600.0,42732.0,42632.0,43320.0,42616.0,42256.0,41868.0,42396.0,44092.0,44484.0,44648.0,45228.0,44980.0,44828.0,45052.0,45180.0,44664.0,44472.0,44020.0,44224.0,45132.0,44916.0,44392.0,44800.0,44744.0,43800.0,43812.0,45224.0,44692.0,45128.0,45168.0,45056.0,44560.0,44612.0,44844.0,44804.0,44400.0,44360.0,44852.0,44396.0,44472.0,44792.0,44760.0,43500.0,42468.0,42708.0,43588.0,43032.0,42404.0,42756.0,43440.0,43028.0,43120.0,42656.0,42876.0,43368.0,42984.0,42488.0,43140.0,43264.0,43140.0,42288.0,42368.0,43768.0,43308.0,42316.0,43044.0,42512.0,42360.0,42524.0,42500.0,43380.0
106,44716.0,45688.0,42704.0,42404.0,45316.0,51732.0,49772.0,50508.0,42820.0,45976.0,43272.0,42656.0,42156.0,42812.0,43180.0,42180.0,43160.0,39760.0,47576.0,43020.0,42880.0,43056.0,43000.0,47976.0,45576.0,42876.0,49384.0,47116.0,43552.0,42788.0,42572.0,41688.0,43492.0,43040.0,42584.0,44008.0,43028.0,42856.0,43092.0,47864.0,44120.0,47560.0,42904.0,49028.0,47460.0,47928.0,42484.0,48544.0,45516.0,42124.0,45248.0,45384.0,41924.0,43504.0,43668.0,43292.0,42368.0,42288.0,42660.0,43056.0,42428.0,42516.0,43344.0,41976.0,43148.0,42808.0,46212.0,43904.0,43556.0,42740.0,42636.0,43328.0,42624.0,42272.0,42624.0,42412.0,44104.0,44500.0,45476.0,45244.0,44988.0,44836.0,45796.0,45916.0,45404.0,45216.0,44764.0,44960.0,45140.0,44924.0,44392.0,44808.0,44744.0,43816.0,43820.0,45240.0,44704.0,45128.0,45176.0,45068.0,44560.0,44628.0,44860.0,45544.0,45148.0,44368.0,44860.0,44412.0,44472.0,44792.0,44768.0,43508.0,42488.0,43444.0,43596.0,43776.0,42412.0,43492.0,43456.0,43036.0,43856.0,42664.0,42888.0,43376.0,42984.0,42504.0,43140.0,43272.0,43140.0,42296.0,42384.0,43784.0,43316.0,42316.0,43772.0,42520.0,42360.0,43260.0,42508.0,43392.0
107,49448.0,41816.0,46212.0,47192.0,42488.0,42268.0,41692.0,42164.0,50528.0,42260.0,42572.0,43236.0,42172.0,42824.0,43180.0,42180.0,49468.0,44492.0,42876.0,47796.0,44028.0,47796.0,47740.0,43244.0,50568.0,49108.0,43212.0,43024.0,48292.0,43384.0,43868.0,44272.0,42204.0,44240.0,43292.0,43296.0,43680.0,42872.0,48168.0,42628.0,49120.0,42828.0,42192.0,44296.0,42416.0,42748.0,47364.0,43836.0,50536.0,45856.0,41712.0,45384.0,41924.0,42480.0,43676.0,42576.0,43104.0,42304.0,42100.0,42492.0,42444.0,43328.0,42340.0,43012.0,44156.0,43964.0,41940.0,42524.0,42628.0,45424.0,43460.0,44364.0,43660.0,43000.0,41896.0,43148.0,48840.0,45228.0,44664.0,45980.0,45752.0,45572.0,45068.0,45216.0,44680.0,44488.0,44036.0,44260.0,45148.0,44932.0,44412.0,44816.0,44760.0,43816.0,43832.0,45248.0,45584.0,45876.0,45904.0,45804.0,45304.0,45364.0,45596.0,44816.0,44416.0,45104.0,44860.0,44420.0,45216.0,44808.0,44768.0,44248.0,42492.0,42740.0,44332.0,43064.0,43148.0,42780.0,44196.0,43044.0,43128.0,42664.0,42900.0,43384.0,43000.0,42524.0,43164.0,43280.0,43180.0,42300.0,42384.0,44512.0,44060.0,43068.0,43080.0,43256.0,43108.0,42548.0,43244.0,44128.0
108,44732.0,41824.0,42724.0,42424.0,42504.0,42260.0,41700.0,42176.0,42840.0,42268.0,42560.0,42688.0,42184.0,42840.0,43196.0,42196.0,43168.0,39780.0,42860.0,43044.0,42900.0,43076.0,43020.0,43260.0,45596.0,42900.0,43224.0,43032.0,43572.0,42804.0,42588.0,41696.0,42212.0,43060.0,42600.0,43304.0,43036.0,42872.0,43100.0,42628.0,44144.0,42848.0,42200.0,44296.0,42420.0,42768.0,42500.0,43832.0,45532.0,42132.0,41712.0,45400.0,41944.0,42492.0,43676.0,42584.0,42376.0,42320.0,42092.0,42484.0,42444.0,42532.0,42332.0,42000.0,43172.0,42816.0,41948.0,42532.0,42628.0,42764.0,42648.0,43348.0,42648.0,42308.0,41892.0,42420.0,44116.0,44520.0,44684.0,45264.0,45008.0,44852.0,45088.0,45204.0,44688.0,44496.0,44052.0,44248.0,45160.0,44940.0,44420.0,44828.0,44760.0,43844.0,43832.0,45256.0,44724.0,45156.0,45220.0,45104.0,44588.0,44648.0,44868.0,44832.0,44416.0,44388.0,44876.0,44420.0,44488.0,44816.0,44784.0,43528.0,42504.0,42732.0,43616.0,43064.0,42432.0,42780.0,43476.0,43044.0,43144.0,42684.0,42900.0,43396.0,43000.0,42524.0,43164.0,43288.0,43168.0,42300.0,42400.0,43800.0,43332.0,42352.0,43068.0,42536.0,42388.0,42552.0,42524.0,43400.0
109,44744.0,41824.0,42724.0,42432.0,42504.0,42272.0,41708.0,42176.0,42848.0,42268.0,42568.0,42692.0,42192.0,42848.0,43204.0,42196.0,43188.0,39788.0,42860.0,43052.0,42900.0,43084.0,43028.0,43268.0,45604.0,42908.0,43232.0,43032.0,43584.0,42812.0,42596.0,41720.0,42220.0,43068.0,42608.0,43304.0,43052.0,42884.0,43116.0,42636.0,44144.0,42848.0,42200.0,44308.0,42428.0,42768.0,42508.0,43840.0,45540.0,42148.0,41724.0,45408.0,41952.0,42492.0,43692.0,42592.0,42392.0,42328.0,42100.0,42484.0,42460.0,42532.0,42340.0,42008.0,43172.0,42840.0,41956.0,42532.0,42640.0,42772.0,42664.0,43348.0,42648.0,42296.0,41900.0,42440.0,44116.0,44528.0,44684.0,45272.0,45016.0,44860.0,45096.0,45212.0,44696.0,44504.0,44060.0,44256.0,45168.0,44948.0,44420.0,44836.0,44776.0,43844.0,43852.0,45264.0,44732.0,45156.0,45204.0,45092.0,44596.0,44656.0,44884.0,44840.0,44432.0,44396.0,44884.0,44444.0,44508.0,44824.0,44792.0,43536.0,42512.0,42740.0,43628.0,43072.0,42440.0,42788.0,43484.0,43068.0,43152.0,42692.0,42912.0,43404.0,43020.0,42532.0,43176.0,43296.0,43176.0,42312.0,42400.0,43808.0,43348.0,42360.0,43076.0,42544.0,42396.0,42552.0,42536.0,43416.0
110,44752.0,41836.0,42740.0,42440.0,42520.0,42280.0,41720.0,42196.0,42848.0,42288.0,42568.0,42700.0,42200.0,42856.0,43212.0,42212.0,43196.0,39796.0,42880.0,43052.0,42916.0,43096.0,43028.0,43268.0,45612.0,42908.0,43232.0,43052.0,43596.0,42820.0,42604.0,41720.0,42228.0,43076.0,42616.0,43324.0,43064.0,42892.0,43124.0,42644.0,44160.0,42868.0,42216.0,44320.0,42436.0,42784.0,42516.0,43848.0,45548.0,42156.0,41728.0,45416.0,41960.0,42508.0,43700.0,42604.0,42400.0,42328.0,42100.0,42504.0,42460.0,42548.0,42340.0,42008.0,43188.0,42840.0,41956.0,42544.0,42652.0,42780.0,42672.0,43364.0,42664.0,42304.0,41912.0,42440.0,44132.0,44536.0,44704.0,45280.0,45024.0,44868.0,45108.0,45212.0,44708.0,44524.0,44060.0,44256.0,45176.0,44948.0,44436.0,44844.0,44776.0,43852.0,43860.0,45272.0,44740.0,45172.0,45204.0,45100.0,44596.0,44656.0,44892.0,44852.0,44444.0,44396.0,44892.0,44444.0,44516.0,44832.0,44800.0,43536.0,42520.0,42740.0,43636.0,43072.0,42448.0,42796.0,43492.0,43076.0,43152.0,42704.0,42924.0,43412.0,43028.0,42544.0,43184.0,43304.0,43176.0,42312.0,42416.0,43816.0,43348.0,42360.0,43076.0,42552.0,42404.0,42568.0,42544.0,43416.0
111,44752.0,41836.0,42748.0,42440.0,42532.0,42292.0,41728.0,42196.0,42868.0,42296.0,42588.0,42712.0,42212.0,42868.0,43212.0,42224.0,43196.0,39808.0,42880.0,43072.0,42928.0,43104.0,43048.0,43288.0,45624.0,42928.0,43252.0,43052.0,43608.0,42832.0,42612.0,41740.0,42240.0,43076.0,42628.0,43324.0,43076.0,42908.0,43136.0,42664.0,44172.0,42876.0,42216.0,44320.0,42452.0,42796.0,42528.0,43860.0,45560.0,42168.0,41748.0,45432.0,41972.0,42508.0,43712.0,42616.0,42400.0,42348.0,42120.0,42504.0,42480.0,42560.0,42364.0,42028.0,43188.0,42860.0,41976.0,42556.0,42652.0,42792.0,42684.0,43364.0,42664.0,42304.0,41920.0,42460.0,44144.0,44536.0,44704.0,45296.0,45040.0,44880.0,45108.0,45232.0,44716.0,44536.0,44080.0,44280.0,45188.0,44968.0,44448.0,44856.0,44800.0,43864.0,43872.0,45288.0,44752.0,45184.0,45220.0,45108.0,44620.0,44676.0,44892.0,44860.0,44452.0,44416.0,44908.0,44464.0,44516.0,44844.0,44812.0,43556.0,42532.0,42760.0,43648.0,43092.0,42448.0,42808.0,43504.0,43076.0,43172.0,42712.0,42936.0,43424.0,43028.0,42544.0,43196.0,43316.0,43196.0,42328.0,42428.0,43816.0,43360.0,42380.0,43096.0,42564.0,42416.0,42580.0,42556.0,43440.0
112,44772.0,41856.0,42756.0,42460.0,42540.0,42300.0,41728.0,42204.0,42868.0,42304.0,42596.0,42720.0,42212.0,42876.0,43232.0,42232.0,43216.0,39816.0,42896.0,43080.0,42928.0,43112.0,43056.0,43296.0,45632.0,42928.0,43252.0,43068.0,43620.0,42840.0,42624.0,41740.0,42248.0,43096.0,42636.0,43340.0,43084.0,42908.0,43144.0,42664.0,44172.0,42876.0,42236.0,44340.0,42452.0,42804.0,42536.0,43868.0,45568.0,42176.0,41748.0,45440.0,41972.0,42524.0,43720.0,42616.0,42420.0,42356.0,42128.0,42520.0,42488.0,42568.0,42372.0,42028.0,43208.0,42872.0,41976.0,42564.0,42676.0,42800.0,42692.0,43384.0,42684.0,42324.0,41928.0,42460.0,44144.0,44560.0,44720.0,45296.0,45048.0,44888.0,45124.0,45232.0,44724.0,44544.0,44088.0,44288.0,45196.0,44968.0,44448.0,44864.0,44800.0,43880.0,43884.0,45288.0,44760.0,45184.0,45232.0,45128.0,44624.0,44676.0,44912.0,44860.0,44460.0,44424.0,44908.0,44464.0,44528.0,44844.0,44820.0,43556.0,42540.0,42768.0,43656.0,43100.0,42468.0,42816.0,43512.0,43096.0,43180.0,42720.0,42936.0,43432.0,43048.0,42560.0,43204.0,43324.0,43196.0,42344.0,42432.0,43840.0,43368.0,42388.0,43104.0,42572.0,42424.0,42580.0,42568.0,43440.0
113,44772.0,41872.0,42764.0,42460.0,42552.0,42308.0,41768.0,42212.0,42884.0,42312.0,42604.0,42728.0,42228.0,42884.0,43232.0,42232.0,43224.0,39824.0,42904.0,43080.0,42944.0,43120.0,43064.0,43296.0,45640.0,42944.0,43268.0,43076.0,43628.0,42848.0,42632.0,41756.0,42260.0,43104.0,42644.0,43340.0,43092.0,42924.0,43152.0,42684.0,44188.0,42892.0,42264.0,44348.0,42468.0,42812.0,42544.0,43876.0,45576.0,42184.0,41764.0,45448.0,41988.0,42548.0,43728.0,42644.0,42428.0,42356.0,42136.0,42528.0,42500.0,42576.0,42380.0,42044.0,43216.0,42880.0,41992.0,42596.0,42684.0,42808.0,42700.0,43384.0,42684.0,42324.0,41928.0,42476.0,44160.0,44560.0,44728.0,45312.0,45056.0,44888.0,45164.0,45248.0,44744.0,44580.0,44088.0,44288.0,45204.0,44984.0,44464.0,44872.0,44812.0,43880.0,43884.0,45304.0,44768.0,45200.0,45240.0,45128.0,44632.0,44692.0,44912.0,44896.0,44496.0,44424.0,44924.0,44480.0,44536.0,44860.0,44828.0,43572.0,42548.0,42776.0,43656.0,43100.0,42476.0,42824.0,43520.0,43096.0,43180.0,42728.0,42952.0,43440.0,43056.0,42568.0,43212.0,43332.0,43212.0,42352.0,42444.0,43840.0,43384.0,42388.0,43104.0,42584.0,42432.0,42596.0,42568.0,43456.0
114,44788.0,41872.0,42772.0,42476.0,42564.0,42316.0,41768.0,42232.0,42908.0,42324.0,42604.0,42760.0,42240.0,42912.0,43248.0,42248.0,43232.0,39824.0,42904.0,43112.0,42944.0,43148.0,43064.0,43312.0,45660.0,42952.0,43276.0,43088.0,43648.0,42876.0,42640.0,41756.0,42268.0,43136.0,42668.0,43356.0,43112.0,42960.0,43152.0,42684.0,44216.0,42900.0,42264.0,44348.0,42484.0,42820.0,42572.0,43884.0,45596.0,42184.0,41764.0,45460.0,41996.0,42548.0,43728.0,42644.0,42428.0,42388.0,42148.0,42540.0,42500.0,42576.0,42388.0,42052.0,43236.0,42912.0,41992.0,42588.0,42684.0,42824.0,42712.0,43400.0,42716.0,42340.0,41952.0,42476.0,44196.0,44576.0,44736.0,45312.0,45076.0,44912.0,45148.0,45260.0,44744.0,44580.0,44108.0,44304.0,45212.0,44992.0,44464.0,44888.0,44820.0,43900.0,43912.0,45304.0,44784.0,45200.0,45240.0,45140.0,44640.0,44700.0,44932.0,44888.0,44484.0,44444.0,44936.0,44480.0,44552.0,44884.0,44840.0,43588.0,42556.0,42784.0,43672.0,43116.0,42476.0,42836.0,43552.0,43112.0,43196.0,42740.0,42972.0,43448.0,43064.0,42576.0,43240.0,43344.0,43212.0,42368.0,42456.0,43880.0,43412.0,42404.0,43124.0,42608.0,42432.0,42604.0,42600.0,43464.0
115,44796.0,41884.0,42780.0,42476.0,42572.0,42332.0,41760.0,42232.0,42900.0,42324.0,42628.0,42748.0,42248.0,42908.0,43248.0,42256.0,43244.0,39844.0,42924.0,43108.0,42960.0,43144.0,43084.0,43324.0,45660.0,42960.0,43276.0,43096.0,43648.0,42864.0,42648.0,41772.0,42268.0,43120.0,42664.0,43368.0,43112.0,42960.0,43168.0,42700.0,44208.0,42900.0,42260.0,44364.0,42496.0,42832.0,42560.0,43884.0,45596.0,42200.0,41776.0,45464.0,42008.0,42556.0,43744.0,42660.0,42448.0,42384.0,42148.0,42540.0,42524.0,42592.0,42400.0,42060.0,43236.0,42900.0,42016.0,42588.0,42700.0,42828.0,42716.0,43408.0,42712.0,42340.0,41960.0,42492.0,44184.0,44584.0,44736.0,45328.0,45076.0,44920.0,45148.0,45272.0,44752.0,44580.0,44108.0,44316.0,45224.0,45004.0,44488.0,44892.0,44820.0,43900.0,43912.0,45328.0,44784.0,45216.0,45256.0,45148.0,44652.0,44708.0,44940.0,44896.0,44484.0,44444.0,44944.0,44496.0,44564.0,44884.0,44852.0,43592.0,42564.0,42784.0,43684.0,43128.0,42492.0,42848.0,43540.0,43120.0,43208.0,42740.0,42972.0,43460.0,43064.0,42588.0,43240.0,43356.0,43232.0,42368.0,42456.0,43864.0,43408.0,42416.0,43136.0,42604.0,42452.0,42604.0,42596.0,43476.0
116,44808.0,41896.0,42796.0,42496.0,42572.0,42332.0,41772.0,42248.0,42912.0,42340.0,42628.0,42756.0,42260.0,42916.0,43272.0,42268.0,43256.0,39852.0,42932.0,43120.0,42972.0,43152.0,43084.0,43324.0,45668.0,42972.0,43296.0,43104.0,43656.0,42876.0,42660.0,41784.0,42288.0,43132.0,42676.0,43376.0,43120.0,42952.0,43180.0,42708.0,44216.0,42920.0,42272.0,44372.0,42508.0,42840.0,42572.0,43904.0,45604.0,42212.0,41784.0,45476.0,42016.0,42564.0,43756.0,42660.0,42460.0,42396.0,42168.0,42560.0,42528.0,42592.0,42400.0,42072.0,43236.0,42908.0,42016.0,42600.0,42712.0,42828.0,42728.0,43420.0,42712.0,42360.0,41960.0,42492.0,44196.0,44596.0,44756.0,45340.0,45084.0,44932.0,45168.0,45272.0,44760.0,44588.0,44128.0,44316.0,45232.0,45016.0,44488.0,44900.0,44844.0,43908.0,43920.0,45340.0,44800.0,45232.0,45256.0,45164.0,44660.0,44720.0,44952.0,44896.0,44500.0,44456.0,44952.0,44508.0,44572.0,44892.0,44860.0,43600.0,42576.0,42804.0,43692.0,43128.0,42504.0,42856.0,43548.0,43132.0,43208.0,42756.0,42980.0,43468.0,43084.0,42596.0,43240.0,43356.0,43232.0,42376.0,42472.0,43876.0,43408.0,42428.0,43136.0,42612.0,42452.0,42624.0,42604.0,43476.0
117,44808.0,41896.0,42796.0,42496.0,42588.0,42344.0,41772.0,42248.0,42912.0,42348.0,42644.0,42764.0,42268.0,42924.0,43272.0,42268.0,43256.0,39852.0,42932.0,43128.0,42980.0,43160.0,43100.0,43340.0,45676.0,42980.0,43304.0,43112.0,43664.0,42884.0,42668.0,41784.0,42288.0,43140.0,42676.0,43376.0,43128.0,42964.0,43188.0,42716.0,44224.0,42928.0,42272.0,44380.0,42520.0,42840.0,42580.0,43912.0,45612.0,42220.0,41800.0,45476.0,42024.0,42564.0,43764.0,42672.0,42468.0,42404.0,42168.0,42560.0,42536.0,42612.0,42416.0,42072.0,43252.0,42908.0,42036.0,42608.0,42712.0,42840.0,42736.0,43420.0,42728.0,42360.0,41972.0,42512.0,44196.0,44604.0,44756.0,45340.0,45092.0,44932.0,45176.0,45288.0,44768.0,44588.0,44128.0,44332.0,45240.0,45016.0,44512.0,44912.0,44852.0,43916.0,43928.0,45340.0,44804.0,45232.0,45276.0,45172.0,44668.0,44720.0,44960.0,44912.0,44508.0,44468.0,44960.0,44508.0,44572.0,44900.0,44868.0,43608.0,42584.0,42812.0,43700.0,43144.0,42512.0,42864.0,43556.0,43132.0,43224.0,42764.0,42980.0,43476.0,43084.0,42604.0,43248.0,43372.0,43248.0,42388.0,42480.0,43876.0,43416.0,42436.0,43152.0,42620.0,42468.0,42632.0,42612.0,43496.0
118,44824.0,41908.0,42808.0,42512.0,42600.0,42348.0,41780.0,42256.0,42928.0,42360.0,42652.0,42776.0,42268.0,42932.0,43292.0,42284.0,43272.0,39868.0,42952.0,43128.0,42980.0,43168.0,43108.0,43348.0,45684.0,42980.0,43304.0,43124.0,43672.0,42892.0,42676.0,41800.0,42304.0,43140.0,42692.0,43392.0,43136.0,42964.0,43196.0,42728.0,44224.0,42928.0,42292.0,44392.0,42528.0,42860.0,42588.0,43912.0,45620.0,42220.0,41800.0,45492.0,42024.0,42584.0,43764.0,42684.0,42476.0,42404.0,42184.0,42576.0,42544.0,42620.0,42428.0,42088.0,43264.0,42924.0,42036.0,42616.0,42732.0,42840.0,42744.0,43436.0,42736.0,42376.0,41972.0,42512.0,44216.0,44612.0,44776.0,45360.0,45100.0,44948.0,45188.0,45288.0,44780.0,44604.0,44148.0,44344.0,45248.0,45032.0,44512.0,44912.0,44860.0,43936.0,43936.0,45356.0,44812.0,45252.0,45284.0,45188.0,44676.0,44736.0,44968.0,44912.0,44520.0,44476.0,44960.0,44524.0,44580.0,44900.0,44876.0,43608.0,42592.0,42824.0,43708.0,43152.0,42520.0,42872.0,43564.0,43148.0,43236.0,42776.0,42992.0,43484.0,43100.0,42612.0,43256.0,43380.0,43248.0,42396.0,42484.0,43892.0,43424.0,42444.0,43152.0,42628.0,42476.0,42632.0,42620.0,43496.0
119,44824.0,41924.0,42820.0,42512.0,42608.0,42364.0,41780.0,42276.0,42940.0,42360.0,42664.0,42784.0,42288.0,42948.0,43292.0,42284.0,43284.0,39880.0,42964.0,43148.0,43000.0,43180.0,43108.0,43360.0,45696.0,43000.0,43324.0,43132.0,43684.0,42904.0,42684.0,41812.0,42316.0,43160.0,42692.0,43404.0,43148.0,42988.0,43208.0,42736.0,44248.0,42948.0,42292.0,44400.0,42540.0,42860.0,42600.0,43932.0,45620.0,42240.0,41820.0,45492.0,42044.0,42584.0,43784.0,42692.0,42488.0,42424.0,42196.0,42588.0,42560.0,42620.0,42436.0,42088.0,43264.0,42936.0,42056.0,42632.0,42740.0,42856.0,42760.0,43436.0,42748.0,42376.0,41992.0,42536.0,44216.0,44624.0,44776.0,45372.0,45116.0,44960.0,45196.0,45304.0,44788.0,44612.0,44148.0,44344.0,45260.0,45040.0,44532.0,44928.0,44872.0,43936.0,43936.0,45368.0,44812.0,45252.0,45284.0,45188.0,44688.0,44748.0,44968.0,44924.0,44528.0,44488.0,44984.0,44536.0,44600.0,44920.0,44888.0,43628.0,42604.0,42824.0,43720.0,43164.0,42532.0,42884.0,43576.0,43148.0,43236.0,42784.0,43008.0,43484.0,43112.0,42624.0,43264.0,43392.0,43268.0,42408.0,42496.0,43900.0,43440.0,42444.0,43172.0,42640.0,42488.0,42652.0,42632.0,43516.0
