kbcached,vclient01,vclient02,vclient03,vclient04,vclient05,vclient06,vclient07,vclient08,vclient09,vclient10,vclient100,vclient101,vclient102,vclient103,vclient104,vclient105,vclient106,vclient107,vclient108,vclient109,vclient11,vclient110,vclient111,vclient112,vclient113,vclient114,vclient115,vclient116,vclient117,vclient118,vclient119,vclient12,vclient120,vclient121,vclient122,vclient123,vclient124,vclient125,vclient126,vclient127,vclient128,vclient129,vclient13,vclient130,vclient131,vclient132,vclient133,vclient134,vclient135,vclient136,vclient137,vclient138,vclient139,vclient14,vclient140,vclient15,vclient16,vclient17,vclient18,vclient19,vclient20,vclient21,vclient22,vclient23,vclient24,vclient25,vclient26,vclient27,vclient28,vclient29,vclient30,vclient31,vclient32,vclient33,vclient34,vclient35,vclient36,vclient37,vclient38,vclient39,vclient40,vclient41,vclient42,vclient43,vclient44,vclient45,vclient46,vclient47,vclient48,vclient49,vclient50,vclient51,vclient52,vclient53,vclient54,vclient55,vclient56,vclient57,vclient58,vclient59,vclient60,vclient61,vclient62,vclient63,vclient64,vclient65,vclient66,vclient67,vclient68,vclient69,vclient70,vclient71,vclient72,vclient73,vclient74,vclient75,vclient76,vclient77,vclient78,vclient79,vclient80,vclient81,vclient82,vclient83,vclient84,vclient85,vclient86,vclient87,vclient88,vclient89,vclient90,vclient91,vclient92,vclient93,vclient94,vclient95,vclient96,vclient97,vclient98,vclient99
322,103552.0,98432.0,98564.0,98536.0,98592.0,98564.0,98560.0,98652.0,98592.0,98556.0,103568.0,103556.0,103456.0,103724.0,103420.0,103152.0,103464.0,103552.0,103552.0,103560.0,98620.0,103804.0,103796.0,103564.0,103432.0,103548.0,103412.0,103712.0,103828.0,103704.0,103548.0,98456.0,103476.0,103668.0,103544.0,103760.0,103680.0,103676.0,103416.0,103528.0,103548.0,103432.0,98580.0,103864.0,103412.0,103432.0,103540.0,103540.0,103540.0,103660.0,103452.0,103444.0,103424.0,101456.0,103488.0,101160.0,101220.0,103188.0,99476.0,103064.0,101088.0,101144.0,103480.0,103200.0,103080.0,103364.0,103784.0,103148.0,103116.0,103292.0,103160.0,103192.0,103200.0,103276.0,103316.0,103432.0,103172.0,103060.0,103196.0,103196.0,103180.0,103188.0,103216.0,103176.0,103224.0,103088.0,103144.0,103156.0,103248.0,103212.0,103180.0,103304.0,103140.0,103288.0,103048.0,103148.0,103152.0,103212.0,102820.0,103000.0,103140.0,103432.0,103140.0,103316.0,103280.0,103268.0,103132.0,103284.0,103252.0,103148.0,103148.0,103576.0,103284.0,103444.0,103540.0,103568.0,103540.0,103304.0,103388.0,103820.0,103288.0,103264.0,103288.0,103556.0,103536.0,103396.0,103140.0,103268.0,103288.0,103668.0,103672.0,103544.0,103560.0,103852.0,103828.0,103760.0,103560.0,103436.0,103684.0,103560.0
323,103576.0,98472.0,98564.0,98556.0,98624.0,98584.0,98600.0,98676.0,98612.0,98576.0,103584.0,103568.0,103456.0,103744.0,103436.0,103152.0,103468.0,103568.0,103584.0,103576.0,98620.0,103820.0,103796.0,103596.0,103448.0,103564.0,103428.0,103732.0,103844.0,103724.0,103564.0,98492.0,103484.0,103732.0,103556.0,103780.0,103692.0,103716.0,103452.0,103564.0,103548.0,103452.0,98580.0,103888.0,103444.0,103452.0,103560.0,103580.0,103540.0,103696.0,103472.0,103444.0,103460.0,101456.0,103488.0,101200.0,101236.0,103188.0,99496.0,103084.0,101108.0,101144.0,103512.0,103200.0,103080.0,103388.0,103816.0,103184.0,103140.0,103284.0,103176.0,103212.0,103200.0,103276.0,103356.0,103456.0,103188.0,103060.0,103236.0,103216.0,103200.0,103188.0,103236.0,103216.0,103240.0,103108.0,103168.0,103176.0,103268.0,103232.0,103180.0,103320.0,103180.0,103320.0,103048.0,103164.0,103168.0,103228.0,102840.0,103000.0,103160.0,103444.0,103160.0,103336.0,103304.0,103268.0,103132.0,103284.0,103272.0,103152.0,103188.0,103592.0,103296.0,103464.0,103580.0,103592.0,103564.0,103312.0,103404.0,103820.0,103328.0,103296.0,103296.0,103572.0,103552.0,103436.0,103180.0,103268.0,103296.0,103684.0,103688.0,103544.0,103576.0,103852.0,103864.0,103784.0,103560.0,103456.0,103684.0,103576.0
324,103592.0,98472.0,98604.0,98576.0,98624.0,98620.0,98616.0,98692.0,98632.0,98600.0,103600.0,103596.0,103476.0,103764.0,103468.0,103192.0,103500.0,103588.0,103608.0,103600.0,98652.0,103820.0,103836.0,103600.0,103472.0,103588.0,103452.0,103752.0,103856.0,103748.0,103604.0,98516.0,103484.0,103732.0,103568.0,103796.0,103712.0,103716.0,103484.0,103564.0,103588.0,103472.0,98612.0,103880.0,103468.0,103472.0,103560.0,103596.0,103580.0,103728.0,103488.0,103464.0,103480.0,101492.0,103528.0,101200.0,101276.0,103228.0,99508.0,103104.0,101140.0,101184.0,103516.0,103220.0,103116.0,103420.0,103856.0,103200.0,103140.0,103324.0,103176.0,103236.0,103236.0,103312.0,103356.0,103456.0,103204.0,103100.0,103228.0,103236.0,103220.0,103224.0,103256.0,103236.0,103260.0,103128.0,103184.0,103196.0,103288.0,103252.0,103180.0,103320.0,103180.0,103328.0,103088.0,103164.0,103192.0,103248.0,102856.0,103020.0,103180.0,103468.0,103192.0,103356.0,103320.0,103316.0,103168.0,103316.0,103288.0,103176.0,103188.0,103616.0,103324.0,103476.0,103588.0,103608.0,103604.0,103328.0,103432.0,103860.0,103328.0,103328.0,103316.0,103596.0,103576.0,103452.0,103212.0,103308.0,103312.0,103700.0,103708.0,103584.0,103596.0,103892.0,103864.0,103824.0,103580.0,103456.0,103724.0,103596.0
325,103608.0,98488.0,98620.0,98576.0,98664.0,98648.0,98656.0,98692.0,98648.0,98600.0,103624.0,103608.0,103492.0,103780.0,103476.0,103224.0,103524.0,103608.0,103624.0,103600.0,98656.0,103872.0,103852.0,103624.0,103488.0,103588.0,103472.0,103752.0,103884.0,103760.0,103588.0,98516.0,103524.0,103724.0,103592.0,103820.0,103728.0,103768.0,103492.0,103584.0,103604.0,103492.0,98652.0,103924.0,103492.0,103492.0,103596.0,103620.0,103580.0,103732.0,103512.0,103496.0,103480.0,101516.0,103548.0,101232.0,101268.0,103244.0,99532.0,103144.0,101144.0,101200.0,103540.0,103236.0,103128.0,103420.0,103864.0,103200.0,103172.0,103340.0,103216.0,103248.0,103256.0,103328.0,103392.0,103488.0,103228.0,103100.0,103256.0,103252.0,103236.0,103224.0,103276.0,103256.0,103300.0,103128.0,103204.0,103216.0,103288.0,103284.0,103208.0,103360.0,103220.0,103328.0,103120.0,103204.0,103208.0,103268.0,102880.0,103068.0,103196.0,103484.0,103196.0,103376.0,103340.0,103308.0,103200.0,103324.0,103328.0,103176.0,103224.0,103616.0,103336.0,103524.0,103604.0,103628.0,103604.0,103352.0,103444.0,103876.0,103348.0,103328.0,103316.0,103612.0,103608.0,103472.0,103220.0,103316.0,103336.0,103716.0,103728.0,103584.0,103616.0,103912.0,103904.0,103840.0,103600.0,103496.0,103724.0,103616.0
326,103636.0,98536.0,98644.0,98616.0,98664.0,98688.0,98664.0,98740.0,98672.0,98648.0,103680.0,103632.0,103516.0,103804.0,103496.0,103232.0,103544.0,103628.0,103664.0,103636.0,98680.0,103880.0,103876.0,103644.0,103508.0,103624.0,103492.0,103796.0,103904.0,103784.0,103624.0,98556.0,103524.0,103748.0,103624.0,103844.0,103752.0,103756.0,103512.0,103656.0,103624.0,103520.0,98656.0,103952.0,103532.0,103512.0,103596.0,103660.0,103620.0,103752.0,103552.0,103504.0,103520.0,101548.0,103568.0,101268.0,101296.0,103244.0,99588.0,103152.0,101144.0,101240.0,103580.0,103260.0,103152.0,103448.0,103884.0,103264.0,103208.0,103340.0,103236.0,103276.0,103276.0,103356.0,103424.0,103508.0,103248.0,103136.0,103276.0,103276.0,103260.0,103264.0,103296.0,103296.0,103300.0,103176.0,103228.0,103256.0,103364.0,103292.0,103240.0,103380.0,103236.0,103400.0,103124.0,103204.0,103228.0,103288.0,102928.0,103060.0,103220.0,103504.0,103220.0,103408.0,103368.0,103324.0,103208.0,103344.0,103352.0,103212.0,103264.0,103652.0,103356.0,103564.0,103624.0,103668.0,103624.0,103372.0,103464.0,103916.0,103372.0,103380.0,103356.0,103636.0,103616.0,103496.0,103240.0,103344.0,103352.0,103744.0,103728.0,103624.0,103636.0,103912.0,103944.0,103840.0,103620.0,103536.0,103760.0,103616.0
327,103676.0,98536.0,98684.0,98656.0,98704.0,98696.0,98704.0,98760.0,98712.0,98664.0,103672.0,103652.0,103536.0,103844.0,103536.0,103252.0,103564.0,103660.0,103672.0,103668.0,98700.0,103920.0,103916.0,103684.0,103548.0,103656.0,103520.0,103796.0,103932.0,103812.0,103664.0,98596.0,103560.0,103792.0,103644.0,103868.0,103776.0,103804.0,103552.0,103656.0,103664.0,103544.0,98696.0,103952.0,103544.0,103552.0,103652.0,103660.0,103660.0,103772.0,103560.0,103544.0,103548.0,101564.0,103588.0,101284.0,101320.0,103300.0,99608.0,103192.0,101196.0,101248.0,103588.0,103300.0,103180.0,103488.0,103912.0,103256.0,103208.0,103392.0,103268.0,103332.0,103316.0,103368.0,103444.0,103532.0,103276.0,103176.0,103304.0,103304.0,103300.0,103300.0,103324.0,103304.0,103312.0,103176.0,103252.0,103264.0,103360.0,103332.0,103260.0,103420.0,103256.0,103400.0,103160.0,103256.0,103260.0,103316.0,102956.0,103116.0,103248.0,103536.0,103260.0,103424.0,103388.0,103372.0,103240.0,103384.0,103392.0,103252.0,103252.0,103684.0,103388.0,103556.0,103656.0,103676.0,103656.0,103404.0,103492.0,103924.0,103396.0,103396.0,103388.0,103676.0,103636.0,103536.0,103280.0,103384.0,103380.0,103764.0,103788.0,103664.0,103660.0,103960.0,103952.0,103888.0,103640.0,103544.0,103800.0,103660.0
328,103684.0,98576.0,98692.0,98660.0,98720.0,98688.0,98688.0,98780.0,98720.0,98680.0,103688.0,103676.0,103564.0,103836.0,103552.0,103280.0,103580.0,103676.0,103664.0,103688.0,98724.0,103912.0,103924.0,103692.0,103556.0,103672.0,103528.0,103836.0,103952.0,103836.0,103672.0,98600.0,103592.0,103792.0,103668.0,103868.0,103800.0,103804.0,103560.0,103648.0,103672.0,103556.0,98700.0,103972.0,103576.0,103556.0,103664.0,103676.0,103664.0,103800.0,103576.0,103552.0,103548.0,101584.0,103616.0,101300.0,101360.0,103316.0,99608.0,103196.0,101212.0,101268.0,103608.0,103308.0,103204.0,103492.0,103924.0,103272.0,103240.0,103392.0,103288.0,103328.0,103328.0,103396.0,103444.0,103556.0,103296.0,103184.0,103320.0,103324.0,103308.0,103312.0,103340.0,103320.0,103344.0,103212.0,103272.0,103280.0,103376.0,103340.0,103292.0,103428.0,103284.0,103412.0,103172.0,103272.0,103276.0,103336.0,102944.0,103124.0,103264.0,103552.0,103268.0,103424.0,103404.0,103392.0,103260.0,103392.0,103376.0,103264.0,103272.0,103700.0,103404.0,103568.0,103676.0,103692.0,103676.0,103420.0,103512.0,103944.0,103416.0,103396.0,103380.0,103680.0,103664.0,103540.0,103288.0,103392.0,103380.0,103792.0,103796.0,103672.0,103688.0,103980.0,103968.0,103888.0,103668.0,103536.0,103812.0,103684.0
329,103676.0,98596.0,98684.0,98692.0,98720.0,98724.0,98724.0,98780.0,98736.0,98700.0,103708.0,103692.0,103580.0,103872.0,103584.0,103300.0,103600.0,103692.0,103696.0,103680.0,98756.0,103948.0,103916.0,103732.0,103572.0,103664.0,103560.0,103856.0,103960.0,103848.0,103688.0,98620.0,103608.0,103816.0,103676.0,103904.0,103816.0,103844.0,103576.0,103696.0,103692.0,103580.0,98732.0,104012.0,103580.0,103576.0,103684.0,103700.0,103684.0,103808.0,103596.0,103568.0,103584.0,101616.0,103616.0,101324.0,101364.0,103316.0,99660.0,103220.0,101232.0,101300.0,103608.0,103328.0,103196.0,103512.0,103952.0,103308.0,103268.0,103412.0,103304.0,103340.0,103328.0,103412.0,103484.0,103572.0,103304.0,103200.0,103332.0,103340.0,103324.0,103328.0,103364.0,103360.0,103344.0,103236.0,103292.0,103320.0,103400.0,103356.0,103308.0,103444.0,103300.0,103412.0,103188.0,103288.0,103292.0,103352.0,102964.0,103124.0,103284.0,103572.0,103288.0,103468.0,103428.0,103408.0,103260.0,103408.0,103416.0,103264.0,103312.0,103720.0,103424.0,103620.0,103676.0,103716.0,103692.0,103440.0,103532.0,103964.0,103448.0,103416.0,103420.0,103700.0,103684.0,103560.0,103304.0,103412.0,103420.0,103804.0,103812.0,103688.0,103700.0,103996.0,103988.0,103900.0,103684.0,103580.0,103828.0,103700.0
330,103716.0,98616.0,98728.0,98700.0,98756.0,98744.0,98744.0,98816.0,98776.0,98700.0,103728.0,103720.0,103620.0,103892.0,103588.0,103332.0,103628.0,103716.0,103728.0,103728.0,98764.0,103972.0,103960.0,103732.0,103596.0,103712.0,103576.0,103856.0,103992.0,103868.0,103728.0,98620.0,103628.0,103860.0,103704.0,103924.0,103836.0,103876.0,103616.0,103696.0,103712.0,103596.0,98736.0,104028.0,103600.0,103596.0,103716.0,103716.0,103704.0,103836.0,103616.0,103580.0,103604.0,101624.0,103652.0,101340.0,101396.0,103356.0,99648.0,103236.0,101232.0,101308.0,103644.0,103348.0,103240.0,103532.0,103968.0,103328.0,103260.0,103428.0,103304.0,103368.0,103364.0,103440.0,103484.0,103600.0,103336.0,103200.0,103360.0,103364.0,103324.0,103328.0,103380.0,103360.0,103384.0,103252.0,103308.0,103320.0,103416.0,103376.0,103340.0,103444.0,103328.0,103452.0,103220.0,103320.0,103316.0,103376.0,102984.0,103172.0,103304.0,103592.0,103288.0,103480.0,103452.0,103408.0,103300.0,103428.0,103416.0,103304.0,103304.0,103740.0,103444.0,103608.0,103716.0,103716.0,103732.0,103456.0,103552.0,103984.0,103452.0,103444.0,103420.0,103700.0,103716.0,103560.0,103324.0,103444.0,103420.0,103824.0,103828.0,103708.0,103720.0,104016.0,103988.0,103948.0,103708.0,103600.0,103852.0,103724.0
331,103736.0,98636.0,98728.0,98700.0,98756.0,98772.0,98744.0,98816.0,98776.0,98740.0,103748.0,103732.0,103620.0,103912.0,103608.0,103340.0,103640.0,103716.0,103728.0,103728.0,98764.0,103988.0,103980.0,103752.0,103596.0,103712.0,103576.0,103876.0,104008.0,103884.0,103732.0,98656.0,103628.0,103860.0,103724.0,103924.0,103856.0,103868.0,103616.0,103712.0,103712.0,103616.0,98776.0,104052.0,103620.0,103616.0,103720.0,103736.0,103704.0,103856.0,103636.0,103608.0,103624.0,101624.0,103672.0,101368.0,101404.0,103372.0,99664.0,103276.0,101272.0,101308.0,103668.0,103368.0,103252.0,103556.0,103992.0,103328.0,103300.0,103468.0,103344.0,103360.0,103364.0,103440.0,103524.0,103600.0,103352.0,103240.0,103360.0,103380.0,103364.0,103368.0,103400.0,103380.0,103384.0,103272.0,103332.0,103340.0,103436.0,103376.0,103348.0,103484.0,103340.0,103452.0,103228.0,103328.0,103332.0,103392.0,102996.0,103164.0,103324.0,103608.0,103324.0,103508.0,103468.0,103432.0,103300.0,103448.0,103452.0,103304.0,103352.0,103756.0,103460.0,103628.0,103732.0,103756.0,103732.0,103496.0,103568.0,104000.0,103476.0,103476.0,103440.0,103736.0,103720.0,103600.0,103324.0,103448.0,103460.0,103840.0,103848.0,103708.0,103740.0,104036.0,104028.0,103964.0,103708.0,103620.0,103852.0,103740.0
332,103756.0,98652.0,98768.0,98740.0,98792.0,98804.0,98780.0,98860.0,98776.0,98780.0,103764.0,103732.0,103640.0,103932.0,103628.0,103360.0,103664.0,103752.0,103780.0,103764.0,98804.0,104008.0,103980.0,103792.0,103632.0,103748.0,103616.0,103916.0,104028.0,103908.0,103752.0,98696.0,103664.0,103876.0,103744.0,103960.0,103876.0,103884.0,103640.0,103756.0,103752.0,103636.0,98780.0,104068.0,103660.0,103636.0,103720.0,103756.0,103744.0,103876.0,103652.0,103628.0,103644.0,101660.0,103672.0,101380.0,101428.0,103396.0,99704.0,103276.0,101272.0,101348.0,103708.0,103368.0,103280.0,103556.0,104008.0,103368.0,103320.0,103500.0,103364.0,103404.0,103404.0,103476.0,103544.0,103640.0,103376.0,103260.0,103396.0,103400.0,103364.0,103384.0,103420.0,103420.0,103428.0,103292.0,103348.0,103340.0,103436.0,103416.0,103348.0,103504.0,103360.0,103472.0,103252.0,103348.0,103352.0,103412.0,103020.0,103200.0,103344.0,103632.0,103348.0,103520.0,103484.0,103448.0,103336.0,103468.0,103476.0,103344.0,103352.0,103788.0,103484.0,103668.0,103764.0,103756.0,103748.0,103488.0,103592.0,104040.0,103476.0,103472.0,103480.0,103760.0,103744.0,103616.0,103364.0,103488.0,103476.0,103864.0,103868.0,103748.0,103760.0,104056.0,104028.0,103964.0,103744.0,103640.0,103888.0,103760.0
333,103796.0,98680.0,98804.0,98780.0,98820.0,98816.0,98808.0,98880.0,98812.0,98780.0,103792.0,103756.0,103656.0,103948.0,103628.0,103360.0,103672.0,103772.0,103788.0,103784.0,98820.0,104028.0,104016.0,103800.0,103672.0,103768.0,103644.0,103936.0,104048.0,103924.0,103772.0,98696.0,103688.0,103916.0,103760.0,104000.0,103892.0,103920.0,103680.0,103772.0,103792.0,103664.0,98820.0,104108.0,103660.0,103664.0,103760.0,103788.0,103784.0,103896.0,103676.0,103648.0,103668.0,101700.0,103708.0,101404.0,101444.0,103396.0,99728.0,103316.0,101308.0,101364.0,103716.0,103404.0,103280.0,103588.0,104032.0,103408.0,103344.0,103508.0,103364.0,103416.0,103404.0,103492.0,103572.0,103652.0,103392.0,103260.0,103436.0,103416.0,103400.0,103400.0,103448.0,103428.0,103444.0,103332.0,103388.0,103388.0,103484.0,103432.0,103384.0,103524.0,103376.0,103532.0,103268.0,103348.0,103372.0,103432.0,103044.0,103220.0,103360.0,103648.0,103344.0,103540.0,103504.0,103488.0,103356.0,103468.0,103476.0,103360.0,103408.0,103796.0,103500.0,103668.0,103772.0,103800.0,103788.0,103528.0,103608.0,104040.0,103520.0,103512.0,103496.0,103760.0,103744.0,103656.0,103364.0,103488.0,103504.0,103880.0,103884.0,103748.0,103780.0,104076.0,104076.0,104004.0,103764.0,103668.0,103908.0,103760.0
334,103804.0,98680.0,98812.0,98788.0,98836.0,98828.0,98824.0,98896.0,98844.0,98796.0,103804.0,103792.0,103680.0,103972.0,103676.0,103400.0,103700.0,103792.0,103788.0,103804.0,98852.0,104068.0,104024.0,103808.0,103672.0,103792.0,103656.0,103936.0,104064.0,103948.0,103792.0,98728.0,103704.0,103916.0,103776.0,104004.0,103920.0,103940.0,103668.0,103772.0,103788.0,103672.0,98820.0,104124.0,103676.0,103672.0,103800.0,103800.0,103784.0,103916.0,103676.0,103688.0,103680.0,101700.0,103748.0,101416.0,101476.0,103432.0,99720.0,103312.0,101340.0,101388.0,103724.0,103436.0,103324.0,103612.0,104048.0,103384.0,103364.0,103548.0,103404.0,103448.0,103444.0,103524.0,103572.0,103680.0,103408.0,103300.0,103428.0,103440.0,103424.0,103424.0,103456.0,103436.0,103444.0,103332.0,103388.0,103396.0,103492.0,103472.0,103424.0,103544.0,103408.0,103528.0,103288.0,103388.0,103396.0,103456.0,103100.0,103240.0,103384.0,103668.0,103396.0,103572.0,103524.0,103508.0,103396.0,103508.0,103532.0,103400.0,103392.0,103836.0,103524.0,103684.0,103792.0,103812.0,103792.0,103540.0,103632.0,104060.0,103532.0,103512.0,103536.0,103796.0,103788.0,103656.0,103404.0,103512.0,103516.0,103908.0,103908.0,103796.0,103804.0,104108.0,104084.0,104024.0,103796.0,103676.0,103928.0,103804.0
335,103816.0,98720.0,98812.0,98796.0,98876.0,98856.0,98864.0,98920.0,98852.0,98836.0,103828.0,103808.0,103680.0,103980.0,103684.0,103432.0,103724.0,103808.0,103812.0,103804.0,98860.0,104068.0,104052.0,103848.0,103692.0,103812.0,103656.0,103980.0,104088.0,103964.0,103812.0,98736.0,103732.0,103960.0,103800.0,104024.0,103936.0,103948.0,103696.0,103816.0,103808.0,103700.0,98820.0,104136.0,103700.0,103700.0,103800.0,103820.0,103784.0,103936.0,103716.0,103676.0,103704.0,101700.0,103752.0,101448.0,101480.0,103452.0,99764.0,103336.0,101356.0,101388.0,103764.0,103444.0,103336.0,103628.0,104072.0,103432.0,103388.0,103528.0,103420.0,103460.0,103460.0,103540.0,103604.0,103696.0,103436.0,103320.0,103468.0,103456.0,103440.0,103440.0,103496.0,103476.0,103464.0,103332.0,103428.0,103436.0,103516.0,103472.0,103416.0,103560.0,103416.0,103568.0,103320.0,103408.0,103416.0,103476.0,103084.0,103272.0,103400.0,103668.0,103404.0,103584.0,103548.0,103508.0,103392.0,103524.0,103512.0,103400.0,103436.0,103836.0,103544.0,103708.0,103792.0,103836.0,103812.0,103564.0,103652.0,104080.0,103572.0,103568.0,103536.0,103796.0,103792.0,103676.0,103424.0,103544.0,103540.0,103920.0,103924.0,103804.0,103820.0,104112.0,104124.0,104044.0,103804.0,103704.0,103928.0,103824.0
336,103840.0,98740.0,98856.0,98820.0,98876.0,98856.0,98868.0,98940.0,98876.0,98840.0,103848.0,103836.0,103720.0,104012.0,103724.0,103440.0,103744.0,103848.0,103848.0,103848.0,98900.0,104092.0,104076.0,103852.0,103692.0,103836.0,103696.0,103980.0,104120.0,103988.0,103836.0,98776.0,103732.0,103988.0,103824.0,104048.0,103968.0,103988.0,103720.0,103816.0,103832.0,103716.0,98848.0,104136.0,103700.0,103716.0,103824.0,103840.0,103824.0,103964.0,103728.0,103712.0,103724.0,101744.0,103780.0,101448.0,101520.0,103476.0,99764.0,103356.0,101356.0,101432.0,103768.0,103468.0,103368.0,103660.0,104072.0,103452.0,103388.0,103548.0,103448.0,103492.0,103488.0,103560.0,103636.0,103696.0,103460.0,103344.0,103480.0,103484.0,103460.0,103464.0,103500.0,103480.0,103504.0,103372.0,103428.0,103440.0,103536.0,103500.0,103456.0,103592.0,103444.0,103572.0,103332.0,103408.0,103440.0,103500.0,103136.0,103260.0,103424.0,103712.0,103404.0,103600.0,103564.0,103552.0,103420.0,103552.0,103556.0,103424.0,103436.0,103860.0,103568.0,103732.0,103836.0,103836.0,103852.0,103564.0,103676.0,104120.0,103572.0,103572.0,103556.0,103840.0,103832.0,103696.0,103456.0,103556.0,103560.0,103944.0,103948.0,103828.0,103860.0,104152.0,104128.0,104044.0,103832.0,103720.0,103972.0,103848.0
337,103860.0,98760.0,98856.0,98820.0,98876.0,98892.0,98864.0,98960.0,98896.0,98880.0,103868.0,103852.0,103740.0,104032.0,103728.0,103440.0,103760.0,103852.0,103848.0,103848.0,98904.0,104108.0,104096.0,103872.0,103732.0,103852.0,103720.0,103996.0,104132.0,104008.0,103876.0,98780.0,103772.0,103988.0,103844.0,104088.0,103980.0,104000.0,103736.0,103856.0,103832.0,103740.0,98872.0,104176.0,103740.0,103756.0,103824.0,103864.0,103824.0,103980.0,103752.0,103728.0,103764.0,101744.0,103796.0,101484.0,101528.0,103496.0,99804.0,103396.0,101400.0,101432.0,103788.0,103488.0,103384.0,103660.0,104112.0,103452.0,103416.0,103588.0,103440.0,103500.0,103488.0,103576.0,103648.0,103732.0,103476.0,103344.0,103520.0,103500.0,103480.0,103484.0,103540.0,103500.0,103528.0,103372.0,103468.0,103440.0,103560.0,103500.0,103468.0,103604.0,103464.0,103596.0,103348.0,103448.0,103456.0,103516.0,103148.0,103284.0,103448.0,103728.0,103448.0,103624.0,103564.0,103552.0,103420.0,103568.0,103576.0,103416.0,103476.0,103880.0,103584.0,103752.0,103844.0,103876.0,103844.0,103596.0,103692.0,104124.0,103596.0,103572.0,103576.0,103860.0,103844.0,103720.0,103468.0,103572.0,103580.0,103964.0,103968.0,103848.0,103864.0,104156.0,104148.0,104084.0,103832.0,103720.0,103972.0,103864.0
338,103880.0,98776.0,98892.0,98860.0,98896.0,98916.0,98908.0,98976.0,98936.0,98880.0,103888.0,103872.0,103780.0,104052.0,103748.0,103480.0,103776.0,103876.0,103872.0,103888.0,98924.0,104132.0,104116.0,103904.0,103756.0,103852.0,103736.0,104036.0,104156.0,104028.0,103876.0,98800.0,103764.0,103996.0,103864.0,104088.0,104000.0,104020.0,103760.0,103848.0,103872.0,103756.0,98904.0,104176.0,103752.0,103756.0,103864.0,103880.0,103864.0,104000.0,103776.0,103748.0,103764.0,101780.0,103836.0,101500.0,101552.0,103496.0,99824.0,103396.0,101400.0,101472.0,103820.0,103488.0,103384.0,103692.0,104124.0,103472.0,103444.0,103588.0,103484.0,103520.0,103524.0,103604.0,103648.0,103760.0,103500.0,103384.0,103520.0,103520.0,103500.0,103504.0,103536.0,103532.0,103544.0,103412.0,103468.0,103480.0,103560.0,103536.0,103508.0,103624.0,103480.0,103588.0,103388.0,103472.0,103480.0,103540.0,103148.0,103300.0,103464.0,103768.0,103468.0,103640.0,103604.0,103568.0,103460.0,103608.0,103596.0,103464.0,103476.0,103880.0,103608.0,103772.0,103884.0,103876.0,103876.0,103620.0,103716.0,104124.0,103612.0,103596.0,103596.0,103880.0,103864.0,103736.0,103488.0,103612.0,103596.0,103984.0,103988.0,103868.0,103864.0,104156.0,104180.0,104108.0,103872.0,103760.0,104012.0,103864.0
339,103912.0,98808.0,98924.0,98892.0,98948.0,98932.0,98936.0,99008.0,98936.0,98904.0,103908.0,103892.0,103780.0,104072.0,103780.0,103480.0,103800.0,103892.0,103908.0,103904.0,98940.0,104132.0,104124.0,103912.0,103772.0,103892.0,103760.0,104068.0,104164.0,104044.0,103892.0,98816.0,103812.0,104036.0,103876.0,104120.0,104016.0,104036.0,103792.0,103900.0,103888.0,103776.0,98932.0,104224.0,103780.0,103796.0,103880.0,103900.0,103896.0,104012.0,103800.0,103768.0,103784.0,101800.0,103836.0,101520.0,101552.0,103532.0,99848.0,103428.0,101436.0,101488.0,103828.0,103524.0,103416.0,103708.0,104160.0,103520.0,103476.0,103628.0,103484.0,103540.0,103524.0,103604.0,103688.0,103760.0,103508.0,103376.0,103552.0,103540.0,103516.0,103524.0,103560.0,103540.0,103572.0,103440.0,103492.0,103520.0,103596.0,103536.0,103508.0,103624.0,103500.0,103640.0,103388.0,103472.0,103496.0,103556.0,103184.0,103336.0,103480.0,103768.0,103484.0,103668.0,103636.0,103608.0,103476.0,103608.0,103596.0,103480.0,103532.0,103916.0,103624.0,103824.0,103892.0,103912.0,103876.0,103660.0,103732.0,104160.0,103644.0,103640.0,103612.0,103912.0,103880.0,103760.0,103504.0,103612.0,103620.0,104000.0,104012.0,103900.0,103916.0,104196.0,104188.0,104124.0,103888.0,103780.0,104004.0,103904.0
