kbmemused,vclient01,vclient02,vclient03,vclient04,vclient05,vclient06,vclient07,vclient08,vclient09,vclient10,vclient100,vclient101,vclient102,vclient103,vclient104,vclient105,vclient106,vclient107,vclient108,vclient109,vclient11,vclient110,vclient111,vclient112,vclient113,vclient114,vclient115,vclient116,vclient117,vclient118,vclient119,vclient12,vclient120,vclient121,vclient122,vclient123,vclient124,vclient125,vclient126,vclient127,vclient128,vclient129,vclient13,vclient130,vclient131,vclient132,vclient133,vclient134,vclient135,vclient136,vclient137,vclient138,vclient139,vclient14,vclient140,vclient15,vclient16,vclient17,vclient18,vclient19,vclient20,vclient21,vclient22,vclient23,vclient24,vclient25,vclient26,vclient27,vclient28,vclient29,vclient30,vclient31,vclient32,vclient33,vclient34,vclient35,vclient36,vclient37,vclient38,vclient39,vclient40,vclient41,vclient42,vclient43,vclient44,vclient45,vclient46,vclient47,vclient48,vclient49,vclient50,vclient51,vclient52,vclient53,vclient54,vclient55,vclient56,vclient57,vclient58,vclient59,vclient60,vclient61,vclient62,vclient63,vclient64,vclient65,vclient66,vclient67,vclient68,vclient69,vclient70,vclient71,vclient72,vclient73,vclient74,vclient75,vclient76,vclient77,vclient78,vclient79,vclient80,vclient81,vclient82,vclient83,vclient84,vclient85,vclient86,vclient87,vclient88,vclient89,vclient90,vclient91,vclient92,vclient93,vclient94,vclient95,vclient96,vclient97,vclient98,vclient99
18,164524.0,155880.0,157076.0,157108.0,156928.0,156508.0,155900.0,156632.0,157532.0,156820.0,162360.0,162516.0,162132.0,163148.0,162784.0,161588.0,162800.0,159228.0,162568.0,162740.0,157704.0,163328.0,162776.0,162880.0,165320.0,162552.0,162716.0,162988.0,163592.0,162680.0,162612.0,156088.0,161708.0,162964.0,162268.0,163296.0,162900.0,162664.0,162880.0,162200.0,164096.0,162360.0,156464.0,164508.0,162080.0,162124.0,161964.0,163444.0,165312.0,161896.0,161044.0,165252.0,161660.0,159796.0,163524.0,159952.0,159588.0,161772.0,157604.0,161780.0,159500.0,159672.0,161964.0,161368.0,162744.0,162404.0,161804.0,162120.0,162092.0,162400.0,161928.0,162616.0,161964.0,161528.0,161252.0,162036.0,161852.0,161956.0,162140.0,163032.0,162804.0,162268.0,162732.0,162692.0,162392.0,161684.0,161452.0,161684.0,162444.0,162320.0,162208.0,162316.0,162520.0,161244.0,161212.0,162616.0,162408.0,162432.0,162496.0,162356.0,162020.0,162424.0,162376.0,162384.0,161948.0,162052.0,162228.0,162004.0,162224.0,162304.0,162140.0,163476.0,161988.0,162596.0,163412.0,162856.0,161988.0,162320.0,163164.0,163188.0,162816.0,162344.0,162608.0,163360.0,163012.0,162236.0,162560.0,162896.0,162724.0,162464.0,162516.0,163924.0,163268.0,162524.0,163128.0,162544.0,161916.0,162196.0,162368.0,163236.0
19,164524.0,155880.0,157076.0,157108.0,156928.0,156508.0,155900.0,156632.0,157532.0,156820.0,162360.0,162516.0,162132.0,163148.0,162784.0,161588.0,162800.0,159228.0,162568.0,162740.0,157704.0,163328.0,162776.0,162880.0,165320.0,162552.0,162716.0,162988.0,163592.0,162680.0,162612.0,156088.0,161708.0,162964.0,162268.0,163296.0,162900.0,162664.0,162880.0,162200.0,164096.0,162360.0,156464.0,164508.0,162080.0,162124.0,161964.0,163444.0,165312.0,161896.0,161044.0,165252.0,161660.0,159796.0,163524.0,159952.0,159588.0,161772.0,157604.0,161780.0,159500.0,159672.0,161964.0,161368.0,162744.0,162404.0,161804.0,162120.0,162092.0,162400.0,161928.0,162616.0,161964.0,161528.0,161252.0,162036.0,161852.0,161956.0,162140.0,163032.0,162804.0,162268.0,162732.0,162692.0,162392.0,161684.0,161452.0,161684.0,162444.0,162320.0,162208.0,162316.0,162520.0,161244.0,161212.0,162616.0,162408.0,162432.0,162496.0,162356.0,162020.0,162424.0,162376.0,162384.0,161948.0,162052.0,162228.0,162004.0,162224.0,162304.0,162140.0,163476.0,161988.0,162596.0,163412.0,162856.0,161988.0,162320.0,163164.0,163188.0,162816.0,162344.0,162608.0,163360.0,163012.0,162236.0,162560.0,162896.0,162724.0,162464.0,162516.0,163924.0,163268.0,162524.0,163128.0,162544.0,161916.0,162196.0,162368.0,163236.0
20,164524.0,156020.0,157076.0,157108.0,157036.0,156616.0,156064.0,156756.0,157532.0,156960.0,162540.0,162516.0,162132.0,163148.0,162784.0,161588.0,162800.0,159228.0,162700.0,162740.0,157704.0,163328.0,162776.0,163012.0,165320.0,162552.0,162896.0,163112.0,163592.0,162680.0,162612.0,156088.0,161888.0,162964.0,162268.0,163420.0,162900.0,162664.0,162880.0,162348.0,164096.0,162508.0,156620.0,164656.0,162228.0,162256.0,161964.0,163600.0,165312.0,161896.0,161284.0,165252.0,161808.0,159968.0,163524.0,160068.0,159588.0,161772.0,157728.0,161952.0,159500.0,159672.0,162112.0,161368.0,162744.0,162404.0,161928.0,162120.0,162248.0,162400.0,161928.0,162616.0,161964.0,161528.0,161500.0,162036.0,161852.0,161956.0,162256.0,163032.0,162804.0,162268.0,162880.0,162872.0,162500.0,161800.0,161592.0,161832.0,162716.0,162320.0,162208.0,162316.0,162520.0,161516.0,161212.0,162616.0,162408.0,162432.0,162496.0,162356.0,162020.0,162424.0,162376.0,162564.0,162096.0,162052.0,162228.0,162004.0,162224.0,162304.0,162288.0,163476.0,161988.0,162752.0,163412.0,163104.0,161988.0,162584.0,163164.0,163188.0,162940.0,162484.0,162608.0,163360.0,163012.0,162352.0,162560.0,162896.0,162880.0,162464.0,162516.0,163924.0,163268.0,162524.0,163400.0,162544.0,161916.0,162444.0,162368.0,163236.0
21,164664.0,156004.0,157216.0,157248.0,157020.0,156600.0,156056.0,156756.0,157680.0,156944.0,162516.0,162656.0,162312.0,163272.0,162964.0,161680.0,162924.0,159400.0,162692.0,162816.0,157812.0,163508.0,162900.0,163004.0,165468.0,162644.0,162872.0,163112.0,163740.0,162828.0,162752.0,156228.0,161864.0,163088.0,162416.0,163420.0,163024.0,162788.0,163028.0,162324.0,164252.0,162484.0,156620.0,164632.0,162204.0,162248.0,162096.0,163724.0,165552.0,162012.0,161260.0,165368.0,161908.0,159952.0,163672.0,160044.0,159820.0,161928.0,157728.0,161936.0,159648.0,159820.0,162088.0,161524.0,162844.0,162552.0,161928.0,162244.0,162248.0,162540.0,162020.0,162740.0,162180.0,161808.0,161500.0,162324.0,161952.0,162096.0,162232.0,163056.0,162952.0,162500.0,162856.0,162848.0,162484.0,161776.0,161576.0,161808.0,162692.0,162468.0,162356.0,162464.0,162636.0,161492.0,161360.0,162888.0,162556.0,162588.0,162620.0,162480.0,162200.0,162548.0,162500.0,162540.0,162072.0,162200.0,162376.0,162184.0,162372.0,162452.0,162264.0,163584.0,162112.0,162752.0,163560.0,163104.0,162236.0,162568.0,163344.0,163336.0,162940.0,162468.0,162756.0,163416.0,163128.0,162328.0,162808.0,163068.0,162880.0,162588.0,162656.0,164204.0,163392.0,162672.0,163376.0,162708.0,162196.0,162444.0,162632.0,163508.0
22,164648.0,156004.0,157200.0,157232.0,157020.0,156600.0,156056.0,156756.0,157656.0,156944.0,162516.0,162640.0,162288.0,163272.0,163064.0,161804.0,162924.0,159384.0,162692.0,162800.0,157796.0,163484.0,162900.0,163004.0,165444.0,162644.0,162872.0,163112.0,163716.0,162804.0,162736.0,156212.0,161864.0,163088.0,162392.0,163420.0,163148.0,162788.0,163004.0,162324.0,164252.0,162484.0,156620.0,164632.0,162204.0,162248.0,162088.0,163724.0,165528.0,161988.0,161260.0,165344.0,161908.0,159952.0,163648.0,160044.0,159804.0,162052.0,157728.0,161936.0,159624.0,159796.0,162088.0,161524.0,162836.0,162528.0,161928.0,162244.0,162248.0,162524.0,162144.0,162740.0,162180.0,161808.0,161500.0,162324.0,161944.0,162080.0,162232.0,163156.0,162928.0,162484.0,162856.0,162848.0,162484.0,161776.0,161576.0,161808.0,162692.0,162444.0,162332.0,162440.0,162612.0,161492.0,161336.0,162864.0,162532.0,162588.0,162620.0,162604.0,162176.0,162548.0,162500.0,162540.0,162072.0,162176.0,162352.0,162160.0,162348.0,162428.0,162264.0,163568.0,162236.0,162752.0,163536.0,163104.0,162236.0,162568.0,163320.0,163312.0,162940.0,162468.0,162732.0,163516.0,163104.0,162328.0,162808.0,163052.0,162880.0,162712.0,162640.0,164204.0,163516.0,162772.0,163376.0,162708.0,162196.0,162444.0,162616.0,163484.0
23,164648.0,156004.0,157200.0,157232.0,157020.0,156600.0,156056.0,156756.0,157656.0,156944.0,162516.0,162640.0,162288.0,163272.0,163064.0,161804.0,162924.0,159384.0,162692.0,162800.0,157796.0,163484.0,162900.0,163004.0,165444.0,162644.0,162872.0,163112.0,163716.0,162804.0,162736.0,156212.0,161864.0,163088.0,162392.0,163420.0,163148.0,162788.0,163004.0,162324.0,164252.0,162484.0,156620.0,164632.0,162204.0,162248.0,162088.0,163724.0,165528.0,161988.0,161260.0,165344.0,161908.0,159952.0,163648.0,160044.0,159804.0,162052.0,157728.0,161936.0,159624.0,159796.0,162088.0,161524.0,162836.0,162528.0,161928.0,162244.0,162248.0,162524.0,162144.0,162740.0,162180.0,161808.0,161500.0,162316.0,161944.0,162080.0,162232.0,163164.0,162928.0,162484.0,162856.0,162848.0,162484.0,161776.0,161576.0,161808.0,162692.0,162444.0,162332.0,162440.0,162612.0,161492.0,161336.0,162864.0,162532.0,162588.0,162620.0,162604.0,162176.0,162548.0,162500.0,162540.0,162072.0,162176.0,162352.0,162160.0,162348.0,162428.0,162264.0,163568.0,162236.0,162752.0,163536.0,163104.0,162236.0,162568.0,163320.0,163312.0,162940.0,162468.0,162732.0,163516.0,163104.0,162328.0,162808.0,163052.0,162880.0,162712.0,162640.0,164204.0,163516.0,162772.0,163376.0,162700.0,162196.0,162444.0,162616.0,163484.0
24,164648.0,156004.0,157200.0,157232.0,157020.0,156600.0,156056.0,156756.0,157656.0,156944.0,162516.0,162640.0,162288.0,163272.0,163064.0,161804.0,162924.0,159384.0,162692.0,162800.0,157796.0,163484.0,162900.0,163004.0,165444.0,162644.0,162872.0,163112.0,163716.0,162804.0,162736.0,156212.0,161864.0,163088.0,162392.0,163420.0,163148.0,162788.0,163004.0,162324.0,164252.0,162484.0,156628.0,164632.0,162204.0,162248.0,162088.0,163724.0,165528.0,161988.0,161260.0,165344.0,161908.0,159952.0,163648.0,160044.0,159804.0,162052.0,157728.0,161936.0,159624.0,159796.0,162088.0,161524.0,162836.0,162528.0,161928.0,162244.0,162248.0,162524.0,162144.0,162740.0,162180.0,161808.0,161500.0,162316.0,161944.0,162080.0,162232.0,163164.0,162928.0,162484.0,162856.0,162848.0,162484.0,161776.0,161576.0,161808.0,162692.0,162444.0,162332.0,162440.0,162612.0,161492.0,161336.0,162864.0,162532.0,162588.0,162620.0,162604.0,162176.0,162548.0,162500.0,162540.0,162072.0,162176.0,162352.0,162160.0,162348.0,162428.0,162264.0,163568.0,162236.0,162752.0,163536.0,163104.0,162236.0,162568.0,163320.0,163312.0,162940.0,162468.0,162732.0,163516.0,163104.0,162328.0,162808.0,163052.0,162880.0,162712.0,162640.0,164204.0,163516.0,162772.0,163376.0,162700.0,162196.0,162444.0,162616.0,163484.0
25,164648.0,156004.0,157200.0,157232.0,157020.0,156600.0,156056.0,156756.0,157656.0,156944.0,162516.0,162640.0,162288.0,163272.0,163064.0,161804.0,162924.0,159384.0,162692.0,162800.0,157796.0,163484.0,162900.0,163004.0,165444.0,162644.0,162872.0,163112.0,163716.0,162804.0,162736.0,156212.0,161864.0,163088.0,162392.0,163420.0,163148.0,162788.0,163004.0,162324.0,164252.0,162484.0,156628.0,164632.0,162204.0,162248.0,162088.0,163724.0,165528.0,161988.0,161260.0,165344.0,161908.0,159952.0,163648.0,160044.0,159804.0,162052.0,157728.0,161936.0,159624.0,159796.0,162088.0,161524.0,162836.0,162528.0,161928.0,162244.0,162248.0,162524.0,162144.0,162740.0,162180.0,161808.0,161500.0,162316.0,161944.0,162080.0,162232.0,163164.0,162928.0,162484.0,162856.0,162848.0,162484.0,161776.0,161576.0,161808.0,162692.0,162444.0,162332.0,162440.0,162612.0,161492.0,161336.0,162864.0,162532.0,162588.0,162620.0,162604.0,162176.0,162548.0,162500.0,162540.0,162072.0,162176.0,162352.0,162160.0,162348.0,162428.0,162264.0,163568.0,162236.0,162752.0,163536.0,163104.0,162236.0,162568.0,163320.0,163312.0,162940.0,162468.0,162732.0,163516.0,163104.0,162328.0,162808.0,163052.0,162880.0,162712.0,162640.0,164204.0,163516.0,162772.0,163376.0,162700.0,162196.0,162444.0,162616.0,163484.0
26,164648.0,156004.0,157200.0,157232.0,157020.0,156600.0,156056.0,156756.0,157656.0,156944.0,162516.0,162640.0,162288.0,163272.0,163064.0,161804.0,162924.0,159384.0,162692.0,162800.0,157796.0,163484.0,162900.0,163004.0,165444.0,162644.0,162872.0,163112.0,163716.0,162804.0,162736.0,156212.0,161864.0,163088.0,162392.0,163420.0,163148.0,162788.0,163004.0,162324.0,164252.0,162484.0,156628.0,164632.0,162204.0,162248.0,162088.0,163724.0,165528.0,161988.0,161260.0,165344.0,161908.0,159952.0,163648.0,160044.0,159804.0,162052.0,157728.0,161936.0,159624.0,159796.0,162088.0,161524.0,162836.0,162528.0,161928.0,162244.0,162248.0,162524.0,162144.0,162740.0,162180.0,161808.0,161500.0,162316.0,161944.0,162080.0,162232.0,163164.0,162928.0,162484.0,162856.0,162848.0,162484.0,161776.0,161576.0,161808.0,162692.0,162444.0,162332.0,162440.0,162612.0,161492.0,161336.0,162864.0,162532.0,162588.0,162620.0,162604.0,162176.0,162548.0,162500.0,162540.0,162072.0,162176.0,162352.0,162160.0,162348.0,162428.0,162264.0,163568.0,162236.0,162752.0,163536.0,163104.0,162236.0,162568.0,163320.0,163312.0,162940.0,162468.0,162732.0,163516.0,163104.0,162328.0,162808.0,163052.0,162880.0,162712.0,162640.0,164204.0,163516.0,162772.0,163376.0,162700.0,162196.0,162444.0,162616.0,163484.0
27,164648.0,156144.0,157200.0,157232.0,157192.0,156724.0,156212.0,156880.0,157656.0,157100.0,162788.0,162640.0,162288.0,163272.0,163064.0,161804.0,162924.0,159384.0,162816.0,162800.0,157796.0,163484.0,162900.0,163228.0,165444.0,162644.0,162988.0,163204.0,163716.0,162804.0,162736.0,156212.0,161964.0,163088.0,162392.0,163568.0,163148.0,162788.0,163004.0,162540.0,164252.0,162616.0,156776.0,164756.0,162352.0,162412.0,162088.0,163864.0,165528.0,161988.0,161416.0,165344.0,162024.0,160144.0,163648.0,160168.0,159804.0,162052.0,157876.0,162084.0,159624.0,159796.0,162236.0,161524.0,162836.0,162528.0,162052.0,162424.0,162340.0,162524.0,162144.0,162740.0,162180.0,161808.0,161624.0,162316.0,161944.0,162080.0,162356.0,163164.0,162928.0,162484.0,162996.0,162996.0,162608.0,162032.0,161824.0,161948.0,162964.0,162444.0,162332.0,162440.0,162612.0,161640.0,161336.0,162864.0,162532.0,162588.0,162620.0,162604.0,162176.0,162548.0,162500.0,162664.0,162196.0,162176.0,162352.0,162160.0,162348.0,162428.0,162388.0,163568.0,162236.0,162884.0,163536.0,163244.0,162236.0,162716.0,163320.0,163312.0,163120.0,162560.0,162732.0,163516.0,163104.0,162624.0,162808.0,163052.0,163152.0,162712.0,162640.0,164204.0,163516.0,162772.0,163484.0,162700.0,162196.0,162592.0,162616.0,163484.0
28,164796.0,156252.0,157324.0,157372.0,157176.0,156724.0,156212.0,156880.0,157812.0,157100.0,162764.0,162764.0,162472.0,163512.0,163156.0,161984.0,163064.0,159476.0,162816.0,163012.0,157952.0,163700.0,163048.0,163220.0,165568.0,162784.0,162964.0,163204.0,163840.0,162904.0,162852.0,156360.0,161956.0,163244.0,162516.0,163668.0,163304.0,162912.0,163268.0,162540.0,164352.0,162608.0,156752.0,164880.0,162452.0,162404.0,162336.0,163848.0,165652.0,162136.0,161416.0,165592.0,162000.0,160136.0,163764.0,160168.0,159952.0,162200.0,157976.0,162060.0,159724.0,159920.0,162212.0,161704.0,163116.0,162620.0,162052.0,162400.0,162340.0,162664.0,162316.0,162956.0,162304.0,161932.0,161624.0,162408.0,162068.0,162220.0,162356.0,163312.0,163144.0,162732.0,162980.0,162972.0,162608.0,162024.0,161824.0,161932.0,162940.0,162592.0,162480.0,162688.0,162760.0,161616.0,161460.0,163012.0,162656.0,162736.0,162712.0,162728.0,162424.0,162728.0,162632.0,162664.0,162196.0,162300.0,162476.0,162284.0,162440.0,162552.0,162388.0,163716.0,162360.0,162876.0,163660.0,163228.0,162360.0,162692.0,163444.0,163468.0,163104.0,162560.0,162912.0,163624.0,163408.0,162608.0,162964.0,163276.0,163128.0,162836.0,162764.0,164328.0,163640.0,162896.0,163592.0,162792.0,162436.0,162568.0,162708.0,163632.0
29,164772.0,156252.0,157448.0,157356.0,157176.0,156724.0,156212.0,156880.0,157812.0,157100.0,162764.0,162764.0,162472.0,163488.0,163156.0,161960.0,163048.0,159476.0,162816.0,162988.0,157952.0,163700.0,163024.0,163220.0,165692.0,162768.0,162964.0,163204.0,163964.0,162896.0,162828.0,156336.0,161956.0,163244.0,162516.0,163668.0,163304.0,162912.0,163252.0,162540.0,164344.0,162608.0,156752.0,164880.0,162452.0,162404.0,162336.0,163848.0,165652.0,162112.0,161416.0,165592.0,162000.0,160136.0,163740.0,160168.0,159928.0,162176.0,157976.0,162060.0,159840.0,159920.0,162212.0,161680.0,163116.0,162620.0,162052.0,162400.0,162340.0,162648.0,162300.0,162956.0,162304.0,161932.0,161624.0,162408.0,162068.0,162204.0,162356.0,163288.0,163144.0,162732.0,162980.0,162972.0,162608.0,162024.0,161824.0,161932.0,162940.0,162568.0,162456.0,162688.0,162736.0,161616.0,161584.0,162988.0,162656.0,162712.0,162712.0,162728.0,162424.0,162704.0,162624.0,162664.0,162196.0,162300.0,162476.0,162284.0,162440.0,162552.0,162388.0,163816.0,162360.0,162876.0,163784.0,163228.0,162360.0,162692.0,163444.0,163592.0,163104.0,162560.0,162888.0,163608.0,163384.0,162608.0,162964.0,163268.0,163128.0,162836.0,162764.0,164328.0,163640.0,162896.0,163592.0,162792.0,162412.0,162568.0,162708.0,163608.0
30,164772.0,156252.0,157448.0,157356.0,157176.0,156724.0,156212.0,156880.0,157812.0,157100.0,162764.0,162764.0,162472.0,163488.0,163156.0,161960.0,163048.0,159476.0,162816.0,162988.0,157952.0,163700.0,163024.0,163220.0,165692.0,162768.0,162964.0,163204.0,163964.0,162896.0,162828.0,156336.0,161956.0,163244.0,162516.0,163668.0,163304.0,162912.0,163252.0,162540.0,164344.0,162608.0,156752.0,164880.0,162452.0,162404.0,162336.0,163848.0,165652.0,162112.0,161416.0,165592.0,162000.0,160136.0,163740.0,160168.0,159928.0,162176.0,157976.0,162060.0,159840.0,159920.0,162212.0,161680.0,163116.0,162620.0,162052.0,162400.0,162340.0,162648.0,162300.0,162956.0,162304.0,161932.0,161624.0,162408.0,162068.0,162204.0,162356.0,163288.0,163144.0,162732.0,162980.0,162972.0,162608.0,162024.0,161824.0,161932.0,162940.0,162568.0,162456.0,162688.0,162736.0,161616.0,161584.0,162988.0,162656.0,162712.0,162712.0,162728.0,162424.0,162704.0,162624.0,162664.0,162196.0,162300.0,162476.0,162284.0,162440.0,162552.0,162388.0,163816.0,162360.0,162876.0,163784.0,163228.0,162360.0,162692.0,163444.0,163592.0,163104.0,162560.0,162888.0,163608.0,163384.0,162608.0,162964.0,163268.0,163128.0,162836.0,162764.0,164328.0,163640.0,162896.0,163592.0,162792.0,162412.0,162568.0,162708.0,163608.0
31,164772.0,156252.0,157448.0,157356.0,157176.0,156724.0,156212.0,156880.0,157812.0,157100.0,162764.0,162764.0,162472.0,163488.0,163156.0,161960.0,163048.0,159476.0,162816.0,162988.0,157952.0,163700.0,163024.0,163220.0,165692.0,162768.0,162964.0,163204.0,163964.0,162896.0,162828.0,156336.0,161956.0,163244.0,162516.0,163668.0,163304.0,162912.0,163252.0,162540.0,164344.0,162608.0,156752.0,164880.0,162452.0,162404.0,162336.0,163848.0,165652.0,162112.0,161416.0,165592.0,162000.0,160136.0,163740.0,160168.0,159928.0,162176.0,157976.0,162060.0,159840.0,159920.0,162212.0,161680.0,163116.0,162620.0,162052.0,162400.0,162340.0,162648.0,162300.0,162956.0,162304.0,161932.0,161624.0,162408.0,162068.0,162204.0,162356.0,163288.0,163144.0,162732.0,162980.0,162972.0,162608.0,162024.0,161824.0,161932.0,162940.0,162568.0,162456.0,162688.0,162736.0,161616.0,161584.0,162988.0,162656.0,162712.0,162712.0,162728.0,162424.0,162704.0,162624.0,162664.0,162196.0,162300.0,162476.0,162284.0,162440.0,162552.0,162388.0,163816.0,162360.0,162876.0,163784.0,163228.0,162360.0,162692.0,163444.0,163592.0,163104.0,162560.0,162888.0,163608.0,163384.0,162608.0,162964.0,163268.0,163128.0,162836.0,162764.0,164328.0,163640.0,162896.0,163592.0,162792.0,162412.0,162568.0,162708.0,163608.0
32,164772.0,156252.0,157448.0,157356.0,157176.0,156724.0,156212.0,156880.0,157812.0,157100.0,162764.0,162764.0,162472.0,163488.0,163156.0,161960.0,163048.0,159476.0,162816.0,162988.0,157952.0,163700.0,163024.0,163220.0,165692.0,162768.0,162964.0,163204.0,163964.0,162896.0,162828.0,156336.0,161956.0,163244.0,162516.0,163668.0,163304.0,162912.0,163252.0,162540.0,164344.0,162608.0,156752.0,164880.0,162452.0,162404.0,162336.0,163848.0,165652.0,162112.0,161416.0,165592.0,162000.0,160136.0,163740.0,160168.0,159928.0,162176.0,157976.0,162068.0,159840.0,159920.0,162212.0,161680.0,163116.0,162620.0,162052.0,162400.0,162340.0,162648.0,162300.0,162964.0,162304.0,161932.0,161624.0,162408.0,162068.0,162204.0,162356.0,163288.0,163144.0,162732.0,162980.0,162972.0,162608.0,162024.0,161824.0,161932.0,162940.0,162568.0,162456.0,162688.0,162736.0,161616.0,161584.0,162988.0,162656.0,162712.0,162712.0,162728.0,162424.0,162704.0,162624.0,162664.0,162196.0,162300.0,162476.0,162284.0,162440.0,162552.0,162388.0,163816.0,162360.0,162876.0,163784.0,163228.0,162360.0,162692.0,163444.0,163592.0,163104.0,162560.0,162888.0,163608.0,163384.0,162608.0,162964.0,163276.0,163128.0,162836.0,162772.0,164328.0,163640.0,162896.0,163592.0,162792.0,162412.0,162568.0,162708.0,163608.0
33,164772.0,168700.0,157448.0,157356.0,161680.0,169296.0,157880.0,170816.0,157812.0,166812.0,163524.0,162764.0,162472.0,163488.0,163156.0,161960.0,163048.0,159476.0,174792.0,162988.0,157952.0,163700.0,163024.0,174452.0,165692.0,162768.0,174288.0,173196.0,163964.0,162896.0,162828.0,156344.0,166956.0,163244.0,162516.0,168792.0,163304.0,162912.0,163252.0,174268.0,164344.0,174304.0,162620.0,176452.0,174428.0,174976.0,162336.0,176296.0,165652.0,162112.0,171376.0,165592.0,163140.0,171616.0,163740.0,165324.0,159928.0,162176.0,163596.0,166944.0,159840.0,159920.0,168824.0,161680.0,163116.0,162620.0,171268.0,166284.0,166720.0,162648.0,162300.0,162964.0,162304.0,161932.0,162260.0,162408.0,162068.0,162204.0,170952.0,163288.0,163144.0,162732.0,171824.0,169956.0,169220.0,168636.0,166824.0,163360.0,163452.0,162568.0,162456.0,162688.0,162736.0,162252.0,161584.0,162988.0,162656.0,162712.0,162712.0,162728.0,162424.0,162704.0,162624.0,164100.0,163336.0,162300.0,162476.0,162284.0,162440.0,162552.0,163024.0,163816.0,162360.0,169612.0,163784.0,168136.0,162360.0,164120.0,163444.0,163592.0,168104.0,163700.0,162888.0,163608.0,163384.0,163244.0,162964.0,163276.0,163764.0,162836.0,162772.0,164328.0,163640.0,162896.0,164228.0,162792.0,162412.0,163204.0,162708.0,163608.0
34,177376.0,156376.0,171144.0,161984.0,157268.0,156972.0,156428.0,157128.0,170352.0,157192.0,162888.0,163524.0,163108.0,164124.0,163792.0,162596.0,175588.0,171296.0,162972.0,174064.0,167912.0,175024.0,175596.0,163408.0,177140.0,175340.0,163120.0,163360.0,174296.0,167432.0,169316.0,166552.0,162136.0,168244.0,166740.0,163792.0,168024.0,167912.0,175072.0,162696.0,175824.0,162732.0,157000.0,164972.0,162608.0,162496.0,174156.0,163940.0,178132.0,172816.0,161540.0,166732.0,162124.0,160292.0,164912.0,160324.0,166416.0,167052.0,158100.0,162160.0,164748.0,166532.0,162336.0,168292.0,170224.0,169232.0,162144.0,162524.0,162496.0,163656.0,164248.0,163848.0,163064.0,162568.0,161716.0,163168.0,173548.0,167824.0,162604.0,169900.0,171028.0,171948.0,163196.0,163096.0,162732.0,162180.0,161948.0,162088.0,163064.0,163204.0,163092.0,163324.0,163496.0,161740.0,162220.0,163624.0,167656.0,163976.0,164544.0,163868.0,163680.0,164396.0,163756.0,162796.0,162344.0,163556.0,163236.0,163292.0,163200.0,163312.0,162660.0,164824.0,162996.0,162968.0,170272.0,163352.0,165996.0,162816.0,164592.0,164368.0,163352.0,162764.0,164160.0,164616.0,164020.0,162700.0,163608.0,163912.0,163252.0,163472.0,163532.0,164972.0,164276.0,163532.0,163748.0,163552.0,163048.0,162816.0,163468.0,164368.0
