op_r_out_bytes,aceph01_ceph-osd.0.asok.txt,aceph01_ceph-osd.1.asok.txt,aceph01_ceph-osd.2.asok.txt,aceph01_ceph-osd.3.asok.txt,aceph01_ceph-osd.4.asok.txt,aceph01_ceph-osd.5.asok.txt,aceph01_ceph-osd.6.asok.txt,aceph01_ceph-osd.7.asok.txt,aceph01_ceph-osd.8.asok.txt,aceph01_ceph-osd.9.asok.txt,aceph02_ceph-osd.10.asok.txt,aceph02_ceph-osd.11.asok.txt,aceph02_ceph-osd.12.asok.txt,aceph02_ceph-osd.13.asok.txt,aceph02_ceph-osd.14.asok.txt,aceph02_ceph-osd.15.asok.txt,aceph02_ceph-osd.16.asok.txt,aceph02_ceph-osd.17.asok.txt,aceph02_ceph-osd.18.asok.txt,aceph02_ceph-osd.19.asok.txt,aceph03_ceph-osd.20.asok.txt,aceph03_ceph-osd.21.asok.txt,aceph03_ceph-osd.22.asok.txt,aceph03_ceph-osd.23.asok.txt,aceph03_ceph-osd.24.asok.txt,aceph03_ceph-osd.25.asok.txt,aceph03_ceph-osd.26.asok.txt,aceph03_ceph-osd.27.asok.txt,aceph03_ceph-osd.28.asok.txt,aceph03_ceph-osd.29.asok.txt,aceph04_ceph-osd.30.asok.txt,aceph04_ceph-osd.31.asok.txt,aceph04_ceph-osd.32.asok.txt,aceph04_ceph-osd.33.asok.txt,aceph04_ceph-osd.34.asok.txt,aceph04_ceph-osd.35.asok.txt,aceph04_ceph-osd.36.asok.txt,aceph04_ceph-osd.37.asok.txt,aceph04_ceph-osd.38.asok.txt,aceph04_ceph-osd.39.asok.txt
256,105868018135,50358633761,77550880381,95069430587,59801640480,62568309526,47180550608,59786316190,74973319889,52902871664,28664308597,74883189885,59742591594,38412803408,132382183417,60710977192,37264288929,79693189546,53232820677,66805289689,47206361605,58149968720,100309104890,47218127191,72602170432,85502808194,40404692202,81436220635,74979549317,52058156868,52196854528,105994100519,62007079287,74803339663,110347191057,75965518112,64561950555,68595559620,119295868511,40861628023
257,105868018135,50358633761,77550880381,95069430587,59801640480,62568309526,47180550608,59786316190,74973319889,52902871664,28664308597,74883189885,59742591594,38412803408,132382183417,60710977192,37264288929,79693189546,53232820677,66805289689,47206361605,58149968720,100309104890,47218127191,72602170432,85502808194,40404692202,81436220635,74979549317,52058156868,52197093488,105994755599,62007421247,74804085383,110347191057,75965641712,64562292515,68596243540,119295897351,40862826943
258,105868018135,50358633761,77550880381,95069430587,59801640480,62568309526,47180550608,59786316190,74973319889,52902871664,28664308597,74883189885,59742591594,38412803408,132382183417,60710977192,37264288929,79693189546,53232820677,66805289689,47206361605,58149968720,100309104890,47218127191,72602170432,85502808194,40404692202,81436220635,74979549317,52058156868,52197093488,105994755599,62007421247,74804262543,110347191057,75965641712,64562292515,68596243540,119295897351,40862826943
259,105868018135,50358633761,77550880381,95069430587,59801640480,62568309526,47180550608,59786316190,74973319889,52902871664,28664308597,74883189885,59742591594,38412803408,132382183417,60710977192,37264288929,79693189546,53232820677,66805289689,47206361605,58149968720,100309104890,47218127191,72602170432,85502808194,40404692202,81436220635,74979549317,52058156868,52197093488,105994755599,62007421247,74804365543,110347191057,75965641712,64562292515,68596243540,119295897351,40862826943
260,105868018135,50358633761,77550880381,95069430587,59801640480,62568309526,47180550608,59786316190,74973319889,52902871664,28664308597,74883189885,59742591594,38412803408,132382183417,60710977192,37264288929,79693189546,53232820677,66805289689,47206361605,58149968720,100309104890,47218127191,72602170432,85502808194,40404692202,81436220635,74979549317,52058156868,52197093488,105994755599,62007421247,74804365543,110347191057,75965641712,64562292515,68596243540,119295897351,40862826943
261,105868018135,50358633761,77550880381,95069430587,59801640480,62568309526,47180550608,59786316190,74973319889,52902871664,28664308597,74883189885,59742591594,38412803408,132382183417,60710977192,37264288929,79693189546,53232820677,66805289689,47206361605,58149968720,100309104890,47218127191,72602170432,85502808194,40404692202,81436220635,74979549317,52058156868,52197093488,105994755599,62007421247,74804365543,110347191057,75965641712,64562292515,68596243540,119295897351,40862826943
262,105868018135,50358633761,77550880381,95069430587,59801640480,62568309526,47180550608,59786316190,74973319889,52902871664,28664308597,74883189885,59742591594,38412803408,132382183417,60710977192,37264288929,79693189546,53232820677,66805289689,47206361605,58149968720,100309104890,47218127191,72602170432,85502808194,40404692202,81436220635,74979549317,52058156868,52197093488,105994755599,62007421247,74804365543,110347191057,75965641712,64562292515,68596243540,119295897351,40862826943
263,105868018135,50358633761,77550880381,95069430587,59801640480,62568309526,47180550608,59786316190,74973319889,52902871664,28664320957,74883189885,59742591594,38412803408,132382554217,60710977192,37264288929,79693189546,53232828917,66805289689,47206361605,58149968720,100309104890,47218127191,72602170432,85502808194,40404692202,81436220635,74979549317,52058156868,52197093488,105994755599,62007421247,74804365543,110347191057,75965641712,64562292515,68596243540,119295897351,40862826943
264,105868018135,50358633761,77550880381,95069430587,59801640480,62568309526,47180550608,59786316190,74973319889,52902871664,28665462197,74883560685,59743691634,38413116528,132383765497,60711034872,37264536129,79693218386,53233067877,66805479209,47206674725,58149968720,100309104890,47218127191,72602170432,85503434434,40404754002,81436220635,74979557557,52058156868,52197093488,105994755599,62007421247,74804365543,110347191057,75965641712,64562292515,68596243540,119295897351,40862826943
265,105868018135,50358633761,77550880381,95069430587,59801640480,62568309526,47180550608,59786316190,74973319889,52902871664,28665960717,74884302285,59743732834,38413771608,132383893217,60711063712,37264630889,79693902306,53234188517,66806912969,47207045525,58151250040,100309475690,47219511511,72602541232,85503805234,40405404962,81436591435,74980204397,52059153908,52197093488,105994755599,62007421247,74804365543,110347191057,75965641712,64562292515,68596243540,119295897351,40862826943
266,105868018135,50358633761,77550880381,95069430587,59801640480,62568309526,47180550608,59786316190,74973319889,52902871664,28665989557,74884302285,59743732834,38413771608,132383893217,60711063712,37264630889,79693902306,53234501637,66806912969,47207045525,58151592000,100310159610,47219894671,72603167472,85504118354,40406715122,81436904555,74980233237,52059495868,52197093488,105994755599,62007421247,74804365543,110347191057,75965641712,64562292515,68596243540,119295897351,40862826943
267,105868018135,50358633761,77550880381,95069430587,59801640480,62568309526,47180550608,59786316190,74973319889,52902871664,28665989557,74884302285,59743732834,38413771608,132383893217,60711063712,37264630889,79693902306,53234501637,66806912969,47207045525,58151592000,100310159610,47219894671,72603167472,85504118354,40406715122,81436904555,74980233237,52059495868,52197093488,105994755599,62007421247,74804365543,110347191057,75965641712,64562292515,68596243540,119295897351,40862826943
268,105868018135,50358633761,77550880381,95069430587,59801640480,62568309526,47180550608,59786316190,74973319889,52902871664,28665989557,74884302285,59743732834,38413771608,132383893217,60711063712,37264630889,79693902306,53234501637,66806912969,47207045525,58151592000,100310159610,47219894671,72603167472,85504118354,40406715122,81436904555,74980233237,52059495868,52197093488,105994755599,62007421247,74804365543,110347191057,75965641712,64562292515,68596243540,119295897351,40862826943
269,105868018135,50358633761,77550880381,95069430587,59801640480,62568309526,47180550608,59786316190,74973319889,52902871664,28665989557,74884302285,59743732834,38413771608,132383893217,60711063712,37264630889,79693902306,53234501637,66806912969,47207045525,58151592000,100310159610,47219894671,72603167472,85504118354,40406715122,81436904555,74980233237,52059495868,52197093488,105994755599,62007421247,74804365543,110347191057,75965641712,64562292515,68596243540,119295897351,40862826943
270,105868018135,50358633761,77550880381,95069430587,59801640480,62568309526,47180550608,59786316190,74973319889,52902871664,28665989557,74884302285,59743732834,38413771608,132383893217,60711063712,37264630889,79693902306,53234501637,66806912969,47207045525,58151592000,100310159610,47219894671,72603167472,85504118354,40406715122,81436904555,74980233237,52059495868,52197093488,105994755599,62007421247,74804365543,110347191057,75965641712,64562292515,68596243540,119295897351,40862826943
271,105868018135,50358633761,77550880381,95069430587,59801640480,62568309526,47180550608,59786316190,74973319889,52902871664,28665989557,74884302285,59743732834,38413771608,132383893217,60711063712,37264630889,79693902306,53234501637,66806912969,47207045525,58151592000,100310159610,47219894671,72603167472,85504118354,40406715122,81436904555,74980233237,52059495868,52197093488,105994755599,62007421247,74804365543,110347191057,75965641712,64562292515,68596243540,119295897351,40862826943
272,105868018135,50358633761,77550880381,95069430587,59801640480,62568309526,47180550608,59786316190,74973319889,52902871664,28665989557,74884302285,59743732834,38413771608,132383893217,60711063712,37264630889,79693902306,53234501637,66806912969,47207045525,58151592000,100310159610,47219894671,72603167472,85504118354,40406715122,81436904555,74980233237,52059495868,52197093488,105994755599,62007421247,74804365543,110347191057,75965641712,64562292515,68596243540,119295897351,40862826943
273,105868018135,50358633761,77550880381,95069430587,59801640480,62568309526,47180550608,59786316190,74973319889,52902871664,28665989557,74884302285,59743732834,38413771608,132383893217,60711063712,37264630889,79693902306,53234501637,66806912969,47207045525,58151592000,100310159610,47219894671,72603167472,85504118354,40406715122,81436904555,74980233237,52059495868,52197093488,105994755599,62007421247,74804365543,110347191057,75965641712,64562292515,68596243540,119295897351,40862826943
274,105868018135,50358633761,77550880381,95069430587,59801640480,62568309526,47180550608,59786316190,74973319889,52902871664,28665989557,74884302285,59743732834,38413771608,132383893217,60711063712,37264630889,79693902306,53234501637,66806912969,47207045525,58151592000,100310159610,47219894671,72603167472,85504118354,40406715122,81436904555,74980233237,52059495868,52197093488,105994755599,62007421247,74804365543,110347191057,75965641712,64562292515,68596243540,119295897351,40862826943
275,105868018135,50358633761,77550880381,95069430587,59801640480,62568309526,47180550608,59786316190,74973319889,52902871664,28665989557,74884302285,59743732834,38413771608,132383893217,60711063712,37264630889,79693902306,53234501637,66806912969,47207045525,58151592000,100310159610,47219894671,72603167472,85504118354,40406715122,81436904555,74980233237,52059495868,52197093488,105994755599,62007421247,74804365543,110347191057,75965641712,64562292515,68596243540,119295897351,40862826943
276,105868018135,50358633761,77550880381,95069430587,59801640480,62568309526,47180550608,59786316190,74973319889,52902871664,28665989557,74884302285,59743732834,38413771608,132383893217,60711063712,37264630889,79693902306,53234501637,66806912969,47207045525,58151592000,100310159610,47219894671,72603167472,85504118354,40406715122,81436904555,74980233237,52059495868,52197093488,105994755599,62007421247,74804365543,110347191057,75965641712,64562292515,68596243540,119295897351,40862826943
277,105868018135,50358633761,77550880381,95069430587,59801640480,62568309526,47180550608,59786316190,74973319889,52902871664,28665989557,74884302285,59743732834,38413771608,132383893217,60711063712,37264630889,79693902306,53234501637,66806912969,47207045525,58151592000,100310159610,47219894671,72603167472,85504118354,40406715122,81436904555,74980233237,52059495868,52197093488,105994755599,62007421247,74804365543,110347191057,75965641712,64562292515,68596243540,119295897351,40862826943
278,105868018135,50358633761,77550880381,95069430587,59801640480,62568309526,47180550608,59786316190,74973319889,52902871664,28665989557,74884302285,59743732834,38413771608,132383893217,60711063712,37264630889,79693902306,53234501637,66806912969,47207045525,58151592000,100310159610,47219894671,72603167472,85504118354,40406715122,81436904555,74980233237,52059495868,52197093488,105994755599,62007421247,74804365543,110347191057,75965641712,64562292515,68596243540,119295897351,40862826943
279,105868018135,50358633761,77550880381,95069430587,59801640480,62568309526,47180550608,59786316190,74973319889,52902871664,28665989557,74884302285,59743732834,38413771608,132383893217,60711063712,37264630889,79693902306,53234501637,66806912969,47207045525,58151592000,100310159610,47219894671,72603167472,85504118354,40406715122,81436904555,74980233237,52059495868,52197093488,105994755599,62007421247,74804365543,110347191057,75965641712,64562292515,68596243540,119295897351,40862826943
280,105868018135,50358633761,77550880381,95069430587,59801640480,62568309526,47180550608,59786316190,74973319889,52902871664,28665989557,74884302285,59743732834,38413771608,132383893217,60711063712,37264630889,79693902306,53234501637,66806912969,47207045525,58151592000,100310159610,47219894671,72603167472,85504118354,40406715122,81436904555,74980233237,52059495868,52197093488,105994755599,62007421247,74804365543,110347191057,75965641712,64562292515,68596243540,119295897351,40862826943
281,105868018135,50358633761,77550880381,95069430587,59801640480,62568309526,47180550608,59786316190,74973319889,52902871664,28665989557,74884302285,59743732834,38413771608,132383893217,60711063712,37264630889,79693902306,53234501637,66806912969,47207045525,58151592000,100310159610,47219894671,72603167472,85504118354,40406715122,81436904555,74980233237,52059495868,52197093488,105994755599,62007421247,74804365543,110347191057,75965641712,64562292515,68596243540,119295897351,40862826943
282,105868018135,50358633761,77550880381,95069430587,59801640480,62568309526,47180550608,59786316190,74973319889,52902871664,28665989557,74884302285,59743732834,38413771608,132383893217,60711063712,37264630889,79693902306,53234501637,66806912969,47207045525,58151592000,100310159610,47219894671,72603167472,85504118354,40406715122,81436904555,74980233237,52059495868,52197093488,105994755599,62007421247,74804365543,110347191057,75965641712,64562292515,68596243540,119295897351,40862826943
