%usr,vclient01,vclient02,vclient03,vclient04,vclient05,vclient06,vclient07,vclient08,vclient09,vclient10,vclient100,vclient101,vclient102,vclient103,vclient104,vclient105,vclient106,vclient107,vclient108,vclient109,vclient11,vclient110,vclient111,vclient112,vclient113,vclient114,vclient115,vclient116,vclient117,vclient118,vclient119,vclient12,vclient120,vclient121,vclient122,vclient123,vclient124,vclient125,vclient126,vclient127,vclient128,vclient129,vclient13,vclient130,vclient131,vclient132,vclient133,vclient134,vclient135,vclient136,vclient137,vclient138,vclient139,vclient14,vclient140,vclient15,vclient16,vclient17,vclient18,vclient19,vclient20,vclient21,vclient22,vclient23,vclient24,vclient25,vclient26,vclient27,vclient28,vclient29,vclient30,vclient31,vclient32,vclient33,vclient34,vclient35,vclient36,vclient37,vclient38,vclient39,vclient40,vclient41,vclient42,vclient43,vclient44,vclient45,vclient46,vclient47,vclient48,vclient49,vclient50,vclient51,vclient52,vclient53,vclient54,vclient55,vclient56,vclient57,vclient58,vclient59,vclient60,vclient61,vclient62,vclient63,vclient64,vclient65,vclient66,vclient67,vclient68,vclient69,vclient70,vclient71,vclient72,vclient73,vclient74,vclient75,vclient76,vclient77,vclient78,vclient79,vclient80,vclient81,vclient82,vclient83,vclient84,vclient85,vclient86,vclient87,vclient88,vclient89,vclient90,vclient91,vclient92,vclient93,vclient94,vclient95,vclient96,vclient97,vclient98,vclient99
320,16.0,0.97,15.15,15.15,2.97,1.01,1.0,3.0,17.65,4.0,3.0,12.87,13.13,11.11,12.0,14.0,1.01,22.22,3.0,21.0,12.87,20.2,18.18,3.03,22.22,21.21,0.98,2.02,20.0,10.89,0.0,4.95,0.0,1.0,11.11,2.0,11.0,11.0,21.21,1.01,23.23,5.0,4.04,1.01,3.03,1.0,18.81,2.02,20.2,19.39,2.97,9.09,3.03,2.0,12.12,2.97,12.0,12.87,3.03,3.96,11.0,6.06,3.92,16.0,17.0,16.16,2.97,1.98,3.0,18.0,19.42,18.18,13.13,14.0,1.0,14.14,19.19,15.15,3.96,16.16,13.86,18.37,4.95,1.02,4.04,1.96,3.0,3.0,1.98,10.1,11.11,13.13,12.12,2.02,12.0,12.24,7.07,15.69,17.0,16.16,6.06,17.0,14.14,6.06,5.0,14.0,15.15,15.15,12.12,11.22,4.04,12.12,13.0,1.01,15.15,3.92,11.22,2.0,11.11,14.29,2.02,1.02,10.1,11.11,9.09,2.0,9.9,9.28,4.04,11.88,11.88,13.86,12.24,16.0,1.02,14.14,15.0,5.0,14.14,14.29
321,1.01,0.0,2.0,1.98,0.0,0.0,0.0,0.99,2.02,1.0,1.0,3.03,2.94,2.04,3.0,1.01,1.0,1.98,1.0,2.94,2.02,1.98,4.0,0.0,3.06,1.01,0.0,0.0,2.0,0.0,1.0,0.0,1.01,0.0,1.01,0.0,2.0,2.02,1.0,0.0,2.0,1.0,0.0,1.0,0.0,1.96,3.0,1.01,3.03,2.0,0.0,3.0,0.0,1.0,1.01,0.0,3.0,3.03,0.0,0.0,2.02,0.0,0.0,3.03,2.97,2.97,0.0,0.0,0.0,2.0,2.02,0.0,1.01,3.96,0.0,1.98,1.01,2.94,1.01,3.96,3.0,1.96,1.01,0.0,0.99,1.0,1.0,1.0,0.99,3.03,3.0,3.96,4.04,0.0,2.02,2.97,0.0,4.0,5.05,2.0,0.99,2.0,5.0,0.0,0.0,3.03,5.05,6.06,3.96,3.03,1.98,4.0,2.02,0.0,0.0,0.99,3.03,0.0,3.03,4.0,0.98,0.0,4.04,4.0,3.0,0.0,1.98,2.94,0.99,3.0,5.05,2.0,5.05,3.03,1.0,4.0,2.02,0.0,3.0,3.96
322,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.98,0.0,1.0,0.0,0.99,0.0,1.01,0.0,1.0,0.0,0.99,1.0,1.0,0.0,13.0,0.99,0.99,0.99,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.99,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.99,0.0,0.98,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.01,0.0,0.0,0.0,0.0,1.0,1.01,0.0,1.0,1.01,1.0,0.0,0.99,0.98,0.0,0.99,2.0,0.0,0.0,1.01,0.0,1.0,0.0,0.0,0.0,1.0,1.01,1.01,1.01,1.0,0.0,0.0,0.0,0.0,1.01,0.0,0.0,1.0,0.0,0.0,0.0,1.01,0.0,1.0,1.01,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.99,0.0,0.0,0.99,1.01,0.0,0.0
323,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.99,0.0,0.99,1.0,1.0,0.0,0.0,1.01,0.0,0.0,0.99,1.01,0.98,1.01,1.01,0.0,0.0,0.0,0.0,0.0,0.0,1.01,1.0,0.99,1.0,13.13,0.0,1.01,0.0,1.0,2.0,0.0,0.97,1.0,0.0,1.0,1.01,0.0,0.0,1.0,0.0,1.0,0.0,1.01,0.0,1.01,1.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.98,1.0,0.0,0.0,0.0,0.0,0.99,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.01,0.0,0.0,1.0,0.0,0.0,0.0,1.01,0.0,0.0,0.98,1.0,0.0,1.98,0.99,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.01,0.0,1.0,1.0,1.0,0.0,1.0,0.98,0.0,1.0,1.0,0.0,0.0,0.98,0.0,1.0,1.01,0.0,0.0,0.0,0.98,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0
324,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.01,0.99,0.99,1.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,2.97,1.0,0.99,13.27,0.0,0.0,1.0,1.0,1.01,1.0,0.0,0.0,1.98,0.0,0.0,0.0,0.0,1.98,1.01,0.0,1.0,1.0,0.0,1.0,0.99,1.0,0.0,1.0,0.0,0.0,0.99,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.98,0.0,0.0,0.0,1.0,0.0,0.0,0.99,1.0,0.0,0.0,1.01,0.0,0.98,0.99,0.0,0.0,0.98,0.99,0.0,0.0,0.0,0.0,0.0,0.99,0.99,0.0,0.0,0.0,0.0,1.01,0.0,0.0,0.0,0.0,0.0,1.98,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.99,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.99,1.01,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0
325,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.01,1.0,1.98,0.0,1.01,0.0,19.0,0.98,0.0,0.0,0.0,1.0,0.0,0.99,1.0,0.0,0.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.01,0.0,0.0,0.99,0.0,0.0,1.0,1.02,1.0,0.0,1.0,1.0,1.01,0.0,1.0,1.0,0.0,0.0,0.99,0.0,0.0,0.0,0.0,0.99,0.0,1.0,0.0,0.99,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.98,1.01,1.0,0.0,1.0,0.0,1.01,0.0,0.0,1.0,0.0,0.98,1.0,0.99,1.0,0.0,0.0,0.0,0.99,1.0,0.0,1.01,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.98,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.99,1.0,0.0,2.0,1.0,0.0,0.0,1.0,1.01,0.0,0.0,0.0,0.99,1.0,1.0,1.01,0.0,0.0,1.01,0.0,2.0,1.0,1.0
326,0.0,17.0,1.0,0.0,15.31,21.0,22.0,19.19,1.0,18.0,17.0,0.0,0.99,0.0,1.0,0.0,1.01,0.0,23.0,1.01,1.0,0.0,1.01,20.0,0.0,1.0,21.43,17.0,1.0,1.01,0.0,0.0,2.0,0.0,13.13,12.24,1.0,0.0,0.0,20.2,0.0,21.43,15.0,24.0,18.37,20.0,0.0,19.39,0.0,0.0,20.0,1.01,12.0,15.84,1.01,12.12,0.0,1.0,15.0,15.0,0.0,0.0,19.0,0.0,0.0,0.0,21.0,20.0,22.0,1.0,0.0,0.0,1.0,0.0,16.33,0.99,0.0,0.0,17.0,0.0,1.01,0.98,15.15,19.0,19.39,15.0,15.15,15.15,15.46,0.0,1.01,0.99,0.99,15.31,0.0,0.0,0.0,0.0,0.0,0.0,1.01,0.98,0.0,18.0,18.81,0.0,0.0,1.01,0.0,0.0,12.0,1.0,0.99,16.67,1.0,14.0,0.0,17.17,0.0,0.99,12.37,14.0,1.0,1.0,0.0,12.24,0.0,0.0,13.13,0.0,0.0,1.0,1.02,0.0,15.31,0.0,0.0,18.18,0.0,1.0
327,17.0,1.0,15.84,16.16,0.0,2.0,0.0,0.0,23.0,0.0,0.0,14.14,14.0,13.0,10.0,13.13,0.0,21.21,0.0,22.22,17.0,22.0,20.0,1.0,21.21,23.47,0.0,1.01,20.0,14.0,0.0,5.94,1.96,1.0,1.0,0.99,14.14,12.12,21.0,0.0,20.0,1.0,1.0,1.01,1.0,0.0,23.0,1.01,19.39,19.19,1.01,10.1,0.0,1.96,13.0,1.0,16.0,11.11,1.0,0.99,14.0,6.93,0.0,19.8,19.19,18.81,0.0,0.0,0.0,20.2,18.0,18.0,14.14,18.0,1.0,12.12,17.0,15.84,1.02,17.17,19.0,21.0,0.99,0.0,1.01,0.99,1.0,1.01,0.99,16.0,12.12,15.0,15.69,1.01,13.13,13.13,8.08,21.21,18.18,17.0,6.12,19.19,19.0,0.0,1.01,17.17,16.0,15.0,11.88,13.13,0.99,15.84,13.73,1.0,18.18,1.01,15.31,2.0,18.0,12.12,1.0,0.0,14.85,12.24,13.13,1.0,12.0,11.22,0.0,10.0,13.13,15.31,16.83,18.0,1.96,17.0,20.0,0.0,18.0,16.0
328,0.0,0.0,0.99,1.0,0.99,0.98,0.0,0.99,0.0,0.99,1.0,1.98,1.0,0.0,0.0,1.01,0.0,0.99,0.0,0.99,0.0,0.0,0.0,1.0,0.0,1.01,0.0,0.99,1.01,0.0,0.0,1.0,13.4,1.0,0.0,0.0,1.0,1.01,1.01,0.0,2.0,0.0,0.0,0.0,1.01,1.98,0.99,0.99,1.0,1.01,1.0,0.99,1.01,0.0,1.0,0.0,0.0,0.99,0.0,0.0,0.0,1.01,0.0,0.0,0.0,1.01,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.99,0.0,0.99,0.0,1.01,0.99,1.98,1.0,1.01,0.0,0.0,0.0,0.99,1.02,0.0,1.01,0.98,1.01,0.0,1.01,0.0,1.01,0.99,2.0,0.0,1.01,0.0,1.0,0.99,1.02,0.0,0.0,1.0,0.0,2.02,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.01,1.0,0.0,1.98,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.01,1.0,1.01,0.0,0.0,1.01,0.98,1.01,1.01,2.02
329,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.99,0.98,0.0,1.0,1.01,0.99,0.0,1.0,0.0,0.0,0.0,0.0,0.99,0.0,0.0,1.01,0.0,0.0,1.0,0.0,0.98,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.01,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.99,0.0,0.0,0.0,0.0,0.0,0.99,0.0,0.99,0.0,1.98,1.0,1.0,1.0,0.0,0.0,0.0,0.99,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.01,1.98,0.99,1.02,0.0,1.0,0.0,1.0,0.98,0.0,0.0,0.0,0.0,0.0,0.0,0.99,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.96,0.0,0.99,0.0,1.0,0.99,0.98,0.0,1.01,1.0,0.0,0.99,0.99,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.98,0.0,0.0,0.0,2.0,0.0,1.01,0.0,0.0,0.99,0.99
330,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.01,0.0,1.0,0.99,0.0,0.0,0.99,1.0,1.0,0.0,0.0,0.99,1.01,1.0,1.0,15.15,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,1.0,1.01,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.99,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.94,0.0,1.0,0.0,1.01,0.0,1.01,0.0,0.0,1.0,1.0,1.0,0.99,1.0,0.99,1.0,1.01,0.0,0.0,1.01,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.01,0.0,0.0,0.0,0.0,1.01,1.0,0.0,0.0,1.01,1.0,0.0,1.01,1.0,0.0,0.0,1.0,1.96,0.0,0.99,1.0,0.0,1.0,1.01,1.01
331,0.0,1.0,0.0,0.0,0.99,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.98,0.0,22.0,0.0,0.0,0.99,0.0,1.01,1.0,0.0,0.99,0.0,0.0,1.01,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.01,1.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.98,0.0,0.0,0.99,0.0,1.0,1.0,1.01,0.0,0.0,0.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.99,1.0,0.0,0.0,0.0,0.0,0.0,0.99,1.0,0.0,1.02,1.0,0.0,0.0,0.0,0.0,1.01,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.98,0.0,1.01,0.0,0.0,0.0,1.01,0.99,1.94,0.0,0.99,0.99,1.0,1.01,1.01,1.0,0.99,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.99,0.0,0.0,0.0,0.0,0.0,0.0,0.99,0.99,0.0,0.99,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0
332,0.0,0.0,0.0,0.0,0.0,6.0,5.05,4.95,0.0,0.0,1.0,0.0,0.0,1.01,0.0,0.0,2.02,0.0,2.97,1.01,0.0,0.0,0.0,3.0,0.0,0.0,5.1,2.02,1.0,1.01,0.0,0.0,2.0,1.01,1.0,0.0,0.0,1.01,0.0,3.0,0.0,2.0,0.0,2.02,2.02,4.04,1.0,1.98,1.0,1.01,1.0,0.0,0.0,0.99,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.99,1.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.98,1.01,0.0,0.0,0.0,1.0,1.01,1.01,0.0,0.0,0.0,1.0,1.0,0.99,1.0,1.96,0.0,0.99,1.0,1.0,2.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.01,0.0,0.0,0.0,0.0,1.0,0.0,1.01,1.01,1.01,0.0,0.0,0.0,1.01,1.01,1.01,0.99,0.0,0.99,1.01,1.0,0.0,1.01,0.0,0.0,0.0,1.0,1.0,1.0,1.01,1.96,0.99,0.0,0.0,0.0
333,0.99,15.84,0.0,1.98,16.83,16.0,19.8,18.0,4.04,22.22,17.0,1.0,0.0,0.0,1.0,0.0,1.0,3.03,18.18,3.0,2.0,1.98,2.0,20.79,2.06,3.06,16.83,19.8,2.04,1.0,1.01,0.0,0.0,0.0,13.13,14.14,1.0,1.0,5.05,24.0,3.03,19.19,18.18,20.0,20.0,21.0,3.06,18.18,3.03,1.01,21.21,1.0,12.0,13.27,0.0,13.86,0.0,0.0,15.69,15.0,0.99,0.0,16.0,1.96,0.0,1.0,20.0,19.19,19.39,1.0,1.0,1.0,1.01,0.0,15.15,0.0,9.18,0.0,17.17,0.0,0.99,0.0,14.85,19.0,17.82,20.2,18.0,18.0,15.15,0.99,1.0,0.0,0.0,14.0,1.01,0.99,2.97,0.0,1.01,0.99,1.98,0.0,0.0,18.81,18.18,0.99,1.01,1.01,0.0,1.0,11.88,0.0,1.01,12.87,1.0,13.0,1.01,13.27,1.0,1.0,19.39,11.11,1.96,0.0,0.0,14.29,1.0,0.0,10.89,0.0,0.99,0.0,0.0,0.0,15.15,0.0,1.01,17.35,0.0,1.0
334,15.15,0.99,13.86,16.83,0.0,0.0,0.0,0.99,18.81,0.0,1.01,13.13,14.29,16.16,14.29,11.11,0.0,20.0,0.0,23.23,18.18,18.18,21.0,0.0,20.0,21.0,1.01,0.0,18.0,12.87,0.0,5.0,1.01,1.01,1.0,1.0,13.13,12.12,17.0,0.0,21.0,0.99,0.99,1.01,1.0,1.01,21.0,1.0,20.79,20.79,2.0,9.09,0.0,0.0,13.0,0.0,13.86,12.0,1.0,0.97,14.71,5.0,1.0,17.35,18.63,18.81,1.0,0.99,0.99,20.41,21.43,19.0,14.14,16.83,0.0,15.84,5.94,15.0,0.0,17.0,16.83,16.33,1.0,0.0,1.01,2.0,0.0,1.0,1.0,14.14,15.31,15.31,14.14,0.0,14.0,15.15,5.05,18.37,19.19,19.0,7.0,17.35,18.81,1.0,1.0,18.37,18.18,18.18,13.0,14.14,0.0,14.85,14.14,1.96,13.13,1.0,14.29,0.99,13.86,12.0,0.0,0.0,16.16,14.71,13.13,1.0,13.0,12.37,1.0,13.0,13.13,15.15,13.27,15.0,2.0,15.15,19.19,1.01,15.31,13.27
335,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.99,1.0,0.0,2.0,0.99,0.0,0.0,1.98,0.0,1.0,1.0,0.0,0.0,0.0,1.01,0.0,0.0,1.0,0.0,15.0,0.0,1.0,0.0,0.98,1.0,0.0,0.0,1.0,1.01,0.0,0.0,0.0,1.0,0.99,1.0,0.0,0.0,0.0,2.0,1.98,0.0,1.01,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.99,0.0,1.0,1.0,0.0,0.0,1.01,0.0,0.0,1.01,2.0,0.0,1.01,1.01,0.99,0.0,0.0,0.0,0.0,1.0,1.01,0.0,1.0,0.0,1.0,0.0,1.98,1.01,1.0,1.0,0.0,1.01,0.0,0.0,0.0,1.01,1.0,1.0,0.99,1.0,1.0,1.0,1.01,0.0,1.01,0.0,0.0,0.0,0.0,1.0,1.01,1.01,1.01,1.01,1.01,0.99,1.01,1.0,1.98,1.01,0.0,0.0,1.0,0.0,0.0,1.96,0.0,2.0,0.99,1.96
336,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.99,0.99,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.99,0.0,1.0,0.0,0.0,0.0,12.12,1.0,1.0,1.0,1.01,0.0,1.0,1.0,0.0,0.0,1.98,1.0,1.01,1.01,1.01,0.0,0.0,1.01,0.0,0.0,1.0,1.01,0.0,0.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.01,0.0,0.0,0.0,1.0,1.01,1.01,0.0,1.01,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.99,0.0,1.0,1.01,1.0,1.0,1.01,1.01,1.0,0.0,0.0,0.0,1.01,0.0,0.99,0.0,0.0,0.99,0.0,1.01,0.0,1.0,0.0,0.0,1.01,1.0,0.0,0.0,0.0,0.0,1.01,0.0,1.0,0.0,0.99,0.99,1.0,0.0,1.0,1.0,1.01,1.0,1.01,0.0,0.0
337,0.0,0.0,1.0,0.99,0.0,1.0,0.0,1.0,0.0,1.0,1.01,1.0,0.0,1.01,1.01,0.0,1.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.99,1.01,1.0,14.0,0.99,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.01,0.0,0.0,1.98,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.99,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.99,1.98,0.0,0.0,0.0,1.0,0.0,1.01,0.0,0.0,1.0,0.0,1.0,1.01,0.99,1.01,0.0,1.0,0.0,0.0,0.0,0.0,0.99,1.0,1.0,1.01,0.0,0.0,1.0,0.0,0.0,0.99,1.01,0.0,0.0,1.01,0.0,0.0,0.99,0.99,1.0,0.99,0.99,0.99,1.01,0.0,0.98,0.0,0.0,0.99,1.01,0.0,0.0,0.99,1.01,1.01,0.0,1.01
338,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.99,0.0,0.0,0.0,0.99,23.23,1.0,0.0,0.0,0.0,0.99,1.0,1.0,0.0,0.0,0.0,1.01,0.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.99,1.0,0.99,0.0,0.0,0.0,0.0,1.01,0.99,0.99,0.0,1.0,1.0,1.01,1.96,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.99,0.0,0.0,0.0,1.01,0.0,1.01,0.0,1.0,0.99,0.0,0.0,1.0,0.99,1.0,2.0,1.98,0.0,1.01,0.0,0.99,0.0,0.98,1.01,0.0,1.0,0.99,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.01,0.0,1.98,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.01,0.0,1.98,1.01,1.0,0.0,1.01,0.0
339,0.98,16.35,0.99,0.0,15.0,20.79,20.2,22.22,1.98,21.21,16.33,0.0,0.0,0.0,1.98,1.0,1.0,0.98,21.21,0.97,0.0,0.0,0.98,21.78,0.0,0.0,19.19,20.2,0.0,1.01,1.01,0.0,0.0,0.0,8.0,12.87,0.0,1.0,0.0,23.76,1.0,21.78,14.0,22.77,23.0,20.2,0.0,20.0,1.98,0.0,22.22,0.99,10.2,13.0,0.0,14.14,0.0,0.0,14.29,16.16,0.0,0.0,18.0,1.0,1.0,0.0,19.39,21.78,23.76,0.0,0.0,0.0,1.0,0.0,15.69,0.0,1.01,0.0,17.17,0.0,0.99,0.0,18.0,16.33,16.0,17.17,17.82,15.31,16.16,0.0,1.01,0.0,1.01,13.27,0.0,0.0,1.01,0.99,1.01,0.0,1.01,1.0,0.0,18.18,21.21,0.0,1.0,1.0,0.0,0.0,12.24,0.0,0.0,14.0,0.0,15.31,0.99,16.83,0.0,0.0,14.85,15.0,1.01,1.0,0.0,12.24,0.0,0.99,12.87,0.0,0.0,1.01,0.99,1.01,16.16,0.0,1.01,17.82,1.0,0.0
340,16.0,1.0,17.0,17.0,0.0,0.0,1.0,0.0,18.81,0.99,1.98,14.14,12.12,13.0,12.24,13.13,0.99,21.0,1.01,24.0,17.82,26.26,21.43,0.99,21.43,24.75,1.01,1.0,18.18,13.0,0.99,4.12,0.0,1.0,7.07,0.99,13.13,14.14,22.0,0.0,20.0,0.98,0.0,1.02,1.0,0.99,19.0,1.0,20.2,18.18,0.0,14.29,1.98,0.0,11.11,1.01,15.15,15.0,1.0,1.0,12.12,6.0,0.0,20.2,19.8,19.8,0.0,1.01,0.0,20.2,18.45,16.83,14.0,15.0,0.0,13.86,17.82,17.17,1.0,16.0,15.46,15.84,0.0,2.0,0.0,0.99,0.0,1.01,1.01,14.29,16.16,15.15,14.14,0.99,15.31,11.0,5.05,18.18,18.0,20.0,7.0,18.18,18.37,1.0,0.0,20.2,16.16,15.0,10.2,13.13,1.0,14.29,17.17,1.0,12.87,0.0,15.15,0.99,13.13,16.16,1.01,1.0,12.0,12.12,13.13,1.0,13.0,13.13,0.0,12.87,12.0,14.29,15.31,15.84,1.01,19.0,15.15,0.0,16.33,14.14
341,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.99,0.0,0.0,0.0,0.99,2.0,1.01,0.0,0.0,0.99,1.01,0.0,0.0,0.98,1.0,0.99,0.0,1.0,1.0,0.0,1.98,2.2,0.0,0.0,0.0,0.99,0.0,1.0,0.99,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.01,1.01,1.96,0.99,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.99,0.99,0.0,0.0,0.99,1.0,0.99,0.0,0.0,0.99,0.99,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.01,0.98,1.01,1.98,1.01,1.01,1.0,1.01,1.0,1.0,0.0,1.0,1.98,1.0,0.99,1.0,1.0,0.0,1.96,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.99,1.0,0.99,0.99,1.98,0.0,1.01,1.0,0.0,1.01,0.0,1.01,0.0,1.01
342,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.99,0.0,0.99,1.0,0.0,1.01,1.98,0.0,0.99,0.0,1.96,0.0,0.0,1.0,0.0,0.99,0.0,1.01,1.0,1.0,1.0,1.0,0.0,0.0,51.52,0.0,0.0,1.0,0.0,1.0,0.0,0.99,0.0,1.01,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.01,0.0,0.0,0.0,0.0,0.99,1.01,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.99,1.01,0.99,1.01,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.96,0.0,0.0,0.0,0.0,1.0,0.0,0.99,1.0,1.0,0.0,1.0,0.99,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.98,1.01,0.0,1.0,1.0,1.0,1.01,1.01,0.99,0.0,0.0,0.0,1.0,1.0,1.01,0.0,0.0,0.0,0.0,1.0,1.0,1.01,0.0,1.01,0.0,1.0,1.98
