op_w_in_bytes,aceph01_ceph-osd.0.asok.txt,aceph01_ceph-osd.1.asok.txt,aceph01_ceph-osd.2.asok.txt,aceph01_ceph-osd.3.asok.txt,aceph01_ceph-osd.4.asok.txt,aceph01_ceph-osd.5.asok.txt,aceph01_ceph-osd.6.asok.txt,aceph01_ceph-osd.7.asok.txt,aceph01_ceph-osd.8.asok.txt,aceph01_ceph-osd.9.asok.txt,aceph02_ceph-osd.10.asok.txt,aceph02_ceph-osd.11.asok.txt,aceph02_ceph-osd.12.asok.txt,aceph02_ceph-osd.13.asok.txt,aceph02_ceph-osd.14.asok.txt,aceph02_ceph-osd.15.asok.txt,aceph02_ceph-osd.16.asok.txt,aceph02_ceph-osd.17.asok.txt,aceph02_ceph-osd.18.asok.txt,aceph02_ceph-osd.19.asok.txt,aceph03_ceph-osd.20.asok.txt,aceph03_ceph-osd.21.asok.txt,aceph03_ceph-osd.22.asok.txt,aceph03_ceph-osd.23.asok.txt,aceph03_ceph-osd.24.asok.txt,aceph03_ceph-osd.25.asok.txt,aceph03_ceph-osd.26.asok.txt,aceph03_ceph-osd.27.asok.txt,aceph03_ceph-osd.28.asok.txt,aceph03_ceph-osd.29.asok.txt,aceph04_ceph-osd.30.asok.txt,aceph04_ceph-osd.31.asok.txt,aceph04_ceph-osd.32.asok.txt,aceph04_ceph-osd.33.asok.txt,aceph04_ceph-osd.34.asok.txt,aceph04_ceph-osd.35.asok.txt,aceph04_ceph-osd.36.asok.txt,aceph04_ceph-osd.37.asok.txt,aceph04_ceph-osd.38.asok.txt,aceph04_ceph-osd.39.asok.txt
61,35639555968,33860210688,31571930752,32223121664,37063367424,33809644544,33842729088,30333434624,32452188544,33868760192,33765478912,38262595840,33436404608,36523169792,42558004480,34658220032,34329186560,38527360128,34600792064,31687605504,33453173376,33980387712,34859117312,37989943168,37081498240,34329023488,34347849216,35918177536,32731303936,33967196288,33814477824,34898384000,33781073280,37964694272,35564834944,32751690624,33889355264,34565482752,39294544000,30795349248
62,35640350592,33860993024,31572717184,32223994112,37064235776,33810480128,33843490944,30334167808,32453204352,33869534336,33766277632,38263488768,33437580160,36524009472,42558868736,34659166208,34330288384,38528121984,34601455616,31688502528,33453816448,33981526400,34859846400,37991159680,37082370688,34329932800,34348459520,35918963968,32732213248,33968081024,33815280640,34899035264,33781687680,37965447936,35565453440,32752354176,33889764864,34566240512,39295142016,30795996416
63,35641325440,33861840896,31573499520,32224588032,37064915712,33811045376,33844318336,30334905088,32454154624,33870316672,33766920704,38264287488,33438382976,36524914688,42559773952,34659866624,34331164928,38528818304,34602414080,31689612544,33454570112,33982353792,34860714752,37991966592,37083325056,34330752000,34349250048,35919631616,32732876800,33968945280,33816296448,34899960960,33782732160,37966369536,35566395520,32753300352,33890739712,34567174400,39296260224,30797081856
64,35641984896,33862537216,31574027904,32225489152,37065788160,33811958784,33845006464,30335384320,32454879616,33871139968,33767612928,38265291008,33439488896,36525721600,42560818432,34660808704,34332172544,38529748096,34603327488,31690345728,33455377024,33983521152,34861591296,37993011072,37084234368,34331812864,34350220800,35920577792,32733532160,33969870976,33817238528,34900907136,33783596416,37967483648,35567440000,32754008960,33891530240,34567747840,39297353856,30797942016
65,35642894208,33863507968,31575248512,32226484480,37066738432,33813052416,33845534848,30336277248,32455924096,33871840384,33768428032,38265995520,33440529280,36526626816,42561453312,34661857280,34332889344,38530616448,34604118016,31691275520,33455999616,33984258432,34862254848,37993904000,37084689024,34332365824,34350917120,35921245440,32734253056,33970567296,33818119168,34901775488,33784137088,37968356096,35568275584,32754930560,33892414976,34568513792,39298021504,30798535936
66,35643570048,33864278016,31576153728,32227172608,37067471616,33813662720,33846382720,30337067776,32456989056,33873003648,33769157120,38266650880,33441295232,36527536128,42562321664,34662647808,34333540608,38531423360,34604961792,31692233984,33456687744,33985089920,34863078144,37994850176,37085627008,34333197312,34351498752,35922060544,32734932992,33971464320,33819032576,34902525056,33785120128,37969257216,35568996480,32755598208,33893033472,34569087232,39298971776,30799715584
67,35644442496,33864957952,31576518272,32227922176,37068024576,33814318080,33847255168,30337551104,32457542016,33873511552,33769742848,38267629824,33442065280,36528261120,42562981120,34663340032,34334163200,38531992704,34605797376,31692922112,33457228416,33985712512,34863782656,37995861888,37086450304,34333979648,34352322048,35922670848,32735395840,33972250752,33819827200,34903229568,33785972096,37969969920,35569766528,32756532096,33893844480,34570004736,39299623040,30800207104
68,35645536128,33865801728,31577390720,32228761856,37068876544,33815239680,33848062080,30338255616,32458316160,33874449536,33770410496,38268338432,33442818944,36528863232,42563710208,34664101888,34335097088,38532775040,34606723072,31693585664,33457826432,33986769280,34864352000,37996754816,37087449728,34334852096,34353300992,35923498240,32736018432,33973074048,33820834816,34904044672,33786742144,37970895616,35570516096,32757261184,33894577664,34570660096,39300274304,30800993536
69,35646388096,33866584064,31578386048,32229642496,37069798144,33815985152,33848664192,30338980608,32459168128,33875317888,33771115008,38269067520,33443543936,36529645568,42564381952,34664757248,34335727872,38533500032,34607390720,31694372096,33458604672,33987850624,34865343232,37997696896,37088313984,34335323136,34354017792,35924260096,32736796672,33974110336,33821748224,34904798336,33787524480,37971858176,35571380352,32758207360,33895425536,34571467008,39301085312,30802017536
70,35647227776,33867411456,31579303552,32230670592,37070777088,33816849408,33849335936,30339640064,32460052864,33875940480,33771831808,38270038272,33444465536,36530358272,42565328128,34665482240,34336473344,38534171776,34607849472,31695203584,33459255936,33988493696,34866129664,37998786432,37089112704,34336457728,34354800128,35924968704,32737320960,33975048320,33822637056,34905769088,33788376448,37972611840,35572134016,32759026560,33896220160,34572286208,39302162560,30802865408
71,35648137088,33868320768,31579995776,32231600384,37071391488,33817562112,33850257536,30340557568,32460978560,33877034112,33772491264,38270976256,33445292928,36531464192,42566139136,34666350592,34337300736,38534966400,34608779264,31696162048,33459915392,33989521792,34866940672,37999540096,37090013824,34337330176,34355570176,35925382400,32738181120,33976117376,33823357952,34906485888,33789040000,37973373696,35572871296,32759784320,33896814080,34572998912,39303248000,30803668224
72,35649025920,33869107200,31580921472,32232390912,37072190208,33818487808,33850884224,30341204736,32461818240,33877668992,33773294080,38271738112,33446108032,36532283392,42566958336,34667022336,34338038016,38535568512,34609442816,31696915712,33460558464,33990578560,34867751680,38000539520,37090820736,34338231296,34356827648,35926619392,32738930688,33976785024,33824431104,34907317376,33790023040,37974344448,35573670016,32760734592,33897768448,34573805824,39303792768,30804581632
73,35649759104,33869828096,31581671040,32233140480,37073246976,33819388928,33851670656,30342060800,32462776704,33878496384,33774088704,38272413952,33447177088,36533196800,42567773440,34667771904,34339033344,38536285312,34610135040,31697710336,33461258880,33991451008,34868476672,38001444736,37091713664,34338788352,34357671424,35927086336,32739528704,33977727104,33825213440,34908021888,33790686592,37975016192,35574395008,32761455488,33898341888,34574493952,39304427648,30805413120
74,35650430848,33870458880,31582318208,32233992448,37074037504,33820023808,33852108928,30342486784,32463493504,33879016576,33774936576,38273298688,33448135552,36534085632,42568629504,34668443648,34339938560,38537075840,34611150848,31698824448,33462061696,33992360320,34869328640,38002550656,37092344448,34339505152,34358482432,35927876864,32740167680,33978488960,33825946624,34908628096,33791423872,37975995136,35575140480,32762168192,33899038208,34575005952,39305058432,30806043904
75,35651274624,33871253504,31583280768,32234672384,37074709248,33821182976,33853104256,30343392000,32464447872,33879569536,33775641088,38274076928,33448979328,36534855680,42569403648,34669357056,34340487424,38537796736,34611703808,31699647744,33462639232,33993314688,34870237952,38003554176,37093651072,34340615168,34359264768,35928827136,32740950016,33979357312,33826626560,34909668480,33791931776,37976740608,35575922816,32762958720,33899480576,34576013568,39305939072,30806826240
76,35652016000,33871831040,31584013952,32235372800,37074971392,33821719552,33853587584,30343990016,32465119616,33880302720,33776378368,38274990336,33450044288,36535715840,42570210560,34670016512,34341376256,38538419328,34612592640,31700339968,33463286400,33994072448,34871040768,38004537216,37094519424,34341463040,34360370688,35929470208,32741707776,33980364928,33827572736,34910594176,33793119616,37977559808,35576762496,32763995008,33900475904,34576619776,39306795136,30807641344
77,35652769664,33872703488,31584915072,32236204288,37075974912,33822469120,33854333056,30344678144,32465631616,33881175168,33777320448,38275694848,33450888064,36536584192,42571009280,34670823424,34342121728,38539025536,34613350400,31701355776,33463949952,33995137408,34872032000,38005598080,37095522944,34342474752,34361136640,35930551552,32742445056,33981446272,33828432896,34911265920,33793926528,37978587904,35577438336,32764674944,33901286912,34577295616,39307454592,30808587520
78,35653683072,33873543168,31585721984,32236974336,37076851456,33823230976,33854988416,30345493248,32466680192,33881941120,33778070016,38276612352,33451928448,36537378816,42571799808,34671683584,34343141632,38540057728,34614394880,31702134016,33464588928,33995657600,34872638208,38006187904,37096084096,34342978560,34361812480,35931071744,32743030784,33982236800,33829325824,34912019584,33794864512,37979726592,35578323072,32765502336,33902073344,34578192640,39308425344,30809443584
79,35654506368,33874456576,31586557568,32237723904,37077670656,33824119808,33855754368,30346078976,32467356032,33883169920,33778717184,38277214464,33452768128,36538071040,42572594432,34672318464,34343620864,38540594304,34614857728,31702830336,33465207424,33996534144,34873596672,38007093120,37097042560,34343810048,34362811904,35931895040,32743739392,33983056000,33830095872,34912760960,33795491200,37980504832,35579252864,32766313344,33902761472,34578761984,39309142144,30810103040
80,35655214976,33875243008,31587499648,32238321920,37078735616,33824865280,33856516224,30347025152,32468371840,33883579520,33779544576,38278230272,33453706112,36539045888,42573475072,34673059840,34344530176,38541487232,34615926784,31703571712,33465805440,33997517184,34874411776,38007986048,37098070656,34344481792,34363577856,35932595456,32744452096,33983948928,33831078912,34913555584,33796445568,37981541120,35580219520,32767054720,33903502848,34579536128,39309932672,30811241728
81,35656091520,33876090880,31588310656,32239104256,37079522048,33825762304,33857179776,30347606784,32469072256,33884222592,33780404736,38278988032,33454795648,36540192768,42574408960,34674202624,34345169152,38542228608,34616807424,31704501504,33466407552,33998238080,34875222784,38008764288,37098898048,34345358336,34364495360,35933381888,32745177088,33984968832,33831967744,34914325632,33797277056,37982466816,35581010048,32767783808,33904412160,34580465920,39311124608,30812159232
82,35656755072,33876844544,31589011072,32239984896,37080406784,33826688000,33858068608,30348311296,32470047104,33884877952,33781068288,38279737600,33455750016,36540983296,42574970112,34674911232,34346176768,38542974080,34617528320,31705525504,33467120256,33999024512,34876021504,38009632640,37099680384,34345911296,34365359616,35934029056,32745836544,33985587328,33832750080,34915136640,33798112640,37983286016,35581829248,32768582528,33905124864,34581186816,39311800448,30813080832
83,35657787264,33877655552,31589940864,32240808192,37080894208,33827515392,33858637952,30349011712,32470800768,33886270592,33781776896,38280483072,33456491392,36541855744,42575740160,34675714048,34346963200,38543707264,34618286080,31706262784,33467931264,33999782272,34876603136,38010562432,37100601984,34346796032,34366264832,35934749952,32746565632,33986574464,33833741312,34915996800,33798894976,37984293632,35582615680,32769266560,33905812992,34581756160,39313062016,30813900032
84,35658614656,33878441984,31590776448,32241799424,37081783040,33828371456,33859412096,30349716224,32471824768,33886721152,33782518272,38281138432,33457372032,36542601216,42576489728,34676512768,34347684096,38544419968,34619113472,31707061504,33468496512,34000527744,34877455104,38011459456,37101326976,34347443200,34366952960,35935384832,32747343872,33987373184,33834617856,34916770944,33799828864,37984965376,35583660160,32769909632,33906562560,34582624512,39313365120,30814620928
85,35659429760,33879228416,31591472768,32242422016,37082626816,33828862976,33860284544,30350404352,32472533376,33887323264,33783259648,38281945344,33458416512,36543416320,42577030400,34677200896,34348384512,38544886912,34619858944,31707839744,33469262464,34001416576,34878122752,38012356480,37101806208,34348364800,34367653376,35936023808,32748023808,33988237440,33835473920,34917684352,33800603008,37985956608,35584454784,32770798464,33907197440,34583230720,39314561152,30815567104
86,35660322688,33880002560,31592382080,32243417344,37083470592,33829952512,33861050496,30351088384,32473418112,33888101504,33784054272,38282707200,33459456896,36544354304,42578038016,34677958656,34349146368,38545599616,34620710912,31708536064,33470179968,34002272640,34879085312,38013335424,37103133312,34349405184,34368587264,35936732416,32748716032,33989302400,33836473344,34918528128,33801549184,37986743040,35585577088,32771638144,33908131328,34584107264,39315073152,30816599296
87,35661232000,33880854528,31593172608,32244134144,37084257024,33830886400,33861812352,30351903488,32474118528,33888851072,33784762880,38283608320,33460243328,36545271808,42578881792,34678704128,34350174464,38546140288,34621366272,31709682944,33470761600,34002735488,34879970048,38014437248,37104112256,34350281728,34369492480,35937768704,32749436928,33990162560,33837415424,34919384192,33802331520,37987697408,35586191488,32772469632,33908827648,34584848640,39315695744,30817475840
88,35661920128,33881571328,31594159744,32245043456,37085223680,33831566336,33862414464,30352517888,32474900864,33889490048,33785438720,38284304640,33461037952,36545873920,42579565824,34679601152,34350747904,38546836608,34622308352,31710334208,33471507072,34003587456,34880801536,38015301504,37105025664,34351109120,34370475520,35938424064,32750182400,33990875264,33838459904,34920064128,33803212160,37988344576,35587395712,32773309312,33909634560,34585356544,39316437120,30818487552
89,35662899072,33882370048,31594978944,32245948672,37085985536,33832242176,33863262336,30353259264,32475662720,33890260096,33786057216,38285070592,33461918592,36546443264,42580286720,34680276992,34351509760,38547635328,34622996480,31711128832,33472125568,34004693376,34881526528,38016280448,37105828480,34351694848,34371479040,35939243264,32750895104,33991653504,33839213568,34920989824,33803949440,37989532416,35588116608,32774153088,33910289920,34586269952,39317510272,30819478784
90,35663705984,33883328512,31595724416,32246763776,37087144704,33833298944,33864020096,30354082560,32476580224,33891230848,33786679808,38285963520,33462692736,36547270656,42581073152,34681022464,34352312576,38548262016,34623811584,31712009472,33472825984,34005623168,34882317056,38017120128,37106807424,34352579584,34372343296,35940128000,32751640576,33992788096,33839983616,34921854080,33804871040,37990232832,35588767872,32774914944,33911252480,34586990848,39318292608,30820351232
