op_in_bytes,aceph01_ceph-osd.0.asok.txt,aceph01_ceph-osd.1.asok.txt,aceph01_ceph-osd.2.asok.txt,aceph01_ceph-osd.3.asok.txt,aceph01_ceph-osd.4.asok.txt,aceph01_ceph-osd.5.asok.txt,aceph01_ceph-osd.6.asok.txt,aceph01_ceph-osd.7.asok.txt,aceph01_ceph-osd.8.asok.txt,aceph01_ceph-osd.9.asok.txt,aceph02_ceph-osd.10.asok.txt,aceph02_ceph-osd.11.asok.txt,aceph02_ceph-osd.12.asok.txt,aceph02_ceph-osd.13.asok.txt,aceph02_ceph-osd.14.asok.txt,aceph02_ceph-osd.15.asok.txt,aceph02_ceph-osd.16.asok.txt,aceph02_ceph-osd.17.asok.txt,aceph02_ceph-osd.18.asok.txt,aceph02_ceph-osd.19.asok.txt,aceph03_ceph-osd.20.asok.txt,aceph03_ceph-osd.21.asok.txt,aceph03_ceph-osd.22.asok.txt,aceph03_ceph-osd.23.asok.txt,aceph03_ceph-osd.24.asok.txt,aceph03_ceph-osd.25.asok.txt,aceph03_ceph-osd.26.asok.txt,aceph03_ceph-osd.27.asok.txt,aceph03_ceph-osd.28.asok.txt,aceph03_ceph-osd.29.asok.txt,aceph04_ceph-osd.30.asok.txt,aceph04_ceph-osd.31.asok.txt,aceph04_ceph-osd.32.asok.txt,aceph04_ceph-osd.33.asok.txt,aceph04_ceph-osd.34.asok.txt,aceph04_ceph-osd.35.asok.txt,aceph04_ceph-osd.36.asok.txt,aceph04_ceph-osd.37.asok.txt,aceph04_ceph-osd.38.asok.txt,aceph04_ceph-osd.39.asok.txt
61,41474977452,35566703031,42071655130,33900738239,43265938366,39240022498,40993596971,37839731409,37859157125,43934811427,40620216057,53138437082,42032901925,37941257827,57157243610,46421156825,38830992329,43161186474,37950885849,37229011033,47320455582,38516111528,44261188709,46659918664,46834907825,41482488517,43548099669,38302446986,42307851627,38756818465,39437460868,47302616957,46235484276,41701064352,39580804248,38953139604,36080910617,36711627746,52193496158,34138594935
62,41475772076,35567485367,42072441562,33901610687,43266806718,39240858082,40994358827,37840464593,37860172933,43935585571,40621014777,53139330010,42034077477,37942097507,57158107866,46422103001,38832094153,43161948330,37951549401,37229908057,47321098654,38517250216,44261917797,46661135176,46835780273,41483397829,43548709973,38303233418,42308760939,38757703201,39438263684,47303268221,46236098676,41701818016,39581422744,38953803156,36081320217,36712385506,52194094174,34139242103
63,41476746924,35568333239,42073223898,33902204607,43267486654,39241423330,40995186219,37841201873,37861123205,43936367907,40621657849,53140128730,42034880293,37943002723,57159013082,46422803417,38832970697,43162644650,37952507865,37231018073,47321852318,38518077608,44262786149,46661942088,46836734641,41484217029,43549500501,38303901066,42309424491,38758567457,39439279492,47304193917,46237143156,41702739616,39582364824,38954749332,36082295065,36713319394,52195212382,34140327543
64,41477406380,35569029559,42073752282,33903105727,43268359102,39242336738,40995874347,37841681105,37861848197,43937191203,40622350073,53141132250,42035986213,37943809635,57160057562,46423745497,38833978313,43163574442,37953421273,37231751257,47322659230,38519244968,44263662693,46662986568,46837643953,41485277893,43550471253,38304847242,42310079851,38759493153,39440221572,47305140093,46238007412,41703853728,39583409304,38955457940,36083085593,36713892834,52196306014,34141187703
65,41478315692,35570000311,42074972890,33904101055,43269309374,39243430370,40996402731,37842574033,37862892677,43937891619,40623165177,53141836762,42037026597,37944714851,57160692442,46424794073,38834695113,43164442794,37954211801,37232681049,47323281822,38519982248,44264326245,46663879496,46838098609,41485830853,43551167573,38305514890,42310800747,38760189473,39441102212,47306008445,46238548084,41704726176,39584244888,38956379540,36083970329,36714658786,52196973662,34141781623
66,41478991532,35570770359,42075878106,33904789183,43270042558,39244040674,40997250603,37843364561,37863957637,43939054883,40623894265,53142492122,42037792549,37945624163,57161560794,46425584601,38835346377,43165249706,37955055577,37233639513,47323969950,38520813736,44265149541,46664825672,46839036593,41486662341,43551749205,38306329994,42311480683,38761086497,39442015620,47306758013,46239531124,41705627296,39584965784,38957047188,36084588825,36715232226,52197923934,34142961271
67,41479863980,35571450295,42076242650,33905538751,43270595518,39244696034,40998123051,37843847889,37864510597,43939562787,40624479993,53143471066,42038562597,37946349155,57162220250,46426276825,38835968969,43165819050,37955891161,37234327641,47324510622,38521436328,44265854053,46665837384,46839859889,41487444677,43552572501,38306940298,42311943531,38761872929,39442810244,47307462525,46240383092,41706340000,39585735832,38957981076,36085399833,36716149730,52198575198,34143452791
68,41480957612,35572294071,42077115098,33906378431,43271447486,39245617634,40998929963,37844552401,37865284741,43940500771,40625147641,53144179674,42039316261,37946951267,57162949338,46427038681,38836902857,43166601386,37956816857,37234991193,47325108638,38522493096,44266423397,46666730312,46840859313,41488317125,43553551445,38307767690,42312566123,38762696225,39443817860,47308277629,46241153140,41707265696,39586485400,38958710164,36086133017,36716805090,52199226462,34144239223
69,41481809580,35573076407,42078110426,33907259071,43272369086,39246363106,40999532075,37845277393,37866136709,43941369123,40625852153,53144908762,42040041253,37947733603,57163621082,46427694041,38837533641,43167326378,37957484505,37235777625,47325886878,38523574440,44267414629,46667672392,46841723569,41488788165,43554268245,38308529546,42313344363,38763732513,39444731268,47309031293,46241935476,41708228256,39587349656,38959656340,36086980889,36717612002,52200037470,34145263223
70,41482649260,35573903799,42079027930,33908287167,43273348030,39247227362,41000203819,37845936849,37867021445,43941991715,40626568953,53145879514,42040962853,37948446307,57164567258,46428419033,38838279113,43167998122,37957943257,37236609113,47326538142,38524217512,44268201061,46668761928,46842522289,41489922757,43555050581,38309238154,42313868651,38764670497,39445620100,47310002045,46242787444,41708981920,39588103320,38960475540,36087775513,36718431202,52201114718,34146111095
71,41483558572,35574813111,42079720154,33909216959,43273962430,39247940066,41001125419,37846854353,37867947141,43943085347,40627228409,53146817498,42041790245,37949552227,57165378266,46429287385,38839106505,43168792746,37958873049,37237567577,47327197598,38525245608,44269012069,46669515592,46843423409,41490795205,43555820629,38309651850,42314728811,38765739553,39446340996,47310718845,46243450996,41709743776,39588840600,38961233300,36088369433,36719143906,52202200158,34146913911
72,41484447404,35575599543,42080645850,33910007487,43274761150,39248865762,41001752107,37847501521,37868786821,43943720227,40628031225,53147579354,42042605349,37950371427,57166197466,46429959129,38839843785,43169394858,37959536601,37238321241,47327840670,38526302376,44269823077,46670515016,46844230321,41491696325,43557078101,38310888842,42315478379,38766407201,39447414148,47311550333,46244434036,41710714528,39589639320,38962183572,36089323801,36719950818,52202744926,34147827319
73,41485180588,35576320439,42081395418,33910757055,43275817918,39249766882,41002538539,37848357585,37869745285,43944547619,40628825849,53148255194,42043674405,37951284835,57167012570,46430708697,38840839113,43170111658,37960228825,37239115865,47328541086,38527174824,44270548069,46671420232,46845123249,41492253381,43557921877,38311355786,42316076395,38767349281,39448196484,47312254845,46245097588,41711386272,39590364312,38962904468,36089897241,36720638946,52203379806,34148658807
74,41485852332,35576951223,42082042586,33911609023,43276608446,39250401762,41002976811,37848783569,37870462085,43945067811,40629673721,53149139930,42044632869,37952173667,57167868634,46431380441,38841744329,43170902186,37961244633,37240229977,47329343902,38528084136,44271400037,46672526152,46845754033,41492970181,43558732885,38312146314,42316715371,38768111137,39448929668,47312861053,46245834868,41712365216,39591109784,38963617172,36090593561,36721150946,52204010590,34149289591
75,41486696108,35577745847,42083005146,33912288959,43277280190,39251560930,41003972139,37849688785,37871416453,43945620771,40630378233,53149918170,42045476645,37952943715,57168642778,46432293849,38842293193,43171623082,37961797593,37241053273,47329921438,38529038504,44272309349,46673529672,46847060657,41494080197,43559515221,38313096586,42317497707,38768979489,39449609604,47313901437,46246342772,41713110688,39591892120,38964407700,36091035929,36722158562,52204891230,34150071927
76,41487437484,35578323383,42083738330,33912989375,43277542334,39252097506,41004455467,37850286801,37872088197,43946353955,40631115513,53150831578,42046541605,37953803875,57169449690,46432953305,38843182025,43172245674,37962686425,37241745497,47330568606,38529796264,44273112165,46674512712,46847929009,41494928069,43560621141,38313739658,42318255467,38769987105,39450555780,47314827133,46247530612,41713929888,39592731800,38965443988,36092031257,36722764770,52205747294,34150887031
77,41488191148,35579195831,42084639450,33913820863,43278545854,39252847074,41005200939,37850974929,37872600197,43947226403,40632057593,53151536090,42047385381,37954672227,57170248410,46433760217,38843927497,43172851882,37963444185,37242761305,47331232158,38530861224,44274103397,46675573576,46848932529,41495939781,43561387093,38314821002,42318992747,38771068449,39451415940,47315498877,46248337524,41714957984,39593407640,38966123924,36092842265,36723440610,52206406750,34151833207
78,41489104556,35580035511,42085446362,33914590911,43279422398,39253608930,41005856299,37851790033,37873648773,43947992355,40632807161,53152453594,42048425765,37955466851,57171038938,46434620377,38844947401,43173884074,37964488665,37243539545,47331871134,38531381416,44274705509,46676163400,46849493681,41496443589,43562062933,38315341194,42319578475,38771858977,39452308868,47316252541,46249275508,41716096672,39594292376,38966951316,36093628697,36724337634,52207377502,34152689271
79,41489927852,35580948919,42086281946,33915340479,43280241598,39254497762,41006622251,37852375761,37874324613,43949221155,40633454329,53153055706,42049265445,37956159075,57171833562,46435255257,38845426633,43174420650,37964951513,37244235865,47332489630,38532257960,44275668069,46677068616,46850452145,41497275077,43563062357,38316164490,42320287083,38772678177,39453078916,47316993917,46249902196,41716874912,39595222168,38967762324,36094316825,36724906978,52208094302,34153348727
80,41490636460,35581735351,42087224026,33915938495,43281306558,39255243234,41007384107,37853321937,37875340421,43949630755,40634281721,53154071514,42050203429,37957133923,57172714202,46435996633,38846335945,43175313578,37966020569,37244977241,47333087646,38533241000,44276483173,46677961544,46851480241,41497946821,43563828309,38316864906,42320999787,38773571105,39454061956,47317788541,46250856564,41717911200,39596188824,38968503700,36095058201,36725681122,52208884830,34154487415
81,41491513004,35582583223,42088035034,33916720831,43282092990,39256140258,41008047659,37853903569,37876040837,43950273827,40635141881,53154829274,42051292965,37958280803,57173648090,46437139417,38846974921,43176054954,37966901209,37245907033,47333689758,38533961896,44277294181,46678739784,46852307633,41498823365,43564745813,38317651338,42321724779,38774591009,39454950788,47318558589,46251688052,41718836896,39596979352,38969232788,36095967513,36726610914,52210076766,34155404919
82,41492176556,35583336887,42088735450,33917601471,43282977726,39257065954,41008936491,37854608081,37877015685,43950929187,40635805433,53155578842,42052247333,37959071331,57174209242,46437848025,38847982537,43176800426,37967622105,37246931033,47334402462,38534748328,44278092901,46679608136,46853089969,41499376325,43565610069,38318298506,42322384235,38775209505,39455733124,47319369597,46252523636,41719656096,39597798552,38970031508,36096680217,36727331810,52210752606,34156326519
83,41493208748,35584147895,42089665242,33918424767,43283465150,39257893346,41009505835,37855308497,37877769349,43952321827,40636514041,53156324314,42052988709,37959943779,57174979290,46438650841,38848768969,43177533610,37968379865,37247668313,47335213470,38535506088,44278674533,46680537928,46854011569,41500261061,43566515285,38319019402,42323113323,38776196641,39456724356,47320229757,46253305972,41720663712,39598584984,38970715540,36097368345,36727901154,52212014174,34157145719
84,41494036140,35584934327,42090500826,33919415999,43284353982,39258749410,41010279979,37856013009,37878793349,43952772387,40637255417,53156979674,42053869349,37960689251,57175728858,46439449561,38849489865,43178246314,37969207257,37248467033,47335778718,38536251560,44279526501,46681434952,46854736561,41500908229,43567203413,38319654282,42323891563,38776995361,39457600900,47321003901,46254239860,41721335456,39599629464,38971358612,36098117913,36728769506,52212317278,34157866615
85,41494851244,35585720759,42091197146,33920038591,43285197758,39259240930,41011152427,37856701137,37879501957,43953374499,40637996793,53157786586,42054913829,37961504355,57176269530,46440137689,38850190281,43178713258,37969952729,37249245273,47336544670,38537140392,44280194149,46682331976,46855215793,41501829829,43567903829,38320293258,42324571499,38777859617,39458456964,47321917309,46255014004,41722326688,39600424088,38972247444,36098752793,36729375714,52213513310,34158812791
86,41495744172,35586494903,42092106458,33921033919,43286041534,39260330466,41011918379,37857385169,37880386693,43954152739,40638791417,53158548442,42055954213,37962442339,57177277146,46440895449,38850952137,43179425962,37970804697,37249941593,47337462174,38537996456,44281156709,46683310920,46856542897,41502870213,43568837717,38321001866,42325263723,38778924577,39459456388,47322761085,46255960180,41723113120,39601546392,38973087124,36099686681,36730252258,52214025310,34159844983
87,41496653484,35587346871,42092896986,33921750719,43286827966,39261264354,41012680235,37858200273,37881087109,43954902307,40639500025,53159449562,42056740645,37963359843,57178120922,46441640921,38851980233,43179966634,37971460057,37251088473,47338043806,38538459304,44282041445,46684412744,46857521841,41503746757,43569742933,38322038154,42325984619,38779784737,39460398468,47323617149,46256742516,41724067488,39602160792,38973918612,36100383001,36730993634,52214647902,34160721527
88,41497341612,35588063671,42093884122,33922660031,43287794622,39261944290,41013282347,37858814673,37881869445,43955541283,40640175865,53160145882,42057535269,37963961955,57178804954,46442537945,38852553673,43180662954,37972402137,37251739737,47338789278,38539311272,44282872933,46685277000,46858435249,41504574149,43570725973,38322693514,42326730091,38780497441,39461442948,47324297085,46257623156,41724714656,39603365016,38974758292,36101189913,36731501538,52215389278,34161733239
89,41498320556,35588862391,42094703322,33923565247,43288556478,39262620130,41014130219,37859556049,37882631301,43956311331,40640794361,53160911834,42058415909,37964531299,57179525850,46443213785,38853315529,43181461674,37973090265,37252534361,47339407774,38540417192,44283597925,46686255944,46859238065,41505159877,43571729493,38323512714,42327442795,38781275681,39462196612,47325222781,46258360436,41725902496,39604085912,38975602068,36101845273,36732414946,52216462430,34162724471
90,41499127468,35589820855,42095448794,33924380351,43289715646,39263676898,41014887979,37860379345,37883548805,43957282083,40641416953,53161804762,42059190053,37965358691,57180312282,46443959257,38854118345,43182088362,37973905369,37253415001,47340108190,38541346984,44284388453,46687095624,46860217009,41506044613,43572593749,38324397450,42328188267,38782410273,39462966660,47326087037,46259282036,41726602912,39604737176,38976363924,36102807833,36733135842,52217244766,34163596919
